BitMask;0xffffffffffffffff;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff
Unit;(None);(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None)
Unit ScaleFactor;1;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1
Unit Offset;0;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0

67750;5328.08837890625;2139.092529296875;67750;396.76861043850852;67750;400;67750;9.7152116446666614;67750;0;67750;0.071964530701234528;67750;0;67750;449;67750;1;67750;-729;67750;5328.08837890625;67750;2139.092529296875;67750;4.219569206237793;67750;-1.8664253950119019;67750;0;67750;0;67750;0
67760;5328.08837890625;2139.092529296875;67760;404.73940841606787;67760;400;67760;6.6472500726666794;67760;0;67760;0.049238889427160586;67760;0;67760;361;67760;2;67760;-824;67760;5328.08837890625;67760;2139.092529296875;67760;4.219569206237793;67760;-1.8664253950119019;67760;0;67760;0;67760;0
67770;5328.08837890625;2139.092529296875;67770;394.99732199905094;67770;400;67770;2.0453077146666678;67770;0;67770;0.01515042751604939;67770;0;67770;327;67770;2;67770;-727;67770;5328.08837890625;67770;2139.092529296875;67770;4.219569206237793;67770;-1.8664253950119019;67770;0;67770;0;67770;0
67780;5328.08837890625;2139.092529296875;67780;370.19928384664411;67780;400;67780;2.0453077146666678;67780;0;67780;0.01515042751604939;67780;0;67780;404;67780;2;67780;-522;67780;5328.08837890625;67780;2139.092529296875;67780;4.219569206237793;67780;-1.8664253950119019;67780;0;67780;0;67780;0
67790;5323.6708984375;2125.83837890625;67790;379.49854815379666;67790;400;67790;9.4595481803333232;67790;0;67790;0.070070727261728319;67790;0;67790;434;67790;-1;67790;-380;67790;5323.6708984375;67790;2125.83837890625;67790;2.9511799812316895;67790;-1.8652850389480591;67790;0;67790;0;67790;0
67800;5323.6708984375;2125.83837890625;67800;398.98272098783053;67800;400;67800;14.572817466999974;67800;0;67800;0.10226538573333317;67800;0;67800;391;67800;7;67800;-438;67800;5323.6708984375;67800;2125.83837890625;67800;2.9511799812316895;67800;-1.8652850389480591;67800;0;67800;0;67800;0
67810;5323.6708984375;2125.83837890625;67810;402.08247575688142;67810;400;67810;11.76051935933333;67810;0;67810;0.064389316943209832;67810;0;67810;602;67810;2;67810;-725;67810;5323.6708984375;67810;2125.83837890625;67810;2.9511799812316895;67810;-1.8652850389480591;67810;0;67810;0;67810;0
67820;5323.6708984375;2125.83837890625;67820;396.32578832864419;67820;400;67820;17.129452110333318;67820;0;67820;0.0075752137580245545;67820;0;67820;871;67820;-6;67820;-622;67820;5323.6708984375;67820;2125.83837890625;67820;2.9511799812316895;67820;-1.8652850389480591;67820;0;67820;0;67820;0
67830;5316.4267578125;2097.98583984375;67830;383.92676925244075;67830;400;67830;20.708740611000014;67830;0;67830;-0.028407051592592571;67830;0;67830;795;67830;-17;67830;-341;67830;5316.4267578125;67830;2097.98583984375;67830;5.7085490226745605;67830;-1.8725628852844238;67830;0;67830;0;67830;0
67840;5316.4267578125;2097.98583984375;67840;399.86836520755935;67840;400;67840;0.25566346433331927;67840;0;67840;-0.07196453070123468;67840;0;67840;621;67840;-68;67840;-150;67840;5316.4267578125;67840;2097.98583984375;67840;5.7085490226745605;67840;-1.8725628852844238;67840;0;67840;0;67840;0
67850;5316.4267578125;2097.98583984375;67850;410.4960958443051;67850;400;67850;-4.3462788936666543;67850;0;67850;-0.026513248153086363;67850;0;67850;703;67850;-101;67850;-143;67850;5316.4267578125;67850;2097.98583984375;67850;5.7085490226745605;67850;-1.8725628852844238;67850;0;67850;0;67850;0
67860;5316.4267578125;2097.98583984375;67860;395.44014410891532;67860;400;67860;1.2783173216666721;67860;0;67860;0.0094690171975309045;67860;0;67860;714;67860;-23;67860;-251;67860;5316.4267578125;67860;2097.98583984375;67860;5.7085490226745605;67860;-1.8725628852844238;67860;0;67860;0;67860;0
67870;5312.892578125;2084.944091796875;67870;388.35499035108484;67870;400;67870;-1.7896442503333294;67870;0;67870;-0.013256624076543181;67870;0;67870;425;67870;2;67870;-359;67870;5312.892578125;67870;2084.944091796875;67870;1.9748164415359497;67870;-1.8634328842163086;67870;0;67870;0;67870;0
67880;5312.892578125;2084.944091796875;67880;389.24063457081365;67880;400;67880;-3.834951964999997;67880;0;67880;-0.034088461911111055;67880;0;67880;150;67880;7;67880;-325;67880;5312.892578125;67880;2084.944091796875;67880;1.9748164415359497;67880;-1.8634328842163086;67880;0;67880;0;67880;0
67890;5312.892578125;2084.944091796875;67890;387.02652402149158;67890;400;67890;-8.1812308586666891;67890;0;67890;-0.066283120382716193;67890;0;67890;195;67890;4;67890;-285;67890;5312.892578125;67890;2084.944091796875;67890;1.9748164415359497;67890;-1.8634328842163086;67890;0;67890;0;67890;0
67900;5312.892578125;2084.944091796875;67900;375.51314916501707;67900;400;67900;1.5339807860000103;67900;0;67900;0.011362820637037113;67900;0;67900;283;67900;-2;67900;-353;67900;5312.892578125;67900;2084.944091796875;67900;1.9748164415359497;67900;-1.8634328842163086;67900;0;67900;0;67900;0
67910;5312.892578125;2084.944091796875;67910;377.72725971433897;67910;400;67910;12.527509752333325;67910;0;67910;0.0927963685358024;67910;0;67910;283;67910;2;67910;-541;67910;5312.892578125;67910;2084.944091796875;67910;1.9748164415359497;67910;-1.8634328842163086;67910;0;67910;0;67910;0
67920;5307.80029296875;2070.6845703125;67920;391.01192301027123;67920;400;67920;3.3236250363333206;67920;0;67920;0.047345085987654238;67920;0;67920;311;67920;2;67920;-703;67920;5307.80029296875;67920;2070.6845703125;67920;2.7933437824249268;67920;-1.8656793832778931;67920;0;67920;0;67920;0
67930;5307.80029296875;2070.6845703125;67930;400.75400942728817;67930;400;67930;-4.8576058223333121;67930;0;67930;-0.018938034395061667;67930;0;67930;501;67930;2;67930;-582;67930;5307.80029296875;67930;2070.6845703125;67930;2.7933437824249268;67930;-1.8656793832778931;67930;0;67930;0;67930;0
67940;5307.80029296875;2070.6845703125;67940;393.22603355959325;67940;400;67940;-7.669903929999994;67940;0;67940;-0.011362820637036973;67940;0;67940;869;67940;9;67940;-369;67940;5307.80029296875;67940;2070.6845703125;67940;2.7933437824249268;67940;-1.8656793832778931;67940;0;67940;0;67940;0
67950;5307.80029296875;2070.6845703125;67950;368.87081751705097;67950;400;67950;-4.3462788936666543;67950;0;67950;0.03030085503209878;67950;0;67950;755;67950;-1;67950;-286;67950;5307.80029296875;67950;2070.6845703125;67950;2.7933437824249268;67950;-1.8656793832778931;67950;0;67950;0;67950;0
67960;5300.96337890625;2048.612060546875;67960;364.44259641840677;67960;400;67960;-6.3915866083333412;67960;0;67960;-0.0416636756691359;67960;0;67960;448;67960;31;67960;-363;67960;5300.96337890625;67960;2048.612060546875;67960;2.90021014213562;67960;-1.863187313079834;67960;0;67960;0;67960;0
67970;5300.96337890625;2048.612060546875;67970;390.12627879054241;67970;400;67970;-14.061490538333336;67970;0;67970;-0.10415918917283952;67970;0;67970;394;67970;35;67970;-422;67970;5300.96337890625;67970;2048.612060546875;67970;2.90021014213562;67970;-1.863187313079834;67970;0;67970;0;67970;0
67980;5300.96337890625;2048.612060546875;67980;375.95597127488139;67980;400;67980;-11.504855894999992;67980;0;67980;-0.085221154777777711;67980;0;67980;711;67980;3;67980;-629;67980;5300.96337890625;67980;2048.612060546875;67980;2.90021014213562;67980;-1.863187313079834;67980;0;67980;0;67980;0
67990;5300.96337890625;2048.612060546875;67990;373.29903861569494;67990;400;67990;-4.3462788936666739;67990;0;67990;-0.032194658471604992;67990;0;67990;752;67990;1;67990;-1043;67990;5300.96337890625;67990;2048.612060546875;67990;2.90021014213562;67990;-1.863187313079834;67990;0;67990;0;67990;0
68000;5300.96337890625;2048.612060546875;68000;406.95351896538989;68000;400;68000;-1.2783173216666721;68000;0;68000;-0.01515042751604939;68000;0;68000;419;68000;2;68000;-310;68000;5300.96337890625;68000;2048.612060546875;68000;2.90021014213562;68000;-1.863187313079834;68000;0;68000;0;68000;0
68010;5294.869140625;2032.5279541015625;68010;391.89756723;68010;400;68010;-5.3689327510000071;68010;0;68010;-0.062495513503703769;68010;0;68010;367;68010;2;68010;-567;68010;5294.869140625;68010;2032.5279541015625;68010;3.7496116161346436;68010;-1.8726990222930908;68010;0;68010;0;68010;0
68020;5294.869140625;2032.5279541015625;68020;360.45719742962717;68020;400;68020;-3.0679615720000015;68020;0;68020;-0.085221154777777711;68020;0;68020;433;68020;0;68020;-616;68020;5294.869140625;68020;2032.5279541015625;68020;3.7496116161346436;68020;-1.8726990222930908;68020;0;68020;0;68020;0
68030;5294.869140625;2032.5279541015625;68030;369.75646173677973;68030;400;68030;-2.300971179000006;68030;0;68030;-0.056814103185185143;68030;0;68030;311;68030;-5;68030;-326;68030;5294.869140625;68030;2032.5279541015625;68030;3.7496116161346436;68030;-1.8726990222930908;68030;0;68030;0;68030;0
68040;5294.869140625;2032.5279541015625;68040;383.92676925244075;68040;400;68040;0.2556634643333382;68040;0;68040;0.0018938034395062089;68040;0;68040;328;68040;-27;68040;-484;68040;5294.869140625;68040;2032.5279541015625;68040;3.7496116161346436;68040;-1.8726990222930908;68040;0;68040;0;68040;0
68050;5292.2841796875;2018.51953125;68050;374.62750494528819;68050;400;68050;-2.0453077146666678;68050;0;68050;-0.020831837834567875;68050;0;68050;441;68050;-10;68050;-916;68050;5292.2841796875;68050;2018.51953125;68050;4.5477080345153809;68050;-1.8664810657501221;68050;0;68050;0;68050;0
68060;5292.2841796875;2018.51953125;68060;377.727259714339;68060;400;68060;8.9482212516666664;68060;0;68060;-0.013256624076543181;68060;0;68060;566;68060;2;68060;-250;68060;5292.2841796875;68060;2018.51953125;68060;4.5477080345153809;68060;-1.8664810657501221;68060;0;68060;0;68060;0
68070;5292.2841796875;2018.51953125;68070;387.469346131356;68070;400;68070;24.799356040333333;68070;0;68070;0.013256624076543181;68070;0;68070;725;68070;0;68070;-223;68070;5292.2841796875;68070;2018.51953125;68070;4.5477080345153809;68070;-1.8664810657501221;68070;0;68070;0;68070;0
68080;5292.2841796875;2018.51953125;68080;402.96811997661024;68080;400;68080;6.6472500726666608;68080;0;68080;-0.058707906624691351;68080;0;68080;741;68080;-41;68080;-433;68080;5292.2841796875;68080;2018.51953125;68080;4.5477080345153809;68080;-1.8664810657501221;68080;0;68080;0;68080;0
68090;5292.2841796875;2018.51953125;68090;394.5544998891865;68090;400;68090;-12.527509752333344;68090;0;68090;-0.092796368535802545;68090;0;68090;770;68090;-79;68090;-359;68090;5292.2841796875;68090;2018.51953125;68090;4.5477080345153809;68090;-1.8664810657501221;68090;0;68090;0;68090;0
68100;5283.1103515625;1991.048583984375;68100;387.9121682412204;68100;400;68100;-11.249192430666673;68100;0;68100;-0.0265132481530865;68100;0;68100;835;68100;-40;68100;-136;68100;5283.1103515625;68100;1991.048583984375;68100;4.1180000305175781;68100;-1.8851950168609619;68100;0;68100;0;68100;0
68110;5283.1103515625;1991.048583984375;68110;398.98272098783053;68110;400;68110;-4.3462788936666543;68110;0;68110;0.035982265350617409;68110;0;68110;561;68110;7;68110;-154;68110;5283.1103515625;68110;1991.048583984375;68110;4.1180000305175781;68110;-1.8851950168609619;68110;0;68110;0;68110;0
68120;5283.1103515625;1991.048583984375;68120;393.22603355959325;68120;400;68120;-10.737865501999997;68120;0;68120;-0.028407051592592571;68120;0;68120;371;68120;37;68120;-447;68120;5283.1103515625;68120;1991.048583984375;68120;4.1180000305175781;68120;-1.8851950168609619;68120;0;68120;0;68120;0
68130;5283.1103515625;1991.048583984375;68130;380.82701448338992;68130;400;68130;-9.203884715999985;68130;0;68130;-0.051132692866666656;68130;0;68130;313;68130;35;68130;-502;68130;5283.1103515625;68130;1991.048583984375;68130;4.1180000305175781;68130;-1.8851950168609619;68130;0;68130;0;68130;0
68140;5278.27734375;1976.714111328125;68140;378.61290393406784;68140;400;68140;1.7896442503333485;68140;0;68140;0.035982265350617409;68140;0;68140;267;68140;23;68140;-319;68140;5278.27734375;68140;1976.714111328125;68140;5.2443842887878418;68140;-1.8892676830291748;68140;0;68140;0;68140;0
68150;5278.27734375;1976.714111328125;68150;387.469346131356;68150;400;68150;5.3689327510000071;68150;0;68150;0.051132692866666656;68150;0;68150;262;68150;9;68150;-508;68150;5278.27734375;68150;1976.714111328125;68150;5.2443842887878418;68150;-1.8892676830291748;68150;0;68150;0;68150;0
68160;5278.27734375;1976.714111328125;68160;380.82701448338992;68160;400;68160;-2.5566346433333251;68160;0;68160;0.01515042751604939;68160;0;68160;471;68160;13;68160;-801;68160;5278.27734375;68160;1976.714111328125;68160;5.2443842887878418;68160;-1.8892676830291748;68160;0;68160;0;68160;0
68170;5278.27734375;1976.714111328125;68170;392.78321144972887;68170;400;68170;5.8802596796666649;68170;0;68170;0.049238889427160447;68170;0;68170;624;68170;9;68170;-702;68170;5278.27734375;68170;1976.714111328125;68170;5.2443842887878418;68170;-1.8892676830291748;68170;0;68170;0;68170;0
68180;5278.27734375;1976.714111328125;68180;407.83916318511871;68180;400;68180;1.7896442503333485;68180;0;68180;0.018938034395061809;68180;0;68180;659;68180;17;68180;-565;68180;5278.27734375;68180;1976.714111328125;68180;5.2443842887878418;68180;-1.8892676830291748;68180;0;68180;0;68180;0
68190;5273.392578125;1964.6651611328125;68190;404.73940841606787;68190;400;68190;-21.475731003999993;68190;0;68190;-0.06817692382222211;68190;0;68190;806;68190;0;68190;-590;68190;5273.392578125;68190;1964.6651611328125;68190;3.6582958698272705;68190;-1.8933653831481934;68190;0;68190;0;68190;0
68200;5273.392578125;1964.6651611328125;68200;394.5544998891865;68200;400;68200;-21.220067539666655;68200;0;68200;-0.0037876068790122772;68200;0;68200;776;68200;2;68200;-535;68200;5273.392578125;68200;1964.6651611328125;68200;3.6582958698272705;68200;-1.8933653831481934;68200;0;68200;0;68200;0
68210;5273.392578125;1964.6651611328125;68210;371.97057228610174;68210;400;68210;-9.7152116446666614;68210;0;68210;0.081433547898765432;68210;0;68210;462;68210;57;68210;-496;68210;5273.392578125;68210;1964.6651611328125;68210;3.6582958698272705;68210;-1.8933653831481934;68210;0;68210;0;68210;0
68220;5273.392578125;1964.6651611328125;68220;379.49854815379666;68220;400;68220;-10.993528966333335;68220;0;68220;0.020831837834567875;68220;0;68220;132;68220;78;68220;-659;68220;5273.392578125;68220;1964.6651611328125;68220;3.6582958698272705;68220;-1.8933653831481934;68220;0;68220;0;68220;0
68230;5263.416015625;1938.62451171875;68230;387.9121682412204;68230;400;68230;-11.249192430666673;68230;0;68230;-0.049238889427160586;68230;0;68230;165;68230;78;68230;-768;68230;5263.416015625;68230;1938.62451171875;68230;3.4468750953674316;68230;-1.8817422389984131;68230;0;68230;0;68230;0
68240;5263.416015625;1938.62451171875;68240;375.51314916501696;68240;400;68240;9.203884715999985;68240;0;68240;0.051132692866666656;68240;0;68240;592;68240;52;68240;-1029;68240;5263.416015625;68240;1938.62451171875;68240;3.4468750953674316;68240;-1.8817422389984131;68240;0;68240;0;68240;0
68250;5263.416015625;1938.62451171875;68250;403.41094208647462;68250;400;68250;12.527509752333344;68250;0;68250;0.047345085987654377;68250;0;68250;639;68250;16;68250;-487;68250;5263.416015625;68250;1938.62451171875;68250;3.4468750953674316;68250;-1.8817422389984131;68250;0;68250;0;68250;0
68260;5263.416015625;1938.62451171875;68260;397.21143254837295;68260;400;68260;7.4142404656666754;68260;0;68260;-0.087114958217283919;68260;0;68260;473;68260;-6;68260;-509;68260;5263.416015625;68260;1938.62451171875;68260;3.4468750953674316;68260;-1.8817422389984131;68260;0;68260;0;68260;0
68270;5263.416015625;1938.62451171875;68270;373.74186072555938;68270;400;68270;5.1132692866666689;68270;0;68270;-0.13256624076543208;68270;0;68270;694;68270;-19;68270;-444;68270;5263.416015625;68270;1938.62451171875;68270;3.4468750953674316;68270;-1.8817422389984131;68270;0;68270;0;68270;0
68280;5258.66796875;1926.126953125;68280;376.84161549461021;68280;400;68280;6.3915866083333226;68280;0;68280;-0.0094690171975309045;68280;0;68280;643;68280;-90;68280;-308;68280;5258.66796875;68280;1926.126953125;68280;3.9336540699005127;68280;-1.8793888092041016;68280;0;68280;0;68280;0
68290;5258.66796875;1926.126953125;68290;396.76861043850852;68290;400;68290;19.430423289333323;68290;0;68290;0.10415918917283952;68290;0;68290;494;68290;-79;68290;-547;68290;5258.66796875;68290;1926.126953125;68290;3.9336540699005127;68290;-1.8793888092041016;68290;0;68290;0;68290;0
68300;5258.66796875;1926.126953125;68300;401.63965364701704;68300;400;68300;22.242721397000008;68300;0;68300;0.085221154777777849;68300;0;68300;462;68300;-8;68300;-781;68300;5258.66796875;68300;1926.126953125;68300;3.9336540699005127;68300;-1.8793888092041016;68300;0;68300;0;68300;0
68310;5258.66796875;1926.126953125;68310;381.71265870311873;68310;400;68310;20.453077146666676;68310;0;68310;0.054920299745679073;68310;0;68310;677;68310;-20;68310;-752;68310;5258.66796875;68310;1926.126953125;68310;3.9336540699005127;68310;-1.8793888092041016;68310;0;68310;0;68310;0
68320;5256.08935546875;1911.4095458984375;68320;383.04112503271193;68320;400;68320;8.43689432299999;68320;0;68320;0.034088461911111055;68320;0;68320;940;68320;-40;68320;-358;68320;5256.08935546875;68320;1911.4095458984375;68320;5.1913671493530273;68320;-1.8841181993484497;68320;0;68320;0;68320;0
68330;5256.08935546875;1911.4095458984375;68330;412.71020639362717;68330;400;68330;-5.1132692866666689;68330;0;68330;-0.0037876068790124178;68330;0;68330;365;68330;-45;68330;-219;68330;5256.08935546875;68330;1911.4095458984375;68330;5.1913671493530273;68330;-1.8841181993484497;68330;0;68330;0;68330;0
68340;5256.08935546875;1911.4095458984375;68340;410.93891795416954;68340;400;68340;4.6019423580000121;68340;0;68340;0.073858334140740736;68340;0;68340;519;68340;0;68340;-336;68340;5256.08935546875;68340;1911.4095458984375;68340;5.1913671493530273;68340;-1.8841181993484497;68340;0;68340;0;68340;0
68350;5256.08935546875;1911.4095458984375;68350;390.56910090040685;68350;400;68350;11.760519359333349;68350;0;68350;0.092796368535802545;68350;0;68350;495;68350;21;68350;-399;68350;5256.08935546875;68350;1911.4095458984375;68350;5.1913671493530273;68350;-1.8841181993484497;68350;0;68350;0;68350;0
68360;5248.6953125;1883.7850341796875;68360;377.727259714339;68360;400;68360;3.834951964999997;68360;0;68360;0.028407051592592571;68360;0;68360;214;68360;18;68360;-253;68360;5248.6953125;68360;1883.7850341796875;68360;2.7813324928283691;68360;-1.8746247291564941;68360;0;68360;0;68360;0
68370;5248.6953125;1883.7850341796875;68370;393.66885566945768;68370;400;68370;-9.4595481803333232;68370;0;68370;-0.070070727261728319;68370;0;68370;171;68370;9;68370;-65;68370;5248.6953125;68370;1883.7850341796875;68370;2.7813324928283691;68370;-1.8746247291564941;68370;0;68370;0;68370;0
68380;5248.6953125;1883.7850341796875;68380;384.81241347216951;68380;400;68380;-5.3689327509999885;68380;0;68380;-0.028407051592592571;68380;0;68380;434;68380;2;68380;-146;68380;5248.6953125;68380;1883.7850341796875;68380;2.7813324928283691;68380;-1.8746247291564941;68380;0;68380;0;68380;0
68390;5248.6953125;1883.7850341796875;68390;371.97057228610174;68390;400;68390;6.135923144000003;68390;0;68390;0.073858334140740736;68390;0;68390;513;68390;5;68390;-494;68390;5248.6953125;68390;1883.7850341796875;68390;2.7813324928283691;68390;-1.8746247291564941;68390;0;68390;0;68390;0
68400;5248.6953125;1883.7850341796875;68400;386.58370191162714;68400;400;68400;0.76699039299999561;68400;0;68400;0.1079467960518518;68400;0;68400;363;68400;13;68400;-659;68400;5248.6953125;68400;1883.7850341796875;68400;2.7813324928283691;68400;-1.8746247291564941;68400;0;68400;0;68400;0
68410;5238.74609375;1874.84228515625;68410;398.98272098783053;68410;400;68410;-4.8576058223333307;68410;0;68410;0.071964530701234528;68410;0;68410;338;68410;16;68410;-696;68410;5238.74609375;68410;1874.84228515625;68410;8.89907455444336;68410;-1.9780651330947876;68410;0;68410;0;68410;0
68420;5238.74609375;1874.84228515625;68420;394.11167777932206;68420;400;68420;7.1585770013333372;68420;0;68420;0.087114958217283919;68420;0;68420;752;68420;56;68420;-736;68420;5238.74609375;68420;1874.84228515625;68420;8.89907455444336;68420;-1.9780651330947876;68420;0;68420;0;68420;0
68430;5238.74609375;1874.84228515625;68430;375.51314916501707;68430;400;68430;12.783173216666663;68430;0;68430;0.11173440293086408;68430;0;68430;904;68430;51;68430;-604;68430;5238.74609375;68430;1874.84228515625;68430;8.89907455444336;68430;-1.9780651330947876;68430;0;68430;0;68430;0
68440;5238.74609375;1874.84228515625;68440;364.44259641840677;68440;400;68440;7.4142404656666558;68440;0;68440;0.0662831203827159;68440;0;68440;288;68440;17;68440;-462;68440;5238.74609375;68440;1874.84228515625;68440;8.89907455444336;68440;-1.9780651330947876;68440;0;68440;0;68440;0
68450;5228.2529296875;1867.9447021484375;68450;398.5398988779661;68450;400;68450;-13.294500145333322;68450;0;68450;-0.0927963685358024;68450;0;68450;454;68450;5;68450;-324;68450;5228.2529296875;68450;1867.9447021484375;68450;6.6474804878234863;68450;-2.0882236957550049;68450;0;68450;0;68450;0
68460;5228.2529296875;1867.9447021484375;68460;400.31118731742379;68460;400;68460;-13.294500145333339;68460;0;68460;-0.087114958217284058;68460;0;68460;841;68460;4;68460;-345;68460;5228.2529296875;68460;1867.9447021484375;68460;6.6474804878234863;68460;-2.0882236957550049;68460;0;68460;0;68460;0
68470;5228.2529296875;1867.9447021484375;68470;387.469346131356;68470;400;68470;4.3462788936666543;68470;0;68470;0.026513248153086363;68470;0;68470;857;68470;2;68470;-685;68470;5228.2529296875;68470;1867.9447021484375;68470;6.6474804878234863;68470;-2.0882236957550049;68470;0;68470;0;68470;0
68480;5228.2529296875;1867.9447021484375;68480;392.78321144972887;68480;400;68480;9.4595481803333232;68480;0;68480;0.058707906624691351;68480;0;68480;321;68480;9;68480;-851;68480;5228.2529296875;68480;1867.9447021484375;68480;6.6474804878234863;68480;-2.0882236957550049;68480;0;68480;0;68480;0
68490;5227.234375;1845.8011474609375;68490;407.39634107525427;68490;400;68490;2.0453077146666487;68490;0;68490;0.009469017197530764;68490;0;68490;120;68490;4;68490;-833;68490;5227.234375;68490;1845.8011474609375;68490;4.776519775390625;68490;-1.9509111642837524;68490;0;68490;0;68490;0
68500;5227.234375;1845.8011474609375;68500;404.29658630620344;68500;400;68500;-2.8122981076666824;68500;0;68500;-0.037876068790123472;68500;0;68500;433;68500;1;68500;-645;68500;5227.234375;68500;1845.8011474609375;68500;4.776519775390625;68500;-1.9509111642837524;68500;0;68500;0;68500;0
68510;5227.234375;1845.8011474609375;68510;377.727259714339;68510;400;68510;4.8576058223333307;68510;0;68510;0.03030085503209878;68510;0;68510;530;68510;-4;68510;-483;68510;5227.234375;68510;1845.8011474609375;68510;4.776519775390625;68510;-1.9509111642837524;68510;0;68510;0;68510;0
68520;5227.234375;1845.8011474609375;68520;383.92676925244075;68520;400;68520;14.572817467000013;68520;0;68520;0.10794679605185194;68520;0;68520;354;68520;1;68520;-448;68520;5227.234375;68520;1845.8011474609375;68520;4.776519775390625;68520;-1.9509111642837524;68520;0;68520;0;68520;0
68530;5227.234375;1845.8011474609375;68530;397.21143254837295;68530;400;68530;8.9482212516666664;68530;0;68530;0.054920299745679073;68530;0;68530;244;68530;2;68530;-542;68530;5227.234375;68530;1845.8011474609375;68530;4.776519775390625;68530;-1.9509111642837524;68530;0;68530;0;68530;0
68540;5227.107421875;1814.907470703125;68540;388.35499035108484;68540;400;68540;15.084144395666669;68540;0;68540;0.054920299745679073;68540;0;68540;721;68540;1;68540;-542;68540;5227.107421875;68540;1814.907470703125;68540;3.7311780452728271;68540;-1.8726822137832642;68540;0;68540;0;68540;0
68550;5227.107421875;1814.907470703125;68550;378.17008182420341;68550;400;68550;20.453077146666658;68550;0;68550;0.10605299261234559;68550;0;68550;956;68550;-13;68550;-359;68550;5227.107421875;68550;1814.907470703125;68550;3.7311780452728271;68550;-1.8726822137832642;68550;0;68550;0;68550;0
68560;5227.107421875;1814.907470703125;68560;386.58370191162714;68560;400;68560;7.4142404656666558;68560;0;68560;0.049238889427160447;68560;0;68560;310;68560;-25;68560;-226;68560;5227.107421875;68560;1814.907470703125;68560;3.7311780452728271;68560;-1.8726822137832642;68560;0;68560;0;68560;0
68570;5227.107421875;1814.907470703125;68570;413.595850613356;68570;400;68570;-11.249192430666673;68570;0;68570;-0.083327351338271641;68570;0;68570;647;68570;-13;68570;-224;68570;5227.107421875;68570;1814.907470703125;68570;3.7311780452728271;68570;-1.8726822137832642;68570;0;68570;0;68570;0
68580;5212.1201171875;1815.1871337890625;68580;397.21143254837295;68580;400;68580;-3.834951964999997;68580;0;68580;-0.028407051592592571;68580;0;68580;815;68580;-1;68580;-252;68580;5212.1201171875;68580;1815.1871337890625;68580;3.626413106918335;68580;-2.0580377578735352;68580;0;68580;0;68580;0
68590;5212.1201171875;1815.1871337890625;68590;384.36959136230513;68590;400;68590;1.5339807859999912;68590;0;68590;0.011362820637036973;68590;0;68590;632;68590;-1;68590;-256;68590;5212.1201171875;68590;1815.1871337890625;68590;3.626413106918335;68590;-2.0580377578735352;68590;0;68590;0;68590;0
68600;5212.1201171875;1815.1871337890625;68600;390.12627879054241;68600;400;68600;-1.7896442503333294;68600;0;68600;-0.013256624076543181;68600;0;68600;164;68600;-4;68600;-276;68600;5212.1201171875;68600;1815.1871337890625;68600;3.626413106918335;68600;-2.0580377578735352;68600;0;68600;0;68600;0
68610;5212.1201171875;1815.1871337890625;68610;396.76861043850852;68610;400;68610;-9.7152116446666614;68610;0;68610;-0.071964530701234528;68610;0;68610;232;68610;2;68610;-315;68610;5212.1201171875;68610;1815.1871337890625;68610;3.626413106918335;68610;-2.0580377578735352;68610;0;68610;0;68610;0
68620;5210.79345703125;1793.38671875;68620;376.39879338474583;68620;400;68620;-5.6245962153333267;68620;0;68620;-0.041663675669135751;68620;0;68620;478;68620;2;68620;-470;68620;5210.79345703125;68620;1793.38671875;68620;6.375035285949707;68620;-1.9714219570159912;68620;0;68620;0;68620;0
68630;5210.79345703125;1793.38671875;68630;377.72725971433897;68630;400;68630;-1.2783173216666721;68630;0;68630;-0.0094690171975309045;68630;0;68630;452;68630;9;68630;-510;68630;5210.79345703125;68630;1793.38671875;68630;6.375035285949707;68630;-1.9714219570159912;68630;0;68630;0;68630;0
68640;5210.79345703125;1793.38671875;68640;398.09707676810172;68640;400;68640;1.2783173216666721;68640;0;68640;0.032194658471604992;68640;0;68640;291;68640;7;68640;-551;68640;5210.79345703125;68640;1793.38671875;68640;6.375035285949707;68640;-1.9714219570159912;68640;0;68640;0;68640;0
