SymbolName;Camera.cameraData.robotPosition[2].x;Camera.cameraData.robotPosition[2].y;SymbolName;WheelEncoders.vXCartesianFromMotors;SymbolName;MotorDrivers.vXCartesianToMotors;SymbolName;WheelEncoders.vYCartesianFromMotors;SymbolName;MotorDrivers.vYCartesianToMotors;SymbolName;WheelEncoders.vthetaCartesianFromMotors;SymbolName;MotorDrivers.vThetaCartesianToMotors;SymbolName;ParameterEstimation.i1;SymbolName;Camera.cameraData.robotPosition[2].x;SymbolName;Camera.cameraData.robotPosition[2].y;SymbolName;Camera.cameraData.robotPosition[2].e;SymbolName;Camera.cameraData.robotPosition[2].theta
NetID;5.53.207.184.1.1;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1
Port;851;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851
Offset;0;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0
ScaleFactor;1;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1
BitMask;0xffffffffffffffff;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff
Unit;(None);(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None)
Unit ScaleFactor;1;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1
Unit Offset;0;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0

53020;4655.26611328125;1605.4189453125;53020;0;53020;0;53020;0;53020;0;53020;0;53020;0;53020;-19;53020;4655.26611328125;53020;1605.4189453125;53020;1.0160899162292481;53020;0.90275114774703979
53030;4655.26611328125;1605.4189453125;53030;0;53030;0;53030;0;53030;0;53030;0;53030;0;53030;-13;53030;4655.26611328125;53030;1605.4189453125;53030;1.0160899162292481;53030;0.90275114774703979
53040;4655.2197265625;1605.40478515625;53040;0;53040;0;53040;0;53040;0;53040;0;53040;0;53040;-13;53040;4655.2197265625;53040;1605.40478515625;53040;1.0771788358688355;53040;0.902161180973053
53050;4655.2197265625;1605.40478515625;53050;0;53050;0;53050;0;53050;0;53050;0;53050;0;53050;-6;53050;4655.2197265625;53050;1605.40478515625;53050;1.0771788358688355;53050;0.902161180973053
53060;4655.2197265625;1605.40478515625;53060;0;53060;0;53060;0;53060;0;53060;0;53060;0;53060;-11;53060;4655.2197265625;53060;1605.40478515625;53060;1.0771788358688355;53060;0.902161180973053
53070;4655.2197265625;1605.40478515625;53070;0;53070;0;53070;0;53070;0;53070;0;53070;0;53070;-13;53070;4655.2197265625;53070;1605.40478515625;53070;1.0771788358688355;53070;0.902161180973053
53080;4655.2021484375;1605.3916015625;53080;0;53080;0;53080;0;53080;0;53080;0;53080;0;53080;-12;53080;4655.2021484375;53080;1605.3916015625;53080;0.96851742267608643;53080;0.90265655517578125
53090;4655.2021484375;1605.3916015625;53090;0;53090;0;53090;0;53090;0;53090;0;53090;0;53090;-11;53090;4655.2021484375;53090;1605.3916015625;53090;0.96851742267608643;53090;0.90265655517578125
53100;4655.2021484375;1605.3916015625;53100;0;53100;0;53100;0;53100;0;53100;0;53100;0;53100;-11;53100;4655.2021484375;53100;1605.3916015625;53100;0.96851742267608643;53100;0.90265655517578125
53110;4655.2021484375;1605.3916015625;53110;0;53110;0;53110;0;53110;0;53110;0;53110;0;53110;-4;53110;4655.2021484375;53110;1605.3916015625;53110;0.96851742267608643;53110;0.90265655517578125
53120;4655.2216796875;1605.4154052734375;53120;0;53120;0;53120;0;53120;0;53120;0;53120;0;53120;-11;53120;4655.2216796875;53120;1605.4154052734375;53120;0.95652860403060913;53120;0.90323209762573242
53130;4655.2216796875;1605.4154052734375;53130;0;53130;0;53130;0;53130;0;53130;0;53130;0;53130;-14;53130;4655.2216796875;53130;1605.4154052734375;53130;0.95652860403060913;53130;0.90323209762573242
53140;4655.2216796875;1605.4154052734375;53140;0;53140;0;53140;0;53140;0;53140;0;53140;0;53140;-15;53140;4655.2216796875;53140;1605.4154052734375;53140;0.95652860403060913;53140;0.90323209762573242
53150;4655.2216796875;1605.4154052734375;53150;0;53150;0;53150;0;53150;0;53150;0;53150;0;53150;-6;53150;4655.2216796875;53150;1605.4154052734375;53150;0.95652860403060913;53150;0.90323209762573242
53160;4655.2451171875;1605.384033203125;53160;0;53160;0;53160;0;53160;0;53160;0;53160;0;53160;-4;53160;4655.2451171875;53160;1605.384033203125;53160;1.2539017200469971;53160;0.90320205688476562
53170;4655.2451171875;1605.384033203125;53170;0;53170;0;53170;0;53170;0;53170;0;53170;0;53170;-6;53170;4655.2451171875;53170;1605.384033203125;53170;1.2539017200469971;53170;0.90320205688476562
53180;4655.2451171875;1605.384033203125;53180;0;53180;0;53180;0;53180;0;53180;0;53180;0;53180;-11;53180;4655.2451171875;53180;1605.384033203125;53180;1.2539017200469971;53180;0.90320205688476562
53190;4655.2451171875;1605.384033203125;53190;0;53190;0;53190;0;53190;0;53190;0;53190;0;53190;-14;53190;4655.2451171875;53190;1605.384033203125;53190;1.2539017200469971;53190;0.90320205688476562
53200;4655.25390625;1605.380859375;53200;0;53200;0;53200;0;53200;0;53200;0;53200;0;53200;-16;53200;4655.25390625;53200;1605.380859375;53200;1.0712161064147949;53200;0.90274542570114136
53210;4655.25390625;1605.380859375;53210;0;53210;0;53210;0;53210;0;53210;0;53210;0;53210;-11;53210;4655.25390625;53210;1605.380859375;53210;1.0712161064147949;53210;0.90274542570114136
53220;4655.25390625;1605.380859375;53220;0;53220;0;53220;0;53220;0;53220;0;53220;0;53220;-9;53220;4655.25390625;53220;1605.380859375;53220;1.0712161064147949;53220;0.90274542570114136
53230;4655.25390625;1605.380859375;53230;0;53230;0;53230;0;53230;0;53230;0;53230;0;53230;-17;53230;4655.25390625;53230;1605.380859375;53230;1.0712161064147949;53230;0.90274542570114136
53240;4655.267578125;1605.4046630859375;53240;0;53240;0;53240;0;53240;0;53240;0;53240;0;53240;-10;53240;4655.267578125;53240;1605.4046630859375;53240;1.1134438514709473;53240;0.90248847007751465
53250;4655.267578125;1605.4046630859375;53250;0;53250;0;53250;0;53250;0;53250;0;53250;0;53250;-4;53250;4655.267578125;53250;1605.4046630859375;53250;1.1134438514709473;53250;0.90248847007751465
53260;4655.267578125;1605.4046630859375;53260;0;53260;0;53260;0;53260;0;53260;0;53260;0;53260;-11;53260;4655.267578125;53260;1605.4046630859375;53260;1.1134438514709473;53260;0.90248847007751465
53270;4655.267578125;1605.4046630859375;53270;0;53270;0;53270;0;53270;0;53270;0;53270;0;53270;-17;53270;4655.267578125;53270;1605.4046630859375;53270;1.1134438514709473;53270;0.90248847007751465
53280;4655.23388671875;1605.365966796875;53280;0;53280;0;53280;0;53280;0;53280;0;53280;0;53280;-14;53280;4655.23388671875;53280;1605.365966796875;53280;1.3131077289581299;53280;0.902830958366394
53290;4655.23388671875;1605.365966796875;53290;0;53290;0;53290;0;53290;0;53290;0;53290;0;53290;-15;53290;4655.23388671875;53290;1605.365966796875;53290;1.3131077289581299;53290;0.902830958366394
53300;4655.23388671875;1605.365966796875;53300;0;53300;0;53300;0;53300;0;53300;0;53300;0;53300;-17;53300;4655.23388671875;53300;1605.365966796875;53300;1.3131077289581299;53300;0.902830958366394
53310;4655.23388671875;1605.365966796875;53310;0;53310;0;53310;0;53310;0;53310;0;53310;0;53310;-12;53310;4655.23388671875;53310;1605.365966796875;53310;1.3131077289581299;53310;0.902830958366394
53320;4655.2373046875;1605.393310546875;53320;0;53320;0;53320;0;53320;0;53320;0;53320;0;53320;-12;53320;4655.2373046875;53320;1605.393310546875;53320;1.2722510099411011;53320;0.9024086594581604
53330;4655.2373046875;1605.393310546875;53330;0;53330;0;53330;0;53330;0;53330;0;53330;0;53330;-11;53330;4655.2373046875;53330;1605.393310546875;53330;1.2722510099411011;53330;0.9024086594581604
53340;4655.2373046875;1605.393310546875;53340;0;53340;0;53340;0;53340;0;53340;0;53340;0;53340;-9;53340;4655.2373046875;53340;1605.393310546875;53340;1.2722510099411011;53340;0.9024086594581604
53350;4655.2373046875;1605.393310546875;53350;0;53350;0;53350;0;53350;0;53350;0;53350;0;53350;-12;53350;4655.2373046875;53350;1605.393310546875;53350;1.2722510099411011;53350;0.9024086594581604
53360;4655.2373046875;1605.393310546875;53360;0;53360;0;53360;0;53360;0;53360;0;53360;0;53360;-17;53360;4655.2373046875;53360;1605.393310546875;53360;1.2722510099411011;53360;0.9024086594581604
53370;4655.2158203125;1605.417236328125;53370;0;53370;0;53370;0;53370;0;53370;0;53370;0;53370;-11;53370;4655.2158203125;53370;1605.417236328125;53370;1.029144287109375;53370;0.90316510200500488
53380;4655.2158203125;1605.417236328125;53380;0;53380;0;53380;0;53380;0;53380;0;53380;0;53380;-11;53380;4655.2158203125;53380;1605.417236328125;53380;1.029144287109375;53380;0.90316510200500488
53390;4655.2158203125;1605.417236328125;53390;0;53390;0;53390;0;53390;0;53390;0;53390;0;53390;-19;53390;4655.2158203125;53390;1605.417236328125;53390;1.029144287109375;53390;0.90316510200500488
53400;4655.2158203125;1605.417236328125;53400;0;53400;0;53400;0;53400;0;53400;0;53400;0;53400;-14;53400;4655.2158203125;53400;1605.417236328125;53400;1.029144287109375;53400;0.90316510200500488
53410;4655.20556640625;1605.3970947265625;53410;0;53410;0;53410;0;53410;0;53410;0;53410;0;53410;-11;53410;4655.20556640625;53410;1605.3970947265625;53410;1.0354151725769043;53410;0.90294486284255981
53420;4655.20556640625;1605.3970947265625;53420;0;53420;0;53420;0;53420;0;53420;0;53420;0;53420;-9;53420;4655.20556640625;53420;1605.3970947265625;53420;1.0354151725769043;53420;0.90294486284255981
53430;4655.20556640625;1605.3970947265625;53430;0;53430;0;53430;0;53430;0;53430;0;53430;0;53430;-11;53430;4655.20556640625;53430;1605.3970947265625;53430;1.0354151725769043;53430;0.90294486284255981
53440;4655.20556640625;1605.3970947265625;53440;0;53440;0;53440;0;53440;0;53440;0;53440;0;53440;-8;53440;4655.20556640625;53440;1605.3970947265625;53440;1.0354151725769043;53440;0.90294486284255981
53450;4655.240234375;1605.367919921875;53450;0;53450;0;53450;0;53450;0;53450;0;53450;0;53450;-11;53450;4655.240234375;53450;1605.367919921875;53450;1.2883859872817993;53450;0.90336990356445312
53460;4655.240234375;1605.367919921875;53460;0;53460;0;53460;0;53460;0;53460;0;53460;0;53460;-11;53460;4655.240234375;53460;1605.367919921875;53460;1.2883859872817993;53460;0.90336990356445312
53470;4655.240234375;1605.367919921875;53470;0;53470;0;53470;0;53470;0;53470;0;53470;0;53470;-11;53470;4655.240234375;53470;1605.367919921875;53470;1.2883859872817993;53470;0.90336990356445312
53480;4655.240234375;1605.367919921875;53480;0;53480;0;53480;0;53480;0;53480;0;53480;0;53480;-9;53480;4655.240234375;53480;1605.367919921875;53480;1.2883859872817993;53480;0.90336990356445312
53490;4655.22705078125;1605.373779296875;53490;0;53490;0;53490;0;53490;0;53490;0;53490;0;53490;-16;53490;4655.22705078125;53490;1605.373779296875;53490;1.2945702075958252;53490;0.90246951580047607
53500;4655.22705078125;1605.373779296875;53500;0;53500;0;53500;0;53500;0;53500;0;53500;0;53500;-11;53500;4655.22705078125;53500;1605.373779296875;53500;1.2945702075958252;53500;0.90246951580047607
53510;4655.22705078125;1605.373779296875;53510;0;53510;0;53510;0;53510;0;53510;0;53510;0;53510;-6;53510;4655.22705078125;53510;1605.373779296875;53510;1.2945702075958252;53510;0.90246951580047607
53520;4655.22705078125;1605.373779296875;53520;0;53520;0;53520;0;53520;0;53520;0;53520;0;53520;-11;53520;4655.22705078125;53520;1605.373779296875;53520;1.2945702075958252;53520;0.90246951580047607
53530;4655.24169921875;1605.3895263671875;53530;0;53530;0;53530;0;53530;0;53530;0;53530;0;53530;-3;53530;4655.24169921875;53530;1605.3895263671875;53530;1.0338538885116577;53530;0.9031364917755127
53540;4655.24169921875;1605.3895263671875;53540;0;53540;0;53540;0;53540;0;53540;0;53540;0;53540;-10;53540;4655.24169921875;53540;1605.3895263671875;53540;1.0338538885116577;53540;0.9031364917755127
53550;4655.24169921875;1605.3895263671875;53550;0;53550;0;53550;0;53550;0;53550;0;53550;0;53550;-11;53550;4655.24169921875;53550;1605.3895263671875;53550;1.0338538885116577;53550;0.9031364917755127
53560;4655.24169921875;1605.3895263671875;53560;0;53560;0;53560;0;53560;0;53560;0;53560;0;53560;-21;53560;4655.24169921875;53560;1605.3895263671875;53560;1.0338538885116577;53560;0.9031364917755127
53570;4655.24169921875;1605.3895263671875;53570;0;53570;0;53570;0;53570;0;53570;0;53570;0;53570;-12;53570;4655.24169921875;53570;1605.3895263671875;53570;1.0338538885116577;53570;0.9031364917755127
53580;4655.25634765625;1605.408203125;53580;0;53580;0;53580;0;53580;0;53580;0;53580;0;53580;-11;53580;4655.25634765625;53580;1605.408203125;53580;1.1139981746673584;53580;0.90305125713348389
53590;4655.25634765625;1605.408203125;53590;0;53590;0;53590;0;53590;0;53590;0;53590;0;53590;-13;53590;4655.25634765625;53590;1605.408203125;53590;1.1139981746673584;53590;0.90305125713348389
53600;4655.25634765625;1605.408203125;53600;0;53600;0;53600;0;53600;0;53600;0;53600;0;53600;-13;53600;4655.25634765625;53600;1605.408203125;53600;1.1139981746673584;53600;0.90305125713348389
53610;4655.25634765625;1605.408203125;53610;0;53610;0;53610;0;53610;0;53610;0;53610;0;53610;-11;53610;4655.25634765625;53610;1605.408203125;53610;1.1139981746673584;53610;0.90305125713348389
53620;4655.275390625;1605.39990234375;53620;0;53620;0;53620;0;53620;0;53620;0;53620;0;53620;-6;53620;4655.275390625;53620;1605.39990234375;53620;1.1593469381332398;53620;0.90307474136352539
53630;4655.275390625;1605.39990234375;53630;0;53630;0;53630;0;53630;0;53630;0;53630;0;53630;-13;53630;4655.275390625;53630;1605.39990234375;53630;1.1593469381332398;53630;0.90307474136352539
53640;4655.275390625;1605.39990234375;53640;0;53640;0;53640;0;53640;0;53640;0;53640;0;53640;-9;53640;4655.275390625;53640;1605.39990234375;53640;1.1593469381332398;53640;0.90307474136352539
53650;4655.275390625;1605.39990234375;53650;0;53650;0;53650;0;53650;0;53650;0;53650;0;53650;-11;53650;4655.275390625;53650;1605.39990234375;53650;1.1593469381332398;53650;0.90307474136352539
53660;4655.2353515625;1605.389892578125;53660;0;53660;0;53660;0;53660;0;53660;0;53660;0;53660;-13;53660;4655.2353515625;53660;1605.389892578125;53660;1.148017168045044;53660;0.90256994962692261
53670;4655.2353515625;1605.389892578125;53670;0;53670;0;53670;0;53670;0;53670;0;53670;0;53670;-18;53670;4655.2353515625;53670;1605.389892578125;53670;1.148017168045044;53670;0.90256994962692261
53680;4655.2353515625;1605.389892578125;53680;0;53680;0;53680;0;53680;0;53680;0;53680;0;53680;-11;53680;4655.2353515625;53680;1605.389892578125;53680;1.148017168045044;53680;0.90256994962692261
53690;4655.2353515625;1605.389892578125;53690;0;53690;0;53690;0;53690;0;53690;0;53690;0;53690;-16;53690;4655.2353515625;53690;1605.389892578125;53690;1.148017168045044;53690;0.90256994962692261
53700;4655.2158203125;1605.416748046875;53700;0;53700;0;53700;0;53700;0;53700;0;53700;0;53700;-11;53700;4655.2158203125;53700;1605.416748046875;53700;1.1329047679901123;53700;0.90327197313308716
53710;4655.2158203125;1605.416748046875;53710;0;53710;0;53710;0;53710;0;53710;0;53710;0;53710;-11;53710;4655.2158203125;53710;1605.416748046875;53710;1.1329047679901123;53710;0.90327197313308716
53720;4655.2158203125;1605.416748046875;53720;0;53720;0;53720;0;53720;0;53720;0;53720;0;53720;-11;53720;4655.2158203125;53720;1605.416748046875;53720;1.1329047679901123;53720;0.90327197313308716
53730;4655.2158203125;1605.416748046875;53730;0;53730;0;53730;0;53730;0;53730;0;53730;0;53730;-6;53730;4655.2158203125;53730;1605.416748046875;53730;1.1329047679901123;53730;0.90327197313308716
53740;4655.18359375;1605.382568359375;53740;0;53740;0;53740;0;53740;0;53740;0;53740;0;53740;-19;53740;4655.18359375;53740;1605.382568359375;53740;1.2732990980148315;53740;0.90287190675735474
53750;4655.18359375;1605.382568359375;53750;0;53750;0;53750;0;53750;0;53750;0;53750;0;53750;-3;53750;4655.18359375;53750;1605.382568359375;53750;1.2732990980148315;53750;0.90287190675735474
53760;4655.18359375;1605.382568359375;53760;0;53760;0;53760;0;53760;0;53760;0;53760;0;53760;-9;53760;4655.18359375;53760;1605.382568359375;53760;1.2732990980148315;53760;0.90287190675735474
53770;4655.18359375;1605.382568359375;53770;0;53770;0;53770;0;53770;0;53770;0;53770;0;53770;-11;53770;4655.18359375;53770;1605.382568359375;53770;1.2732990980148315;53770;0.90287190675735474
53780;4655.20947265625;1605.3682861328125;53780;0;53780;0;53780;0;53780;0;53780;0;53780;0;53780;-10;53780;4655.20947265625;53780;1605.3682861328125;53780;1.297415018081665;53780;0.903043806552887
53790;4655.20947265625;1605.3682861328125;53790;0;53790;0;53790;0;53790;0;53790;0;53790;0;53790;-13;53790;4655.20947265625;53790;1605.3682861328125;53790;1.297415018081665;53790;0.903043806552887
53800;4655.20947265625;1605.3682861328125;53800;0;53800;0;53800;0;53800;0;53800;0;53800;0;53800;-15;53800;4655.20947265625;53800;1605.3682861328125;53800;1.297415018081665;53800;0.903043806552887
53810;4655.20947265625;1605.3682861328125;53810;0;53810;0;53810;0;53810;0;53810;0;53810;0;53810;-6;53810;4655.20947265625;53810;1605.3682861328125;53810;1.297415018081665;53810;0.903043806552887
53820;4655.20947265625;1605.3682861328125;53820;0;53820;0;53820;0;53820;0;53820;0;53820;0;53820;-6;53820;4655.20947265625;53820;1605.3682861328125;53820;1.297415018081665;53820;0.903043806552887
53830;4655.21533203125;1605.4384765625;53830;0;53830;0;53830;0;53830;0;53830;0;53830;0;53830;-6;53830;4655.21533203125;53830;1605.4384765625;53830;0.97778153419494629;53830;0.9029582142829895
53840;4655.21533203125;1605.4384765625;53840;0;53840;0;53840;0;53840;0;53840;0;53840;0;53840;-9;53840;4655.21533203125;53840;1605.4384765625;53840;0.97778153419494629;53840;0.9029582142829895
53850;4655.21533203125;1605.4384765625;53850;0;53850;0;53850;0;53850;0;53850;0;53850;0;53850;-12;53850;4655.21533203125;53850;1605.4384765625;53850;0.97778153419494629;53850;0.9029582142829895
53860;4655.21533203125;1605.4384765625;53860;0;53860;0;53860;0;53860;0;53860;0;53860;0;53860;-9;53860;4655.21533203125;53860;1605.4384765625;53860;0.97778153419494629;53860;0.9029582142829895
53870;4655.2314453125;1605.3656005859375;53870;0;53870;0;53870;0;53870;0;53870;0;53870;0;53870;-14;53870;4655.2314453125;53870;1605.3656005859375;53870;1.2732226848602295;53870;0.90209925174713135
53880;4655.2314453125;1605.3656005859375;53880;-0.88564421972881369;53880;0;53880;0.51132692866666674;53880;0;53880;0.0037876068790123458;53880;0;53880;-10;53880;4655.2314453125;53880;1605.3656005859375;53880;1.2732226848602295;53880;0.90209925174713135
53890;4655.2314453125;1605.3656005859375;53890;0;53890;0;53890;0;53890;0;53890;0;53890;0;53890;-9;53890;4655.2314453125;53890;1605.3656005859375;53890;1.2732226848602295;53890;0.90209925174713135
53900;4655.2314453125;1605.3656005859375;53900;0;53900;0;53900;0;53900;0;53900;0;53900;0;53900;-11;53900;4655.2314453125;53900;1605.3656005859375;53900;1.2732226848602295;53900;0.90209925174713135
53910;4655.2275390625;1605.34326171875;53910;0;53910;0;53910;0;53910;0;53910;0;53910;0;53910;-9;53910;4655.2275390625;53910;1605.34326171875;53910;1.0556942224502564;53910;0.90342557430267334
53920;4655.2275390625;1605.34326171875;53920;0;53920;0;53920;0;53920;0;53920;0;53920;0;53920;-11;53920;4655.2275390625;53920;1605.34326171875;53920;1.0556942224502564;53920;0.90342557430267334
53930;4655.2275390625;1605.34326171875;53930;0;53930;0;53930;0;53930;0;53930;0;53930;0;53930;-11;53930;4655.2275390625;53930;1605.34326171875;53930;1.0556942224502564;53930;0.90342557430267334
53940;4655.2275390625;1605.34326171875;53940;0;53940;0;53940;0;53940;0;53940;0;53940;0;53940;-6;53940;4655.2275390625;53940;1605.34326171875;53940;1.0556942224502564;53940;0.90342557430267334
53950;4655.251953125;1605.3697509765625;53950;0;53950;0;53950;0;53950;0;53950;0;53950;0;53950;-4;53950;4655.251953125;53950;1605.3697509765625;53950;1.0838930606842041;53950;0.90264046192169189
53960;4655.251953125;1605.3697509765625;53960;0;53960;0;53960;0;53960;0;53960;0;53960;0;53960;-4;53960;4655.251953125;53960;1605.3697509765625;53960;1.0838930606842041;53960;0.90264046192169189
53970;4655.251953125;1605.3697509765625;53970;0;53970;0;53970;0;53970;0;53970;0;53970;0;53970;-6;53970;4655.251953125;53970;1605.3697509765625;53970;1.0838930606842041;53970;0.90264046192169189
53980;4655.251953125;1605.3697509765625;53980;0;53980;0;53980;0;53980;0;53980;0;53980;0;53980;-12;53980;4655.251953125;53980;1605.3697509765625;53980;1.0838930606842041;53980;0.90264046192169189
53990;4655.240234375;1605.3543701171875;53990;0;53990;0;53990;0;53990;0;53990;0;53990;0;53990;-11;53990;4655.240234375;53990;1605.3543701171875;53990;1.2094595432281494;53990;0.902703583240509
54000;4655.240234375;1605.3543701171875;54000;0;54000;0;54000;0;54000;0;54000;0;54000;0;54000;-11;54000;4655.240234375;54000;1605.3543701171875;54000;1.2094595432281494;54000;0.902703583240509
54010;4655.240234375;1605.3543701171875;54010;0;54010;0;54010;0;54010;0;54010;0;54010;0;54010;-11;54010;4655.240234375;54010;1605.3543701171875;54010;1.2094595432281494;54010;0.902703583240509
54020;4655.240234375;1605.3543701171875;54020;0;54020;0;54020;0;54020;0;54020;0;54020;0;54020;-18;54020;4655.240234375;54020;1605.3543701171875;54020;1.2094595432281494;54020;0.902703583240509
54030;4655.2138671875;1605.3612060546875;54030;0;54030;0;54030;0;54030;0;54030;0;54030;0;54030;-6;54030;4655.2138671875;54030;1605.3612060546875;54030;1.1132667064666748;54030;0.9029393196105957
54040;4655.2138671875;1605.3612060546875;54040;0;54040;0;54040;0;54040;0;54040;0;54040;0;54040;-15;54040;4655.2138671875;54040;1605.3612060546875;54040;1.1132667064666748;54040;0.9029393196105957
54050;4655.2138671875;1605.3612060546875;54050;0;54050;0;54050;0;54050;0;54050;0;54050;0;54050;-11;54050;4655.2138671875;54050;1605.3612060546875;54050;1.1132667064666748;54050;0.9029393196105957
54060;4655.2138671875;1605.3612060546875;54060;0;54060;0;54060;0;54060;0;54060;0;54060;0;54060;-14;54060;4655.2138671875;54060;1605.3612060546875;54060;1.1132667064666748;54060;0.9029393196105957
54070;4655.2138671875;1605.3612060546875;54070;0;54070;0;54070;0;54070;0;54070;0;54070;0;54070;-4;54070;4655.2138671875;54070;1605.3612060546875;54070;1.1132667064666748;54070;0.9029393196105957
54080;4655.23828125;1605.3673095703125;54080;0;54080;0;54080;0;54080;0;54080;0;54080;0;54080;1;54080;4655.23828125;54080;1605.3673095703125;54080;1.2249495983123779;54080;0.90306133031845093
54090;4655.23828125;1605.3673095703125;54090;0;54090;0;54090;0;54090;0;54090;0;54090;0;54090;-4;54090;4655.23828125;54090;1605.3673095703125;54090;1.2249495983123779;54090;0.90306133031845093
54100;4655.23828125;1605.3673095703125;54100;0;54100;0;54100;0;54100;0;54100;0;54100;0;54100;-11;54100;4655.23828125;54100;1605.3673095703125;54100;1.2249495983123779;54100;0.90306133031845093
54110;4655.23828125;1605.3673095703125;54110;0;54110;0;54110;0;54110;0;54110;0;54110;0;54110;-9;54110;4655.23828125;54110;1605.3673095703125;54110;1.2249495983123779;54110;0.90306133031845093
54120;4655.21435546875;1605.343505859375;54120;0;54120;0;54120;0;54120;0;54120;0;54120;0;54120;-9;54120;4655.21435546875;54120;1605.343505859375;54120;1.2970986366271973;54120;0.90286141633987427
54130;4655.21435546875;1605.343505859375;54130;0;54130;0;54130;0;54130;0;54130;0;54130;0;54130;-11;54130;4655.21435546875;54130;1605.343505859375;54130;1.2970986366271973;54130;0.90286141633987427
54140;4655.21435546875;1605.343505859375;54140;0;54140;0;54140;0;54140;0;54140;0;54140;0;54140;-4;54140;4655.21435546875;54140;1605.343505859375;54140;1.2970986366271973;54140;0.90286141633987427
54150;4655.21435546875;1605.343505859375;54150;0;54150;0;54150;0;54150;0;54150;0;54150;0;54150;-9;54150;4655.21435546875;54150;1605.343505859375;54150;1.2970986366271973;54150;0.90286141633987427
54160;4655.220703125;1605.4228515625;54160;0;54160;0;54160;0;54160;0;54160;0;54160;0;54160;-11;54160;4655.220703125;54160;1605.4228515625;54160;1.1607513427734375;54160;0.903378963470459
54170;4655.220703125;1605.4228515625;54170;0;54170;0;54170;0;54170;0;54170;0;54170;0;54170;0;54170;4655.220703125;54170;1605.4228515625;54170;1.1607513427734375;54170;0.903378963470459
54180;4655.220703125;1605.4228515625;54180;0;54180;0;54180;0;54180;0;54180;0;54180;0;54180;-4;54180;4655.220703125;54180;1605.4228515625;54180;1.1607513427734375;54180;0.903378963470459
54190;4655.220703125;1605.4228515625;54190;0;54190;0;54190;0;54190;0;54190;0;54190;0;54190;-4;54190;4655.220703125;54190;1605.4228515625;54190;1.1607513427734375;54190;0.903378963470459
54200;4655.24609375;1605.391357421875;54200;0;54200;0;54200;0;54200;0;54200;0;54200;0;54200;-11;54200;4655.24609375;54200;1605.391357421875;54200;1.2627295255661011;54200;0.90217345952987671
54210;4655.24609375;1605.391357421875;54210;0;54210;0;54210;0;54210;0;54210;0;54210;0;54210;-9;54210;4655.24609375;54210;1605.391357421875;54210;1.2627295255661011;54210;0.90217345952987671
54220;4655.24609375;1605.391357421875;54220;0;54220;0;54220;0;54220;0;54220;0;54220;0;54220;-6;54220;4655.24609375;54220;1605.391357421875;54220;1.2627295255661011;54220;0.90217345952987671
54230;4655.24609375;1605.391357421875;54230;0;54230;0;54230;0;54230;0;54230;0;54230;0;54230;-6;54230;4655.24609375;54230;1605.391357421875;54230;1.2627295255661011;54230;0.90217345952987671
54240;4655.2734375;1605.353515625;54240;0;54240;0;54240;0;54240;0;54240;0;54240;0;54240;-18;54240;4655.2734375;54240;1605.353515625;54240;1.1712753772735596;54240;0.90327686071395874
54250;4655.2734375;1605.353515625;54250;0;54250;0;54250;0;54250;0;54250;0;54250;0;54250;-13;54250;4655.2734375;54250;1605.353515625;54250;1.1712753772735596;54250;0.90327686071395874
54260;4655.2734375;1605.353515625;54260;0;54260;0;54260;0;54260;0;54260;0;54260;0;54260;-9;54260;4655.2734375;54260;1605.353515625;54260;1.1712753772735596;54260;0.90327686071395874
