BitMask;0xffffffffffffffff;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff
Unit;(None);(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None)
Unit ScaleFactor;1;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1
Unit Offset;0;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0

70070;5184.02001953125;1685.68017578125;70070;-367.54235118745771;70070;-400;70070;2.5566346433333442;70070;0;70070;0.03030085503209878;70070;0;70070;-1160;70070;-16;70070;1113;70070;5184.02001953125;70070;1685.68017578125;70070;5.7534704208374023;70070;-1.8873045444488525;70070;-906.0113;70070;-1414.21472;70070;-0.0732311457
70080;5177.8046875;1697.160888671875;70080;-402.08247575688142;70080;-400;70080;-3.0679615720000015;70080;0;70080;0.056814103185185143;70080;0;70080;-987;70080;12;70080;1182;70080;5177.8046875;70080;1697.160888671875;70080;14.765093803405762;70080;-1.8207162618637085;70080;-906.0113;70080;-1414.21472;70080;-0.0732311457
70090;5177.8046875;1697.160888671875;70090;-431.75155711779666;70090;-400;70090;-13.038836681000001;70090;0;70090;0.073858334140740736;70090;0;70090;-1004;70090;23;70090;963;70090;5177.8046875;70090;1697.160888671875;70090;14.765093803405762;70090;-1.8207162618637085;70090;-906.0113;70090;-1414.21472;70090;-0.0732311457
70100;5177.8046875;1697.160888671875;70100;-429.53744656847465;70100;-400;70100;-13.294500145333339;70100;0;70100;-0.064389316943209984;70100;0;70100;-1120;70100;65;70100;1042;70100;5177.8046875;70100;1697.160888671875;70100;14.765093803405762;70100;-1.8207162618637085;70100;-906.0113;70100;-1414.21472;70100;-0.0732311457
70110;5177.8046875;1697.160888671875;70110;-409.16762951471196;70110;-400;70110;-13.805827073999998;70110;0;70110;-0.1249910270074074;70110;0;70110;-1110;70110;104;70110;1076;70110;5177.8046875;70110;1697.160888671875;70110;14.765093803405762;70110;-1.8207162618637085;70110;-906.0113;70110;-1414.21472;70110;-0.0732311457
70120;5179.49072265625;1706.02880859375;70120;-414.03867272322037;70120;-400;70120;-7.4142404656666558;70120;0;70120;-0.077645941019753015;70120;0;70120;-1145;70120;23;70120;1071;70120;5179.49072265625;70120;1706.02880859375;70120;14.811448097229004;70120;-1.8218575716018677;70120;-906.0113;70120;-1414.21472;70120;-0.0732311457
70130;5179.49072265625;1706.02880859375;70130;-417.13842749227121;70130;-400;70130;3.0679615720000015;70130;0;70130;-0.011362820637036973;70130;0;70130;-1003;70130;2;70130;1096;70130;5179.49072265625;70130;1706.02880859375;70130;14.811448097229004;70130;-1.8218575716018677;70130;-906.0113;70130;-1414.21472;70130;-0.0732311457
70140;5179.49072265625;1706.02880859375;70140;-422.89511492050855;70140;-400;70140;9.4595481803333428;70140;0;70140;0.024619444713580293;70140;0;70140;-922;70140;2;70140;1141;70140;5179.49072265625;70140;1706.02880859375;70140;14.811448097229004;70140;-1.8218575716018677;70140;-906.0113;70140;-1414.21472;70140;-0.0732311457
70150;5179.49072265625;1706.02880859375;70150;-435.73695610657632;70150;-400;70150;-1.0226538573333339;70150;0;70150;-0.013256624076543181;70150;0;70150;-977;70150;0;70150;1155;70150;5179.49072265625;70150;1706.02880859375;70150;14.811448097229004;70150;-1.8218575716018677;70150;-906.0113;70150;-1414.21472;70150;-0.0732311457
70160;5179.49072265625;1706.02880859375;70160;-448.57879729264414;70160;-400;70160;-8.9482212516666664;70160;0;70160;-0.06628312038271604;70160;0;70160;-999;70160;-9;70160;1124;70160;5179.49072265625;70160;1706.02880859375;70160;14.811448097229004;70160;-1.8218575716018677;70160;-906.0113;70160;-1414.21472;70160;-0.0732311457
70170;5185.8681640625;1728.707275390625;70170;-464.96321535762723;70170;-400;70170;-11.249192430666653;70170;0;70170;-0.077645941019753015;70170;0;70170;-1041;70170;9;70170;1061;70170;5185.8681640625;70170;1728.707275390625;70170;1.5183337926864624;70170;-2.010427713394165;70170;-906.0113;70170;-1414.21472;70170;-0.0732311457
70180;5185.8681640625;1728.707275390625;70180;-477.805056543695;70180;-400;70180;-9.970875109;70180;0;70180;-0.062495513503703769;70180;0;70180;-1047;70180;12;70180;1095;70180;5185.8681640625;70180;1728.707275390625;70180;1.5183337926864624;70180;-2.010427713394165;70180;-906.0113;70180;-1414.21472;70180;-0.0732311457
70190;5185.8681640625;1728.707275390625;70190;-472.4911912253221;70190;-400;70190;-1.7896442503333294;70190;0;70190;0.0037876068790122772;70190;0;70190;-1053;70190;15;70190;1092;70190;5185.8681640625;70190;1728.707275390625;70190;1.5183337926864624;70190;-2.010427713394165;70190;-906.0113;70190;-1414.21472;70190;-0.0732311457
70200;5185.8681640625;1728.707275390625;70200;-451.67855206169503;70200;-400;70200;-2.5566346433333251;70200;0;70200;0.0265132481530865;70200;0;70200;-969;70200;25;70200;951;70200;5185.8681640625;70200;1728.707275390625;70200;1.5183337926864624;70200;-2.010427713394165;70200;-906.0113;70200;-1414.21472;70200;-0.0732311457
70210;5185.8681640625;1728.707275390625;70210;-477.805056543695;70210;-400;70210;2.8122981076666633;70210;0;70210;0.020831837834567875;70210;0;70210;-913;70210;29;70210;909;70210;5185.8681640625;70210;1728.707275390625;70210;1.5183337926864624;70210;-2.010427713394165;70210;-906.0113;70210;-1414.21472;70210;-0.0732311457
70220;5193.96484375;1736.024658203125;70220;-518.98751276108487;70220;-400;70220;7.1585770013333176;70220;0;70220;0.047345085987654238;70220;0;70220;-882;70220;36;70220;907;70220;5193.96484375;70220;1736.024658203125;70220;7.3801383972167969;70220;-1.9167447090148926;70220;-906.0113;70220;-1414.21472;70220;-0.0732311457
70230;5193.96484375;1736.024658203125;70230;-503.931561025695;70230;-400;70230;13.294500145333339;70230;0;70230;0.098477778854321033;70230;0;70230;-980;70230;11;70230;911;70230;5193.96484375;70230;1736.024658203125;70230;7.3801383972167969;70230;-1.9167447090148926;70230;-906.0113;70230;-1414.21472;70230;-0.0732311457
70240;5193.96484375;1736.024658203125;70240;-495.0751188284068;70240;-400;70240;3.0679615720000015;70240;0;70240;0.022725641274074084;70240;0;70240;-1081;70240;9;70240;1046;70240;5193.96484375;70240;1736.024658203125;70240;7.3801383972167969;70240;-1.9167447090148926;70240;-906.0113;70240;-1414.21472;70240;-0.0732311457
70250;5193.96484375;1736.024658203125;70250;-519.87315698081363;70250;-400;70250;-11.760519359333349;70250;0;70250;-0.087114958217284058;70250;0;70250;-910;70250;8;70250;1120;70250;5193.96484375;70250;1736.024658203125;70250;7.3801383972167969;70250;-1.9167447090148926;70250;-906.0113;70250;-1414.21472;70250;-0.0732311457
70260;5199.705078125;1750.947021484375;70260;-525.18702229918654;70260;-400;70260;-14.828480931333331;70260;0;70260;-0.12120342012839498;70260;0;70260;-913;70260;12;70260;946;70260;5199.705078125;70260;1750.947021484375;70260;8.3642387390136719;70260;-1.8999757766723633;70260;-906.0113;70260;-1414.21472;70260;-0.0732311457
70270;5199.705078125;1750.947021484375;70270;-491.53254194949159;70270;-400;70270;-11.249192430666673;70270;0;70270;-0.083327351338271641;70270;0;70270;-1023;70270;9;70270;891;70270;5199.705078125;70270;1750.947021484375;70270;8.3642387390136719;70270;-1.8999757766723633;70270;-906.0113;70270;-1414.21472;70270;-0.0732311457
70280;5199.705078125;1750.947021484375;70280;-512.78800322298309;70280;-400;70280;-9.715211644666681;70280;0;70280;-0.07196453070123468;70280;0;70280;-1040;70280;9;70280;670;70280;5199.705078125;70280;1750.947021484375;70280;8.3642387390136719;70280;-1.8999757766723633;70280;-906.0113;70280;-1414.21472;70280;-0.0732311457
70290;5199.705078125;1750.947021484375;70290;-566.81230062644079;70290;-400;70290;-2.0453077146666678;70290;0;70290;-0.01515042751604939;70290;0;70290;-939;70290;8;70290;727;70290;5199.705078125;70290;1750.947021484375;70290;8.3642387390136719;70290;-1.8999757766723633;70290;-906.0113;70290;-1414.21472;70290;-0.0732311457
70300;5204.416015625;1780.091064453125;70300;-587.18211768020342;70300;-400;70300;-15.851134788666684;70300;0;70300;0.0075752137580245545;70300;0;70300;-856;70300;16;70300;1183;70300;5204.416015625;70300;1780.091064453125;70300;5.6318140029907227;70300;-1.920913577079773;70300;-906.0113;70300;-1414.21472;70300;-0.0732311457
70310;5204.416015625;1780.091064453125;70310;-556.184569989695;70310;-400;70310;-37.326865792666659;70310;0;70310;-0.14014145452345664;70310;0;70310;-894;70310;16;70310;1038;70310;5204.416015625;70310;1780.091064453125;70310;5.6318140029907227;70310;-1.920913577079773;70310;-906.0113;70310;-1414.21472;70310;-0.0732311457
70320;5204.416015625;1780.091064453125;70320;-565.041012186983;70320;-400;70320;-16.36246171733336;70320;0;70320;-0.13824765108395073;70320;0;70320;-505;70320;88;70320;1057;70320;5204.416015625;70320;1780.091064453125;70320;5.6318140029907227;70320;-1.920913577079773;70320;-906.0113;70320;-1414.21472;70320;-0.0732311457
70330;5204.416015625;1780.091064453125;70330;-558.398680539017;70330;-400;70330;3.834951964999997;70330;0;70330;-0.051132692866666656;70330;0;70330;-709;70330;76;70330;976;70330;5204.416015625;70330;1780.091064453125;70330;5.6318140029907227;70330;-1.920913577079773;70330;-906.0113;70330;-1414.21472;70330;-0.0732311457
70340;5204.416015625;1780.091064453125;70340;-543.3427288036271;70340;-400;70340;42.184471614999985;70340;0;70340;0.16476089923703707;70340;0;70340;-1048;70340;2;70340;819;70340;5204.416015625;70340;1780.091064453125;70340;5.6318140029907227;70340;-1.920913577079773;70340;-906.0113;70340;-1414.21472;70340;-0.0732311457
70350;5213.60009765625;1792.844970703125;70350;-584.08236291115259;70350;-400;70350;35.537221542333327;70350;0;70350;0.20642457490617283;70350;0;70350;-1254;70350;-20;70350;43;70350;5213.60009765625;70350;1792.844970703125;70350;5.2028002738952637;70350;-1.8437219858169556;70350;-906.0113;70350;-1414.21472;70350;-0.0732311457
70360;5213.60009765625;1792.844970703125;70360;-585.41082924074578;70360;-400;70360;-0.51132692866667639;70360;0;70360;0.03030085503209878;70360;0;70360;-972;70360;-59;70360;189;70360;5213.60009765625;70360;1792.844970703125;70360;5.2028002738952637;70360;-1.8437219858169556;70360;-906.0113;70360;-1414.21472;70360;-0.0732311457
70370;5213.60009765625;1792.844970703125;70370;-544.67119513322041;70370;-400;70370;-58.802596796666684;70370;0;70370;-0.34467222599012354;70370;0;70370;-777;70370;5;70370;923;70370;5213.60009765625;70370;1792.844970703125;70370;5.2028002738952637;70370;-1.8437219858169556;70370;-906.0113;70370;-1414.21472;70370;-0.0732311457
70380;5213.60009765625;1792.844970703125;70380;-592.49598299857632;70380;-400;70380;-53.178000581333343;70380;0;70380;-0.35414124318765444;70380;0;70380;413;70380;15;70380;1133;70380;5213.60009765625;70380;1792.844970703125;70380;5.2028002738952637;70380;-1.8437219858169556;70380;-906.0113;70380;-1414.21472;70380;-0.0732311457
70390;5211.29443359375;1818.7584228515625;70390;-603.56653574518657;70390;-400;70390;18.152105967666689;70390;0;70390;0.11173440293086449;70390;0;70390;243;70390;63;70390;1027;70390;5211.29443359375;70390;1818.7584228515625;70390;8.265864372253418;70390;-1.9630473852157593;70390;-906.0113;70390;-1414.21472;70390;-0.0732311457
70400;5211.29443359375;1818.7584228515625;70400;-516.33058010189836;70400;-400;70400;83.346289372666646;70400;0;70400;0.53215876650123439;70400;0;70400;-827;70400;27;70400;715;70400;5211.29443359375;70400;1818.7584228515625;70400;8.265864372253418;70400;-1.9630473852157593;70400;-906.0113;70400;-1414.21472;70400;-0.0732311457
70410;5211.29443359375;1818.7584228515625;70410;-565.92665640671191;70410;-400;70410;68.006481512666667;70410;0;70410;0.41284914981234566;70410;0;70410;-1031;70410;3;70410;-859;70410;5211.29443359375;70410;1818.7584228515625;70410;8.265864372253418;70410;-1.9630473852157593;70410;-906.0113;70410;-1414.21472;70410;-0.0732311457
70420;5211.29443359375;1818.7584228515625;70420;-604.00935785505089;70420;-400;70420;-14.828480931333331;70420;0;70420;-0.10415918917283952;70420;0;70420;-1100;70420;-33;70420;-295;70420;5211.29443359375;70420;1818.7584228515625;70420;8.265864372253418;70420;-1.9630473852157593;70420;-906.0113;70420;-1414.21472;70420;-0.0732311457
70430;5221.57666015625;1848.7872314453125;70430;-507.91696001447463;70430;-400;70430;-73.886741192333318;70430;0;70430;-0.53594637338024687;70430;0;70430;-765;70430;-31;70430;1083;70430;5221.57666015625;70430;1848.7872314453125;70430;7.6099362373352051;70430;-1.9300858974456787;70430;-906.0113;70430;-1414.21472;70430;-0.0732311457
70440;5221.57666015625;1848.7872314453125;70440;-495.51794093827124;70440;-400;70440;-42.695798543666662;70440;0;70440;-0.29353953312345676;70440;0;70440;695;70440;2;70440;950;70440;5221.57666015625;70440;1848.7872314453125;70440;7.6099362373352051;70440;-1.9300858974456787;70440;-906.0113;70440;-1414.21472;70440;-0.0732311457
70450;5221.57666015625;1848.7872314453125;70450;-519.4303348709492;70450;-400;70450;38.60518311433335;70450;0;70450;0.29164572968395069;70450;0;70450;289;70450;23;70450;789;70450;5221.57666015625;70450;1848.7872314453125;70450;7.6099362373352051;70450;-1.9300858974456787;70450;-906.0113;70450;-1414.21472;70450;-0.0732311457
70460;5221.57666015625;1848.7872314453125;70460;-542.45708458389834;70460;-400;70460;40.139163900333337;70460;0;70460;0.30868996063950616;70460;0;70460;-1016;70460;29;70460;-473;70460;5221.57666015625;70460;1848.7872314453125;70460;7.6099362373352051;70460;-1.9300858974456787;70460;-906.0113;70460;-1414.21472;70460;-0.0732311457
70470;5221.57666015625;1848.7872314453125;70470;-567.69794484616955;70470;-400;70470;-12.783173216666663;70470;0;70470;-0.089008761656790128;70470;0;70470;-1020;70470;17;70470;-220;70470;5221.57666015625;70470;1848.7872314453125;70470;7.6099362373352051;70470;-1.9300858974456787;70470;-906.0113;70470;-1414.21472;70470;-0.0732311457
70480;5233.06884765625;1865.9539794921875;70480;-505.26002735528823;70480;-400;70480;-56.501625617666662;70480;0;70480;-0.40716773949382717;70480;0;70480;-709;70480;24;70480;963;70480;5233.06884765625;70480;1865.9539794921875;70480;4.4152121543884277;70480;-1.8508199453353882;70480;-906.0113;70480;-1414.21472;70480;-0.0732311457
70490;5233.06884765625;1865.9539794921875;70490;-486.66149874098318;70490;-400;70490;-24.288029111666674;70490;0;70490;-0.16854850611604949;70490;0;70490;523;70490;9;70490;1077;70490;5233.06884765625;70490;1865.9539794921875;70490;4.4152121543884277;70490;-1.8508199453353882;70490;-906.0113;70490;-1414.21472;70490;-0.0732311457
70500;5233.06884765625;1865.9539794921875;70500;-508.35978212433906;70500;-400;70500;25.055019504666671;70500;0;70500;0.17991132675308647;70500;0;70500;212;70500;21;70500;876;70500;5233.06884765625;70500;1865.9539794921875;70500;4.4152121543884277;70500;-1.8508199453353882;70500;-906.0113;70500;-1414.21472;70500;-0.0732311457
70510;5233.06884765625;1865.9539794921875;70510;-521.20162331040683;70510;-400;70510;11.504855894999992;70510;0;70510;0.085221154777777711;70510;0;70510;-984;70510;19;70510;-96;70510;5233.06884765625;70510;1865.9539794921875;70510;4.4152121543884277;70510;-1.8508199453353882;70510;-906.0113;70510;-1414.21472;70510;-0.0732311457
70520;5238.3486328125;1884.193359375;70520;-541.12861825430525;70520;-400;70520;-28.634308005333327;70520;0;70520;-0.21210598522469132;70520;0;70520;-985;70520;22;70520;201;70520;5238.3486328125;70520;1884.193359375;70520;3.586397647857666;70520;-1.8681834936141968;70520;-906.0113;70520;-1414.21472;70520;-0.0732311457
70530;5238.3486328125;1884.193359375;70530;-515.88775799203393;70530;-400;70530;-52.411010188333329;70530;0;70530;-0.38822970509876537;70530;0;70530;-857;70530;7;70530;866;70530;5238.3486328125;70530;1884.193359375;70530;3.586397647857666;70530;-1.8681834936141968;70530;-906.0113;70530;-1414.21472;70530;-0.0732311457
70540;5238.3486328125;1884.193359375;70540;-524.7442001893221;70540;-400;70540;-36.55987539966668;70540;0;70540;-0.27081389184938282;70540;0;70540;-143;70540;12;70540;917;70540;5238.3486328125;70540;1884.193359375;70540;3.586397647857666;70540;-1.8681834936141968;70540;-906.0113;70540;-1414.21472;70540;-0.0732311457
70550;5238.3486328125;1884.193359375;70550;-500.83180625664414;70550;-400;70550;12.527509752333344;70550;0;70550;0.092796368535802545;70550;0;70550;-447;70550;7;70550;973;70550;5238.3486328125;70550;1884.193359375;70550;3.586397647857666;70550;-1.8681834936141968;70550;-906.0113;70550;-1414.21472;70550;-0.0732311457
70560;5247.314453125;1919.158935546875;70560;-471.1627248957289;70560;-400;70560;22.498384861333324;70560;0;70560;0.16665470267654314;70560;0;70560;-939;70560;9;70560;836;70560;5247.314453125;70560;1919.158935546875;70560;4.0229549407958984;70560;-1.8551861047744751;70560;-906.0113;70560;-1414.21472;70560;-0.0732311457
70570;5247.314453125;1919.158935546875;70570;-494.18947460867804;70570;-400;70570;2.0453077146666678;70570;0;70570;0.01515042751604939;70570;0;70570;-954;70570;16;70570;-136;70570;5247.314453125;70570;1919.158935546875;70570;4.0229549407958984;70570;-1.8551861047744751;70570;-906.0113;70570;-1414.21472;70570;-0.0732311457
70580;5247.314453125;1919.158935546875;70580;-507.47413790461025;70580;-400;70580;-24.032365647333336;70580;0;70580;-0.17801752331358026;70580;0;70580;-862;70580;15;70580;395;70580;5247.314453125;70580;1919.158935546875;70580;4.0229549407958984;70580;-1.8551861047744751;70580;-906.0113;70580;-1414.21472;70580;-0.0732311457
70590;5247.314453125;1919.158935546875;70590;-500.38898414677976;70590;-400;70590;-16.873788645999998;70590;0;70590;-0.1249910270074074;70590;0;70590;-199;70590;9;70590;929;70590;5247.314453125;70590;1919.158935546875;70590;4.0229549407958984;70590;-1.8551861047744751;70590;-906.0113;70590;-1414.21472;70590;-0.0732311457
70600;5247.314453125;1919.158935546875;70600;-517.65904643149156;70600;-400;70600;-4.8576058223333307;70600;0;70600;-0.035982265350617264;70600;0;70600;-168;70600;9;70600;1037;70600;5247.314453125;70600;1919.158935546875;70600;4.0229549407958984;70600;-1.8551861047744751;70600;-906.0113;70600;-1414.21472;70600;-0.0732311457
70610;5252.796875;1937.0889892578125;70610;-492.41818616922046;70610;-400;70610;4.6019423579999925;70610;0;70610;0.034088461911111055;70610;0;70610;-463;70610;11;70610;724;70610;5252.796875;70610;1937.0889892578125;70610;3.1536397933959961;70610;-1.864026665687561;70610;-906.0113;70610;-1414.21472;70610;-0.0732311457
70620;5252.796875;1937.0889892578125;70620;-472.04836911545772;70620;-400;70620;-11.76051935933333;70620;0;70620;-0.0927963685358024;70620;0;70620;-671;70620;15;70620;-7;70620;5252.796875;70620;1937.0889892578125;70620;3.1536397933959961;70620;-1.864026665687561;70620;-906.0113;70620;-1414.21472;70620;-0.0732311457
70630;5252.796875;1937.0889892578125;70630;-470.27708067600008;70630;-400;70630;-6.6472500726666794;70630;0;70630;-0.049238889427160586;70630;0;70630;-601;70630;13;70630;-246;70630;5252.796875;70630;1937.0889892578125;70630;3.1536397933959961;70630;-1.864026665687561;70630;-906.0113;70630;-1414.21472;70630;-0.0732311457
70640;5252.796875;1937.0889892578125;70640;-509.24542634406788;70640;-400;70640;17.896442503333333;70640;0;70640;0.13256624076543208;70640;0;70640;-795;70640;9;70640;-41;70640;5252.796875;70640;1937.0889892578125;70640;3.1536397933959961;70640;-1.864026665687561;70640;-906.0113;70640;-1414.21472;70640;-0.0732311457
70650;5252.796875;1937.0889892578125;70650;-523.4157338597289;70650;-400;70650;19.941750218;70650;0;70650;0.20453077146666662;70650;0;70650;-1049;70650;16;70650;119;70650;5252.796875;70650;1937.0889892578125;70650;3.1536397933959961;70650;-1.864026665687561;70650;-906.0113;70650;-1414.21472;70650;-0.0732311457
70660;5256.888671875;1954.4736328125;70660;-490.64689772976277;70660;-400;70660;-21.987057932666669;70660;0;70660;0.081433547898765432;70660;0;70660;-833;70660;13;70660;353;70660;5256.888671875;70660;1954.4736328125;70660;3.8347404003143311;70660;-1.8653954267501831;70660;-906.0113;70660;-1414.21472;70660;-0.0732311457
70670;5256.888671875;1954.4736328125;70670;-461.42063847871191;70670;-400;70670;-30.168288791333339;70670;0;70670;-0.10415918917283952;70670;0;70670;-9;70670;49;70670;641;70670;5256.888671875;70670;1954.4736328125;70670;3.8347404003143311;70670;-1.8653954267501831;70670;-906.0113;70670;-1414.21472;70670;-0.0732311457
70680;5256.888671875;1954.4736328125;70680;-492.86100827908484;70680;-400;70680;-6.3915866083333226;70680;0;70680;-0.070070727261728319;70680;0;70680;530;70680;146;70680;799;70680;5256.888671875;70680;1954.4736328125;70680;3.8347404003143311;70680;-1.8653954267501831;70680;-906.0113;70680;-1414.21472;70680;-0.0732311457
70690;5256.888671875;1954.4736328125;70690;-497.28922937772887;70690;-400;70690;-1.278317321666653;70690;0;70690;-0.054920299745678934;70690;0;70690;135;70690;56;70690;707;70690;5256.888671875;70690;1954.4736328125;70690;3.8347404003143311;70690;-1.8653954267501831;70690;-906.0113;70690;-1414.21472;70690;-0.0732311457
70700;5262.078125;1978.187744140625;70700;-459.64935003925427;70700;-400;70700;-3.5792885006666588;70700;0;70700;-0.094690171975308615;70700;0;70700;-484;70700;3;70700;582;70700;5262.078125;70700;1978.187744140625;70700;8.53499698638916;70700;-1.8687496185302734;70700;-906.0113;70700;-1414.21472;70700;-0.0732311457
70710;5262.078125;1978.187744140625;70710;-455.22112894061019;70710;-400;70710;-9.2038847160000046;70710;0;70710;-0.13067243732592587;70710;0;70710;-505;70710;-14;70710;493;70710;5262.078125;70710;1978.187744140625;70710;8.53499698638916;70710;-1.8687496185302734;70710;-906.0113;70710;-1414.21472;70710;-0.0732311457
70720;5262.078125;1978.187744140625;70720;-476.47659021410175;70720;-400;70720;-10.737865502000014;70720;0;70720;-0.079539744459259362;70720;0;70720;-504;70720;-25;70720;536;70720;5262.078125;70720;1978.187744140625;70720;8.53499698638916;70720;-1.8687496185302734;70720;-906.0113;70720;-1414.21472;70720;-0.0732311457
70730;5262.078125;1978.187744140625;70730;-481.34763342261022;70730;-400;70730;-8.43689432299999;70730;0;70730;-0.06249551350370363;70730;0;70730;-860;70730;-13;70730;644;70730;5262.078125;70730;1978.187744140625;70730;8.53499698638916;70730;-1.8687496185302734;70730;-906.0113;70730;-1414.21472;70730;-0.0732311457
70740;5271.7216796875;2005.8643798828125;70740;-480.019167093017;70740;-400;70740;-9.7152116446666614;70740;0;70740;-0.071964530701234528;70740;0;70740;-1016;70740;9;70740;609;70740;5271.7216796875;70740;2005.8643798828125;70740;2.8068242073059082;70740;-1.826870322227478;70740;-906.0113;70740;-1414.21472;70740;-0.0732311457
70750;5271.7216796875;2005.8643798828125;70750;-461.86346058857629;70750;-400;70750;1.2783173216666721;70750;0;70750;0.0094690171975309045;70750;0;70750;-798;70750;9;70750;428;70750;5271.7216796875;70750;2005.8643798828125;70750;2.8068242073059082;70750;-1.826870322227478;70750;-906.0113;70750;-1414.21472;70750;-0.0732311457
70760;5271.7216796875;2005.8643798828125;70760;-430.42309078820347;70760;-400;70760;5.6245962153333453;70760;0;70760;0.0416636756691359;70760;0;70760;-414;70760;13;70760;348;70760;5271.7216796875;70760;2005.8643798828125;70760;2.8068242073059082;70760;-1.826870322227478;70760;-906.0113;70760;-1414.21472;70760;-0.0732311457
70770;5271.7216796875;2005.8643798828125;70770;-433.52284555725424;70770;-400;70770;-6.902913536999999;70770;0;70770;-0.06817692382222211;70770;0;70770;-211;70770;8;70770;325;70770;5271.7216796875;70770;2005.8643798828125;70770;2.8068242073059082;70770;-1.826870322227478;70770;-906.0113;70770;-1414.21472;70770;-0.0732311457
70780;5277.1533203125;2021.0740966796875;70780;-457.87806159979669;70780;-400;70780;-9.2038847160000046;70780;0;70780;-0.13067243732592587;70780;0;70780;-177;70780;17;70780;613;70780;5277.1533203125;70780;2021.0740966796875;70780;2.4517631530761719;70780;-1.8336019515991211;70780;-906.0113;70780;-1414.21472;70780;-0.0732311457
70790;5277.1533203125;2021.0740966796875;70790;-449.46444151237296;70790;-400;70790;-4.8576058223333307;70790;0;70790;-0.070070727261728319;70790;0;70790;-357;70790;0;70790;970;70790;5277.1533203125;70790;2021.0740966796875;70790;2.4517631530761719;70790;-1.8336019515991211;70790;-906.0113;70790;-1414.21472;70790;-0.0732311457
70800;5277.1533203125;2021.0740966796875;70800;-427.766158129017;70800;-400;70800;2.0453077146666487;70800;0;70800;0.009469017197530764;70800;0;70800;-573;70800;-27;70800;749;70800;5277.1533203125;70800;2021.0740966796875;70800;2.4517631530761719;70800;-1.8336019515991211;70800;-906.0113;70800;-1414.21472;70800;-0.0732311457
70810;5277.1533203125;2021.0740966796875;70810;-436.17977821644075;70810;-400;70810;6.3915866083333412;70810;0;70810;0.0018938034395062089;70810;0;70810;-605;70810;2;70810;93;70810;5277.1533203125;70810;2021.0740966796875;70810;2.4517631530761719;70810;-1.8336019515991211;70810;-906.0113;70810;-1414.21472;70810;-0.0732311457
70820;5277.1533203125;2021.0740966796875;70820;-441.05082142494916;70820;-400;70820;-9.2038847160000046;70820;0;70820;-0.079539744459259223;70820;0;70820;-538;70820;4;70820;-33;70820;5277.1533203125;70820;2021.0740966796875;70820;2.4517631530761719;70820;-1.8336019515991211;70820;-906.0113;70820;-1414.21472;70820;-0.0732311457
70830;5284.04345703125;2053.90087890625;70830;-407.83916318511871;70830;-400;70830;-4.3462788936666543;70830;0;70830;-0.020831837834567875;70830;0;70830;-547;70830;-8;70830;121;70830;5284.04345703125;70830;2053.90087890625;70830;3.3949015140533447;70830;-1.8414183855056763;70830;-906.0113;70830;-1414.21472;70830;-0.0732311457
70840;5284.04345703125;2053.90087890625;70840;-394.5544998891865;70840;-400;70840;6.902913536999999;70840;0;70840;0.1249910270074074;70840;0;70840;-461;70840;13;70840;58;70840;5284.04345703125;70840;2053.90087890625;70840;3.3949015140533447;70840;-1.8414183855056763;70840;-906.0113;70840;-1414.21472;70840;-0.0732311457
70850;5284.04345703125;2053.90087890625;70850;-423.337937030373;70850;-400;70850;-10.22653857333332;70850;0;70850;0.23104401961975313;70850;0;70850;-582;70850;18;70850;-107;70850;5284.04345703125;70850;2053.90087890625;70850;3.3949015140533447;70850;-1.8414183855056763;70850;-906.0113;70850;-1414.21472;70850;-0.0732311457
70860;5284.04345703125;2053.90087890625;70860;-456.54959527020344;70860;-400;70860;-22.754048325666663;70860;0;70860;0.13824765108395057;70860;0;70860;-758;70860;65;70860;138;70860;5284.04345703125;70860;2053.90087890625;70860;3.3949015140533447;70860;-1.8414183855056763;70860;-906.0113;70860;-1414.21472;70860;-0.0732311457
