Name;MeasurementsNew;
File;E:\hawino\Matlab\Reglertuning\tuning1_3.csv;
Starttime of export;133271624926263000;Freitag, 28. April 2023;15:34:52.626
Endtime of export;133271625050003000;Freitag, 28. April 2023;15:35:05.000


Name;xCam, yCam X;xCam, yCam Y;xObs, yObs X;xObs, yObs Y;xRef, yRef X;xRef, yRef Y;xKalman, yKalman X;xKalman, yKalman Y;xAdaptKalman, yAdaptKalman X;xAdaptKalman, yAdaptKalman Y;xObs;xRef;xCam;xKalman;xAdaptKalman;yObs;yRef;yCam;yKalman;yAdaptKalman;thetaObs;thetaCam;thetaKalman;thetaRef;thetaAdaptKalman;vX;vXRef;vXContr;vY;vYRef;vYContr;vTheta;vThetaRef;vThetaContr;accuracyTheta;accuracyXY;arcLengthSlow;Name;FeedForwardLinearization;Name;kObsDelayedCycles;maxAcc;maxRadius;maxRotAcc;maxRotVel;maxSlowVel;maxVel;samplingTime;sObsDelayedCycles;thetaDZ;vrot_max;vtrans_max;controllerKX;controllerKY;controllerKTheta;newCamDataArrived;bumper;enableGW2Dummy;state (Controller);yBoArrivedAtDestination;enableRobot (1);i1;i2;i3;enableRobot;K[0,0]
916;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4576;0;916;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-3;0;0;0;4
918;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4586;0;918;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-6;4;-6;0;4
920;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4596;0;920;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-6;4;-5;0;4
922;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4606;0;922;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-6;4;-7;0;4
924;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4616;0;924;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-6;4;0;0;4
926;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4626;0;926;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-6;4;3;0;4
928;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4636;0;928;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-2;0;2;0;4
930;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4646;0;930;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-2;0;2;0;4
932;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4656;0;932;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-2;0;0;0;4
934;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4666;0;934;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-2;0;-4;0;4
936;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4676;0;936;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-2;0;-2;0;4
938;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4686;0;938;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-2;4;0;0;4
940;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4696;0;940;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-2;4;0;0;4
942;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4706;0;942;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-2;4;4;0;4
944;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4716;0;944;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-2;4;2;0;4
946;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4726;0;946;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-2;4;-1;0;4
948;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4736;0;948;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;2;0;0;0;4
950;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4746;0;950;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;2;0;0;0;4
952;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4756;0;952;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;2;0;0;0;4
954;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4766;0;954;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;2;0;-9;0;4
956;2471.62353515625;2940.44384765625;2481.576000646638;2939.86213201588;3235;2941;2471.623535413134;2940.4438475202542;2487.70458984375;2938.80908203125;2481.576000646638;3235;2471.62353515625;2471.623535413134;2487.70458984375;2939.86213201588;2941;2940.44384765625;2940.4438475202542;2938.80908203125;-3.0854982378637281;-3.0904943943023682;-3.0904883322973751;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4776;0;956;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;2;0;-17;0;4
958;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4786;0;958;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;1;0;0;4;0;0;-5;0;-18;0;4
960;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4796;0;960;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-5;0;-7;0;4
962;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4806;0;962;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-5;0;-1;0;4
964;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4816;0;964;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-5;0;0;0;4
966;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4826;0;966;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;-5;0;0;0;4
968;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4836;0;968;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;0;0;0;0;4
970;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4846;0;970;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;0;0;0;0;4
972;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4856;0;972;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;0;0;0;0;4
974;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4866;0;974;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;0;0;0;0;4
976;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4876;0;976;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;0;0;-4;0;4
978;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4886;0;978;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;0;0;-3;0;4
980;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4896;0;980;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;0;0;-3;0;4
982;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4906;0;982;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;0;0;5;0;4
984;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4916;0;984;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;0;0;2;0;4
986;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4926;0;986;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;0;0;2;0;4
988;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4936;0;988;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;1;0;0;0;4
990;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4946;0;990;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;1;0;0;0;4
992;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4956;0;992;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;1;0;-2;0;4
994;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4966;0;994;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;1;0;2;0;4
996;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4976;0;996;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;1;0;7;0;4
998;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4986;0;998;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;0;0;2;0;4
1000;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;4996;0;1000;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;0;0;2;0;4
1002;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;5006;0;1002;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;0;0;2;0;4
1004;2487.78564453125;2938.67138671875;2481.7995478264838;2939.8192651851832;3235;2941;2487.7855397184867;2938.6714621722585;2487.70458984375;2938.80908203125;2481.7995478264838;3235;2487.78564453125;2487.7855397184867;2487.70458984375;2939.8192651851832;2941;2938.67138671875;2938.6714621722585;2938.80908203125;-3.0866220739904531;-3.1167159080505371;-3.1203265917899468;-6.2831853071795862;-3.1177077293395996;0;0;0;0;0;0;0;0;0;0.01;2;0.2;5016;0;1004;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;4;0;0;0;4;0;0;0;0;-2;0;4
