Name;MeasurementsNew;
File;E:\hawino\Matlab\Reglertuning\tuning1_6.csv;
Starttime of export;133271630231552000;Freitag, 28. April 2023;15:43:43.155
Endtime of export;133271630349012000;Freitag, 28. April 2023;15:43:54.901


Name;xCam, yCam X;xCam, yCam Y;xObs, yObs X;xObs, yObs Y;xRef, yRef X;xRef, yRef Y;xKalman, yKalman X;xKalman, yKalman Y;xAdaptKalman, yAdaptKalman X;xAdaptKalman, yAdaptKalman Y;xObs;xRef;xCam;xKalman;xAdaptKalman;yObs;yRef;yCam;yKalman;yAdaptKalman;thetaObs;thetaCam;thetaKalman;thetaRef;thetaAdaptKalman;vX;vXRef;vXContr;vY;vYRef;vYContr;vTheta;vThetaRef;vThetaContr;accuracyTheta;accuracyXY;arcLengthSlow;Name;FeedForwardLinearization;Name;kObsDelayedCycles;maxAcc;maxRadius;maxRotAcc;maxRotVel;maxSlowVel;maxVel;samplingTime;sObsDelayedCycles;thetaDZ;vrot_max;vtrans_max;controllerKX;controllerKY;controllerKTheta;newCamDataArrived;bumper;enableGW2Dummy;state (Controller);yBoArrivedAtDestination;enableRobot (1);i1;i2;i3;enableRobot;K[0,0]
5002;2813.94287109375;2910.71142578125;2859.0368855422789;2898.9354864850593;2860.0046640630831;2939.1296990726332;2830.268962225457;2911.018524214986;2840.1608801322873;2884.3857500325034;2859.0368855422789;2860.0046640630831;2813.94287109375;2830.268962225457;2840.1608801322873;2898.9354864850593;2939.1296990726332;2910.71142578125;2911.018524214986;2884.3857500325034;-4.9694862852514738;-4.5157050530063074;-4.703601340741387;-5.1813648302027957;-5.049620310301969;281.58055287013894;279.99651749956467;398.93932485006883;-85.96865599373001;1.396491359100092;113.84119078968912;-3.9628282442948586;-3.0359220506953446;-3.9914490296181619;0.01;2;0.2; ; ;5002;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;1087;569;-164;1;4
5004;2813.94287109375;2910.71142578125;2859.59171640384;2898.784548983298;2860.0046640630831;2939.1296990726332;2830.8439573473393;2911.0186797476035;2840.7018482454182;2884.1908836296675;2859.59171640384;2860.0046640630831;2813.94287109375;2830.8439573473393;2840.7018482454182;2898.784548983298;2939.1296990726332;2910.71142578125;2911.0186797476035;2884.1908836296675;-4.977314203301952;-4.5157050530063074;-4.7114292587918651;-5.1813648302027957;-5.0574482283524471;277.415430780647;279.99651749956467;396.63934436253987;-75.468750880722268;1.396491359100092;113.8405686592189;-3.9139590252390168;-3.0359220506953446;-3.9757931935172057;0.01;2;0.2; ; ;5004;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;1087;569;58;1;4
5006;2813.94287109375;2910.71142578125;2860.145348752169;2898.6292729797983;2860.0046640630831;2939.1296990726332;2831.4189360700084;2911.01433430673;2841.2412744017179;2883.991788586337;2860.145348752169;2860.0046640630831;2813.94287109375;2831.4189360700084;2841.2412744017179;2898.6292729797983;2939.1296990726332;2910.71142578125;2911.01433430673;2883.991788586337;-4.98514212135243;-4.5157050530063074;-4.7192571768423432;-5.1813648302027957;-5.0652761464029252;276.81617416434091;279.99651749956467;394.33942947186335;-77.638001749953176;1.396491359100092;113.8579504227139;-3.9139590252390168;-3.0359220506953446;-3.9601373574162495;0.01;2;0.2; ; ;5006;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;1087;569;250;1;4
5008;2813.94287109375;2910.71142578125;2860.6925394904547;2898.4899970314787;2860.0046640630831;2939.1296990726332;2831.983495312571;2911.0237340664735;2841.7755603962378;2883.8091578936646;2860.6925394904547;2860.0046640630831;2813.94287109375;2831.983495312571;2841.7755603962378;2898.4899970314787;2939.1296990726332;2910.71142578125;2911.0237340664735;2883.8091578936646;-4.9928923140735524;-4.5157050530063074;-4.7270073695634656;-5.1813648302027957;-5.0730263391240475;273.59536914285678;279.99651749956467;392.08119250161292;-69.63797415994209;1.396491359100092;113.82035138373909;-3.8750963605612765;-3.0359220506953446;-3.9446369719740049;0.01;2;0.2; ; ;5008;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;1087;569;474;1;4
5010;2826.96826171875;2909.45556640625;2860.0493107209236;2898.715862234726;2860.0046640630831;2939.1296990726332;2828.1076753076841;2909.4516881797945;2842.3118197013605;2883.6016841072524;2860.0493107209236;2860.0046640630831;2826.96826171875;2828.1076753076841;2842.3118197013605;2898.715862234726;2939.1296990726332;2909.45556640625;2909.4516881797945;2883.6016841072524;-4.9928921534138446;-4.7676954905139368;-4.7847067676504507;-5.1813648302027957;-5.0808542571745257;275.57318183609533;279.99651749956467;407.58447252116059;-81.940680052332809;1.396491359100092;120.10853493045512;-3.9139590252390168;-3.0359220506953446;-3.8292381758000347;0.01;2;0.2; ; ;5010;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;1;0;1;5;0;1;758;744;759;1;4
5012;2826.96826171875;2909.45556640625;2860.8060173009876;2898.5314922333073;2860.0046640630831;2939.1296990726332;2828.8861492388673;2909.4276989279529;2843.0494040557578;2883.351551210807;2860.8060173009876;2860.0046640630831;2826.96826171875;2828.8861492388673;2843.0494040557578;2898.5314922333073;2939.1296990726332;2909.45556640625;2909.4276989279529;2883.351551210807;-5.0004408187840035;-4.7676954905139368;-4.7922554330206095;-5.1813648302027957;-5.0884029225446845;378.35329003209011;279.99651749956467;404.47057679642751;-92.185000709477137;1.396491359100092;120.20449193782157;-3.7743326850794712;-3.0359220506953446;-3.814140845059717;0.01;2;0.2; ; ;5012;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;758;744;907;1;4
5014;2826.96826171875;2909.45556640625;2861.5613105874672;2898.3414154142733;2860.0046640630831;2939.1296990726332;2829.6644199054044;2909.3978339761925;2843.785079244009;2883.0958577163115;2861.5613105874672;2860.0046640630831;2826.96826171875;2829.6644199054044;2843.785079244009;2898.3414154142733;2939.1296990726332;2909.45556640625;2909.3978339761925;2883.0958577163115;-5.0079894841541623;-4.7676954905139368;-4.7998040983907684;-5.1813648302027957;-5.0959515879148434;377.64664323992406;279.99651749956467;401.35749413027918;-95.038409517051107;1.396491359100092;120.32395174486307;-3.7743326850794712;-3.0359220506953446;-3.7990435143193992;0.01;2;0.2; ; ;5014;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;758;744;897;1;4
5016;2826.96826171875;2909.45556640625;2862.3115686983106;2898.161066473861;2873.5044961568119;2939.1970299060185;2830.4357535132062;2909.3764461602855;2844.5165933051217;2882.8502968244979;2862.3115686983106;2873.5044961568119;2826.96826171875;2830.4357535132062;2844.5165933051217;2898.161066473861;2939.1970299060185;2909.45556640625;2909.3764461602855;2882.8502968244979;-5.0154795064614541;-4.7676954905139368;-4.80729412069806;-5.3253031371802928;-5.1034416102221352;375.12905542156545;269.99664187458023;398.27215969907195;-90.174470206238055;1.3466166677036604;120.40950300849114;-3.745011153645966;-2.8254046964561721;-3.7840634697048157;0.01;2;0.2; ; ;5016;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;758;744;769;1;4
5018;2826.96826171875;2909.45556640625;2863.0524015998326;2898.0110311291896;2873.5044961568119;2939.1970299060185;2831.191600065039;2909.3827693485991;2845.2413816068461;2882.6357603233819;2863.0524015998326;2873.5044961568119;2826.96826171875;2831.191600065039;2845.2413816068461;2898.0110311291896;2939.1970299060185;2909.45556640625;2909.3827693485991;2882.6357603233819;-5.0228331603765239;-4.7676954905139368;-4.81464777461313;-5.3253031371802928;-5.110795264137205;370.4164507609068;269.99664187458023;439.24822624167194;-75.017672335742446;1.3466166677036604;120.60365889738127;-3.6768269575347214;-2.8254046964561721;-3.8467154215904977;0.01;2;0.2; ; ;5018;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;758;744;458;1;4
5020;2826.96826171875;2909.45556640625;2863.792111172665;2897.8555520615055;2873.5044961568119;2939.1970299060185;2831.9474726784188;2909.3835341820859;2845.9645726987883;2882.4158998286052;2863.792111172665;2873.5044961568119;2826.96826171875;2831.9474726784188;2845.9645726987883;2897.8555520615055;2939.1970299060185;2909.45556640625;2909.3835341820859;2882.4158998286052;-5.0301868142915938;-4.7676954905139368;-4.8220014285282;-5.3253031371802928;-5.1181489180522748;369.85478641621455;269.99664187458023;436.22473578815283;-77.73953384216054;1.3466166677036604;120.60059956343424;-3.6768269575347214;-2.8254046964561721;-3.8320081137603581;0.01;2;0.2; ; ;5020;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;1123;-152;169;1;4
5022;2826.96826171875;2909.45556640625;2864.5918211284038;2897.7882807873148;2873.5044961568119;2939.1970299060185;2832.74381891022;2909.4830033568842;2846.7552811432006;2882.2786351442392;2864.5918211284038;2873.5044961568119;2826.96826171875;2832.74381891022;2846.7552811432006;2897.7882807873148;2939.1970299060185;2909.45556640625;2909.4830033568842;2882.2786351442392;-5.037952365910134;-4.7676954905139368;-4.82976698014674;-5.3253031371802928;-5.125914469670815;399.85497786948872;269.99664187458023;433.0393508609481;-33.635637095449127;1.3466166677036604;120.2027228642411;-3.8827758092700515;-2.8254046964561721;-3.8164770105232777;0.01;2;0.2; ; ;5022;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;1123;-152;57;1;4
5024;2826.96826171875;2909.45556640625;2865.3899461904607;2897.7199761344914;2873.5044961568119;2939.1970299060185;2833.5388280536968;2909.5811338927497;2847.544320040417;2882.1404803073347;2865.3899461904607;2873.5044961568119;2826.96826171875;2833.5388280536968;2847.544320040417;2897.7199761344914;2939.1970299060185;2909.45556640625;2909.5811338927497;2882.1404803073347;-5.0456983698410518;-4.7676954905139368;-4.8375129840776578;-5.3253031371802928;-5.1336604736017328;399.062531028464;269.99664187458023;429.85931428704083;-34.152326411634533;1.3466166677036604;119.81020072077912;-3.8730019654588834;-2.8254046964561721;-3.800985002661442;0.01;2;0.2; ; ;5024;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;1123;-152;-97;1;4
5026;2826.96826171875;2909.45556640625;2866.180554079187;2897.6816461704075;2873.5044961568119;2939.1970299060185;2834.320287025007;2909.7070382057104;2848.3285040648962;2882.0328446458875;2866.180554079187;2873.5044961568119;2826.96826171875;2834.320287025007;2848.3285040648962;2897.6816461704075;2939.1970299060185;2909.45556640625;2909.7070382057104;2882.0328446458875;-5.0533080053797468;-4.7676954905139368;-4.8451226196163528;-5.3253031371802928;-5.1412701091404278;395.30394436324104;269.99664187458023;426.7334784017998;-19.164982042035248;1.3466166677036604;119.3065834689361;-3.8048177693476388;-2.8254046964561721;-3.7857657315840521;0.01;2;0.2; ; ;5026;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;1123;-152;-313;1;4
5028;2826.96826171875;2909.45556640625;2866.9631997734077;2897.678697995168;2873.5044961568119;2939.1970299060185;2835.0866428466088;2909.8659146643718;2849.1078649227907;2881.9611534497622;2866.9631997734077;2873.5044961568119;2826.96826171875;2835.0866428466088;2849.1078649227907;2897.678697995168;2939.1970299060185;2909.45556640625;2909.8659146643718;2881.9611534497622;-5.0607617248385974;-4.7676954905139368;-4.8525763390752035;-5.3253031371802928;-5.1487238285992785;391.32284711042473;269.99664187458023;423.66805511539263;-1.4740876197545703;1.3466166677036604;118.6710776342908;-3.7268597294252253;-2.8254046964561721;-3.7708582926663508;0.01;2;0.2; ; ;5028;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;1123;-152;-458;1;4
5030;2826.96826171875;2909.45556640625;2867.7448816561514;2897.6751133907942;2873.5044961568119;2939.1970299060185;2835.8521872079909;2910.0239692307537;2849.8862097859869;2881.8889129546474;2867.7448816561514;2873.5044961568119;2826.96826171875;2835.8521872079909;2849.8862097859869;2897.6751133907942;2939.1970299060185;2909.45556640625;2910.0239692307537;2881.8889129546474;-5.0681958966098257;-4.7676954905139368;-4.8600105108464318;-5.3253031371802928;-5.1561580003705068;390.840941371822;269.99664187458023;420.60587766986413;-1.7923021869485893;1.3466166677036604;118.03885936876317;-3.7170858856140567;-2.8254046964561721;-3.7559899491238942;0.01;2;0.2; ; ;5030;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;855;-882;-496;1;4
5032;2826.96826171875;2909.45556640625;2868.4827982782549;2897.7556874046477;2873.5044961568119;2939.1970299060185;2836.5575169987683;2910.255319612485;2850.6283518190926;2881.9043504279985;2868.4827982782549;2873.5044961568119;2826.96826171875;2836.5575169987683;2850.6283518190926;2897.7556874046477;2939.1970299060185;2909.45556640625;2910.255319612485;2881.9043504279985;-5.0763998749364667;-4.7676954905139368;-4.8682144891730728;-5.3253031371802928;-5.1643619786971477;368.95831105184976;269.99664187458023;417.78455850675476;40.287006926823508;1.3466166677036604;117.1134578418379;-4.10198916332054;-2.8254046964561721;-3.7395819924706122;0.01;2;0.2; ; ;5032;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;855;-882;-277;1;4
5034;2826.96826171875;2909.45556640625;2869.2213510877109;2897.8302049229237;2873.5044961568119;2939.1970299060185;2837.2647210257032;2910.4808757633045;2851.3705955245828;2881.9136989329841;2869.2213510877109;2873.5044961568119;2826.96826171875;2837.2647210257032;2851.3705955245828;2897.8302049229237;2939.1970299060185;2909.45556640625;2910.4808757633045;2881.9136989329841;-5.0846038532631077;-4.7676954905139368;-4.8764184674997137;-5.3253031371802928;-5.1725659570237887;369.27640472802557;269.99664187458023;414.95574239901492;37.258759137937915;1.3466166677036604;116.21123323855967;-4.10198916332054;-2.8254046964561721;-3.72317403581733;0.01;2;0.2; ; ;5034;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;855;-882;10;1;4
5036;2826.96826171875;2909.45556640625;2869.9636741250047;2897.8777908730267;2873.5044961568119;2939.1970299060185;2837.9811802181453;2910.6808611125407;2852.1142289778868;2881.8958887822;2869.9636741250047;2873.5044961568119;2826.96826171875;2837.9811802181453;2852.1142289778868;2897.8777908730267;2939.1970299060185;2909.45556640625;2910.6808611125407;2881.8958887822;-5.0928860223402381;-4.7676954905139368;-4.8847006365768442;-5.3253031371802928;-5.1808481261009192;371.16151864677869;269.99664187458023;412.08990562924686;23.792975051448821;1.3466166677036604;115.41129184161504;-4.1410845385652131;-2.8254046964561721;-3.7066096976630694;0.01;2;0.2; ; ;5036;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;855;-882;147;1;4
5038;2826.96826171875;2909.45556640625;2870.7011148483921;2897.9556703288008;2873.5044961568119;2939.1970299060185;2838.6866013102335;2910.909476757191;2852.8556602387157;2881.9086839221877;2870.7011148483921;2873.5044961568119;2826.96826171875;2838.6866013102335;2852.8556602387157;2897.9556703288008;2939.1970299060185;2909.45556640625;2910.909476757191;2881.9086839221877;-5.1010318230251457;-4.7676954905139368;-4.8928464372617517;-5.3253031371802928;-5.1889939267858267;368.72036169375144;269.99664187458023;409.26822126089377;38.939727886996806;1.3466166677036604;114.49682926301388;-4.0729003424539671;-2.8254046964561721;-3.6903180962932542;0.01;2;0.2; ; ;5038;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;855;-882;273;1;4
5040;2826.96826171875;2909.45556640625;2871.439165489327;2898.0275402220618;2873.5044961568119;2939.1970299060185;2839.3938612355514;2911.1323386610261;2853.597171126698;2881.915439153192;2871.439165489327;2873.5044961568119;2826.96826171875;2839.3938612355514;2853.597171126698;2898.0275402220618;2939.1970299060185;2909.45556640625;2911.1323386610261;2881.915439153192;-5.1091776237100532;-4.7676954905139368;-4.9009922379466593;-5.3253031371802928;-5.1971397274707343;369.02532046750804;269.99664187458023;406.43918155962223;35.93494663050484;1.3466166677036604;113.60538164767344;-4.0729003424539671;-2.8254046964561721;-3.6740264949234391;0.01;2;0.2; ; ;5040;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;1049;-332;118;1;4
5042;2826.96826171875;2909.45556640625;2872.2230151111544;2898.0251183837509;2873.5044961568119;2939.1970299060185;2840.1612862032;2911.2919789252742;2854.3777774956307;2881.8441664955922;2872.2230151111544;2873.5044961568119;2826.96826171875;2840.1612862032;2854.3777774956307;2898.0251183837509;2939.1970299060185;2909.45556640625;2911.2919789252742;2881.8441664955922;-5.1167793470894729;-4.7676954905139368;-4.9085939613260789;-5.3253031371802928;-5.2047414508501539;391.92481091358604;269.99664187458023;403.36948168902876;-1.2109191555455823;1.3466166677036604;112.96682059068111;-3.8008616897097847;-2.8254046964561721;-3.6588230481646;0.01;2;0.2; ; ;5042;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;1049;-332;42;1;4
5044;2826.96826171875;2909.45556640625;2873.00494064106;2898.03245932192;2873.5044961568119;2939.1970299060185;2840.92481080714;2911.4607734834476;2855.1573248588866;2881.7827878989033;2873.00494064106;2873.5044961568119;2826.96826171875;2840.92481080714;2855.1573248588866;2898.03245932192;2939.1970299060185;2909.45556640625;2911.4607734834476;2881.7827878989033;-5.1243224274060255;-4.7676954905139368;-4.9161370416426315;-5.3253031371802928;-5.2122845311667065;390.96276495268069;269.99664187458023;400.31538327326729;3.6704690847650454;1.3466166677036604;112.29164235798739;-3.7715401582762795;-2.8254046964561721;-3.6437368875314946;0.01;2;0.2; ; ;5044;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;1049;-332;-40;1;4
5046;2826.96826171875;2909.45556640625;2873.787487430498;2898.0286569755708;2873.5044961568119;2939.1970299060185;2841.6912464037455;2911.6187937725053;2855.9365121565461;2881.710254522699;2873.787487430498;2873.5044961568119;2826.96826171875;2841.6912464037455;2855.9365121565461;2898.0286569755708;2939.1970299060185;2909.45556640625;2911.6187937725053;2881.710254522699;-5.1318850554102005;-4.7676954905139368;-4.9236996696468065;-5.3253031371802928;-5.2198471591708815;391.27339471901786;269.99664187458023;397.24964088684595;-1.9011731746935254;1.3466166677036604;111.65956120175646;-3.7813140020874481;-2.8254046964561721;-3.6286116315231447;0.01;2;0.2; ; ;5046;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;1049;-332;-102;1;4
5048;2826.96826171875;2909.45556640625;2874.5645247106768;2898.0711797405797;2873.5044961568119;2939.1970299060185;2842.4427167579538;2911.8210001697266;2856.7142808471917;2881.6843511603138;2874.5645247106768;2873.5044961568119;2826.96826171875;2842.4427167579538;2856.7142808471917;2898.0711797405797;2939.1970299060185;2909.45556640625;2911.8210001697266;2881.6843511603138;-5.13925313738042;-4.7676954905139368;-4.931067751617026;-5.3253031371802928;-5.227215241141101;388.51864008930596;269.99664187458023;394.24375947001266;21.261382504503473;1.3466166677036604;110.8507356128713;-3.6840409851096307;-2.8254046964561721;-3.6138754675827056;0.01;2;0.2; ; ;5048;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;1049;-332;-146;1;4
5050;2826.96826171875;2909.45556640625;2875.3413444497851;2898.1132293295905;2873.5044961568119;2939.1970299060185;2843.1940720666212;2912.0226986455309;2857.4917912699148;2881.6579955620141;2875.3413444497851;2873.5044961568119;2826.96826171875;2843.1940720666212;2857.4917912699148;2898.1132293295905;2939.1970299060185;2909.45556640625;2912.0226986455309;2881.6579955620141;-5.1466016716630172;-4.7676954905139368;-4.9384162858996232;-5.3253031371802928;-5.2345637754236982;388.4098695541918;269.99664187458023;391.23833823534318;21.024794505472755;1.3466166677036604;110.04394170965419;-3.6742671412984631;-2.8254046964561721;-3.5991783990175112;0.01;2;0.2; ; ;5050;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;266;-275;-246;1;4
5052;2826.96826171875;2909.45556640625;2876.1923314569826;2898.0591680368743;2873.5044961568119;2939.1970299060185;2844.0378578516816;2912.1456907538932;2858.3347389997884;2881.529385163949;2876.1923314569826;2873.5044961568119;2826.96826171875;2844.0378578516816;2858.3347389997884;2898.0591680368743;2939.1970299060185;2909.45556640625;2912.1456907538932;2881.529385163949;-5.1535262072926633;-4.7676954905139368;-4.9453408215292693;-5.3253031371802928;-5.2414883110533443;425.49350359886336;269.99664187458023;387.86319509510162;-27.030646358008681;1.3466166677036604;109.55197327620512;-3.4622678148228849;-2.8254046964561721;-3.585329327758219;0.01;2;0.2; ; ;5052;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;266;-275;-206;1;4
5054;2826.96826171875;2909.45556640625;2877.0437931732827;2897.9886955149059;2873.5044961568119;2939.1970299060185;2844.8855000475055;2912.2527241063412;2859.1767178980454;2881.3843852826826;2877.0437931732827;2873.5044961568119;2826.96826171875;2844.8855000475055;2859.1767178980454;2897.9886955149059;2939.1970299060185;2909.45556640625;2912.2527241063412;2881.3843852826826;-5.1604898382975541;-4.7676954905139368;-4.95230445253416;-5.3253031371802928;-5.2484519420582352;425.73085815002759;269.99664187458023;384.47262631180587;-35.236260984154967;1.3466166677036604;109.12383986641284;-3.4818155024452215;-2.8254046964561721;-3.5714020657484373;0.01;2;0.2; ; ;5054;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;266;-275;-193;1;4
5056;2826.96826171875;2909.45556640625;2877.8959282966148;2897.8966322669876;2873.5044961568119;2939.1970299060185;2845.7382635849376;2912.3387721118966;2860.0174708822824;2881.2178189909846;2877.8959282966148;2873.5044961568119;2826.96826171875;2845.7382635849376;2860.0174708822824;2897.8966322669876;2939.1970299060185;2909.45556640625;2912.3387721118966;2881.2178189909846;-5.1675116469441775;-4.7676954905139368;-4.9593262611807836;-5.3253031371802928;-5.2554737507048586;426.06756166609097;269.99664187458023;381.06157216207743;-46.031623959215864;1.3466166677036604;108.77964784419159;-3.5109043233117934;-2.8254046964561721;-3.5573584484551906;0.01;2;0.2; ; ;5056;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;266;-275;-164;1;4
5058;2826.96826171875;2909.45556640625;2878.7455989353934;2897.8247899717362;2873.5044961568119;2939.1970299060185;2846.5844364882696;2912.4440950792682;2860.857545294808;2881.0716119760741;2878.7455989353934;2873.5044961568119;2826.96826171875;2846.5844364882696;2860.857545294808;2897.8247899717362;2939.1970299060185;2909.45556640625;2912.4440950792682;2881.0716119760741;-5.1744361825738237;-4.7676954905139368;-4.96625079681043;-5.3253031371802928;-5.2623982863345047;424.83531938930639;269.99664187458023;377.67688054874947;-35.921147625788535;1.3466166677036604;108.35835597470499;-3.4622678148228849;-2.8254046964561721;-3.5435093771958983;0.01;2;0.2; ; ;5058;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;266;-275;-387;1;4
5060;2836.49951171875;2903.734375;2878.1038314234584;2897.9677603715518;2873.5044961568119;2939.1970299060185;2838.1897394238217;2903.9494987888947;2861.696865909958;2880.9301434578169;2878.1038314234584;2873.5044961568119;2836.49951171875;2838.1897394238217;2861.696865909958;2897.9677603715518;2939.1970299060185;2903.734375;2903.9494987888947;2880.9301434578169;-5.1718898386393635;-4.9055176416980188;-4.9286737809977295;-5.3253031371802928;-5.2692837265889061;424.25174243403376;269.99664187458023;411.255668806541;-33.594169286387881;1.3466166677036604;142.33674113619887;-3.4427201272005483;-2.8254046964561721;-3.6186634088212988;0.01;2;0.2; ; ;5060;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;1;0;1;5;0;1;116;-730;-626;1;4
5062;2836.49951171875;2903.734375;2878.9509577826261;2897.926810714418;2873.5044961568119;2939.1970299060185;2839.0217952852568;2904.1137637768497;2862.535995761883;2880.80701330544;2878.9509577826261;2873.5044961568119;2836.49951171875;2839.0217952852568;2862.535995761883;2897.926810714418;2939.1970299060185;2903.734375;2904.1137637768497;2880.80701330544;-5.1790712867349029;-4.9055176416980188;-4.9358552290932689;-5.3253031371802928;-5.2764651746844455;423.56317958387342;269.99664187458023;407.92744536080085;-20.474828566834276;1.3466166677036604;141.67968118437889;-3.5907240477696671;-2.8254046964561721;-3.60430051263022;0.01;2;0.2; ; ;5062;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;116;-730;-935;1;4
5064;2836.49951171875;2903.734375;2879.7992622530214;2897.8535573859258;2873.5044961568119;2939.1970299060185;2839.8627741247224;2904.2469595583079;2863.3731569333008;2880.6516180104727;2879.7992622530214;2873.5044961568119;2836.49951171875;2839.8627741247224;2863.3731569333008;2897.8535573859258;2939.1970299060185;2903.734375;2904.2469595583079;2880.6516180104727;-5.1863500078474205;-4.9055176416980188;-4.9431339502057865;-5.3253031371802928;-5.2837438957969631;424.15223519754772;269.99664187458023;404.56353000293842;-36.626664246028469;1.3466166677036604;141.1468980585461;-3.639360556258576;-2.8254046964561721;-3.5897430704051847;0.01;2;0.2; ; ;5064;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;116;-730;-624;1;4
5066;2836.49951171875;2903.734375;2880.6477966890607;2897.7583173560661;2886.5043344692922;2939.2618670048341;2840.7092711149039;2904.3588711218122;2864.2084089939653;2880.4743178480703;2880.6477966890607;2886.5043344692922;2836.49951171875;2840.7092711149039;2864.2084089939653;2897.7583173560661;2939.2618670048341;2903.734375;2904.3588711218122;2880.4743178480703;-5.1936873720228043;-4.9055176416980188;-4.95047131438117;-5.4584534509530549;-5.2910812599723469;424.26721801968426;259.99676624959579;401.17754204221222;-47.620014929857746;1.2967419763072283;140.69925180452916;-3.6686820876920807;-2.6012797832591747;-3.5750683420544171;0.01;2;0.2; ; ;5066;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;116;-730;-160;1;4
5068;2836.49951171875;2903.734375;2881.4951631002659;2897.6674002485042;2886.5043344692922;2939.2618670048341;2841.553593388056;2904.4746970875758;2865.0429189260217;2880.3014337001982;2881.4951631002659;2886.5043344692922;2836.49951171875;2841.553593388056;2865.0429189260217;2897.6674002485042;2939.2618670048341;2903.734375;2904.4746970875758;2880.3014337001982;-5.2009856408229433;-4.9055176416980188;-4.9577695831813093;-5.4584534509530549;-5.298379528772486;423.68320560258672;259.99676624959579;439.79973057454049;-45.458553780972238;1.2967419763072283;140.44542164534053;-3.6491344000697441;-2.6012797832591747;-3.6026475188026659;0.01;2;0.2; ; ;5068;61;0.5;0.2;100;100;0.08;0.6;0.05;80;0.2;3;934;4;4;2;0;0;1;5;0;1;116;-730;-147;1;4
