Name;SimpleEstANDContrl;
File;E:\hawino\Measurements\TestfahrtenSimpleEstimatorANDController\PRegler1_SprungInX_vorwaerts.csv;
Starttime of export;133211114555332000;Freitag, 17. Februar 2023;13:44:15.533
Endtime of export;133211115219532000;Freitag, 17. Februar 2023;13:45:21.953


Name;TcModuleInput_InVYfromMotors;Name;TcModuleInput_InVXfromMotors;Name;TcModuleInput_InVThetafromMotors;Name;TcModuleInput_InNextWaypoint[2];Name;TcModuleInput_InNextWaypoint[1];Name;TcModuleInput_InNextWaypoint[0];Name;TcModuleInput_InContrlI;Name;TcModuleInput_InContrP;Name;TcModuleInput_InContrIN;Name;TcModuleInput_InContrID;Name;TcModuleInput_InCameraPose[2];Name;TcModuleInput_InCameraPose[1];Name;TcModuleInput_InCameraPose[0];Name;TcModuleOutput_OutVtoMotors[2];Name;TcModuleOutput_OutVtoMotors[1];Name;TcModuleOutput_OutVtoMotors[0];Name;TcModuleOutput_OutEstY;Name;TcModuleOutput_OutEstX;Name;TcModuleOutput_OutEstTheta;Name;TcModuleOutput_OutErrorPose[2];Name;TcModuleOutput_OutErrorPose[1];Name;TcModuleOutput_OutErrorPose[0];Name;TcModuleOutput_Estimator_vWorld[2];Name;TcModuleOutput_Estimator_vWorld[1];Name;TcModuleOutput_Estimator_vWorld[0]
31290;0;31290;144.36000781579662;31290;-0.094690171975308657;31290;0;31290;1700;31290;5300;31290;0;31290;1;31290;100;31290;0;31290;0.076923541724681854;31290;1705.758056640625;31290;5106.8134765625;31290;-0.079215043886484329;31290;-5.5771540042755987;31290;168.40864779383719;31290;1705.5771540042756;31290;5131.5913522061628;31290;0.079215043886484329;31290;-0.079215043886484329;31290;-5.5771540042755987;31290;168.40864779383719;31290;-0.092796368535802476;31290;-12.089316919511649;31290;152.29454947282667
31300;0;31300;137.27485405796611;31300;-0.14014145452345678;31300;0;31300;1700;31300;5300;31300;0;31300;1;31300;100;31300;0;31300;0.023794546723365784;31300;1698.670654296875;31300;5122.77392578125;31300;-0.07792725754762013;31300;-5.4408700850624427;31300;169.18389751483846;31300;1705.4408700850624;31300;5130.8161024851615;31300;0.07792725754762013;31300;-0.07792725754762013;31300;-5.4408700850624427;31300;169.18389751483846;31300;-0.094690171975308657;31300;-11.238197158072735;31300;143.92190514724695
31310;0;31310;139.04614249742377;31310;-0.15718568547901235;31310;0;31310;1700;31310;5300;31310;0;31310;1;31310;100;31310;0;31310;0.023794546723365784;31310;1698.670654296875;31310;5122.77392578125;31310;-0.023756670654575665;31310;1.9402589313983754;31310;154.02200145524057;31310;1698.0597410686016;31310;5145.9779985447594;31310;0.023756670654575665;31310;-0.023756670654575665;31310;1.9402589313983754;31310;154.02200145524057;31310;-0.14014145452345678;31310;-3.2608867472611558;31310;137.23611832989678
31320;0;31320;133.73227717905087;31320;-0.14392906140246914;31320;0;31320;1700;31320;5300;31320;0;31320;1;31320;100;31320;0;31320;0.023794546723365784;31320;1698.670654296875;31320;5122.77392578125;31320;-0.022601450556476898;31320;2.1487203884280461;31320;154.83454436810371;31320;1697.851279611572;31320;5145.1654556318963;31320;0.022601450556476898;31320;-0.022601450556476898;31320;2.1487203884280461;31320;154.83454436810371;31320;-0.15718568547901235;31320;-3.1423769643635473;31320;139.01062984688514
31330;0;31330;135.94638772837288;31330;-0.11173440293086419;31330;0;31330;1700;31330;5300;31330;0;31330;1;31330;100;31330;0;31330;0.023794546723365784;31330;1698.670654296875;31330;5122.77392578125;31330;-0.021143221908057144;31330;2.344195910264034;31330;155.42592985079318;31330;1697.655804089736;31330;5144.5740701492068;31330;0.021143221908057144;31330;-0.021143221908057144;31330;2.344195910264034;31330;155.42592985079318;31330;-0.14392906140246914;31330;-2.8273205494135669;31330;133.70238673264345
31340;0;31340;143.91718570593224;31340;-0.064389316943209873;31340;0;31340;1700;31340;5300;31340;0;31340;1;31340;100;31340;0;31340;0.023794546723365784;31340;1698.670654296875;31340;5122.77392578125;31340;-0.019779683431612703;31340;2.5303567106154787;31340;155.93760068604479;31340;1697.4696432893845;31340;5144.0623993139552;31340;0.019779683431612703;31340;-0.019779683431612703;31340;2.5303567106154787;31340;155.93760068604479;31340;-0.11173440293086419;31340;-2.688801179021151;31340;135.91979504330038
31350;0;31350;137.71767616783052;31350;-0.043557479108641994;31350;0;31350;1700;31350;5300;31350;0;31350;1;31350;100;31350;0;31350;0.027917847037315369;31350;1702.822021484375;31350;5127.541015625;31350;-0.01858658726472381;31350;2.7145877373488929;31350;156.41825525307377;31350;1697.2854122626511;31350;5143.5817447469262;31350;0.01858658726472381;31350;-0.01858658726472381;31350;2.7145877373488929;31350;156.41825525307377;31350;-0.064389316943209873;31350;-2.6747753196159514;31350;143.892327517854
31360;0;31360;137.27485405796611;31360;-0.028407051592592571;31360;0;31360;1700;31360;5300;31360;0;31360;1;31360;100;31360;0;31360;0.027917847037315369;31360;1702.822021484375;31360;5127.541015625;31360;-0.021005464483117839;31360;-1.5549106764542557;31360;151.93760451186608;31360;1701.5549106764543;31360;5148.0623954881339;31360;0.021005464483117839;31360;-0.021005464483117839;31360;-1.5549106764542557;31360;151.93760451186608;31360;-0.043557479108641994;31360;-2.89261102691912;31360;137.68729473162867
31370;0;31370;143.91718570593221;31370;-0.039769872229629612;31370;0;31370;1700;31370;5300;31370;0;31370;1;31370;100;31370;0;31370;0.027917847037315369;31370;1702.822021484375;31370;5127.541015625;31370;-0.01916847514679685;31370;-1.6668417145490366;31370;152.22421796998606;31370;1701.666841714549;31370;5147.7757820300139;31370;0.01916847514679685;31370;-0.01916847514679685;31370;-1.6668417145490366;31370;152.22421796998606;31370;-0.028407051592592571;31370;-2.6311884915922632;31370;137.24963535018082
31380;0;31380;137.27485405796611;31380;0.0018938034395061738;31380;0;31380;1700;31380;5300;31380;0;31380;1;31380;100;31380;0;31380;0.027917847037315369;31380;1702.822021484375;31380;5127.541015625;31380;-0.018051131117488208;31380;-1.7757837899423521;31380;152.43124447296032;31380;1701.7757837899424;31380;5147.56875552704;31380;0.018051131117488208;31380;-0.018051131117488208;31380;-1.7757837899423521;31380;152.43124447296032;31380;-0.039769872229629612;31380;-2.5977269085414592;31380;143.89373911475238
31390;0;31390;134.17509928891525;31390;0.039769872229629646;31390;0;31390;1700;31390;5300;31390;0;31390;1;31390;100;31390;0;31390;0.027917847037315369;31390;1702.822021484375;31390;5127.541015625;31390;-0.017274671707290679;31390;-1.883492190479501;31390;152.52751836578318;31390;1701.8834921904795;31390;5147.4724816342168;31390;0.017274671707290679;31390;-0.017274671707290679;31390;-1.883492190479501;31390;152.52751836578318;31390;0.0018938034395061738;31390;-2.3712600970980691;31390;137.25437217876817
31400;0;31400;143.91718570593224;31400;-0.022725641274074049;31400;0;31400;1700;31400;5300;31400;0;31400;1;31400;100;31400;0;31400;0.083214320242404938;31400;1706.4283447265625;31400;5128.6630859375;31400;-0.017596618292006726;31400;-1.9946949585546463;31400;152.69452359090519;31400;1701.9946949585547;31400;5147.3054764090948;31400;0.017596618292006726;31400;-0.017596618292006726;31400;-1.9946949585546463;31400;152.69452359090519;31400;0.039769872229629646;31400;-2.3609061631964319;31400;134.15432677062208
31410;0;31410;140.37460882701697;31410;-0.02083183783456791;31410;0;31410;1700;31410;5300;31410;0;31410;1;31410;100;31410;0;31410;0.083214320242404938;31410;1706.4283447265625;31410;5128.6630859375;31410;-0.073631674838503691;31410;-5.6883691890611772;31410;151.62137935305691;31410;1705.6883691890612;31410;5148.3786206469431;31410;0.073631674838503691;31410;-0.073631674838503691;31410;-5.6883691890611772;31410;151.62137935305691;31410;-0.022725641274074049;31410;-10.587290649576646;31410;143.52722953578243
31420;0;31420;133.28945506918646;31420;-0.005681410318518521;31420;0;31420;1700;31420;5300;31420;0;31420;1;31420;100;31420;0;31420;0.083214320242404938;31420;1706.4283447265625;31420;5128.6630859375;31420;-0.073555922700923454;31420;-5.692890137131144;31420;151.59883114532477;31420;1705.6928901371311;31420;5148.4011688546752;31420;0.073555922700923454;31420;-0.073555922700923454;31420;-5.692890137131144;31420;151.59883114532477;31420;-0.02083183783456791;31420;-10.316075524777377;31420;139.99503344442303
31430;0;31430;139.04614249742375;31430;-0.026513248153086432;31430;0;31430;1700;31430;5300;31430;0;31430;1;31430;100;31430;0;31430;0.083214320242404938;31430;1706.4283447265625;31430;5128.6630859375;31430;-0.0740293735608;31430;-5.7115573895728176;31430;151.73952063033175;31430;1705.7115573895728;31430;5148.2604793696682;31430;0.0740293735608;31430;-0.0740293735608;31430;-5.7115573895728176;31430;151.73952063033175;31430;-0.005681410318518521;31430;-9.8583245919657276;31430;132.92438553132422
31440;0;31440;139.04614249742375;31440;-0.041663675669135786;31440;0;31440;1700;31440;5300;31440;0;31440;1;31440;100;31440;0;31440;0.083214320242404938;31440;1706.4283447265625;31440;5128.6630859375;31440;-0.074900523142972839;31440;-5.7338673128483606;31440;151.93322226974669;31440;1705.7338673128484;31440;5148.0667777302533;31440;0.074900523142972839;31440;-0.074900523142972839;31440;-5.7338673128483606;31440;151.93322226974669;31440;-0.026513248153086432;31440;-10.404893713883039;31440;138.65629423223695
31450;0;31450;136.83203194810173;31450;-0.034088461911111131;31450;0;31450;1700;31450;5300;31450;0;31450;1;31450;100;31450;0;31450;0.067729726433753967;31450;1704.7880859375;31450;5137.669921875;31450;-0.075582292381195057;31450;-5.7422003472902361;31450;151.98587837889681;31450;1705.7422003472902;31450;5148.0141216211032;31450;0.075582292381195057;31450;-0.075582292381195057;31450;-5.7422003472902361;31450;151.98587837889681;31450;-0.041663675669135786;31450;-10.499422884507716;31450;138.64916827195953
31460;0;31460;152.77362790322039;31460;0;31460;0;31460;1700;31460;5300;31460;0;31460;1;31460;100;31460;0;31460;0.067729726433753967;31460;1704.7880859375;31460;5137.669921875;31460;-0.061082476361087296;31460;-4.02955619685531;31460;142.96491194197643;31460;1704.0295561968553;31460;5157.0350880580236;31460;0.061082476361087296;31460;-0.061082476361087296;31460;-4.02955619685531;31460;142.96491194197643;31460;-0.034088461911111131;31460;-8.35284292293964;31460;136.57684643507855
31470;0;31470;159.41595955118646;31470;-0.01515042751604939;31470;0;31470;1700;31470;5300;31470;0;31470;1;31470;100;31470;0;31470;0.067729726433753967;31470;1704.7880859375;31470;5137.669921875;31470;-0.06231344859676631;31470;-3.9774515372694168;31470;142.98924977609477;31470;1703.9774515372694;31470;5157.0107502239052;31470;0.06231344859676631;31470;-0.06231344859676631;31470;-3.9774515372694168;31470;142.98924977609477;31470;0;31470;-9.5136919288112978;31470;152.4771164752118
31480;0;31480;145.24565203552544;31480;-0.071964530701234569;31480;0;31480;1700;31480;5300;31480;0;31480;1;31480;100;31480;0;31480;0.067729726433753967;31480;1704.7880859375;31480;5137.669921875;31480;-0.063752739210791;31480;-3.9105878234754528;31480;142.80150247866914;31480;1703.9105878234755;31480;5157.1984975213309;31480;0.063752739210791;31480;-0.063752739210791;31480;-3.9105878234754528;31480;142.80150247866914;31480;-0.01515042751604939;31480;-10.156320919887909;31480;159.09210321382318
31490;0;31490;135.06074350864409;31490;-0.077645941019753056;31490;0;31490;1700;31490;5300;31490;0;31490;1;31490;100;31490;0;31490;0.067729726433753967;31490;1704.7880859375;31490;5137.669921875;31490;-0.064718578964939155;31490;-3.835912626066829;31490;142.5697793969639;31490;1703.8359126260668;31490;5157.4302206030361;31490;0.064718578964939155;31490;-0.064718578964939155;31490;-3.835912626066829;31490;142.5697793969639;31490;-0.071964530701234569;31490;-9.3935315356687159;31490;144.94157788748311
31500;0;31500;132.84663295932205;31500;-0.032194658471604957;31500;0;31500;1700;31500;5300;31500;0;31500;1;31500;100;31500;0;31500;-0.051243800669908524;31500;1692.55615234375;31500;5158.3701171875;31500;-0.0646428268273589;31500;-3.7687250639064587;31500;142.5592868932672;31500;1703.7687250639065;31500;5157.4407131067328;31500;0.0646428268273589;31500;-0.0646428268273589;31500;-3.7687250639064587;31500;142.5592868932672;31500;-0.077645941019753056;31500;-8.7246290295284439;31500;134.77865292918185
31510;0;31510;153.65927212294918;31510;-0.054920299745679;31510;0;31510;1700;31510;5300;31510;0;31510;1;31510;100;31510;0;31510;-0.051243800669908524;31510;1692.55615234375;31510;5158.3701171875;31510;0.054671584895414696;31510;8.521528709869699;31510;121.88817799879143;31510;1691.4784712901303;31510;5178.1118220012086;31510;-0.054671584895414696;31510;0.054671584895414696;31510;8.521528709869699;31510;121.88817799879143;31510;-0.032194658471604957;31510;7.2593183815430091;31510;132.64814429634598
31520;0;31520;163.84418064983052;31520;-0.12309722356790119;31520;0;31520;1700;31520;5300;31520;0;31520;1;31520;100;31520;0;31520;-0.051243800669908524;31520;1692.55615234375;31520;5158.3701171875;31520;0.054709460964204822;31520;8.4226236411384434;31520;121.9341929093298;31520;1691.5773763588616;31520;5178.06580709067;31520;-0.054709460964204822;31520;0.054709460964204822;31520;8.4226236411384434;31520;121.9341929093298;31520;-0.054920299745679;31520;8.4024229020027263;31520;153.42936876208037
31530;0;31530;136.83203194810173;31530;-0.11173440293086422;31530;0;31530;1700;31530;5300;31530;0;31530;1;31530;100;31530;0;31530;-0.051243800669908524;31530;1692.55615234375;31530;5158.3701171875;31530;0.054860965239365317;31530;8.3126221430329679;31530;121.83883661285654;31530;1691.687377856967;31530;5178.1611633871435;31530;-0.054860965239365317;31530;0.054860965239365317;31530;8.3126221430329679;31530;121.83883661285654;31530;-0.12309722356790119;31530;8.9841416829682466;31530;163.59767947936993
31540;0;31540;114.24810434501697;31540;-0.022725641274074084;31540;0;31540;1700;31540;5300;31540;0;31540;1;31540;100;31540;0;31540;-0.051243800669908524;31540;1692.55615234375;31540;5158.3701171875;31540;0.056110875509439391;31540;8.1990681252323157;31540;121.57540353985041;31540;1691.8009318747677;31540;5178.42459646015;31540;-0.056110875509439391;31540;0.056110875509439391;31540;8.1990681252323157;31540;121.57540353985041;31540;-0.11173440293086422;31540;7.6737369264025368;31540;136.61668539615027
31550;0;31550;125.76147920149154;31550;0.026513248153086432;31550;0;31550;1700;31550;5300;31550;0;31550;1;31550;100;31550;0;31550;0.067353136837482452;31550;1704.9208984375;31550;5150.74951171875;31550;0.05762591826104433;31550;8.098721694336291;31550;121.55077995359534;31550;1691.9012783056637;31550;5178.4492200464047;31550;-0.05762591826104433;31550;0.05762591826104433;31550;8.098721694336291;31550;121.55077995359534;31550;-0.022725641274074084;31550;6.5800087542888308;31550;114.05846233937825
31560;0;31560;151.00233946376272;31560;0.017044230955555528;31560;0;31560;1700;31560;5300;31560;0;31560;1;31560;100;31560;0;31560;0.067353136837482452;31560;1704.9208984375;31560;5150.74951171875;31560;-0.060971019246346646;31560;-4.4376973934522539;31560;129.46607309430965;31560;1704.4376973934523;31560;5170.53392690569;31560;0.060971019246346646;31560;-0.060971019246346646;31560;-4.4376973934522539;31560;129.46607309430965;31560;0.026513248153086432;31560;-7.6630556517666886;31560;125.52779464734142
31570;0;31570;124.43301287189833;31570;0.056814103185185177;31570;0;31570;1700;31570;5300;31570;0;31570;1;31570;100;31570;0;31570;0.067353136837482452;31570;1704.9208984375;31570;5150.74951171875;31570;-0.061444470106223191;31570;-4.4642275921823966;31570;129.61074548228044;31570;1704.4642275921824;31570;5170.38925451772;31570;0.061444470106223191;31570;-0.061444470106223191;31570;-4.4642275921823966;31570;129.61074548228044;31570;0.017044230955555528;31570;-9.27242161004784;31570;150.71738028845562
31580;0;31580;100.07779682935595;31580;0.043557479108641994;31580;0;31580;1700;31580;5300;31580;0;31580;1;31580;100;31580;0;31580;0.067353136837482452;31580;1704.9208984375;31580;5150.74951171875;31580;-0.06167172651896393;31580;-4.4700866220016451;31580;129.43281553470933;31580;1704.4700866220017;31580;5170.5671844652907;31580;0.06167172651896393;31580;-0.06167172651896393;31580;-4.4700866220016451;31580;129.43281553470933;31580;0.056814103185185177;31580;-7.6691351146049911;31580;124.19645348789936
31590;0;31590;123.99019076203391;31590;0.0037876068790123826;31590;0;31590;1700;31590;5300;31590;0;31590;1;31590;100;31590;0;31590;0.067353136837482452;31590;1704.9208984375;31590;5150.74951171875;31590;-0.062505000032346644;31590;-4.4974442079944765;31590;129.57741394215282;31590;1704.4974442079945;31590;5170.4225860578472;31590;0.062505000032346644;31590;-0.062505000032346644;31590;-4.4974442079944765;31590;129.57741394215282;31590;0.043557479108641994;31590;-6.251290336262624;31590;99.882364746483631
31600;0;31600;145.68847414538985;31600;-0.060601710064197491;31600;0;31600;1700;31600;5300;31600;0;31600;1;31600;100;31600;0;31600;0.06983514130115509;31600;1704.921630859375;31600;5157.19189453125;31600;-0.063357211580124417;31600;-4.5399255334768895;31600;129.96508197740695;31600;1704.5399255334769;31600;5170.034918022593;31600;0.063357211580124417;31600;-0.063357211580124417;31600;-4.5399255334768895;31600;129.96508197740695;31600;0.0037876068790123826;31600;-7.8504181812377754;31600;123.7414172360461
31610;0;31610;119.56196966338986;31610;-0.035982265350617264;31610;0;31610;1700;31610;5300;31610;0;31610;1;31610;100;31610;0;31610;0.06983514130115509;31610;1704.921630859375;31610;5157.19189453125;31610;-0.0662179767316983;31610;-4.54568220276883;31610;123.6510534568979;31610;1704.5456822027688;31610;5176.3489465431021;31610;0.0662179767316983;31610;-0.0662179767316983;31610;-4.54568220276883;31610;123.6510534568979;31610;-0.060601710064197491;31610;-9.6401473328696046;31610;145.36918194105823
31620;0;31620;101.40626315894916;31620;-0.02083183783456791;31620;0;31620;1700;31620;5300;31620;0;31620;1;31620;100;31620;0;31620;0.06983514130115509;31620;1704.921630859375;31620;5157.19189453125;31620;-0.065611959631056316;31620;-4.544417648728313;31620;123.72213280223878;31620;1704.5444176487283;31620;5176.2778671977612;31620;0.065611959631056316;31620;-0.065611959631056316;31620;-4.544417648728313;31620;123.72213280223878;31620;-0.035982265350617264;31620;-7.8390678621021888;31620;119.30470906398756
31630;0;31630;124.43301287189833;31630;-0.047345085987654308;31630;0;31630;1700;31630;5300;31630;0;31630;1;31630;100;31630;0;31630;0.06983514130115509;31630;1704.921630859375;31630;5157.19189453125;31630;-0.065403641252710643;31630;-4.56759017930608;31630;124.12000674373758;31630;1704.5675901793061;31630;5175.8799932562624;31630;0.065403641252710643;31630;-0.065403641252710643;31630;-4.56759017930608;31630;124.12000674373758;31630;-0.02083183783456791;31630;-6.6276114120912135;31630;101.18945090686266
31640;0;31640;135.06074350864409;31640;-0.079539744459259293;31640;0;31640;1700;31640;5300;31640;0;31640;1;31640;100;31640;0;31640;0.06983514130115509;31640;1704.921630859375;31640;5157.19189453125;31640;-0.0659149681813773;31640;-4.5952493805418726;31640;124.55752801354356;31640;1704.5952493805419;31640;5175.4424719864564;31640;0.0659149681813773;31640;-0.0659149681813773;31640;-4.5952493805418726;31640;124.55752801354356;31640;-0.047345085987654308;31640;-8.1960600572676388;31640;124.16279350882726
31650;0;31650;101.84908526881357;31650;-0.024619444713580258;31650;0;31650;1700;31650;5300;31650;0;31650;1;31650;100;31650;0;31650;-0.087010584771633148;31650;1705.2017822265625;31650;5170.9990234375;31650;-0.0662179767316983;31650;-4.600535070264641;31650;124.66368660774697;31650;1704.6005350702646;31650;5175.336313392253;31650;0.0662179767316983;31650;-0.0662179767316983;31650;-4.600535070264641;31650;124.66368660774697;31650;-0.079539744459259293;31650;-8.93691470068459;31650;134.7647431368473
31660;0;31660;90.7785325222034;31660;-0.079539744459259265;31660;0;31660;1700;31660;5300;31660;0;31660;1;31660;100;31660;0;31660;-0.087010584771633148;31660;1705.2017822265625;31660;5170.9990234375;31660;0.091101200200966487;31660;-4.7187241066296792;31660;110.83539171309167;31660;1704.7187241066297;31660;5189.1646082869083;31660;-0.091101200200966487;31660;0.091101200200966487;31660;-4.7187241066296792;31660;110.83539171309167;31660;-0.024619444713580258;31660;9.2657447551854943;31660;101.42673288746812
31670;0;31670;123.5473686521695;31670;-0.13446004420493826;31670;0;31670;1700;31670;5300;31670;0;31670;1;31670;100;31670;0;31670;-0.087010584771633148;31670;1705.2017822265625;31670;5170.9990234375;31670;0.09079819165064551;31670;-4.72735732516162;31670;111.35541807183836;31670;1704.7273573251616;31670;5188.6445819281616;31670;-0.09079819165064551;31670;0.09079819165064551;31670;-4.72735732516162;31670;111.35541807183836;31670;-0.079539744459259265;31670;8.2312056018011184;31670;90.404586284245667
31680;0;31680;126.64712342122034;31680;-0.10605299261234566;31680;0;31680;1700;31680;5300;31680;0;31680;1;31680;100;31680;0;31680;-0.087010584771633148;31680;1705.2017822265625;31680;5170.9990234375;31680;0.0903626168595591;31680;-4.7198279643498608;31680;112.08734900378931;31680;1704.7198279643499;31680;5187.9126509962107;31680;-0.0903626168595591;31680;0.0903626168595591;31680;-4.7198279643498608;31680;112.08734900378931;31680;-0.13446004420493826;31680;11.148876560470168;31680;123.04330478459393
31690;0;31690;84.5790229841017;31690;0.081433547898765418;31690;0;31690;1700;31690;5300;31690;0;31690;1;31690;100;31690;0;31690;-0.087010584771633148;31690;1705.2017822265625;31690;5170.9990234375;31690;0.090589873272299837;31690;-4.7545793606905136;31690;112.22308280990455;31690;1704.7545793606905;31690;5187.7769171900954;31690;-0.090589873272299837;31690;0.090589873272299837;31690;-4.7545793606905136;31690;112.22308280990455;31690;-0.10605299261234566;31690;11.457261127541688;31690;126.12781231086639
31700;0;31700;85.464667203830516;31700;0.2026369680271605;31700;0;31700;1700;31700;5300;31700;0;31700;1;31700;100;31700;0;31700;-0.012819747440516949;31700;1699.4140625;31700;5180.1923828125;31700;0.091423146785682544;31700;-4.8033518844231367;31700;112.10238931019012;31700;1704.8033518844231;31700;5187.89761068981;31700;-0.091423146785682544;31700;0.091423146785682544;31700;-4.8033518844231367;31700;112.10238931019012;31700;0.081433547898765418;31700;7.7217133415369856;31700;84.225805261904938
31710;0;31710;123.54736865216951;31710;0.045451282548148168;31710;0;31710;1700;31710;5300;31710;0;31710;1;31710;100;31710;0;31710;-0.012819747440516949;31710;1699.4140625;31710;5180.1923828125;31710;0.016683106457109555;31710;0.83052015220641806;31710;103.32204982904477;31710;1699.1694798477936;31710;5196.6779501709552;31710;-0.016683106457109555;31710;0.016683106457109555;31710;0.83052015220641806;31710;103.32204982904477;31710;0.2026369680271605;31710;1.4257500019097193;31710;85.452773958447708
31720;0;31720;129.30405608040678;31720;-0.017044230955555528;31720;0;31720;1700;31720;5300;31720;0;31720;1;31720;100;31720;0;31720;-0.012819747440516949;31720;1699.4140625;31720;5180.1923828125;31720;0.014827179086393506;31720;0.72353843608675561;31720;103.97469589234424;31720;1699.2764615639132;31720;5196.0253041076558;31720;-0.014827179086393506;31720;0.014827179086393506;31720;0.72353843608675561;31720;103.97469589234424;31720;0.045451282548148168;31720;1.8317918404841651;31720;123.53378825053579
31730;0;31730;86.793133533423728;31730;0.18369893363209874;31730;0;31730;1700;31730;5300;31730;0;31730;1;31730;100;31730;0;31730;-0.012819747440516949;31730;1699.4140625;31730;5180.1923828125;31730;0.014940807292763876;31730;0.62852916653582724;31730;103.98132254471784;31730;1699.3714708334642;31730;5196.0186774552822;31730;-0.014940807292763876;31730;0.014940807292763876;31730;0.62852916653582724;31730;103.98132254471784;31730;-0.017044230955555528;31730;1.9318351090062791;31730;129.28962422389739
31740;0;31740;84.5790229841017;31740;0.20642457490617283;31740;0;31740;1700;31740;5300;31740;0;31740;1;31740;100;31740;0;31740;-0.012819747440516949;31740;1699.4140625;31740;5180.1923828125;31740;0.01554682439340585;31740;0.54669791208311835;31740;103.68724994994409;31740;1699.4533020879169;31740;5196.3127500500559;31740;-0.01554682439340585;31740;0.01554682439340585;31740;0.54669791208311835;31740;103.68724994994409;31740;0.18369893363209874;31740;1.3493032487892072;31740;86.782644631824454
31750;0;31750;125.76147920149154;31750;-0.024619444713580223;31750;0;31750;1700;31750;5300;31750;0;31750;1;31750;100;31750;0;31750;-0.072771482169628143;31750;1693.8597412109375;31750;5193.09521484375;31750;0.013747711125874987;31750;0.45470069778298239;31750;104.05683767598657;31750;1699.545299302217;31750;5195.9431623240134;31750;-0.013747711125874987;31750;0.013747711125874987;31750;0.45470069778298239;31750;104.05683767598657;31750;0.20642457490617283;31750;1.1627313485341102;31750;84.571030410870236
31760;0;31760;123.99019076203391;31760;-0.081433547898765432;31760;0;31760;1700;31760;5300;31760;0;31760;1;31760;100;31760;0;31760;-0.072771482169628143;31760;1693.8597412109375;31760;5193.09521484375;31760;0.071029183005282479;31760;5.90099320003128;31760;91.761987160038188;31760;1694.0990067999687;31760;5208.2380128399618;31760;-0.071029183005282479;31760;0.071029183005282479;31760;5.90099320003128;31760;91.761987160038188;31760;-0.024619444713580223;31760;8.9252258586523556;31760;125.4443701180696
31770;0;31770;79.265157665728822;31770;0.1117344029308642;31770;0;31770;1700;31770;5300;31770;0;31770;1;31770;100;31770;0;31770;-0.072771482169628143;31770;1693.8597412109375;31770;5193.09521484375;31770;0.0709155547989121;31770;5.733350262823933;31770;91.700590549497065;31770;1694.2666497371761;31770;5208.2994094505029;31770;-0.0709155547989121;31770;0.0709155547989121;31770;5.733350262823933;31770;91.700590549497065;31770;-0.081433547898765432;31770;8.7854651374678365;31770;123.67854707880382
31780;0;31780;92.992643071525436;31780;0.098477778854321;31780;0;31780;1700;31780;5300;31780;0;31780;1;31780;100;31780;0;31780;-0.072771482169628143;31780;1693.8597412109375;31780;5193.09521484375;31780;0.071521571899554076;31780;5.5792194973282676;31780;91.475699587777854;31780;1694.4207805026717;31780;5208.5243004122221;31780;-0.071521571899554076;31780;0.071521571899554076;31780;5.5792194973282676;31780;91.475699587777854;31780;0.1117344029308642;31780;5.66433662610574;31780;79.062510144562239
31790;0;31790;118.23350333379662;31790;-0.032194658471604916;31790;0;31790;1700;31790;5300;31790;0;31790;1;31790;100;31790;0;31790;-0.072771482169628143;31790;1693.8597412109375;31790;5193.09521484375;31790;0.069930777010368886;31790;5.4406155304945969;31790;91.926702421420487;31790;1694.5593844695054;31790;5208.0732975785795;31790;-0.069930777010368886;31790;0.069930777010368886;31790;5.4406155304945969;31790;91.926702421420487;31790;0.098477778854321;31790;6.4977487582916016;31790;92.765354128048514
31800;0;31800;97.8636862800339;31800;0.0037876068790123475;31800;0;31800;1700;31800;5300;31800;0;31800;1;31800;100;31800;0;31800;-0.020639225840568542;31800;1697.956787109375;31800;5191.349609375;31800;0.068150601777233089;31800;5.2862688959046409;31800;92.346696311508822;31800;1694.7137311040954;31800;5207.6533036884912;31800;-0.068150601777233089;31800;0.068150601777233089;31800;5.2862688959046409;31800;92.346696311508822;31800;-0.032194658471604916;31800;8.0514485254580475;31800;117.95904156623517
31810;0;31810;65.980494369796617;31810;0.14771666828148147;31810;0;31810;1700;31810;5300;31810;0;31810;1;31810;100;31810;0;31810;-0.020639225840568542;31810;1697.956787109375;31810;5191.349609375;31810;0.016094097585753725;31810;1.2013659597644164;31810;93.926978693471028;31810;1698.7986340402356;31810;5206.073021306529;31810;-0.016094097585753725;31810;0.016094097585753725;31810;1.2013659597644164;31810;93.926978693471028;31810;0.0037876068790123475;31810;1.5749597240325022;31810;97.851012228717252
31820;0;31820;79.265157665728822;31820;0.1761237198740741;31820;0;31820;1700;31820;5300;31820;0;31820;1;31820;100;31820;0;31820;-0.020639225840568542;31820;1697.956787109375;31820;5191.349609375;31820;0.015260824072371004;31820;1.2679284185421693;31820;93.852514434026489;31820;1698.7320715814578;31820;5206.1474855659735;31820;-0.015260824072371004;31820;0.015260824072371004;31820;1.2679284185421693;31820;93.852514434026489;31820;0.14771666828148147;31820;1.0068776333065523;31820;65.972811329473529
