Name;XY Scope Project;
File;E:\hawino\Measurements\Trajectory\cyclicTrajectory.csv;
Starttime of export;133244135421787000;Montag, 27. März 2023;19:59:02.178
Endtime of export;133244136106087000;Montag, 27. März 2023;20:00:10.608


Name;xCam, yCam X;xCam, yCam Y;xObs, yObs X;xObs, yObs Y;xRef, yRef X;xRef, yRef Y;thetaObs (1);thetaRef;thetaCam;thetaObs
SampleTime[ms];10;10;10;10;10;10;10;10;10;10
SymbolBased;True;True;True;True;True;True;True;True;True;True
SymbolName;ControlPRG.observer.xCameraPose.x;ControlPRG.observer.xCameraPose.y;ControlPRG.observer.yObserverdPose.x;ControlPRG.observer.yObserverdPose.y;ControlPRG.trajectory.referencePose.x;ControlPRG.trajectory.referencePose.y;ControlPRG.observer.yObserverdPose.theta;ControlPRG.trajectory.referencePose.theta;ControlPRG.observer.xCameraPose.theta;ControlPRG.observer.yObserverdPose.theta
NetID;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1
Port;851;851;851;851;851;851;851;851;851;851

35060;1614.6402587890625;1881.19873046875;1532.9505322342993;1841.1253596026252;1421.4602855682865;1708.2207508680538;1.7852731989398893;2.1638326879669356;1.7153903245925903;1.7852731989398893
35070;1614.6402587890625;1881.19873046875;1530.1874894277219;1836.3179033268002;1421.4602855682865;1708.2207508680538;1.7983740424911565;2.1638326879669356;1.7153903245925903;1.7983740424911565
35080;1614.6402587890625;1881.19873046875;1527.8223514465885;1831.5612061393215;1421.4602855682865;1708.2207508680538;1.8110257499285496;2.1638326879669356;1.7153903245925903;1.8110257499285496
35090;1606.305419921875;1866.25;1525.40696413431;1827.0183043995878;1408.6754219569195;1686.7370998180406;1.8264160617892118;2.2227774594328547;1.7654377222061157;1.8264160617892118
35100;1606.305419921875;1866.25;1522.953371111015;1823.0994544753942;1408.6754219569195;1686.7370998180406;1.8395593818031459;2.2227774594328547;1.7654377222061157;1.8395593818031459
35110;1606.305419921875;1866.25;1520.5669381086823;1819.2894101909735;1408.6754219569195;1686.7370998180406;1.8488240115062482;2.2227774594328547;1.7654377222061157;1.8488240115062482
35120;1606.305419921875;1866.25;1518.4065519149381;1815.0557797710978;1408.6754219569195;1686.7370998180406;1.8586295871568654;2.2227774594328547;1.7654377222061157;1.8586295871568654
35130;1590.9248046875;1836.7750244140625;1516.2605403687433;1811.0471933353833;1408.6754219569195;1686.7370998180406;1.8711595089324571;2.2227774594328547;1.8398264646530151;1.8711595089324571
35140;1590.9248046875;1836.7750244140625;1513.8067778511077;1807.2085889722375;1395.8905583455526;1665.2534487680273;1.8839881441684383;2.2806308824712374;1.8398264646530151;1.8839881441684383
35150;1590.9248046875;1836.7750244140625;1511.3256476467998;1802.7035278347555;1395.8905583455526;1665.2534487680273;1.8958607805622232;2.2806308824712374;1.8398264646530151;1.8958607805622232
35160;1590.9248046875;1836.7750244140625;1509.3003082332687;1798.5272689786557;1395.8905583455526;1665.2534487680273;1.9074671869383615;2.2806308824712374;1.8398264646530151;1.9074671869383615
35170;1590.9248046875;1836.7750244140625;1506.9075471708813;1794.4205044334544;1395.8905583455526;1665.2534487680273;1.9202558866554915;2.2806308824712374;1.8398264646530151;1.9202558866554915
35180;1583.64892578125;1823.34619140625;1503.9221398107122;1790.0861974626921;1395.8905583455526;1665.2534487680273;1.9326460939179868;2.2806308824712374;1.8829164505004883;1.9326460939179868
35190;1583.64892578125;1823.34619140625;1501.589917438831;1785.8536404262293;1383.1056947341854;1643.7697977180139;1.943869194999057;2.3372965796051459;1.8829164505004883;1.943869194999057
35200;1583.64892578125;1823.34619140625;1499.5856842794462;1781.8855409460584;1383.1056947341854;1643.7697977180139;1.9558099744232913;2.3372965796051459;1.8829164505004883;1.9558099744232913
35210;1583.64892578125;1823.34619140625;1497.1698603260029;1778.0114662500039;1383.1056947341854;1643.7697977180139;1.9685469262982307;2.3372965796051459;1.8829164505004883;1.9685469262982307
35220;1574.590576171875;1809.1473388671875;1494.3564190517079;1773.8797937123393;1383.1056947341854;1643.7697977180139;1.9813611881160029;2.3372965796051459;1.9111043214797974;1.9813611881160029
35230;1574.590576171875;1809.1473388671875;1492.0882896496241;1769.4653531688371;1383.1056947341854;1643.7697977180139;1.9934239777243643;2.3372965796051459;1.9111043214797974;1.9934239777243643
35240;1574.590576171875;1809.1473388671875;1489.9954874520624;1765.3332220924667;1370.3208311228184;1622.2861466680006;2.0045731510321838;2.3926801519791314;1.9111043214797974;2.0045731510321838
35250;1574.590576171875;1809.1473388671875;1487.3801252728817;1761.3577024006261;1370.3208311228184;1622.2861466680006;2.0160264659309504;2.3926801519791314;1.9111043214797974;2.0160264659309504
35260;1559.431396484375;1776.948486328125;1484.4464467286143;1757.3245156340079;1370.3208311228184;1622.2861466680006;2.0279173994957476;2.3926801519791314;1.9780865907669067;2.0279173994957476
35270;1559.431396484375;1776.948486328125;1481.9434961207976;1753.1031460671914;1370.3208311228184;1622.2861466680006;2.040070099957545;2.3926801519791314;1.9780865907669067;2.040070099957545
35280;1559.431396484375;1776.948486328125;1479.5590242035667;1748.1799928787777;1370.3208311228184;1622.2861466680006;2.0523696251721613;2.3926801519791314;1.9780865907669067;2.0523696251721613
35290;1559.431396484375;1776.948486328125;1476.85967812165;1743.4087285301453;1357.5359675114514;1600.8024956179875;2.0645787401032076;2.4466893366174034;1.9780865907669067;2.0645787401032076
35300;1548.6378173828125;1767.2010498046875;1473.985768595187;1739.439229764964;1357.5359675114514;1600.8024956179875;2.0775592162868839;2.4466893366174034;2.0081064701080322;2.0775592162868839
35310;1548.6378173828125;1767.2010498046875;1471.0838873830344;1735.6561506764635;1357.5359675114514;1600.8024956179875;2.0900069916501076;2.4466893366174034;2.0081064701080322;2.0900069916501076
35320;1548.6378173828125;1767.2010498046875;1468.2883556442591;1731.0446037682837;1357.5359675114514;1600.8024956179875;2.1007711514388552;2.4466893366174034;2.0081064701080322;2.1007711514388552
35330;1548.6378173828125;1767.2010498046875;1465.9302102762104;1726.2348218932052;1357.5359675114514;1600.8024956179875;2.1120742403588051;2.4466893366174034;2.0081064701080322;2.1120742403588051
35340;1548.6378173828125;1767.2010498046875;1463.3274980566628;1722.0171466304937;1344.7511039000844;1579.3188445679741;2.1233787264743147;2.4992341601238612;2.0081064701080322;2.1233787264743147
35350;1537.622802734375;1753.73388671875;1460.2023842995623;1718.037784886754;1344.7511039000844;1579.3188445679741;2.1344880526580017;2.4992341601238612;2.0487031936645508;2.1344880526580017
35360;1537.622802734375;1753.73388671875;1457.3570040860136;1713.8378285821734;1344.7511039000844;1579.3188445679741;2.1443905413624207;2.4992341601238612;2.0487031936645508;2.1443905413624207
35370;1537.622802734375;1753.73388671875;1454.8677274877987;1709.5974394532998;1344.7511039000844;1579.3188445679741;2.1549874914409184;2.4992341601238612;2.0487031936645508;2.1549874914409184
35380;1537.622802734375;1753.73388671875;1452.0988214335216;1705.5213645959614;1344.7511039000844;1579.3188445679741;2.1658425743112337;2.4992341601238612;2.0487031936645508;2.1658425743112337
35390;1528.1060791015625;1740.53955078125;1449.0693285239781;1701.4797971335954;1331.9662402887172;1557.8351935179605;2.1766051034828662;2.5502270885679317;2.0940606594085693;2.1766051034828662
35400;1528.1060791015625;1740.53955078125;1446.358886090969;1697.5433744368556;1331.9662402887172;1557.8351935179605;2.1866470824048689;2.5502270885679317;2.0940606594085693;2.1866470824048689
35410;1528.1060791015625;1740.53955078125;1443.9199448183913;1693.5735914265063;1331.9662402887172;1557.8351935179605;2.1960768249289107;2.5502270885679317;2.0940606594085693;2.1960768249289107
35420;1528.1060791015625;1740.53955078125;1441.3146615779328;1689.3088280605703;1331.9662402887172;1557.8351935179605;2.206502384477643;2.5502270885679317;2.0940606594085693;2.206502384477643
35430;1507.8935546875;1713.02734375;1438.7097041896582;1684.9026190104057;1331.9662402887172;1557.8351935179605;2.2187366282825258;2.5502270885679317;2.1704497337341309;2.2187366282825258
35440;1507.8935546875;1713.02734375;1436.4629143420066;1680.7246782028749;1319.18137667735;1536.3515424679472;2.2300155074247154;2.5995831733065278;2.1704497337341309;2.2300155074247154
35450;1507.8935546875;1713.02734375;1433.6074254018927;1676.6559578895485;1319.18137667735;1536.3515424679472;2.2397884746616818;2.5995831733065278;2.1704497337341309;2.2397884746616818
35460;1507.8935546875;1713.02734375;1430.6276984723477;1672.6514469848598;1319.18137667735;1536.3515424679472;2.2503270517615839;2.5995831733065278;2.1704497337341309;2.2503270517615839
35470;1507.8935546875;1713.02734375;1427.9240347157358;1668.2319878846133;1319.18137667735;1536.3515424679472;2.2621594018088329;2.5995831733065278;2.1704497337341309;2.2621594018088329
35480;1498.4737548828125;1697.7442626953125;1425.3533050433994;1663.5510636491611;1319.18137667735;1536.3515424679472;2.2726098726624135;2.5995831733065278;2.1962406635284424;2.2726098726624135
35490;1498.4737548828125;1697.7442626953125;1422.36924258212;1659.1874510624371;1306.3965130659831;1514.8678914179341;2.2821708392446411;2.6472201924991978;2.1962406635284424;2.2821708392446411
35500;1498.4737548828125;1697.7442626953125;1419.2780737633459;1655.1782305360121;1306.3965130659831;1514.8678914179341;2.2930906560642592;2.6472201924991978;2.1962406635284424;2.2930906560642592
35510;1498.4737548828125;1697.7442626953125;1416.5642960564944;1651.2331657680788;1306.3965130659831;1514.8678914179341;2.3048394116821909;2.6472201924991978;2.1962406635284424;2.3048394116821909
35520;1486.761474609375;1683.885009765625;1413.8365471814682;1646.5578480793504;1306.3965130659831;1514.8678914179341;2.3157814905267204;2.6472201924991978;2.2267837524414062;2.3157814905267204
35530;1486.761474609375;1683.885009765625;1410.470663460974;1641.8544268980886;1306.3965130659831;1514.8678914179341;2.3254787364788432;2.6472201924991978;2.2267837524414062;2.3254787364788432
35540;1486.761474609375;1683.885009765625;1407.2483454295175;1637.7750973790955;1293.6116494546161;1493.3842403679207;2.3368509547111942;2.693058788080724;2.2267837524414062;2.3368509547111942
35550;1486.761474609375;1683.885009765625;1404.7639959615103;1633.8541817940911;1293.6116494546161;1493.3842403679207;2.3484068236702509;2.693058788080724;2.2267837524414062;2.3484068236702509
35560;1464.4461669921875;1657.868408203125;1402.3027866293282;1629.6236254964244;1293.6116494546161;1493.3842403679207;2.3589783075874995;2.693058788080724;2.2972900867462158;2.3589783075874995
35570;1464.4461669921875;1657.868408203125;1399.0870290129292;1625.3011048804974;1293.6116494546161;1493.3842403679207;2.3709227025920754;2.693058788080724;2.2972900867462158;2.3709227025920754
35580;1464.4461669921875;1657.868408203125;1395.85902945967;1621.1331975277155;1293.6116494546161;1493.3842403679207;2.3846239766341442;2.693058788080724;2.2972900867462158;2.3846239766341442
35590;1464.4461669921875;1657.868408203125;1393.457002469823;1616.7822517591808;1280.8267858432489;1471.9005893179074;2.395049810140816;2.7370225979629796;2.2972900867462158;2.395049810140816
35600;1451.271484375;1647.9459228515625;1391.4174507057439;1611.8433052197872;1280.8267858432489;1471.9005893179074;2.4027076511254144;2.7370225979629796;2.3337712287902832;2.4027076511254144
35610;1451.271484375;1647.9459228515625;1388.794690144832;1607.4198400822338;1280.8267858432489;1471.9005893179074;2.4138204568052855;2.7370225979629796;2.3337712287902832;2.4138204568052855
35620;1451.271484375;1647.9459228515625;1385.7268049968766;1603.1660281759034;1280.8267858432489;1471.9005893179074;2.4258425816089519;2.7370225979629796;2.3337712287902832;2.4258425816089519
35630;1451.271484375;1647.9459228515625;1383.2529279334642;1598.4582987441588;1280.8267858432489;1471.9005893179074;2.4352982572327244;2.7370225979629796;2.3337712287902832;2.4352982572327244
35640;1451.271484375;1647.9459228515625;1381.1983448794124;1593.9246133242621;1268.0419222318822;1450.416938267894;2.4435788552301561;2.7790383832458203;2.3337712287902832;2.4435788552301561
35650;1440.586181640625;1633.0718994140625;1378.9404576799943;1589.5718871502102;1268.0419222318822;1450.416938267894;2.4520343255753176;2.7790383832458203;2.3689641952514648;2.4520343255753176
35660;1440.586181640625;1633.0718994140625;1376.1254961906384;1585.3003290469417;1268.0419222318822;1450.416938267894;2.4610730156369169;2.7790383832458203;2.3689641952514648;2.4610730156369169
35670;1440.586181640625;1633.0718994140625;1373.186608444415;1580.7438997290637;1268.0419222318822;1450.416938267894;2.4714526205695964;2.7790383832458203;2.3689641952514648;2.4714526205695964
35680;1440.586181640625;1633.0718994140625;1370.7136824361646;1576.2895891364537;1268.0419222318822;1450.416938267894;2.4802580863599397;2.7790383832458203;2.3689641952514648;2.4802580863599397
35690;1432.530517578125;1616.874267578125;1368.4255760134729;1571.9274442943165;1255.257058620515;1428.9332872178809;2.488097618420182;2.8190361502250791;2.4128420352935791;2.488097618420182
35700;1432.530517578125;1616.874267578125;1365.9165702518258;1567.4816725088153;1255.257058620515;1428.9332872178809;2.4966359272698213;2.8190361502250791;2.4128420352935791;2.4966359272698213
35710;1432.530517578125;1616.874267578125;1362.9986905584603;1562.9857429728927;1255.257058620515;1428.9332872178809;2.5065678296068326;2.8190361502250791;2.4128420352935791;2.5065678296068326
35720;1432.530517578125;1616.874267578125;1360.1991626397396;1558.5100871618588;1255.257058620515;1428.9332872178809;2.5167022345785144;2.8190361502250791;2.4128420352935791;2.5167022345785144
35730;1412.1533203125;1586.040283203125;1357.7726374647034;1553.7894935684478;1255.257058620515;1428.9332872178809;2.5256959109868373;2.8190361502250791;2.4696009159088135;2.5256959109868373
35740;1412.1533203125;1586.040283203125;1355.4344573988933;1549.2433257724892;1242.472195009148;1407.4496361678675;2.5334490469963895;2.8569492669944307;2.4696009159088135;2.5334490469963895
35750;1412.1533203125;1586.040283203125;1352.4302253013264;1545.0476280963324;1242.472195009148;1407.4496361678675;2.5435112447041743;2.8569492669944307;2.4696009159088135;2.5435112447041743
35760;1412.1533203125;1586.040283203125;1349.2654114155725;1541.1281680063289;1242.472195009148;1407.4496361678675;2.5555076220698267;2.8569492669944307;2.4696009159088135;2.5555076220698267
35770;1412.1533203125;1586.040283203125;1346.3010875097843;1536.4664540428819;1242.472195009148;1407.4496361678675;2.5678193529785291;2.8569492669944307;2.4696009159088135;2.5678193529785291
35780;1403.9127197265625;1571.5062255859375;1343.784876551779;1531.4227856523119;1242.472195009148;1407.4496361678675;2.5783889181386233;2.8569492669944307;2.4940664768218994;2.5783889181386233
35790;1403.9127197265625;1571.5062255859375;1341.360015055204;1527.3133026022408;1229.687331397781;1385.965985117854;2.5891597478346693;2.8927145744468561;2.4940664768218994;2.5891597478346693
35800;1403.9127197265625;1571.5062255859375;1338.7326577452977;1523.6192375925912;1229.687331397781;1385.965985117854;2.5997119177484933;2.8927145744468561;2.4940664768218994;2.5997119177484933
35810;1403.9127197265625;1571.5062255859375;1335.7994210656741;1519.60671715708;1229.687331397781;1385.965985117854;2.6081473310814296;2.8927145744468561;2.4940664768218994;2.6081473310814296
35820;1393.4342041015625;1557.3045654296875;1332.7752291923569;1514.9455707154666;1229.687331397781;1385.965985117854;2.616838771018545;2.8927145744468561;2.5273253917694092;2.616838771018545
35830;1393.4342041015625;1557.3045654296875;1330.3003789964171;1510.4669485866402;1229.687331397781;1385.965985117854;2.6267867567398064;2.8927145744468561;2.5273253917694092;2.6267867567398064
35840;1393.4342041015625;1557.3045654296875;1328.0587172950995;1506.5368009376198;1216.9024677864138;1364.4823340678406;2.6362124768797432;2.9262724914908129;2.5273253917694092;2.6362124768797432
35850;1393.4342041015625;1557.3045654296875;1325.4888248430511;1502.4130605630282;1216.9024677864138;1364.4823340678406;2.6445112220394553;2.9262724914908129;2.5273253917694092;2.6445112220394553
35860;1373.9140625;1528.348876953125;1322.6632835196194;1498.0464719362608;1216.9024677864138;1364.4823340678406;2.6527864003133774;2.9262724914908129;2.6066162586212158;2.6527864003133774
35870;1373.9140625;1528.348876953125;1320.2973062736621;1493.9991910381177;1216.9024677864138;1364.4823340678406;2.6630434183210396;2.9262724914908129;2.6066162586212158;2.6630434183210396
35880;1373.9140625;1528.348876953125;1318.0045178274288;1489.9453874432024;1216.9024677864138;1364.4823340678406;2.6739087180611611;2.9262724914908129;2.6066162586212158;2.6739087180611611
35890;1373.9140625;1528.348876953125;1315.4361955264433;1486.0028452570018;1185.8919169092776;1312.372286267195;2.6832950718959525;2.9981645815612534;2.6066162586212158;2.6832950718959525
35900;1373.9140625;1528.348876953125;1312.9030686532931;1481.9042742960223;1185.8919169092776;1312.372286267195;2.6927323080288268;2.9981645815612534;2.6066162586212158;2.6927323080288268
35910;1365.860595703125;1515.050537109375;1310.5294761972491;1477.5317463322738;1185.8919169092776;1312.372286267195;2.7015950675625628;2.9981645815612534;2.63651180267334;2.7015950675625628
35920;1365.860595703125;1515.050537109375;1308.1302236465328;1473.18851340812;1185.8919169092776;1312.372286267195;2.7098612589273352;2.9981645815612534;2.63651180267334;2.7098612589273352
35930;1365.860595703125;1515.050537109375;1305.6474768701185;1468.8302429987091;1185.8919169092776;1312.372286267195;2.7180934536682875;2.9981645815612534;2.63651180267334;2.7180934536682875
35940;1365.860595703125;1515.050537109375;1303.2164420150032;1464.7595174843009;1173.8741451145929;1292.1776542801822;2.7268807713161061;3.022292721785004;2.63651180267334;2.7268807713161061
35950;1359.4486083984375;1499.529296875;1300.844922188292;1460.7260293746056;1173.8741451145929;1292.1776542801822;2.7350701783705151;3.022292721785004;2.6446533203125;2.7350701783705151
35960;1359.4486083984375;1499.529296875;1298.1455648253254;1456.6006909986897;1173.8741451145929;1292.1776542801822;2.7437433723234466;3.022292721785004;2.6446533203125;2.7437433723234466
35970;1359.4486083984375;1499.529296875;1295.2518925796567;1451.7845249436812;1173.8741451145929;1292.1776542801822;2.7534147828763369;3.022292721785004;2.6446533203125;2.7534147828763369
35980;1359.4486083984375;1499.529296875;1292.6956212306334;1446.9528082602228;1173.8741451145929;1292.1776542801822;2.7633844122943105;3.022292721785004;2.6446533203125;2.7633844122943105
35990;1347.8701171875;1487.366943359375;1289.7909305196065;1442.4587318923896;1162.3677678643626;1272.8423683351703;2.7721235024471813;3.0433880875753845;2.6902420520782471;2.7721235024471813
36000;1347.8701171875;1487.366943359375;1286.6816815036787;1438.0673530839936;1162.3677678643626;1272.8423683351703;2.7797190752223315;3.0433880875753845;2.6902420520782471;2.7797190752223315
36010;1347.8701171875;1487.366943359375;1283.8584130793661;1433.7464108122952;1162.3677678643626;1272.8423683351703;2.7894490207311406;3.0433880875753845;2.6902420520782471;2.7894490207311406
36020;1347.8701171875;1487.366943359375;1281.2411005433544;1429.3363313543334;1162.3677678643626;1272.8423683351703;2.801784534978367;3.0433880875753845;2.6902420520782471;2.801784534978367
36030;1347.8701171875;1487.366943359375;1278.5265857334925;1424.9154587025528;1162.3677678643626;1272.8423683351703;2.8130266184396491;3.0433880875753845;2.6902420520782471;2.8130266184396491
36040;1329.386962890625;1461.815673828125;1275.570554464141;1420.4826643989;1151.3727851585866;1254.3664284321585;2.8213151951689288;3.0616856849903336;2.7463729381561279;2.8213151951689288
36050;1329.386962890625;1461.815673828125;1272.6635889855224;1415.8557287854108;1151.3727851585866;1254.3664284321585;2.8296987798808306;3.0616856849903336;2.7463729381561279;2.8296987798808306
36060;1329.386962890625;1461.815673828125;1269.8296051074481;1411.2241288796583;1151.3727851585866;1254.3664284321585;2.8414715031550131;3.0616856849903336;2.7463729381561279;2.8414715031550131
36070;1329.386962890625;1461.815673828125;1266.8266138339357;1406.4234422490631;1151.3727851585866;1254.3664284321585;2.8525176713461158;3.0616856849903336;2.7463729381561279;2.8525176713461158
36080;1320.06005859375;1448.3016357421875;1263.8878926948798;1401.870549791254;1151.3727851585866;1254.3664284321585;2.8627618722827965;3.0616856849903336;2.7775871753692627;2.8627618722827965
36090;1320.06005859375;1448.3016357421875;1261.2715385099541;1397.3043227359901;1140.8891969972656;1236.7498345711476;2.8715357235321597;3.0774181317529932;2.7775871753692627;2.8715357235321597
36100;1320.06005859375;1448.3016357421875;1258.624945644762;1392.4816743422209;1140.8891969972656;1236.7498345711476;2.8797823017073076;3.0774181317529932;2.7775871753692627;2.8797823017073076
36110;1320.06005859375;1448.3016357421875;1255.8337645286897;1388.0136206851857;1140.8891969972656;1236.7498345711476;2.8883398466652226;3.0774181317529932;2.7775871753692627;2.8883398466652226
36120;1310.5078125;1431.0882568359375;1252.6026579123482;1383.4771659757307;1140.8891969972656;1236.7498345711476;2.8973688185494604;3.0774181317529932;2.8120334148406982;2.8973688185494604
36130;1310.5078125;1431.0882568359375;1249.3718647030564;1378.5219804758513;1140.8891969972656;1236.7498345711476;2.9070556155153211;3.0774181317529932;2.8120334148406982;2.9070556155153211
36140;1310.5078125;1431.0882568359375;1246.705888578646;1373.439667929001;1130.9170033803991;1219.992586752137;2.9150678044660712;3.0908139017081218;2.8120334148406982;2.9150678044660712
36150;1310.5078125;1431.0882568359375;1244.1862743441429;1368.5477211960433;1130.9170033803991;1219.992586752137;2.920390588942551;3.0908139017081218;2.8120334148406982;2.920390588942551
36160;1292.13037109375;1399.8380126953125;1241.0838064469995;1363.9295834967691;1130.9170033803991;1219.992586752137;2.92620315303019;3.0908139017081218;2.8737378120422363;2.92620315303019
36170;1292.13037109375;1399.8380126953125;1237.5119975521368;1359.2861210685398;1130.9170033803991;1219.992586752137;2.932630945316764;3.0908139017081218;2.8737378120422363;2.932630945316764
36180;1292.13037109375;1399.8380126953125;1234.3882306836056;1354.4697986178903;1130.9170033803991;1219.992586752137;2.9388058393649379;3.0908139017081218;2.8737378120422363;2.9388058393649379
36190;1292.13037109375;1399.8380126953125;1231.9658579875802;1349.8518183689546;1121.4562043079877;1204.0946849751274;2.9442160784075968;3.1020957928483583;2.8737378120422363;2.9442160784075968
36200;1292.13037109375;1399.8380126953125;1229.3122336013983;1345.2254788096607;1121.4562043079877;1204.0946849751274;2.9488417743305195;3.1020957928483583;2.8737378120422363;2.9488417743305195
36210;1280.126220703125;1384.812744140625;1225.8842465136095;1340.4593648568002;1121.4562043079877;1204.0946849751274;2.9537095656742065;3.1020957928483583;2.9036049842834473;2.9537095656742065
36220;1280.126220703125;1384.812744140625;1222.4654217111327;1335.762077510022;1121.4562043079877;1204.0946849751274;2.9581260107168714;3.1020957928483583;2.9036049842834473;2.9581260107168714
36230;1280.126220703125;1384.812744140625;1219.3385127213603;1331.1982616363096;1121.4562043079877;1204.0946849751274;2.96224629657831;3.1020957928483583;2.9036049842834473;2.96224629657831
36240;1280.126220703125;1384.812744140625;1216.5845130180971;1326.8104912555079;1112.5067997800306;1189.0561292401178;2.9652751281043166;3.1114796031177492;2.9036049842834473;2.9652751281043166
36250;1269.957763671875;1368.96337890625;1214.026051679371;1322.1024854958782;1112.5067997800306;1189.0561292401178;2.9681646797453864;3.1114796031177492;2.9201202392578125;2.9681646797453864
36260;1269.957763671875;1368.96337890625;1211.3693960975866;1317.2722164865156;1112.5067997800306;1189.0561292401178;2.9722943183445318;3.1114796031177492;2.9201202392578125;2.9722943183445318
36270;1269.957763671875;1368.96337890625;1208.6190806710956;1312.6827515669595;1112.5067997800306;1189.0561292401178;2.9757223603643808;3.1114796031177492;2.9201202392578125;2.9757223603643808
36280;1269.957763671875;1368.96337890625;1205.6194896760846;1308.4040182859005;1112.5067997800306;1189.0561292401178;2.9783149510731639;3.1114796031177492;2.9201202392578125;2.9783149510731639
36290;1269.957763671875;1368.96337890625;1202.5850633237931;1304.2801243240074;1104.0687897965286;1174.8769195471089;2.9826833472631553;3.1191729975086528;2.9201202392578125;2.9826833472631553
36300;1250.523193359375;1337.0413818359375;1200.0245992640305;1300.1626669195393;1104.0687897965286;1174.8769195471089;2.9877181609153944;3.1191729975086528;2.949948787689209;2.9877181609153944
36310;1250.523193359375;1337.0413818359375;1197.6592646290144;1295.7349379039893;1104.0687897965286;1174.8769195471089;2.9904033467649547;3.1191729975086528;2.949948787689209;2.9904033467649547
36320;1250.523193359375;1337.0413818359375;1194.6728022854909;1290.9810259700803;1104.0687897965286;1174.8769195471089;2.9931710359008026;3.1191729975086528;2.949948787689209;2.9931710359008026
36330;1250.523193359375;1337.0413818359375;1191.6362568703462;1286.5992014418623;1104.0687897965286;1174.8769195471089;2.9968049397815268;3.1191729975086528;2.949948787689209;2.9968049397815268
36340;1240.0283203125;1324.826904296875;1189.0346677544312;1282.7010146677224;1096.1421743574808;1161.5570558961006;3.00059305965017;3.1253745496194187;2.9592974185943604;3.00059305965017
36350;1240.0283203125;1324.826904296875;1186.5805555574577;1278.9515380270668;1096.1421743574808;1161.5570558961006;3.0037478434933371;3.1253745496194187;2.9592974185943604;3.0037478434933371
36360;1240.0283203125;1324.826904296875;1183.7074697680114;1274.816682072486;1096.1421743574808;1161.5570558961006;3.0068716835945386;3.1253745496194187;2.9592974185943604;3.0068716835945386
36370;1240.0283203125;1324.826904296875;1180.6380138298816;1270.3416967712781;1096.1421743574808;1161.5570558961006;3.0106899425867208;3.1253745496194187;2.9592974185943604;3.0106899425867208
36380;1230.4637451171875;1310.544189453125;1178.0551088304069;1266.2487045336577;1096.1421743574808;1161.5570558961006;3.014201866238758;3.1253745496194187;2.9764740467071533;3.014201866238758
36390;1230.4637451171875;1310.544189453125;1175.6616857760462;1262.8311359353156;1088.7269534628879;1149.0965382870927;3.0178350058506953;3.1302729407879339;2.9764740467071533;3.0178350058506953
36400;1230.4637451171875;1310.544189453125;1172.9206605003881;1259.4079502763339;1088.7269534628879;1149.0965382870927;3.0218950867432759;3.1302729407879339;2.9764740467071533;3.0218950867432759
36410;1230.4637451171875;1310.544189453125;1169.9874336052283;1255.513693223068;1088.7269534628879;1149.0965382870927;3.0250427216676923;3.1302729407879339;2.9764740467071533;3.0250427216676923
36420;1230.4637451171875;1310.544189453125;1167.4103298826187;1251.421634096851;1088.7269534628879;1149.0965382870927;3.0275879351400583;3.1302729407879339;2.9764740467071533;3.0275879351400583
36430;1218.8572998046875;1297.1414794921875;1165.2619624801444;1247.6833122934997;1088.7269534628879;1149.0965382870927;3.0300693466365463;3.1302729407879339;2.9742012023925781;3.0300693466365463
36440;1218.8572998046875;1297.1414794921875;1162.96294033006;1244.426008363022;1081.8231271127497;1137.4953667200855;3.0326207023775047;3.1340463001173777;2.9742012023925781;3.0326207023775047
36450;1218.8572998046875;1297.1414794921875;1160.2816259196527;1241.0547917978993;1081.8231271127497;1137.4953667200855;3.0359701311209677;3.1340463001173777;2.9742012023925781;3.0359701311209677
36460;1218.8572998046875;1297.1414794921875;1157.6814490370336;1237.4039473406479;1081.8231271127497;1137.4953667200855;3.03919801783396;3.1340463001173777;2.9742012023925781;3.03919801783396
36470;1200.684326171875;1269.642578125;1155.3555151674677;1233.8243483947347;1081.8231271127497;1137.4953667200855;3.0431178729626063;3.1340463001173777;3.0163109302520752;3.0431178729626063
36480;1200.684326171875;1269.642578125;1153.20282139;1230.4203926344608;1081.8231271127497;1137.4953667200855;3.0464332480205933;3.1340463001173777;3.0163109302520752;3.0464332480205933
36490;1200.684326171875;1269.642578125;1150.900155257217;1226.891420451733;1075.4306953070661;1126.7535411950789;3.0500560870209088;3.1368616691256523;3.0163109302520752;3.0500560870209088
36500;1200.684326171875;1269.642578125;1148.5892273364743;1223.7341637426457;1075.4306953070661;1126.7535411950789;3.0531360512541257;3.1368616691256523;3.0163109302520752;3.0531360512541257
36510;1191.672607421875;1257.33349609375;1146.4113325139365;1220.8040508491658;1075.4306953070661;1126.7535411950789;3.0549159287818615;3.1368616691256523;3.0103373527526855;3.0549159287818615
36520;1191.672607421875;1257.33349609375;1144.3251241126043;1217.8311073877439;1075.4306953070661;1126.7535411950789;3.057434083129873;3.1368616691256523;3.0103373527526855;3.057434083129873
