Name;XY Scope Project;
File;E:\hawino\Measurements\Trajectory\Rectangle_P3_vRef500.csv;
Starttime of export;133228422645538000;Donnerstag, 9. März 2023;14:31:04.553
Endtime of export;133228422862727344;Donnerstag, 9. März 2023;14:31:26.272


Name;x, y X;x, y Y;xRef, yRef X;xRef, yRef Y;xObs, yObs X;xObs, yObs Y;vYworldToSimulink;vXworldToSimulink
SampleTime[ms];10;10;10;10;10;10;10;10
SymbolBased;True;True;True;True;True;True;True;True
SymbolName;TrackingController.observer.xCameraPose.x;TrackingController.observer.xCameraPose.y;TrackingController.trajectory.xRef;TrackingController.trajectory.yRef;TrackingController.observer.yObserverdPose.x;TrackingController.observer.yObserverdPose.y;TrackingController.observer.vYworldToSimulink;TrackingController.observer.vXworldToSimulink
NetID;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1
Port;851;851;851;851;851;851;851;851

11560;4751.48193359375;1963.8126220703125;4576.96503656616;2000;4709.8223876870061;1978.9940558894837;104.60092916470583;-316.47505833199011
11570;4751.48193359375;1963.8126220703125;4576.96503656616;2000;4709.1634577290151;1978.9692010541294;94.795125454755166;-334.44822402685963
11580;4751.48193359375;1963.8126220703125;4552.54022536199;2000;4708.7297498719618;1978.937211617239;71.737389379921879;-355.51634584296363
11590;4751.48193359375;1963.8126220703125;4552.54022536199;2000;4708.5685421281451;1978.9983624820204;65.541809260615921;-361.49509332321827
11600;4738.3359375;1971.6922607421875;4552.54022536199;2000;4707.819879592631;1978.8687554142955;84.733880667850116;-363.42432136442255
11610;4738.3359375;1971.6922607421875;4552.54022536199;2000;4694.0837255944571;1986.2376653363558;81.988696757989189;-373.69376046122909
11620;4738.3359375;1971.6922607421875;4552.54022536199;2000;4693.40531676287;1985.7167622981642;56.67006633888947;-368.71913523486887
11630;4738.3359375;1971.6922607421875;4527.54022536199;2000;4692.55202914854;1985.4952155863707;70.3660064823989;-393.19054159378618
11640;4738.3359375;1971.6922607421875;4527.54022536199;2000;4691.7407715792233;1985.2587195648475;92.740964153056169;-405.81057931588037
11650;4710.326171875;1973.728271484375;4527.54022536199;2000;4691.003111473563;1985.0292908652546;71.647321696314521;-414.9862318426504
11660;4710.326171875;1973.728271484375;4527.54022536199;2000;4662.3572225545759;1986.9748297620267;82.777942909079542;-419.40128078479989
11670;4710.326171875;1973.728271484375;4527.54022536199;2000;4661.3896023686793;1986.5971144511293;78.24231220136565;-407.05106269450664
11680;4710.326171875;1973.728271484375;4502.54022536199;2000;4660.1391414243944;1986.2879423655104;44.047387122778957;-396.60328621854916
11690;4688.54638671875;1979.6873779296875;4502.54022536199;2000;4659.1183292128317;1985.7924950968211;45.807218327777889;-413.75528937806166
11700;4688.54638671875;1979.6873779296875;4502.54022536199;2000;4636.4015114906615;1990.7915014841037;80.686266010695491;-452.14135445816305
11710;4688.54638671875;1979.6873779296875;4502.54022536199;2000;4635.3006846146127;1990.1443484288625;76.458142235688072;-476.14507561763429
11720;4688.54638671875;1979.6873779296875;4502.54022536199;2000;4633.94402165335;1989.9052017973224;26.953478613379716;-442.29287501091267
11730;4688.54638671875;1979.6873779296875;4477.54022536199;2000;4632.5270531374426;1989.7218319651317;-11.682889747429002;-431.49963082710133
11740;4676.2822265625;1982.07666015625;4477.54022536199;2000;4631.6592878457632;1989.2739928574665;17.270843437116028;-502.88740798332077
11750;4676.2822265625;1982.07666015625;4477.54022536199;2000;4618.6950823144743;1990.8910280939485;59.62361092388312;-504.2949025396058
11760;4676.2822265625;1982.07666015625;4477.54022536199;2000;4617.3004514482855;1990.216397721641;50.200558135168578;-410.91355389731194
11770;4676.2822265625;1982.07666015625;4477.54022536199;2000;4615.9944400275017;1989.9927468633;26.895129097288702;-388.1757422927725
11780;4662.79736328125;1984.6544189453125;4452.54022536199;2000;4615.5724958408773;1989.9280517812626;27.889192754094495;-432.42603803584763
11790;4662.79736328125;1984.6544189453125;4452.54022536199;2000;4602.1377805526372;1992.0711017964741;45.4819023376962;-466.15438969971382
11800;4662.79736328125;1984.6544189453125;4452.54022536199;2000;4601.8716259654375;1991.4225840824845;15.117948038329743;-446.797296225909
11810;4662.79736328125;1984.6544189453125;4452.54022536199;2000;4601.359944386867;1991.1609298888984;-8.6079528593673444;-432.63232084347914
11820;4634.775390625;1990.4337158203125;4452.54022536199;2000;4601.0859842324562;1990.484329940191;33.153719680953728;-447.41046552493026
11830;4634.775390625;1990.4337158203125;4427.54022536199;2000;4572.8081989947168;1995.3951241645837;55.459894464995074;-431.28019605657437
11840;4634.775390625;1990.4337158203125;4427.54022536199;2000;4572.3001272016527;1995.2861874901653;57.371918234113309;-430.69079797219109
11850;4634.775390625;1990.4337158203125;4427.54022536199;2000;4572.1248781348677;1995.3827142515374;43.005027821324731;-455.43685728648694
11860;4634.775390625;1990.4337158203125;4427.54022536199;2000;4572.3393836997275;1995.1495707737718;8.6191038180488988;-436.66327686311064
11870;4624.2802734375;1991.0771484375;4427.54022536199;2000;4572.5464658830388;1994.815039629628;-1.6915703035706713;-419.38474103337461
11880;4624.2802734375;1991.0771484375;4402.54022536199;2000;4562.1076446770167;1995.2751284988622;17.482166295014721;-433.31391569394327
11890;4624.2802734375;1991.0771484375;4402.54022536199;2000;4562.2287935749546;1995.3750416933008;28.419841592793759;-424.22228709819046
11900;4624.2802734375;1991.0771484375;4402.54022536199;2000;4562.9245284978479;1995.3771549218798;-8.9558822867798682;-437.94255202559361
11910;4624.2802734375;1991.0771484375;4402.54022536199;2000;4563.7252546522623;1995.0651172285689;-24.569623293750553;-468.6026419642846
11920;4611.0703125;1992.81787109375;4402.54022536199;2000;4563.4549646709793;1994.4735528243493;-6.0215038764473547;-480.81110558913866
11930;4611.0703125;1992.81787109375;4377.54022536199;2000;4549.4407347367642;1995.699627956689;1.461322743759581;-447.50771700616639
11940;4611.0703125;1992.81787109375;4377.54022536199;2000;4548.956884061231;1995.3605209903835;-1.3005581517751068;-461.75299818367404
11950;4611.0703125;1992.81787109375;4377.54022536199;2000;4549.1433507881666;1994.9203151944444;19.599035941398682;-453.03070417394025
11960;4584.4912109375;1995.961181640625;4377.54022536199;2000;4548.9937937685881;1994.7561301325432;27.748118029005667;-447.1840066483324
11970;4584.4912109375;1995.961181640625;4377.54022536199;2000;4522.2107083727842;1998.1815105674259;15.000131938435189;-459.34419831429977
11980;4584.4912109375;1995.961181640625;4352.54022536199;2000;4522.21297296155;1998.1274545509064;-13.654105043359905;-481.77307199615586
11990;4584.4912109375;1995.961181640625;4352.54022536199;2000;4521.9323329389726;1997.7228569256408;1.4771102880703779;-530.29031556812777
12000;4570.4482421875;1997.577880859375;4352.54022536199;2000;4521.4215101987329;1997.0125966928658;13.311286623270959;-527.48974976115824
12010;4570.4482421875;1997.577880859375;4352.54022536199;2000;4506.6300068659166;1998.2140167362834;12.953267372486238;-521.97320220263373
12020;4570.4482421875;1997.577880859375;4352.54022536199;2000;4505.721742136936;1998.2609385643357;20.317587559313296;-504.73695429587497
12030;4570.4482421875;1997.577880859375;4327.54022536199;2000;4504.6958575252429;1998.4073869410963;-8.4254016832025371;-482.80351040318322
12040;4570.4482421875;1997.577880859375;4327.54022536199;2000;4503.9816271392247;1998.4357411537392;-43.565538243525559;-505.47681199574032
12050;4556.71875;1998.7589111328125;4327.54022536199;2000;4503.3958149061746;1998.0672887209794;-59.652280949917461;-557.91767652900876
12060;4556.71875;1998.7589111328125;4327.54022536199;2000;4488.9909801189733;1998.9022224348494;-18.332997878859928;-520.34581557821252
12070;4556.71875;1998.7589111328125;4327.54022536199;2000;4488.0978297733263;1998.5513958582876;47.964041947704956;-431.15624562970322
12080;4556.71875;1998.7589111328125;4302.54022536199;2000;4487.702482673436;1998.4282809182635;31.138825055387287;-439.1662608544035
12090;4526.21435546875;1996.989501953125;4302.54022536199;2000;4487.8659973872;1998.8933081103028;8.0407886742946175;-527.42095319653527
12100;4526.21435546875;1996.989501953125;4302.54022536199;2000;4457.5874702292431;1997.4482927626868;29.53113003270434;-546.35742585915989
12110;4526.21435546875;1996.989501953125;4302.54022536199;2000;4456.8435677390171;1997.3327102900159;-13.133902837046932;-515.45792960234348
12120;4526.21435546875;1996.989501953125;4302.54022536199;2000;4455.8518335469089;1997.3505404100529;-54.326426457090925;-488.24728415579312
12130;4526.21435546875;1996.989501953125;4277.54022536199;2000;4455.2906962340285;1997.069200062298;-10.657490343631977;-489.05061496926095
12140;4509.48046875;1998.621337890625;4277.54022536199;2000;4455.2259541124322;1996.6624768481609;46.16746362721355;-469.71294396420308
12150;4509.48046875;1998.621337890625;4277.54022536199;2000;4438.9044643996713;1998.1729667793438;59.491425132998359;-444.80221760244189
12160;4509.48046875;1998.621337890625;4277.54022536199;2000;4439.48223245764;1998.5015285493832;14.043705337683704;-459.0436361051672
12170;4509.48046875;1998.621337890625;4277.54022536199;2000;4440.2539423036415;1998.9669101269883;-7.070541370353439;-474.29418900729161
12180;4495.24609375;1997.318603515625;4252.54022536199;2000;4440.710875485549;1998.904171304772;9.2947408280010819;-471.58941988259517
12190;4495.24609375;1997.318603515625;4252.54022536199;2000;4426.5615936995073;1997.6149855329004;19.780585466769793;-487.5368828447198
12200;4495.24609375;1997.318603515625;4252.54022536199;2000;4426.9004676206387;1998.1435883236159;27.137087064164334;-504.7499680390444
12210;4495.24609375;1997.318603515625;4252.54022536199;2000;4427.6042755574817;1998.9379169877825;16.535607840538432;-494.74208844840507
12220;4495.24609375;1997.318603515625;4252.54022536199;2000;4427.760234032874;1999.3926178372128;10.615866760002888;-493.0098435171177
12230;4464.8212890625;2000.6409912109375;4227.54022536198;2000;4427.1243756046861;1999.0783334961411;5.6026282671826806;-504.87027464230204
12240;4464.8212890625;2000.6409912109375;4227.54022536198;2000;4396.1611350905587;2002.1954916084999;-17.015235242352745;-520.21720873431582
12250;4464.8212890625;2000.6409912109375;4227.54022536198;2000;4396.3866418761017;2002.1711100044288;-31.185179663096434;-511.88432272279528
12260;4464.8212890625;2000.6409912109375;4227.54022536198;2000;4396.64804404735;2001.7056463516783;-28.640192111556672;-509.18168447205352
12270;4449.4111328125;2002.031494140625;4227.54022536198;2000;4396.6837801161455;2001.5251335834178;-21.280948304825984;-543.85691066594688
12280;4449.4111328125;2002.031494140625;4202.54022536198;2000;4381.0642798629833;2003.1724988565604;-37.131348902493265;-544.09454431310894
12290;4449.4111328125;2002.031494140625;4202.54022536198;2000;4380.5162169060159;2003.0662642769485;-17.213773265422006;-548.49524449286287
12300;4449.4111328125;2002.031494140625;4202.54022536198;2000;4379.7724009025269;2002.2332761516514;17.223966573370618;-521.02516223686246
12310;4449.4111328125;2002.031494140625;4202.54022536198;2000;4378.7354706336228;2001.4662241676674;18.632805170138724;-503.42833414994618
12320;4434.228515625;2001.053466796875;4202.54022536198;2000;4378.1156553723058;2001.4980267800243;-7.3896088278658851;-509.2056721169094
12330;4434.228515625;2001.053466796875;4177.54022536198;2000;4362.6416967333789;2000.7770329016792;-33.802156087663164;-535.02560663678548
12340;4434.228515625;2001.053466796875;4177.54022536198;2000;4362.2655342110356;2000.6101894051205;-35.239154314493831;-578.407596813356
12350;4434.228515625;2001.053466796875;4177.54022536198;2000;4361.7906469731151;2000.0743619895761;-4.1713212318714028;-554.96769909154716
12360;4402.201171875;2002.52001953125;4177.54022536198;2000;4361.0540706853726;1999.4505995757897;8.659750998369887;-532.71829320644474
12370;4402.201171875;2002.52001953125;4177.54022536198;2000;4328.4244708289407;2000.7100830194406;6.5699461161018888;-546.34939158933878
12380;4402.201171875;2002.52001953125;4152.54022536198;2000;4328.0273863320481;2000.6905218618242;-1.1007539947446645;-541.61962260342739
12390;4402.201171875;2002.52001953125;4152.54022536198;2000;4327.6125951625781;2000.7001950403133;-4.349964565618464;-540.54865922188969
12400;4384.376953125;2002.255126953125;4152.54022536198;2000;4327.3985710238867;2000.8593398527896;-18.582113926760726;-566.295978035686
12410;4384.376953125;2002.255126953125;4152.54022536198;2000;4309.2877089088961;2000.8627994256394;-26.40870945861937;-572.92432169832125
12420;4384.376953125;2002.255126953125;4152.54022536198;2000;4308.71656597326;2000.9633802074873;9.8854815640623883;-549.79944679528512
12430;4384.376953125;2002.255126953125;4127.54022536198;2000;4308.4258918629357;2000.9121025959494;42.924044453897011;-516.45057762163265
12440;4384.376953125;2002.255126953125;4127.54022536198;2000;4308.3688428381138;2001.3822709006149;-18.9027791892033;-539.78891728304927
12450;4365.85302734375;2002.62060546875;4127.54022536198;2000;4308.6892895068268;2001.983649077808;-43.963000812839226;-566.19079541904023
12460;4365.85302734375;2002.62060546875;4127.54022536198;2000;4289.9777261751142;2001.9878601358073;-19.058353946872344;-540.41421312881209
12470;4365.85302734375;2002.62060546875;4127.54022536198;2000;4289.3501015624224;2001.3619020759775;35.65040018205886;-460.15501374227472
12480;4330.35595703125;2003.3603515625;4102.54022536198;2000;4289.0380161523044;2001.2452146247874;19.161271271432042;-436.71532496550213
12490;4330.35595703125;2003.3603515625;4102.54022536198;2000;4254.2896517687495;2002.6794862812344;8.619115355788125;-514.160231896103
12500;4330.35595703125;2003.3603515625;4102.54022536198;2000;4255.706574487227;2003.2234905370938;45.90034545609295;-525.50152455889622
12510;4330.35595703125;2003.3603515625;4102.54022536198;2000;4256.1146491591826;2003.3513949029705;18.7696230893784;-487.54118943850852
12520;4330.35595703125;2003.3603515625;4102.54022536198;2000;4256.1868168456576;2003.7238008475479;-7.1458300626970441;-465.0246995728312
12530;4312.3544921875;2003.470703125;4077.54022536198;2000;4256.7748988671656;2003.8457976172806;-25.139141137467597;-466.22357836450249
12540;4312.3544921875;2003.470703125;4077.54022536198;2000;4239.5393832537211;2003.8956984191009;-13.721339359094969;-476.04836253971791
12550;4312.3544921875;2003.470703125;4077.54022536198;2000;4240.282634062296;2003.6878066533825;20.029760072280595;-432.73442543845613
12560;4312.3544921875;2003.470703125;4077.54022536198;2000;4241.185110217255;2003.7364143990592;8.0460499378459218;-418.668853203744
12570;4296.373046875;2004.12939453125;4077.54022536198;2000;4242.5870091798533;2004.2007990943682;-20.7129135341647;-431.29178828655756
12580;4296.373046875;2004.12939453125;4052.54022536198;2000;4227.91686980327;2004.8410961843561;-5.70408821248931;-431.96884276191969
12590;4296.373046875;2004.12939453125;4052.54022536198;2000;4228.76845769662;2004.2047266044754;1.0546577499346483;-469.56094425565652
12600;4296.373046875;2004.12939453125;4052.54022536198;2000;4229.846658441832;2004.3367135142426;-8.5814558414639777;-472.47779718531876
12610;4296.373046875;2004.12939453125;4052.54022536198;2000;4230.8129569534667;2004.78689009987;-33.939633385750433;-437.65591044620152
12620;4280.45654296875;2002.3095703125;4052.54022536198;2000;4231.4923211129008;2004.8916590809245;-20.343989522426995;-430.51298882537236
12630;4280.45654296875;2002.3095703125;4027.54022536198;2000;4215.8008082396118;2002.3759345264962;-11.375430393962404;-469.35162984918111
12640;4280.45654296875;2002.3095703125;4027.54022536198;2000;4215.8628316010127;2001.9808819185578;-26.3318729721569;-484.28816325778013
12650;4280.45654296875;2002.3095703125;4027.54022536198;2000;4216.3109176214821;2001.7809364610603;-1.2565799222402063;-482.70533887133229
12660;4280.45654296875;2002.3095703125;4027.54022536198;2000;4216.7230512344931;2001.0586142767775;4.1300238794199942;-478.70790836701406
12670;4251.59375;2002.749755859375;4027.54022536198;2000;4216.7714097401649;2000.8583522466613;-4.0650343040283019;-481.98192664104414
12680;4251.59375;2002.749755859375;4002.54022536198;2000;4187.771784683473;2001.4112963329576;-16.204165312676807;-493.88800895014992
12690;4251.59375;2002.749755859375;4002.54022536198;2000;4187.6142012007076;2001.6220374012919;-20.385418795679215;-507.0980423174492
12700;4251.59375;2002.749755859375;4002.54022536198;2000;4187.4358047366031;2001.5972091417561;-18.841134984990049;-485.19059179471714
12710;4251.59375;2002.749755859375;4002.54022536198;2000;4186.6921685678135;2001.1930573530765;-24.886306991193564;-497.48805245018605
12720;4237.2568359375;2003.6116943359375;4002.54022536198;2000;4186.0269511819033;2000.9241855038481;-21.212149444033884;-503.57838197824816
12730;4237.2568359375;2003.6116943359375;3977.54022536198;2000;4171.0280744777665;2001.7443900458402;16.792557730173456;-508.43189882343995
12740;4237.2568359375;2003.6116943359375;3977.54022536198;2000;4170.3119790856035;2001.5893094335247;-5.6481439748204707;-509.89448122782551
12750;4237.2568359375;2003.6116943359375;3977.54022536198;2000;4169.923269539926;2001.7466884333271;-48.060422805454252;-501.2147953128553
12760;4209.7109375;2002.181884765625;3977.54022536198;2000;4169.5491026995005;2001.7760215519938;-66.221329191470517;-510.17987979427375
12770;4209.7109375;2002.181884765625;3977.54022536198;2000;4141.3676154133336;2000.2050040874842;-24.612254030909469;-513.7729190320938
12780;4209.7109375;2002.181884765625;3952.54022536198;2000;4140.5709465036452;1999.7462306907937;-29.020838710529333;-524.37810926477107
12790;4209.7109375;2002.181884765625;3952.54022536198;2000;4140.1267336118162;1999.6138624544242;-32.468529527728322;-566.39906417441057
12800;4209.7109375;2002.181884765625;3952.54022536198;2000;4139.7258341517463;1999.5869727970407;3.2147491356374758;-576.4973530717383
12810;4194.0234375;2001.6922607421875;3952.54022536198;2000;4138.8888968987158;1999.2748533009858;-3.1738277330535283;-537.41712297770027
12820;4194.0234375;2001.6922607421875;3952.54022536198;2000;4122.2235024516685;1998.7760765301105;-7.6227342801221738;-533.403635063186
12830;4194.0234375;2001.6922607421875;3927.54022536198;2000;4121.669150488302;1998.7849885958203;-8.545226270608083;-526.28154007303283
12840;4194.0234375;2001.6922607421875;3927.54022536198;2000;4121.2739942271719;1998.8708029061459;-16.624924918046077;-539.59695930659029
12850;4177.55419921875;2000.781494140625;3927.54022536198;2000;4121.0821592496159;1998.9892048313964;5.1873862266419621;-562.50333363536458
12860;4177.55419921875;2000.781494140625;3927.54022536198;2000;4104.0688572932477;1998.1006003305033;28.754434111033135;-567.592383703284
12870;4177.55419921875;2000.781494140625;3927.54022536198;2000;4103.4187044813953;1998.4013372626819;15.108283047005074;-550.40014462263832
12880;4177.55419921875;2000.781494140625;3902.54022536198;2000;4102.7785644641453;1998.9010030982327;-28.126648735968594;-531.6018008747651
12890;4143.92578125;2001.6898193359375;3902.54022536198;2000;4102.3588820061532;1998.8841603514009;-4.6347119336559786;-566.66071579971242
12900;4143.92578125;2001.6898193359375;3902.54022536198;2000;4068.5133908409339;1999.5677004991019;17.963415634294307;-583.76581416300462
12910;4143.92578125;2001.6898193359375;3902.54022536198;2000;4067.8589316360653;2000.0019576078198;16.609561148269961;-563.0394087880868
12920;4143.92578125;2001.6898193359375;3902.54022536198;2000;4067.1230722923779;2000.8438050560774;14.455446907314524;-538.46483471358692
12930;4143.92578125;2001.6898193359375;3877.54022536198;2000;4066.6304073948177;2001.256023207869;3.960368528876586;-542.08444636551542
12940;4125.0029296875;1999.7532958984375;3877.54022536198;2000;4066.4895401403296;2001.6907860640476;-4.2685871817527641;-570.18829291106874
12950;4125.0029296875;1999.7532958984375;3877.54022536198;2000;4047.8098347559185;2000.1185516071137;12.093093464786065;-563.933486429015
12960;4125.0029296875;1999.7532958984375;3877.54022536198;2000;4047.8729253575252;2000.0437182439396;42.734497983494975;-518.97091422008157
12970;4125.0029296875;1999.7532958984375;3877.54022536198;2000;4047.6077617230121;2000.1963874559181;25.790876275072748;-487.30821680510803
12980;4106.64892578125;1999.5650634765625;3852.54022536198;2000;4047.7520889314433;2000.6999597785543;-5.8673886197603125;-490.77246204844948
12990;4106.64892578125;1999.5650634765625;3852.54022536198;2000;4029.7878182578725;2000.8550883821361;7.2316191713904914;-548.3463355036547
13000;4106.64892578125;1999.5650634765625;3852.54022536198;2000;4030.2760632304535;2000.9626637451188;32.112268964197554;-505.07944569034555
13010;4106.64892578125;1999.5650634765625;3852.54022536198;2000;4030.4176332117704;2000.9831060745664;53.559787794071127;-448.18239537839611
13020;4069.1474609375;1999.7242431640625;3852.54022536198;2000;4031.0427625918996;2001.016684423098;26.878453796117086;-469.90271694119662
13030;4069.1474609375;1999.7242431640625;3827.54022536198;2000;3994.5634752405922;2001.5603791580686;-19.761514602224302;-524.45877812855917
13040;4069.1474609375;1999.7242431640625;3827.54022536198;2000;3995.1804660799276;2002.1104301833893;-11.981126804206227;-533.6359732933131
13050;4069.1474609375;1999.7242431640625;3827.54022536198;2000;3995.602485456639;2001.9591621567038;37.537952843584691;-483.48375923852268
13060;4069.1474609375;1999.7242431640625;3827.54022536198;2000;3996.103783865336;2001.6597167323189;36.848267305193133;-473.53063940706733
13070;4052.041015625;2003.70849609375;3827.54022536198;2000;3996.899340360832;2001.869000649272;16.185807414111395;-484.5310318474809
13080;4052.041015625;2003.70849609375;3802.54022536198;2000;3980.4422370013972;2006.0771817829382;4.4973302218147779;-490.89239762443663
13090;4052.041015625;2003.70849609375;3802.54022536198;2000;3981.0177711465776;2006.1994361717907;0.09648550448261517;-493.74353205424666
13100;4052.041015625;2003.70849609375;3802.54022536198;2000;3981.8107300994438;2006.2870953458264;-6.0853912166706436;-476.53101033753325
13110;4052.041015625;2003.70849609375;3802.54022536198;2000;3982.5126296431913;2006.1671292662234;-1.1363398365939617;-481.92340896849481
13120;4034.931640625;2003.6875;3802.54022536198;2000;3982.9370286820167;2005.6789303742216;21.744176263099419;-507.58170847475327
13130;4034.931640625;2003.6875;3777.54022536198;2000;3965.8815017603829;2005.3886621193551;24.550777292741671;-521.69974379715882
13140;4034.931640625;2003.6875;3777.54022536198;2000;3965.71340929612;2005.6647777681837;-5.7488086682760127;-505.88056664754953
13150;4034.931640625;2003.6875;3777.54022536198;2000;3965.9798752131851;2005.8379693493971;-28.274704559232291;-529.37385088010262
13160;4003.24853515625;2003.531982421875;3777.54022536198;2000;3965.9718640036131;2005.4593585730727;-3.9443482969573722;-549.58666030758059
13170;4003.24853515625;2003.531982421875;3777.54022536198;2000;3933.4768439798459;2004.4854960714145;13.270386763536493;-540.7812187334016
13180;4003.24853515625;2003.531982421875;3752.54022536198;2000;3932.6800045461823;2004.1772680504837;-13.423326995069374;-531.76767367515981
13190;4003.24853515625;2003.531982421875;3752.54022536198;2000;3932.516780140134;2004.5075870641413;-22.664949430949406;-552.94451202296409
13200;3986.58447265625;2004.553955078125;3752.54022536198;2000;3932.5354631363152;2004.4931650622327;-7.0861232801899234;-544.32353421321591
13210;3986.58447265625;2004.553955078125;3752.54022536198;2000;3915.1767931084705;2004.9131086957373;18.36726360342918;-554.04312501683353
13220;3986.58447265625;2004.553955078125;3752.54022536198;2000;3914.4688641604089;2004.4737647898835;-4.27887314659074;-551.12100453634628
13230;3986.58447265625;2004.553955078125;3727.54022536198;2000;3913.7737432287154;2004.4955793517765;-30.721766750657508;-512.24090153571547
13240;3986.58447265625;2004.553955078125;3727.54022536198;2000;3913.1714571595962;2004.4078173180926;-29.98916829931666;-514.03902726684453
13250;3969.72314453125;2004.8382568359375;3727.54022536198;2000;3912.9864834647815;2004.0996347955411;-14.155820750161269;-552.09637355491077
13260;3969.72314453125;2004.8382568359375;3727.54022536198;2000;3895.7500751704883;2004.1448987825274;-12.404328391573415;-564.50087574566237
13270;3969.72314453125;2004.8382568359375;3727.54022536198;2000;3895.048345524624;2004.0147039733915;-0.72216125286382749;-556.13920598102288
13280;3969.72314453125;2004.8382568359375;3702.54022536198;2000;3894.4791538519148;2003.673218926845;-25.593082973456291;-524.70309731649627
13290;3969.72314453125;2004.8382568359375;3702.54022536198;2000;3894.1347592300763;2003.4204895413889;-55.507690002201493;-574.01966374271876
13300;3933.6015625;2003.5748291015625;3702.54022536198;2000;3893.9465339233871;2003.222046798337;-26.323185429078009;-618.627145911405
13310;3933.6015625;2003.5748291015625;3702.54022536198;2000;3857.378493763511;2001.6862892095323;10.930881559323183;-574.34078937956849
13320;3933.6015625;2003.5748291015625;3702.54022536198;2000;3856.6880889074728;2001.4625008382113;27.602923004538738;-509.8185504741823
13330;3933.6015625;2003.5748291015625;3677.54022536198;2000;3856.3524932010109;2001.439105786169;-21.167481327098358;-502.68489642967734
13340;3915.5615234375;2004.25634765625;3677.54022536198;2000;3856.571984433021;2001.8493682861651;-29.257281785068415;-564.95611091798673
13350;3915.5615234375;2004.25634765625;3677.54022536198;2000;3839.0345415264542;2002.5458615218913;12.992708415221102;-580.93655612913119
13360;3915.5615234375;2004.25634765625;3677.54022536198;2000;3838.8282157594062;2002.3241499368423;1.1415642001735051;-550.62622393741538
13370;3915.5615234375;2004.25634765625;3677.54022536198;2000;3838.5592814482834;2002.2704043849603;-2.2521973497342742;-496.005464817148
13380;3878.703857421875;2003.1458740234375;3652.54022536198;2000;3838.5642292542725;2002.324608758428;-40.67124025580889;-477.95265375755929
13390;3878.703857421875;2003.1458740234375;3652.54022536198;2000;3801.8689176058333;2001.4988308196248;-26.569903159574068;-557.0443724209872
13400;3878.703857421875;2003.1458740234375;3652.54022536198;2000;3802.2297813409259;2001.3920101000597;-2.1564045021749791;-591.711802327275
13410;3878.703857421875;2003.1458740234375;3652.54022536198;2000;3802.1803013522654;2001.2678692759655;12.437677311504061;-489.44974498586311
13420;3878.703857421875;2003.1458740234375;3652.54022536198;2000;3801.9081920864492;2001.3703485148594;8.6564700736259113;-396.21416647078348
13430;3860.409423828125;2002.155029296875;3627.54022536198;2000;3802.5750866964008;2001.5019469005033;-34.975906962143412;-505.27125202763034
13440;3860.409423828125;2002.155029296875;3627.54022536198;2000;3785.5655424111078;2000.8535977044116;-18.539641371622778;-585.72903975713348
13450;3860.409423828125;2002.155029296875;3627.54022536198;2000;3786.2530265282589;2001.0589155348121;33.532995511206437;-498.94772847673346
13460;3860.409423828125;2002.155029296875;3627.54022536198;2000;3786.5820075898014;2001.1367509753866;54.539654143363265;-331.54889469738646
13470;3840.548828125;2001.732666015625;3627.54022536198;2000;3787.33593819883;2001.3627721149055;0.27523844255092911;-374.16161004465278
13480;3840.548828125;2001.732666015625;3602.54022536198;2000;3769.2580390534727;2001.2097761450436;-22.547952694786886;-497.68883372356845
13490;3840.548828125;2001.732666015625;3602.54022536198;2000;3770.5432719173227;2001.4242033427404;-9.9838144660142234;-522.6666117366135
13500;3840.548828125;2001.732666015625;3602.54022536198;2000;3771.215944689267;2001.4912966336431;43.399474401965577;-479.36511899962159
13510;3840.548828125;2001.732666015625;3602.54022536198;2000;3771.7986441331918;2001.2615314048308;20.688986790929633;-423.951353289647
13520;3823.332275390625;2001.27734375;3602.54022536198;2000;3772.51125518257;2001.6841105068488;-23.542765769627138;-412.74856003054612
13530;3823.332275390625;2001.27734375;3577.54022536198;2000;3756.01524356347;2001.4582000826304;-6.6219826793646632;-425.43238810398611
13540;3823.332275390625;2001.27734375;3577.54022536198;2000;3756.66728450074;2001.629484827492;11.505330835529051;-390.566325537739
13550;3823.332275390625;2001.27734375;3577.54022536198;2000;3757.98340434391;2001.8289640322942;10.087172910179831;-413.636251965578
13560;3793.64501953125;2000.82763671875;3577.54022536198;2000;3759.9948591118055;2001.9655813856712;15.314376296927804;-413.87389802129525
13570;3793.64501953125;2000.82763671875;3577.54022536198;2000;3731.0657381826331;2001.4923693104079;0.30637049256061744;-401.80135157927225
13580;3793.64501953125;2000.82763671875;3552.54022536198;2000;3730.8891408671279;2001.558948372641;-5.0136282286493241;-408.37446456796226
13590;3793.64501953125;2000.82763671875;3552.54022536198;2000;3731.9238398716116;2001.9117711471881;12.564338708325053;-420.59964636164614
13600;3781.02001953125;2001.2802734375;3552.54022536198;2000;3733.6973856235036;2002.0470312786179;1.7335803140127695;-402.854723876637
13610;3781.02001953125;2001.2802734375;3552.54022536198;2000;3721.8558664446546;2002.2899814293389;-11.684626644976433;-402.90511604151737
13620;3781.02001953125;2001.2802734375;3552.54022536198;2000;3721.142808152862;2001.7619206910454;15.669956703027069;-395.91494416767313
