Name;XY Scope Project;
File;E:\hawino\Measurements\Trajectory\realTrajectory.csv;
Starttime of export;133228611284515000;Donnerstag, 9. März 2023;19:45:28.451
Endtime of export;133228611419320327;Donnerstag, 9. März 2023;19:45:41.932


Name;x, y X;x, y Y;xRef, yRef X;xRef, yRef Y;xObs, yObs X;xObs, yObs Y;vYworldToSimulink;vXworldToSimulink;e
SampleTime[ms];10;10;10;10;10;10;10;10;10
SymbolBased;True;True;True;True;True;True;True;True;True
SymbolName;TrackingController.observer.xCameraPose.x;TrackingController.observer.xCameraPose.y;TrackingController.trajectory.xRef;TrackingController.trajectory.yRef;TrackingController.observer.yObserverdPose.x;TrackingController.observer.yObserverdPose.y;TrackingController.observer.vYworldToSimulink;TrackingController.observer.vXworldToSimulink;Camera.cameraData.robotPosition[2].e
NetID;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1
Port;851;851;851;851;851;851;851;851;851

6760;3723.65185546875;1425.7396240234375;3793.80159871222;1535.78021450181;3751.6054189617485;1455.0273353604953;194.16108702687407;110.85266328011667;0.704779863357544
6770;3723.65185546875;1425.7396240234375;3793.80159871222;1535.78021450181;3752.1738116379051;1456.352255910288;193.83044937505073;97.7321399469837;0.704779863357544
6780;3723.65185546875;1425.7396240234375;3793.80159871222;1535.78021450181;3752.3857994973482;1457.4078787998965;163.67331927220585;84.849512845353829;3.1001942157745361
6790;3739.52734375;1436.101318359375;3793.80159871222;1535.78021450181;3752.4274121117405;1458.7105279652269;184.45336638402887;115.72659845255663;3.1001942157745361
6800;3739.52734375;1436.101318359375;3793.80159871222;1535.78021450181;3752.2407520861434;1459.759082791451;220.12596505570195;118.82298042004422;3.1001942157745361
6810;3739.52734375;1436.101318359375;3796.60646498894;1551.28952356423;3754.7340273538302;1462.4283951083376;183.37277344941998;98.177032993497519;3.1001942157745361
6820;3739.52734375;1436.101318359375;3796.60646498894;1551.28952356423;3756.6429451847366;1464.6096125443351;194.99008737652642;103.64534473351877;3.1001942157745361
6830;3739.52734375;1436.101318359375;3796.60646498894;1551.28952356423;3758.0898215190418;1466.4366173461754;199.85603489180355;112.07431062984509;3.1001942157745361
6840;3739.52734375;1436.101318359375;3796.60646498894;1551.28952356423;3759.1420470809708;1468.29823793293;178.79122259104705;126.72348172544579;1.7853386402130127
6850;3752.78759765625;1448.184326171875;3796.60646498894;1551.28952356423;3759.8542717473051;1469.793564551;210.21538525210633;123.35014010137576;1.7853386402130127
6860;3752.78759765625;1448.184326171875;3798.57199057285;1567.62848958258;3760.3242479449145;1471.0270212758894;205.78803223978451;117.42709292186289;1.7853386402130127
6870;3752.78759765625;1448.184326171875;3798.57199057285;1567.62848958258;3763.0203909571605;1474.1481226640287;206.78479913698607;110.94617721714332;1.7853386402130127
6880;3752.78759765625;1448.184326171875;3798.57199057285;1567.62848958258;3765.1609176724314;1476.6888823632503;234.17239922057831;98.319099278413617;1.7853386402130127
6890;3752.78759765625;1448.184326171875;3798.57199057285;1567.62848958258;3766.900875363599;1479.2313811802908;202.86131403207094;112.89132974058728;1.7853386402130127
6900;3752.78759765625;1448.184326171875;3798.57199057285;1567.62848958258;3768.2141173155528;1481.241383725077;177.8781372711278;130.94722325116817;1.7853386402130127
6910;3752.78759765625;1448.184326171875;3799.98996487506;1597.17664493741;3769.1990119473612;1482.9367175724135;213.67704134802369;113.23459850328176;2.0796091556549072
6920;3760.2939453125;1460.216064453125;3799.98996487506;1597.17664493741;3769.9518590589551;1484.3247375959327;222.56050735252359;109.65684569696782;2.0796091556549072
6930;3760.2939453125;1460.216064453125;3799.98996487506;1597.17664493741;3770.565966639851;1485.3733046293146;221.91529565687736;114.0935314129911;2.0796091556549072
6940;3760.2939453125;1460.216064453125;3799.98996487506;1597.17664493741;3772.461574249824;1489.2701509980889;253.30043648042749;92.5530089156394;2.0796091556549072
6950;3760.2939453125;1460.216064453125;3799.98996487506;1597.17664493741;3774.0380402757874;1492.5299213583228;225.73542296952647;85.477852540820621;2.0796091556549072
6960;3760.2939453125;1460.216064453125;3800.30015381022;1615.19575042839;3775.3093796689791;1495.2389075154042;225.80774981624808;109.15178407762049;2.0796091556549072
6970;3760.2939453125;1460.216064453125;3800.30015381022;1615.19575042839;3776.247723794389;1497.4030848217124;282.26572364376545;87.668894857218717;2.7194921970367432
6980;3767.17529296875;1473.495361328125;3800.30015381022;1615.19575042839;3776.9470134716316;1499.1561698712142;299.75897830155407;61.709110703553009;2.7194921970367432
6990;3767.17529296875;1473.495361328125;3800.30015381022;1615.19575042839;3777.501508084049;1501.1084749842141;276.38064558775147;99.082579679761068;2.7194921970367432
7000;3767.17529296875;1473.495361328125;3800.30015381022;1615.19575042839;3779.122756172203;1505.1830507349384;263.12101666169764;106.26079956884558;2.7194921970367432
7010;3767.17529296875;1473.495361328125;3801.42800942708;1632.37151041666;3780.3141750463328;1508.6893522593261;250.1975988813407;74.5000070644356;1.0257401466369629
7020;3774.18359375;1487.663818359375;3801.42800942708;1632.37151041666;3781.2308220759878;1511.6250478245383;285.1966452567749;51.57334836551955;1.0257401466369629
7030;3774.18359375;1487.663818359375;3801.42800942708;1632.37151041666;3781.9137358696248;1514.01328028745;279.43500584904427;58.686391230696337;1.0257401466369629
7040;3774.18359375;1487.663818359375;3801.42800942708;1632.37151041666;3783.6677093170392;1519.0101799661188;262.69647969530126;80.272425795698325;1.0257401466369629
7050;3774.18359375;1487.663818359375;3801.42800942708;1632.37151041666;3784.9943257813861;1523.1114104785361;268.71820803641776;85.918221615607948;1.0257401466369629
7060;3774.18359375;1487.663818359375;3803.39353517803;1648.71047755056;3785.9640949790237;1526.5406051701013;274.85287651186962;84.336311882112881;0.68969595432281494
7070;3777.90576171875;1495.3359375;3803.39353517803;1648.71047755056;3786.615471882244;1529.3553108431884;278.81564551001844;68.348210343190289;0.68969595432281494
7080;3777.90576171875;1495.3359375;3803.39353517803;1648.71047755056;3787.0606329705565;1531.6394066797864;305.36888096866863;58.779895155347447;0.68969595432281494
7090;3777.90576171875;1495.3359375;3803.39353517803;1648.71047755056;3788.0799510330803;1535.374766148866;298.46477076543385;52.867117281754467;0.68969595432281494
7100;3777.90576171875;1495.3359375;3803.39353517803;1648.71047755056;3788.8139089593278;1538.4557403730544;268.23512969206291;42.7322378802024;0.68969595432281494
7110;3777.90576171875;1495.3359375;3806.19840109492;1664.21978459553;3789.3416080214329;1541.0073395618697;282.56265588177649;52.9387653692431;0.68969595432281494
7120;3777.90576171875;1495.3359375;3806.19840109492;1664.21978459553;3789.6850423870169;1543.1185029386586;317.53025633417894;50.297908252178047;2.5232374668121338
7130;3782.212158203125;1510.5732421875;3806.19840109492;1664.21978459553;3789.8250846458532;1544.8335969646762;295.42526063967216;15.835376101799369;2.5232374668121338
7140;3782.212158203125;1510.5732421875;3806.19840109492;1664.21978459553;3789.9457200706638;1546.6292397797238;310.97945754060555;30.762809674597776;2.5232374668121338
7150;3782.212158203125;1510.5732421875;3806.19840109492;1664.21978459553;3790.7889492908162;1550.8130351309678;340.08826450550021;60.978174778669072;2.5232374668121338
7160;3782.212158203125;1510.5732421875;3809.84640830493;1678.9067699139;3791.3263510171359;1554.226574805301;335.15949862276142;56.754951291225709;2.5232374668121338
7170;3782.212158203125;1510.5732421875;3809.84640830493;1678.9067699139;3791.6275049881642;1557.0579532473846;335.64182384166395;43.171589383990991;2.5232374668121338
7180;3782.212158203125;1510.5732421875;3809.84640830493;1678.9067699139;3791.8248150696882;1559.4159729074795;317.91292568710327;29.705873388629541;2.5232374668121338
7190;3782.212158203125;1510.5732421875;3809.84640830493;1678.9067699139;3792.0892543863147;1561.7776855341372;330.14548685042189;20.005594641560805;2.5232374668121338
7200;3782.212158203125;1510.5732421875;3809.84640830493;1678.9067699139;3792.2691333634934;1563.7305208071207;317.77988095459222;32.228143379143575;2.5232374668121338
7210;3782.212158203125;1510.5732421875;3814.34403369265;1692.77845206136;3792.3196950280017;1565.3604947439496;329.25208649774123;58.884654132803973;2.5232374668121338
7220;3782.212158203125;1510.5732421875;3814.34403369265;1692.77845206136;3792.2345796848463;1566.7367910952148;328.1949400580832;42.994668368379706;2.8939931392669678
7230;3789.48828125;1539.59375;3814.34403369265;1692.77845206136;3792.0655940308384;1567.8840376530595;317.99586905315977;31.121170027778589;2.8939931392669678
7240;3789.48828125;1539.59375;3814.34403369265;1692.77845206136;3792.0434033050697;1569.282816670589;327.08066859257184;45.051530963049387;2.8939931392669678
7250;3789.48828125;1539.59375;3814.34403369265;1692.77845206136;3793.3090491104549;1575.6533048870363;328.99484834262336;61.13204991667186;2.8939931392669678
7260;3789.48828125;1539.59375;3819.70090702522;1705.84082157598;3794.3128055354337;1580.8778438047057;363.66395642270982;54.21180752575863;2.8939931392669678
7270;3789.48828125;1539.59375;3819.70090702522;1705.84082157598;3795.1407262532384;1585.2259243166895;402.7977768557397;52.312948245453143;2.8939931392669678
7280;3789.48828125;1539.59375;3819.70090702522;1705.84082157598;3795.7963997798624;1588.6838136364524;410.63819190982929;39.242397183778891;3.2648055553436279
7290;3791.355712890625;1560.819091796875;3819.70090702522;1705.84082157598;3796.4716905976143;1591.8374584567259;353.79282492996629;42.878053704085247;3.2648055553436279
7300;3791.355712890625;1560.819091796875;3819.70090702522;1705.84082157598;3797.0662510764951;1594.4862753231796;389.16942079900576;58.95639212412253;3.2648055553436279
7310;3791.355712890625;1560.819091796875;3825.93018687186;1718.09810721471;3797.8855214162077;1600.5545157193808;435.76485451598603;44.161027698510509;3.2648055553436279
7320;3791.355712890625;1560.819091796875;3825.93018687186;1718.09810721471;3798.5044841523049;1605.4605317084215;403.68111783814294;28.47975486515611;3.4214773178100586
7330;3791.993408203125;1572.1099853515625;3825.93018687186;1718.09810721471;3798.9981593750376;1609.5012181733587;401.39247278429514;47.65347494757016;3.4214773178100586
7340;3791.993408203125;1572.1099853515625;3825.93018687186;1718.09810721471;3799.5670543318524;1613.1804738870967;398.78539220952825;77.7525543313871;3.4214773178100586
7350;3791.993408203125;1572.1099853515625;3825.93018687186;1718.09810721471;3800.1275574572655;1618.2370266784062;381.74451832571168;77.423354942590521;3.4214773178100586
7360;3791.993408203125;1572.1099853515625;3833.05277083078;1729.55785817183;3800.622125947973;1622.390423948013;390.532411974759;70.666063670361538;3.4214773178100586
7370;3791.993408203125;1572.1099853515625;3833.05277083078;1729.55785817183;3801.092549201363;1625.8316419579371;409.44546054989007;78.674779906336184;1.6630356311798096
7380;3791.61865234375;1596.11376953125;3833.05277083078;1729.55785817183;3801.4948508368379;1628.596230519626;410.72896590710644;63.798788334449313;1.6630356311798096
7390;3791.61865234375;1596.11376953125;3833.05277083078;1729.55785817183;3802.0733871535172;1631.1945912002864;387.16286722863424;52.341191487547647;1.6630356311798096
7400;3791.61865234375;1596.11376953125;3833.05277083078;1729.55785817183;3802.5518146786862;1637.7073008351679;350.89712864714937;84.473557331730248;1.6630356311798096
7410;3791.61865234375;1596.11376953125;3841.05291107998;1740.17161503054;3802.9658012635291;1643.1153520140863;330.87309637605307;112.22570940583448;1.6630356311798096
7420;3791.61865234375;1596.11376953125;3841.05291107998;1740.17161503054;3803.2720906284276;1647.5767055943743;355.669230102661;102.53125320546523;1.6630356311798096
7430;3791.61865234375;1596.11376953125;3841.05291107998;1740.17161503054;3803.56336623154;1651.0166539511681;353.24924659295016;63.189493876053504;1.6630356311798096
7440;3791.61865234375;1596.11376953125;3841.05291107998;1740.17161503054;3804.1376398061116;1653.8641183492694;333.32418474959661;45.253098029786166;2.1470189094543457
7450;3793.67626953125;1608.700927734375;3841.05291107998;1740.17161503054;3804.7132753971523;1655.9662544170508;320.3792902842892;89.756381737581648;2.1470189094543457
7460;3793.67626953125;1608.700927734375;3849.99999999995;1749.99999999995;3805.2131189060219;1657.5858291009211;327.99673089213081;112.43341060102435;2.1470189094543457
7470;3793.67626953125;1608.700927734375;3849.99999999995;1749.99999999995;3805.951467540438;1660.9936234614254;340.65663333979836;98.946518722516686;2.1470189094543457
7480;3793.67626953125;1608.700927734375;3849.99999999995;1749.99999999995;3806.6217159901985;1663.5172567393884;315.82231673396979;97.712266430744364;2.1470189094543457
7490;3793.67626953125;1608.700927734375;3849.99999999995;1749.99999999995;3807.5758536616595;1665.6966684393813;291.64763810889656;108.97429326812318;3.1290671825408936
7500;3797.78662109375;1633.842041015625;3849.99999999995;1749.99999999995;3808.42842357202;1667.2722276915604;305.97856481668356;108.33519953081148;3.1290671825408936
7510;3797.78662109375;1633.842041015625;3859.82838496934;1758.94708891992;3809.1433509268018;1668.3391437441524;294.87449575322523;113.03399368445281;3.1290671825408936
7520;3797.78662109375;1633.842041015625;3859.82838496934;1758.94708891992;3810.4976221978145;1673.5118585625128;288.26207696979162;123.49321689848833;3.1290671825408936
7530;3797.78662109375;1633.842041015625;3859.82838496934;1758.94708891992;3811.6503519872831;1677.5540210111183;290.39317588021316;114.87800718883668;3.1290671825408936
7540;3797.78662109375;1633.842041015625;3859.82838496934;1758.94708891992;3812.9308407278863;1680.8987716683621;281.53755145408928;128.5197688047657;1.5498954057693481
7550;3803.337646484375;1658.856689453125;3859.82838496934;1758.94708891992;3814.0476633284657;1683.2658453626641;257.1696001925406;148.07023174114033;1.5498954057693481
7560;3803.337646484375;1658.856689453125;3870.44214182804;1766.94722916913;3815.0414422355193;1684.9113954741065;240.10722081751135;146.73007665261721;1.5498954057693481
7570;3803.337646484375;1658.856689453125;3870.44214182804;1766.94722916913;3816.8963940280487;1690.5381935255743;249.03781336862824;129.16532698152975;1.5498954057693481
7580;3803.337646484375;1658.856689453125;3870.44214182804;1766.94722916913;3818.4484699601089;1694.9484894238187;272.92758983540682;141.95346721578497;1.5498954057693481
7590;3803.337646484375;1658.856689453125;3870.44214182804;1766.94722916913;3820.0893294451525;1698.5475581477988;254.91413344408963;141.60277347505001;1.0034605264663696
7600;3804.36767578125;1668.669189453125;3870.44214182804;1766.94722916913;3821.4979421687026;1701.1424099801145;222.20137367819785;138.75915155878519;1.0034605264663696
7610;3804.36767578125;1668.669189453125;3881.9018927852;1774.06981312809;3822.7805029885862;1703.0291657348207;238.22231517295154;145.04220820589893;1.0034605264663696
7620;3804.36767578125;1668.669189453125;3881.9018927852;1774.06981312809;3824.0617058549046;1706.1167461096479;268.73231907232713;152.05597928866109;1.0034605264663696
7630;3804.36767578125;1668.669189453125;3881.9018927852;1774.06981312809;3825.1174201573031;1708.3802848190517;242.75254464823919;128.39120765984509;1.0034605264663696
7640;3804.36767578125;1668.669189453125;3881.9018927852;1774.06981312809;3826.3713938304581;1710.2090796341902;205.83968054989313;115.76625137383003;3.7878403663635254
7650;3810.35791015625;1687.92919921875;3881.9018927852;1774.06981312809;3827.4590348396;1711.5313019755679;217.05377100341281;126.06385489437864;3.7878403663635254
7660;3810.35791015625;1687.92919921875;3894.15917842567;1780.29909297553;3828.35417948393;1712.4596069659863;239.64479855484282;162.24075397110855;3.7878403663635254
7670;3810.35791015625;1687.92919921875;3894.15917842567;1780.29909297553;3830.1421969629027;1716.4525049798076;211.83165748262118;191.44156637970667;3.7878403663635254
7680;3810.35791015625;1687.92919921875;3894.15917842567;1780.29909297553;3831.5991958155646;1719.5469373763501;175.20457117561054;183.89730859597151;3.7878403663635254
7690;3810.35791015625;1687.92919921875;3894.15917842567;1780.29909297553;3833.2045446713619;1722.1558900860787;185.71612230011877;140.71681817837262;3.7878403663635254
7700;3810.35791015625;1687.92919921875;3894.15917842567;1780.29909297553;3834.60510461529;1724.0340336345257;208.89479745086166;138.50863298451324;4.135624885559082
7710;3814.636474609375;1696.742431640625;3907.22154795939;1785.65596631494;3835.8095333753558;1725.2898790078548;183.37921754542705;178.64687219004603;4.135624885559082
7720;3814.636474609375;1696.742431640625;3907.22154795939;1785.65596631494;3836.7357683485229;1726.1127873724863;169.16418254855412;191.04617875213413;4.135624885559082
7730;3814.636474609375;1696.742431640625;3907.22154795939;1785.65596631494;3838.2086072311618;1728.2614273989084;179.35292374548425;177.23182401087794;4.135624885559082
7740;3814.636474609375;1696.742431640625;3907.22154795939;1785.65596631494;3839.8611401195108;1730.0281575870752;172.48608035810472;158.41255684588967;4.135624885559082
7750;3814.636474609375;1696.742431640625;3907.22154795939;1785.65596631494;3841.2767969195274;1731.2654149573166;159.96425813968816;157.9753849372749;2.5208299160003662
7760;3826.599609375;1712.0943603515625;3921.09323021076;1790.15359173062;3842.4575826200262;1732.0794966226645;181.80373882067693;173.12715974659312;2.5208299160003662
7770;3826.599609375;1712.0943603515625;3921.09323021076;1790.15359173062;3843.4116270373015;1732.6045541546284;171.52887592514651;178.14347744391907;2.5208299160003662
7780;3826.599609375;1712.0943603515625;3921.09323021076;1790.15359173062;3846.3281177313957;1735.6204662750406;161.54703363472376;175.03288322146074;2.5208299160003662
7790;3826.599609375;1712.0943603515625;3921.09323021076;1790.15359173062;3849.1382951219034;1738.0475490818355;171.68069697125029;172.32356042143681;2.5208299160003662
7800;3826.599609375;1712.0943603515625;3921.09323021076;1790.15359173062;3851.5035733352129;1739.8938026537469;160.2103698970285;188.00764665222752;1.82882821559906
7810;3831.20458984375;1718.2711181640625;3935.78021449005;1793.80159870971;3853.46228668663;1741.2375264546547;158.03096584832207;201.71804934038187;1.82882821559906
7820;3831.20458984375;1718.2711181640625;3935.78021449005;1793.80159870971;3855.0673937830247;1742.1848959539373;153.78997630361258;205.88866441448212;1.82882821559906
7830;3831.20458984375;1718.2711181640625;3935.78021449005;1793.80159870971;3857.1879001468706;1743.8751857708576;153.32678725208916;220.21969012209183;1.82882821559906
7840;3831.20458984375;1718.2711181640625;3935.78021449005;1793.80159870971;3859.3270611623893;1745.233510671136;153.33607466690705;233.53524077353424;1.82882821559906
7850;3831.20458984375;1718.2711181640625;3935.78021449005;1793.80159870971;3861.0726044226963;1746.2803697336162;148.149147845808;218.60216591807802;1.82882821559906
7860;3831.20458984375;1718.2711181640625;3951.28952355185;1796.60646498708;3862.5834398747315;1747.0297846672559;146.92281029615336;213.33110088644722;1.82882821559906
7870;3831.20458984375;1718.2711181640625;3951.28952355185;1796.60646498708;3863.9291980089547;1747.5035494648209;135.028155461462;218.92432095875262;1.8997169733047485
7880;3840.87353515625;1730.21630859375;3951.28952355185;1796.60646498708;3865.0522729099193;1747.7972167014905;140.98286326800408;237.2417512441983;1.8997169733047485
7890;3840.87353515625;1730.21630859375;3951.28952355185;1796.60646498708;3866.433261396845;1748.0596529058171;148.86325880126424;244.94725873986937;1.8997169733047485
7900;3840.87353515625;1730.21630859375;3951.28952355185;1796.60646498708;3869.3407558628533;1750.3309873438705;148.41954097097323;225.34039324494165;1.8997169733047485
7910;3840.87353515625;1730.21630859375;3967.62848956957;1798.57199057164;3871.833101627868;1752.127965775212;144.7304961149286;225.2059058469176;1.8997169733047485
7920;3840.87353515625;1730.21630859375;3967.62848956957;1798.57199057164;3873.9919448734172;1753.5736332039733;141.99447667534358;243.92374479631553;1.8997169733047485
7930;3840.87353515625;1730.21630859375;3967.62848956957;1798.57199057164;3875.7689553210844;1754.6308489062863;142.37170827920741;229.33256197217872;1.8997169733047485
7940;3840.87353515625;1730.21630859375;3967.62848956957;1798.57199057164;3877.7262148668779;1755.4545851131211;162.91984290164547;234.13594051134;2.9323601722717285
7950;3846.470703125;1735.868408203125;3967.62848956957;1798.57199057164;3879.3904059478969;1756.0514841773359;155.61729377711288;261.02731249843663;2.9323601722717285
7960;3846.470703125;1735.868408203125;3997.17664493788;1799.98996487506;3880.8043485236935;1756.456468759277;130.61298223187566;216.9055668999828;2.9323601722717285
7970;3846.470703125;1735.868408203125;3997.17664493788;1799.98996487506;3882.9955848127947;1757.7860990113595;131.45227457051519;211.83783064449276;2.9323601722717285
7980;3846.470703125;1735.868408203125;3997.17664493788;1799.98996487506;3884.8492295111114;1758.8541442364126;125.84636123258531;225.13331267188607;2.9323601722717285
7990;3846.470703125;1735.868408203125;3997.17664493788;1799.98996487506;3887.2330749719804;1759.7186124232712;109.37800728408023;220.4889257768495;0.88399249315261841
8000;3867.1064453125;1753.43994140625;3997.17664493788;1799.98996487506;3889.10700381416;1760.3482133061061;120.5020279024879;228.09127616474453;0.88399249315261841
8010;3867.1064453125;1753.43994140625;4015.19575042884;1800.30015381023;3890.5728926532151;1760.7829631890972;141.39762107527668;219.61342303599727;0.88399249315261841
8020;3867.1064453125;1753.43994140625;4015.19575042884;1800.30015381023;3895.4212358989103;1764.2066119710958;128.38233264841117;247.05687333623789;0.88399249315261841
8030;3867.1064453125;1753.43994140625;4015.19575042884;1800.30015381023;3899.3672278106155;1766.9475585375408;121.74879956840746;229.695466473409;0.88399249315261841
8040;3867.1064453125;1753.43994140625;4015.19575042884;1800.30015381023;3903.10077806151;1769.202862931696;116.79806949773173;220.58089785384146;0.88399249315261841
8050;3867.1064453125;1753.43994140625;4015.19575042884;1800.30015381023;3906.0345061896383;1770.9268221163281;111.03275435095756;220.15250908784225;0.88399249315261841
8060;3867.1064453125;1753.43994140625;4032.37151041709;1801.42800942712;3908.2943302712729;1772.2094342241139;104.15975333217786;214.98932202205268;2.2781016826629639
8070;3882.341796875;1762.0831298828125;4032.37151041709;1801.42800942712;3910.0268124189824;1773.1365983720218;93.893376007957727;210.00176641714458;2.2781016826629639
8080;3882.341796875;1762.0831298828125;4032.37151041709;1801.42800942712;3911.3503398220942;1773.7844982625923;102.06343513718556;238.63076415230268;2.2781016826629639
8090;3882.341796875;1762.0831298828125;4032.37151041709;1801.42800942712;3915.5733916901004;1775.7988049018966;104.47944870719113;236.34492941074359;2.2781016826629639
8100;3882.341796875;1762.0831298828125;4032.37151041709;1801.42800942712;3918.949524325435;1777.3354604236006;87.285575973929951;219.56066826709645;2.2781016826629639
8110;3882.341796875;1762.0831298828125;4048.71047755097;1803.39353517809;3921.68633794687;1778.4665394207048;97.185994293872227;232.09050931299308;2.2781016826629639
8120;3882.341796875;1762.0831298828125;4048.71047755097;1803.39353517809;3923.7594052708487;1779.2415468780253;90.913294629266687;231.83170504956874;2.2781016826629639
8130;3882.341796875;1762.0831298828125;4048.71047755097;1803.39353517809;3925.3628156799118;1779.7529639961126;84.216272732951523;237.97665114069915;2.0675628185272217
8140;3889.1416015625;1766.0791015625;4048.71047755097;1803.39353517809;3927.1221316423203;1780.1356801310624;95.436560781843525;271.88589180098069;2.0675628185272217
8150;3889.1416015625;1766.0791015625;4048.71047755097;1803.39353517809;3928.5146358180559;1780.3633776181155;90.078660140522032;261.1285973523315;2.0675628185272217
8160;3889.1416015625;1766.0791015625;4064.21978459592;1806.198401095;3930.8638296792919;1781.2087308241082;79.627039611673425;260.79594588987777;2.0675628185272217
8170;3889.1416015625;1766.0791015625;4064.21978459592;1806.198401095;3932.8162194747788;1781.8453211281565;74.582974113361473;275.6509303315953;2.0675628185272217
8180;3889.1416015625;1766.0791015625;4064.21978459592;1806.198401095;3934.4501312955754;1782.2681201231819;72.577596180327816;287.25931753985077;2.0675628185272217
8190;3889.1416015625;1766.0791015625;4064.21978459592;1806.198401095;3936.2094727147364;1782.5858411529641;71.223028747638736;292.90024598925396;1.0973079204559326
8200;3901.2646484375;1774.9708251953125;4064.21978459592;1806.198401095;3937.6762808195285;1782.742376202445;74.3351223464054;290.90348323597772;1.0973079204559326
8210;3901.2646484375;1774.9708251953125;4078.90676991427;1809.84640830503;3938.9500672662689;1782.7784541211972;86.317221738732286;297.062508498665;1.0973079204559326
8220;3901.2646484375;1774.9708251953125;4078.90676991427;1809.84640830503;3942.2548862739441;1784.3273591315008;105.62959081552182;327.01264697820807;1.0973079204559326
8230;3901.2646484375;1774.9708251953125;4078.90676991427;1809.84640830503;3945.0574791072786;1785.5390808526911;127.17878312970176;341.50891826710216;1.1756126880645752
8240;3914.56201171875;1782.7373046875;4078.90676991427;1809.84640830503;3947.9147105325083;1786.6274134651208;123.46167346224905;323.62156014967809;1.1756126880645752
8250;3914.56201171875;1782.7373046875;4078.90676991427;1809.84640830503;3950.3175831200529;1787.4797981372251;94.374203276694615;284.78106740719284;1.1756126880645752
8260;3914.56201171875;1782.7373046875;4092.7784520617;1814.34403369277;3954.7866814274057;1789.5812270272691;89.854157145486852;338.15023533040284;1.1756126880645752
8270;3914.56201171875;1782.7373046875;4092.7784520617;1814.34403369277;3958.552934702067;1791.3368657142112;75.442858108929045;371.9347150130543;1.1756126880645752
8280;3914.56201171875;1782.7373046875;4092.7784520617;1814.34403369277;3961.6640192142322;1792.7458566735097;82.664683047381885;375.38772666259155;1.1756126880645752
8290;3914.56201171875;1782.7373046875;4092.7784520617;1814.34403369277;3964.6885593839156;1793.9712087075945;86.45749203144247;365.97701511801262;1.1756126880645752
8300;3914.56201171875;1782.7373046875;4092.7784520617;1814.34403369277;3967.2968192397861;1794.9075360686127;91.01169222342881;355.49106386768403;1.1328972578048706
8310;3930.16064453125;1786.32373046875;4105.8408215763;1819.70090702537;3969.5285630889862;1795.6100653959466;81.92488270928412;353.80479733329645;1.1328972578048706
8320;3930.16064453125;1786.32373046875;4105.8408215763;1819.70090702537;3971.4565839922179;1796.1428607807413;59.489128785198332;371.27982722120669;1.1328972578048706
8330;3930.16064453125;1786.32373046875;4105.8408215763;1819.70090702537;3975.9375184558016;1797.2177121907687;65.005501689375151;392.73659999212265;1.1328972578048706
8340;3930.16064453125;1786.32373046875;4105.8408215763;1819.70090702537;3980.0774804465054;1798.2519361026218;64.654663084476141;389.74474139325378;1.1328972578048706
8350;3930.16064453125;1786.32373046875;4105.8408215763;1819.70090702537;3983.5656455692124;1799.0604566074862;57.572349969911087;385.96668704816796;1.0657823085784912
8360;3939.1513671875;1787.76123046875;4118.09810721501;1825.93018687203;3986.4712183731294;1799.6800063304695;78.129490483868224;403.64586771520675;1.0657823085784912
8370;3939.1513671875;1787.76123046875;4118.09810721501;1825.93018687203;3988.9075034773036;1800.1395855592887;91.703123719497938;412.83908462266891;1.0657823085784912
8380;3939.1513671875;1787.76123046875;4118.09810721501;1825.93018687203;3992.5789699085594;1800.6991941425906;75.292449820226352;402.51326213704868;1.0657823085784912
8390;3939.1513671875;1787.76123046875;4118.09810721501;1825.93018687203;3996.0080635645595;1801.2768649040115;64.0508594743347;398.76712609426284;1.0657823085784912
8400;3939.1513671875;1787.76123046875;4118.09810721501;1825.93018687203;3998.8752261087943;1801.6729113645738;66.535900558311383;410.93215691474268;0.64725577831268311
8410;3970.836669921875;1794.80810546875;4129.55785817211;1833.05277083097;4001.2581604657062;1801.89417660218;63.656747673069304;413.39270069407229;0.64725577831268311
8420;3970.836669921875;1794.80810546875;4129.55785817211;1833.05277083097;4003.3144687343306;1802.0037019553304;74.284260240005182;420.45361805341088;0.64725577831268311
8430;3970.836669921875;1794.80810546875;4129.55785817211;1833.05277083097;4010.7489885893151;1803.3080959892398;85.778172319945625;413.72318315597857;0.64725577831268311
8440;3970.836669921875;1794.80810546875;4129.55785817211;1833.05277083097;4017.1922237426338;1804.563523659901;68.180395152118948;396.35173398925656;0.64725577831268311
8450;3970.836669921875;1794.80810546875;4129.55785817211;1833.05277083097;4022.4951059248;1805.5746038281952;62.46972159266268;380.3588648915071;1.5807323455810547
8460;3981.76123046875;1798.41748046875;4140.17161503081;1841.0529110802;4026.706376820995;1806.3633349696986;79.241151965044793;397.45886634064556;1.5807323455810547
8470;3981.76123046875;1798.41748046875;4140.17161503081;1841.0529110802;4030.039871107494;1806.9313353408832;88.336529756205621;410.40100535813838;1.5807323455810547
8480;3981.76123046875;1798.41748046875;4140.17161503081;1841.0529110802;4034.6284681770007;1807.9814314501957;85.904727470407067;403.67595363528045;1.5807323455810547
