SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True
SymbolName;ParameterEstimation_1.vXFromMotor;SymbolName;ParameterEstimation_1.vYFromMotor;SymbolName;ParameterEstimation_1.vThetaFromMotor;SymbolName;ParameterEstimation_1.i1_raw;SymbolName;ParameterEstimation_1.i2_raw;SymbolName;ParameterEstimation_1.i3_raw;SymbolName;ParameterEstimation_1.vx;SymbolName;ParameterEstimation_1.vy;SymbolName;ParameterEstimation_1.vtheta;SymbolName;ParameterEstimation_1.state;SymbolName;ParameterEstimation_1.counter;SymbolName;ParameterEstimation_1.distX;SymbolName;ParameterEstimation_1.distY;SymbolName;ParameterEstimation_1.distTheta;SymbolName;ParameterEstimation_1.taskfreq;SymbolName;ParameterEstimation_1.camX;SymbolName;ParameterEstimation_1.camY;SymbolName;ParameterEstimation_1.camTheta;SymbolName;ParameterEstimation_1.ErrX;SymbolName;ParameterEstimation_1.ErrY;SymbolName;ParameterEstimation_1.ErrTheta;SymbolName;ParameterEstimation_1.ErrCam;SymbolName;ParameterEstimation_1.vSoll;SymbolName;ParameterEstimation_1.i1;SymbolName;ParameterEstimation_1.i2;SymbolName;ParameterEstimation_1.i3
NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1
Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851

13350;0;13350;0;13350;0;13350;0;13350;1;13350;5;13350;0;13350;0;13350;0;13350;6;13350;40;13350;5150.7479156604868;13350;1907.3987558961937;13350;3.0627467223236495;13350;10;13350;5197.53125;13350;794.6407470703125;13350;-3.1308023929595947;13350;46.7833343395132;13350;-1112.7580088258812;13350;-6.1935491152832443;13350;2.1974427700042725;13350;300;13350;0;13350;1;13350;5
13360;0;13360;0;13360;0;13360;0;13360;0;13360;0;13360;0;13360;0;13360;0;13360;6;13360;41;13360;5150.7479156604868;13360;1907.3987558961937;13360;3.0627467223236495;13360;10;13360;5197.53125;13360;794.6407470703125;13360;-3.1308023929595947;13360;46.7833343395132;13360;-1112.7580088258812;13360;-6.1935491152832443;13360;2.1974427700042725;13360;300;13360;0;13360;0;13360;0
13370;0.44282210986440684;13370;-0.25566346433333337;13370;-0.0018938034395061729;13370;6;13370;0;13370;0;13370;0;13370;0;13370;0;13370;6;13370;42;13370;5150.7523438815851;13370;1907.3961992615505;13370;3.0627277842892546;13370;10;13370;5197.9443359375;13370;794.592041015625;13370;-3.1305654048919678;13370;47.191992055914852;13370;-1112.8041582459255;13370;-6.1932931891812224;13370;2.5916192531585693;13370;300;13370;6;13370;0;13370;0
13380;0.44282210986440684;13380;-0.25566346433333337;13380;-0.0018938034395061729;13380;3;13380;65535;13380;0;13380;0;13380;0;13380;0;13380;6;13380;43;13380;5150.7567721026835;13380;1907.3936426269072;13380;3.0627088462548597;13380;10;13380;5197.9443359375;13380;794.592041015625;13380;-3.1305654048919678;13380;47.1875638348165;13380;-1112.8016016112822;13380;-6.1932742511468275;13380;2.5916192531585693;13380;300;13380;3;13380;-1;13380;0
13390;0;13390;0;13390;0;13390;3;13390;5;13390;0;13390;0;13390;0;13390;0;13390;6;13390;44;13390;5150.7567721026835;13390;1907.3936426269072;13390;3.0627088462548597;13390;10;13390;5197.9443359375;13390;794.592041015625;13390;-3.1305654048919678;13390;47.1875638348165;13390;-1112.8016016112822;13390;-6.1932742511468275;13390;2.5916192531585693;13390;300;13390;3;13390;5;13390;0
13400;0.44282210986440684;13400;-0.25566346433333337;13400;-0.0018938034395061729;13400;1;13400;0;13400;0;13400;0;13400;0;13400;0;13400;6;13400;45;13400;5150.7612003237818;13400;1907.3910859922639;13400;3.0626899082204648;13400;10;13400;5197.9443359375;13400;794.592041015625;13400;-3.1305654048919678;13400;47.18313561371815;13400;-1112.7990449766389;13400;-6.1932553131124326;13400;2.5916192531585693;13400;300;13400;1;13400;0;13400;0
13410;0;13410;0;13410;0;13410;0;13410;11;13410;0;13410;0;13410;0;13410;0;13410;6;13410;46;13410;5150.7612003237818;13410;1907.3910859922639;13410;3.0626899082204648;13410;10;13410;5197.9443359375;13410;794.592041015625;13410;-3.1305654048919678;13410;47.18313561371815;13410;-1112.7990449766389;13410;-6.1932553131124326;13410;2.5916192531585693;13410;300;13410;0;13410;11;13410;0
13420;0;13420;0;13420;0;13420;3;13420;0;13420;5;13420;0;13420;0;13420;0;13420;6;13420;47;13420;5150.7612003237818;13420;1907.3910859922639;13420;3.0626899082204648;13420;10;13420;5202.2431640625;13420;779.3341064453125;13420;2.9411754608154297;13420;51.48196373871815;13420;-1128.0569795469514;13420;-0.12151444740503514;13420;2.446986198425293;13420;300;13420;3;13420;0;13420;5
13430;0;13430;0;13430;0;13430;1;13430;6;13430;0;13430;0;13430;0;13430;0;13430;6;13430;48;13430;5150.7612003237818;13430;1907.3910859922639;13430;3.0626899082204648;13430;10;13430;5202.2431640625;13430;779.3341064453125;13430;2.9411754608154297;13430;51.48196373871815;13430;-1128.0569795469514;13430;-0.12151444740503514;13430;2.446986198425293;13430;300;13430;1;13430;6;13430;0
13440;0;13440;0;13440;0;13440;0;13440;5;13440;65533;13440;0;13440;0;13440;0;13440;6;13440;49;13440;5150.7612003237818;13440;1907.3910859922639;13440;3.0626899082204648;13440;10;13440;5202.2431640625;13440;779.3341064453125;13440;2.9411754608154297;13440;51.48196373871815;13440;-1128.0569795469514;13440;-0.12151444740503514;13440;2.446986198425293;13440;300;13440;0;13440;5;13440;-3
13450;0;13450;0;13450;0;13450;2;13450;5;13450;0;13450;0;13450;0;13450;0;13450;6;13450;50;13450;5150.7612003237818;13450;1907.3910859922639;13450;3.0626899082204648;13450;10;13450;5202.2431640625;13450;779.3341064453125;13450;2.9411754608154297;13450;51.48196373871815;13450;-1128.0569795469514;13450;-0.12151444740503514;13450;2.446986198425293;13450;300;13450;2;13450;5;13450;0
13460;0;13460;0;13460;0;13460;0;13460;0;13460;65533;13460;0;13460;0;13460;0;13460;6;13460;51;13460;5150.7612003237818;13460;1907.3910859922639;13460;3.0626899082204648;13460;10;13460;5202.2431640625;13460;779.3341064453125;13460;2.9411754608154297;13460;51.48196373871815;13460;-1128.0569795469514;13460;-0.12151444740503514;13460;2.446986198425293;13460;300;13460;0;13460;0;13460;-3
13470;0;13470;0;13470;0;13470;0;13470;5;13470;0;13470;0;13470;0;13470;0;13470;6;13470;52;13470;5150.7612003237818;13470;1907.3910859922639;13470;3.0626899082204648;13470;10;13470;5202.15625;13470;779.40155029296875;13470;2.9426515102386475;13470;51.39504967621815;13470;-1127.9895356992952;13470;-0.12003839798181737;13470;2.3950495719909668;13470;300;13470;0;13470;5;13470;0
13480;0;13480;0;13480;0;13480;1;13480;8;13480;0;13480;0;13480;0;13480;0;13480;6;13480;53;13480;5150.7612003237818;13480;1907.3910859922639;13480;3.0626899082204648;13480;10;13480;5202.15625;13480;779.40155029296875;13480;2.9426515102386475;13480;51.39504967621815;13480;-1127.9895356992952;13480;-0.12003839798181737;13480;2.3950495719909668;13480;300;13480;1;13480;8;13480;0
13490;0;13490;0;13490;0;13490;0;13490;5;13490;0;13490;0;13490;0;13490;0;13490;6;13490;54;13490;5150.7612003237818;13490;1907.3910859922639;13490;3.0626899082204648;13490;10;13490;5202.15625;13490;779.40155029296875;13490;2.9426515102386475;13490;51.39504967621815;13490;-1127.9895356992952;13490;-0.12003839798181737;13490;2.3950495719909668;13490;300;13490;0;13490;5;13490;0
13500;0;13500;0;13500;0;13500;4;13500;5;13500;0;13500;0;13500;0;13500;0;13500;6;13500;55;13500;5150.7612003237818;13500;1907.3910859922639;13500;3.0626899082204648;13500;10;13500;5202.15625;13500;779.40155029296875;13500;2.9426515102386475;13500;51.39504967621815;13500;-1127.9895356992952;13500;-0.12003839798181737;13500;2.3950495719909668;13500;300;13500;4;13500;5;13500;0
13510;0;13510;0;13510;0;13510;1;13510;0;13510;2;13510;0;13510;0;13510;0;13510;6;13510;56;13510;5150.7612003237818;13510;1907.3910859922639;13510;3.0626899082204648;13510;10;13510;5202.15625;13510;779.40155029296875;13510;2.9426515102386475;13510;51.39504967621815;13510;-1127.9895356992952;13510;-0.12003839798181737;13510;2.3950495719909668;13510;300;13510;1;13510;0;13510;2
13520;0;13520;0;13520;0;13520;0;13520;5;13520;65532;13520;0;13520;0;13520;0;13520;6;13520;57;13520;5150.7612003237818;13520;1907.3910859922639;13520;3.0626899082204648;13520;10;13520;5200.9892578125;13520;772.0914306640625;13520;3.041966438293457;13520;50.22805748871815;13520;-1135.2996553282014;13520;-0.020723469927007798;13520;5.4486980438232422;13520;300;13520;0;13520;5;13520;-4
13530;0;13530;0;13530;0;13530;6;13530;5;13530;7;13530;0;13530;0;13530;0;13530;6;13530;58;13530;5150.7612003237818;13530;1907.3910859922639;13530;3.0626899082204648;13530;10;13530;5200.9892578125;13530;772.0914306640625;13530;3.041966438293457;13530;50.22805748871815;13530;-1135.2996553282014;13530;-0.020723469927007798;13530;5.4486980438232422;13530;300;13530;6;13530;5;13530;7
13540;0;13540;0;13540;0;13540;0;13540;5;13540;0;13540;0;13540;0;13540;0;13540;6;13540;59;13540;5150.7612003237818;13540;1907.3910859922639;13540;3.0626899082204648;13540;10;13540;5200.9892578125;13540;772.0914306640625;13540;3.041966438293457;13540;50.22805748871815;13540;-1135.2996553282014;13540;-0.020723469927007798;13540;5.4486980438232422;13540;300;13540;0;13540;5;13540;0
13550;0;13550;0;13550;0;13550;0;13550;5;13550;0;13550;0;13550;0;13550;0;13550;6;13550;60;13550;5150.7612003237818;13550;1907.3910859922639;13550;3.0626899082204648;13550;10;13550;5200.9892578125;13550;772.0914306640625;13550;3.041966438293457;13550;50.22805748871815;13550;-1135.2996553282014;13550;-0.020723469927007798;13550;5.4486980438232422;13550;300;13550;0;13550;5;13550;0
13560;0;13560;0;13560;0;13560;3;13560;0;13560;5;13560;0;13560;0;13560;0;13560;6;13560;61;13560;5150.7612003237818;13560;1907.3910859922639;13560;3.0626899082204648;13560;10;13560;5200.9892578125;13560;772.0914306640625;13560;3.041966438293457;13560;50.22805748871815;13560;-1135.2996553282014;13560;-0.020723469927007798;13560;5.4486980438232422;13560;300;13560;3;13560;0;13560;5
13570;0;13570;0;13570;0;13570;0;13570;0;13570;0;13570;0;13570;0;13570;0;13570;6;13570;62;13570;5150.7612003237818;13570;1907.3910859922639;13570;3.0626899082204648;13570;10;13570;5202.12890625;13570;779.323486328125;13570;2.9412710666656494;13570;51.36770592621815;13570;-1128.0675996641389;13570;-0.12141884155481542;13570;2.1146018505096436;13570;300;13570;0;13570;0;13570;0
13580;0;13580;0;13580;0;13580;0;13580;0;13580;5;13580;0;13580;0;13580;0;13580;6;13580;63;13580;5150.7612003237818;13580;1907.3910859922639;13580;3.0626899082204648;13580;10;13580;5202.12890625;13580;779.323486328125;13580;2.9412710666656494;13580;51.36770592621815;13580;-1128.0675996641389;13580;-0.12141884155481542;13580;2.1146018505096436;13580;300;13580;0;13580;0;13580;5
13590;0;13590;0;13590;0;13590;0;13590;5;13590;0;13590;0;13590;0;13590;0;13590;6;13590;64;13590;5150.7612003237818;13590;1907.3910859922639;13590;3.0626899082204648;13590;10;13590;5202.12890625;13590;779.323486328125;13590;2.9412710666656494;13590;51.36770592621815;13590;-1128.0675996641389;13590;-0.12141884155481542;13590;2.1146018505096436;13590;300;13590;0;13590;5;13590;0
13600;0;13600;0;13600;0;13600;2;13600;9;13600;65534;13600;0;13600;0;13600;0;13600;6;13600;65;13600;5150.7612003237818;13600;1907.3910859922639;13600;3.0626899082204648;13600;10;13600;5202.12890625;13600;779.323486328125;13600;2.9412710666656494;13600;51.36770592621815;13600;-1128.0675996641389;13600;-0.12141884155481542;13600;2.1146018505096436;13600;300;13600;2;13600;9;13600;-2
13610;0;13610;0;13610;0;13610;0;13610;9;13610;0;13610;0;13610;0;13610;0;13610;6;13610;66;13610;5150.7612003237818;13610;1907.3910859922639;13610;3.0626899082204648;13610;10;13610;5203.427734375;13610;764.50762939453125;13610;-3.1364686489105225;13610;52.66653405121815;13610;-1142.8834565977327;13610;-6.1991585571309873;13610;2.5459816455841064;13610;300;13610;0;13610;9;13610;0
13620;0;13620;0;13620;0;13620;0;13620;65535;13620;0;13620;0;13620;0;13620;0;13620;6;13620;67;13620;5150.7612003237818;13620;1907.3910859922639;13620;3.0626899082204648;13620;10;13620;5203.427734375;13620;764.50762939453125;13620;-3.1364686489105225;13620;52.66653405121815;13620;-1142.8834565977327;13620;-6.1991585571309873;13620;2.5459816455841064;13620;300;13620;0;13620;-1;13620;0
13630;0;13630;0;13630;0;13630;6;13630;5;13630;0;13630;0;13630;0;13630;0;13630;6;13630;68;13630;5150.7612003237818;13630;1907.3910859922639;13630;3.0626899082204648;13630;10;13630;5203.427734375;13630;764.50762939453125;13630;-3.1364686489105225;13630;52.66653405121815;13630;-1142.8834565977327;13630;-6.1991585571309873;13630;2.5459816455841064;13630;300;13630;6;13630;5;13630;0
13640;0;13640;0;13640;0;13640;3;13640;0;13640;0;13640;0;13640;0;13640;0;13640;6;13640;69;13640;5150.7612003237818;13640;1907.3910859922639;13640;3.0626899082204648;13640;10;13640;5203.427734375;13640;764.50762939453125;13640;-3.1364686489105225;13640;52.66653405121815;13640;-1142.8834565977327;13640;-6.1991585571309873;13640;2.5459816455841064;13640;300;13640;3;13640;0;13640;0
13650;0;13650;0;13650;0;13650;0;13650;0;13650;2;13650;0;13650;0;13650;0;13650;6;13650;70;13650;5150.7612003237818;13650;1907.3910859922639;13650;3.0626899082204648;13650;10;13650;5203.427734375;13650;764.50762939453125;13650;-3.1364686489105225;13650;52.66653405121815;13650;-1142.8834565977327;13650;-6.1991585571309873;13650;2.5459816455841064;13650;300;13650;0;13650;0;13650;2
13660;0;13660;0;13660;0;13660;0;13660;0;13660;0;13660;0;13660;0;13660;0;13660;6;13660;71;13660;5150.7612003237818;13660;1907.3910859922639;13660;3.0626899082204648;13660;10;13660;5202.142578125;13660;779.39190673828125;13660;2.94219708442688;13660;51.38137780121815;13660;-1127.9991792539827;13660;-0.12049282379358495;13660;2.4180703163146973;13660;300;13660;0;13660;0;13660;0
13670;0;13670;0;13670;0;13670;0;13670;0;13670;65533;13670;0;13670;0;13670;0;13670;6;13670;72;13670;5150.7612003237818;13670;1907.3910859922639;13670;3.0626899082204648;13670;10;13670;5202.142578125;13670;779.39190673828125;13670;2.94219708442688;13670;51.38137780121815;13670;-1127.9991792539827;13670;-0.12049282379358495;13670;2.4180703163146973;13670;300;13670;0;13670;0;13670;-3
13680;0;13680;0;13680;0;13680;7;13680;0;13680;65535;13680;0;13680;0;13680;0;13680;6;13680;73;13680;5150.7612003237818;13680;1907.3910859922639;13680;3.0626899082204648;13680;10;13680;5202.142578125;13680;779.39190673828125;13680;2.94219708442688;13680;51.38137780121815;13680;-1127.9991792539827;13680;-0.12049282379358495;13680;2.4180703163146973;13680;300;13680;7;13680;0;13680;-1
13690;0;13690;0;13690;0;13690;5;13690;0;13690;65535;13690;0;13690;0;13690;0;13690;6;13690;74;13690;5150.7612003237818;13690;1907.3910859922639;13690;3.0626899082204648;13690;10;13690;5202.142578125;13690;779.39190673828125;13690;2.94219708442688;13690;51.38137780121815;13690;-1127.9991792539827;13690;-0.12049282379358495;13690;2.4180703163146973;13690;300;13690;5;13690;0;13690;-1
13700;0;13700;0;13700;0;13700;5;13700;0;13700;0;13700;0;13700;0;13700;0;13700;6;13700;75;13700;5150.7612003237818;13700;1907.3910859922639;13700;3.0626899082204648;13700;10;13700;5201.03173828125;13700;772.06982421875;13700;3.0407938957214355;13700;50.27053795746815;13700;-1135.3212617735139;13700;-0.021896012499029283;13700;6.2771668434143066;13700;300;13700;5;13700;0;13700;0
13710;0;13710;0;13710;0;13710;5;13710;5;13710;0;13710;0;13710;0;13710;0;13710;6;13710;76;13710;5150.7612003237818;13710;1907.3910859922639;13710;3.0626899082204648;13710;10;13710;5201.03173828125;13710;772.06982421875;13710;3.0407938957214355;13710;50.27053795746815;13710;-1135.3212617735139;13710;-0.021896012499029283;13710;6.2771668434143066;13710;300;13710;5;13710;5;13710;0
13720;0;13720;0;13720;0;13720;3;13720;4;13720;65533;13720;0;13720;0;13720;0;13720;6;13720;77;13720;5150.7612003237818;13720;1907.3910859922639;13720;3.0626899082204648;13720;10;13720;5201.03173828125;13720;772.06982421875;13720;3.0407938957214355;13720;50.27053795746815;13720;-1135.3212617735139;13720;-0.021896012499029283;13720;6.2771668434143066;13720;300;13720;3;13720;4;13720;-3
13730;0;13730;0;13730;0;13730;3;13730;5;13730;0;13730;0;13730;0;13730;0;13730;6;13730;78;13730;5150.7612003237818;13730;1907.3910859922639;13730;3.0626899082204648;13730;10;13730;5201.03173828125;13730;772.06982421875;13730;3.0407938957214355;13730;50.27053795746815;13730;-1135.3212617735139;13730;-0.021896012499029283;13730;6.2771668434143066;13730;300;13730;3;13730;5;13730;0
13740;0;13740;0;13740;0;13740;0;13740;5;13740;0;13740;0;13740;0;13740;0;13740;6;13740;79;13740;5150.7612003237818;13740;1907.3910859922639;13740;3.0626899082204648;13740;10;13740;5201.03173828125;13740;772.06982421875;13740;3.0407938957214355;13740;50.27053795746815;13740;-1135.3212617735139;13740;-0.021896012499029283;13740;6.2771668434143066;13740;300;13740;0;13740;5;13740;0
13750;0;13750;0;13750;0;13750;65534;13750;5;13750;65530;13750;0;13750;0;13750;0;13750;6;13750;80;13750;5150.7612003237818;13750;1907.3910859922639;13750;3.0626899082204648;13750;10;13750;5201.03173828125;13750;772.06982421875;13750;3.0407938957214355;13750;50.27053795746815;13750;-1135.3212617735139;13750;-0.021896012499029283;13750;6.2771668434143066;13750;300;13750;-2;13750;5;13750;-6
13760;0;13760;0;13760;0;13760;6;13760;5;13760;65533;13760;0;13760;0;13760;0;13760;6;13760;81;13760;5150.7612003237818;13760;1907.3910859922639;13760;3.0626899082204648;13760;10;13760;5202.107421875;13760;779.425048828125;13760;2.9428727626800537;13760;51.34622155121815;13760;-1127.9660371641389;13760;-0.11981714554041112;13760;2.2921140193939209;13760;300;13760;6;13760;5;13760;-3
13770;0;13770;0;13770;0;13770;3;13770;2;13770;0;13770;0;13770;0;13770;0;13770;6;13770;82;13770;5150.7612003237818;13770;1907.3910859922639;13770;3.0626899082204648;13770;10;13770;5202.107421875;13770;779.425048828125;13770;2.9428727626800537;13770;51.34622155121815;13770;-1127.9660371641389;13770;-0.11981714554041112;13770;2.2921140193939209;13770;300;13770;3;13770;2;13770;0
13780;0;13780;0;13780;0;13780;3;13780;6;13780;0;13780;0;13780;0;13780;0;13780;6;13780;83;13780;5150.7612003237818;13780;1907.3910859922639;13780;3.0626899082204648;13780;10;13780;5202.107421875;13780;779.425048828125;13780;2.9428727626800537;13780;51.34622155121815;13780;-1127.9660371641389;13780;-0.11981714554041112;13780;2.2921140193939209;13780;300;13780;3;13780;6;13780;0
13790;0;13790;0;13790;0;13790;65531;13790;7;13790;0;13790;0;13790;0;13790;0;13790;6;13790;84;13790;5150.7612003237818;13790;1907.3910859922639;13790;3.0626899082204648;13790;10;13790;5202.107421875;13790;779.425048828125;13790;2.9428727626800537;13790;51.34622155121815;13790;-1127.9660371641389;13790;-0.11981714554041112;13790;2.2921140193939209;13790;300;13790;-5;13790;7;13790;0
13800;0;13800;0;13800;0;13800;1;13800;0;13800;0;13800;0;13800;0;13800;0;13800;6;13800;85;13800;5150.7612003237818;13800;1907.3910859922639;13800;3.0626899082204648;13800;10;13800;5202.107421875;13800;779.425048828125;13800;2.9428727626800537;13800;51.34622155121815;13800;-1127.9660371641389;13800;-0.11981714554041112;13800;2.2921140193939209;13800;300;13800;1;13800;0;13800;0
13810;0;13810;0;13810;0;13810;65531;13810;0;13810;0;13810;0;13810;0;13810;0;13810;6;13810;86;13810;5150.7612003237818;13810;1907.3910859922639;13810;3.0626899082204648;13810;10;13810;5202.1201171875;13810;779.43994140625;13810;2.9428138732910156;13810;51.35891686371815;13810;-1127.9511445860139;13810;-0.1198760349294492;13810;2.5720686912536621;13810;300;13810;-5;13810;0;13810;0
13820;0;13820;0;13820;0;13820;4;13820;7;13820;65535;13820;0;13820;0;13820;0;13820;6;13820;87;13820;5150.7612003237818;13820;1907.3910859922639;13820;3.0626899082204648;13820;10;13820;5202.1201171875;13820;779.43994140625;13820;2.9428138732910156;13820;51.35891686371815;13820;-1127.9511445860139;13820;-0.1198760349294492;13820;2.5720686912536621;13820;300;13820;4;13820;7;13820;-1
13830;0;13830;0;13830;0;13830;0;13830;6;13830;0;13830;0;13830;0;13830;0;13830;6;13830;88;13830;5150.7612003237818;13830;1907.3910859922639;13830;3.0626899082204648;13830;10;13830;5202.1201171875;13830;779.43994140625;13830;2.9428138732910156;13830;51.35891686371815;13830;-1127.9511445860139;13830;-0.1198760349294492;13830;2.5720686912536621;13830;300;13830;0;13830;6;13830;0
13840;0;13840;0;13840;0;13840;0;13840;65533;13840;2;13840;0;13840;0;13840;0;13840;6;13840;89;13840;5150.7612003237818;13840;1907.3910859922639;13840;3.0626899082204648;13840;10;13840;5202.1201171875;13840;779.43994140625;13840;2.9428138732910156;13840;51.35891686371815;13840;-1127.9511445860139;13840;-0.1198760349294492;13840;2.5720686912536621;13840;300;13840;0;13840;-3;13840;2
13850;0;13850;0;13850;0;13850;0;13850;6;13850;65535;13850;0;13850;0;13850;0;13850;6;13850;90;13850;5150.7612003237818;13850;1907.3910859922639;13850;3.0626899082204648;13850;10;13850;5202.16943359375;13850;779.40301513671875;13850;2.9419758319854736;13850;51.40823326996815;13850;-1127.9880708555452;13850;-0.1207140762349912;13850;2.4838297367095947;13850;300;13850;0;13850;6;13850;-1
13860;0;13860;0;13860;0;13860;0;13860;8;13860;0;13860;0;13860;0;13860;0;13860;6;13860;91;13860;5150.7612003237818;13860;1907.3910859922639;13860;3.0626899082204648;13860;10;13860;5202.16943359375;13860;779.40301513671875;13860;2.9419758319854736;13860;51.40823326996815;13860;-1127.9880708555452;13860;-0.1207140762349912;13860;2.4838297367095947;13860;300;13860;0;13860;8;13860;0
13870;0;13870;0;13870;0;13870;0;13870;0;13870;0;13870;0;13870;0;13870;0;13870;6;13870;92;13870;5150.7612003237818;13870;1907.3910859922639;13870;3.0626899082204648;13870;10;13870;5202.16943359375;13870;779.40301513671875;13870;2.9419758319854736;13870;51.40823326996815;13870;-1127.9880708555452;13870;-0.1207140762349912;13870;2.4838297367095947;13870;300;13870;0;13870;0;13870;0
13880;0;13880;0;13880;0;13880;4;13880;65535;13880;5;13880;0;13880;0;13880;0;13880;6;13880;93;13880;5150.7612003237818;13880;1907.3910859922639;13880;3.0626899082204648;13880;10;13880;5202.16943359375;13880;779.40301513671875;13880;2.9419758319854736;13880;51.40823326996815;13880;-1127.9880708555452;13880;-0.1207140762349912;13880;2.4838297367095947;13880;300;13880;4;13880;-1;13880;5
13890;0;13890;0;13890;0;13890;1;13890;65534;13890;0;13890;0;13890;0;13890;0;13890;6;13890;94;13890;5150.7612003237818;13890;1907.3910859922639;13890;3.0626899082204648;13890;10;13890;5202.16455078125;13890;779.423583984375;13890;2.9427876472473145;13890;51.40335045746815;13890;-1127.9675020078889;13890;-0.11990226097315038;13890;2.3498935699462891;13890;300;13890;1;13890;-2;13890;0
13900;0;13900;0;13900;0;13900;3;13900;2;13900;2;13900;0;13900;0;13900;0;13900;6;13900;95;13900;5150.7612003237818;13900;1907.3910859922639;13900;3.0626899082204648;13900;10;13900;5202.16455078125;13900;779.423583984375;13900;2.9427876472473145;13900;51.40335045746815;13900;-1127.9675020078889;13900;-0.11990226097315038;13900;2.3498935699462891;13900;300;13900;3;13900;2;13900;2
13910;0;13910;0;13910;0;13910;0;13910;6;13910;0;13910;0;13910;0;13910;0;13910;6;13910;96;13910;5150.7612003237818;13910;1907.3910859922639;13910;3.0626899082204648;13910;10;13910;5202.16455078125;13910;779.423583984375;13910;2.9427876472473145;13910;51.40335045746815;13910;-1127.9675020078889;13910;-0.11990226097315038;13910;2.3498935699462891;13910;300;13910;0;13910;6;13910;0
13920;0;13920;0;13920;0;13920;0;13920;0;13920;65532;13920;0;13920;0;13920;0;13920;6;13920;97;13920;5150.7612003237818;13920;1907.3910859922639;13920;3.0626899082204648;13920;10;13920;5202.16455078125;13920;779.423583984375;13920;2.9427876472473145;13920;51.40335045746815;13920;-1127.9675020078889;13920;-0.11990226097315038;13920;2.3498935699462891;13920;300;13920;0;13920;0;13920;-4
13930;0;13930;0;13930;0;13930;0;13930;0;13930;0;13930;0;13930;0;13930;0;13930;6;13930;98;13930;5150.7612003237818;13930;1907.3910859922639;13930;3.0626899082204648;13930;10;13930;5202.16455078125;13930;779.423583984375;13930;2.9427876472473145;13930;51.40335045746815;13930;-1127.9675020078889;13930;-0.11990226097315038;13930;2.3498935699462891;13930;300;13930;0;13930;0;13930;0
13940;0;13940;0;13940;0;13940;4;13940;5;13940;0;13940;0;13940;0;13940;0;13940;6;13940;99;13940;5150.7612003237818;13940;1907.3910859922639;13940;3.0626899082204648;13940;10;13940;5202.2900390625;13940;779.3804931640625;13940;2.9413752555847168;13940;51.52883873871815;13940;-1128.0105928282014;13940;-0.12131465263574803;13940;2.5926873683929443;13940;300;13940;4;13940;5;13940;0
13950;0;13950;0;13950;0;13950;2;13950;8;13950;65533;13950;0;13950;0;13950;0;13950;6;13950;100;13950;5150.7612003237818;13950;1907.3910859922639;13950;3.0626899082204648;13950;10;13950;5202.2900390625;13950;779.3804931640625;13950;2.9413752555847168;13950;51.52883873871815;13950;-1128.0105928282014;13950;-0.12131465263574803;13950;2.5926873683929443;13950;300;13950;2;13950;8;13950;-3
13960;0;13960;0;13960;0;13960;6;13960;5;13960;0;13960;0;13960;0;13960;0;13960;6;13960;101;13960;5150.7612003237818;13960;1907.3910859922639;13960;3.0626899082204648;13960;10;13960;5202.2900390625;13960;779.3804931640625;13960;2.9413752555847168;13960;51.52883873871815;13960;-1128.0105928282014;13960;-0.12131465263574803;13960;2.5926873683929443;13960;300;13960;6;13960;5;13960;0
13970;0;13970;0;13970;0;13970;6;13970;5;13970;0;13970;0;13970;0;13970;0;13970;6;13970;102;13970;5150.7612003237818;13970;1907.3910859922639;13970;3.0626899082204648;13970;10;13970;5202.2900390625;13970;779.3804931640625;13970;2.9413752555847168;13970;51.52883873871815;13970;-1128.0105928282014;13970;-0.12131465263574803;13970;2.5926873683929443;13970;300;13970;6;13970;5;13970;0
