SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True
SymbolName;ParameterEstimation_1.vXFromMotor;SymbolName;ParameterEstimation_1.vYFromMotor;SymbolName;ParameterEstimation_1.vThetaFromMotor;SymbolName;ParameterEstimation_1.i1_raw;SymbolName;ParameterEstimation_1.i2_raw;SymbolName;ParameterEstimation_1.i3_raw;SymbolName;ParameterEstimation_1.vx;SymbolName;ParameterEstimation_1.vy;SymbolName;ParameterEstimation_1.vtheta;SymbolName;ParameterEstimation_1.state;SymbolName;ParameterEstimation_1.counter;SymbolName;ParameterEstimation_1.distX;SymbolName;ParameterEstimation_1.distY;SymbolName;ParameterEstimation_1.distTheta;SymbolName;ParameterEstimation_1.taskfreq;SymbolName;ParameterEstimation_1.camX;SymbolName;ParameterEstimation_1.camY;SymbolName;ParameterEstimation_1.camTheta;SymbolName;ParameterEstimation_1.ErrX;SymbolName;ParameterEstimation_1.ErrY;SymbolName;ParameterEstimation_1.ErrTheta;SymbolName;ParameterEstimation_1.ErrCam;SymbolName;ParameterEstimation_1.vSoll;SymbolName;ParameterEstimation_1.i1;SymbolName;ParameterEstimation_1.i2;SymbolName;ParameterEstimation_1.i3
NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1
Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851

23740;22.141105493220337;23740;16.873788645999998;23740;-1.1476448843407408;23740;642;23740;457;23740;65416;23740;0;23740;0;23740;-1;23740;11;23740;56;23740;4448.4723093747989;23740;2081.9085945730371;23740;-1.5789901941314344;23740;10;23740;4507.4619140625;23740;2112.51416015625;23740;-1.3160943984985352;23740;58.9896046877011;23740;30.605565583212865;23740;0.26289579563289922;23740;2.5594007968902588;23740;300;23740;643;23740;457;23740;-120
23750;-12.399019076203397;23750;40.906154293333323;23750;-1.0605299261234567;23750;193;23750;693;23750;65433;23750;0;23750;0;23750;-1;23750;11;23750;57;23750;4448.3483191840369;23750;2082.3176561159703;23750;-1.589595493392669;23750;10;23750;4507.4619140625;23750;2112.51416015625;23750;-1.3160943984985352;23750;59.113594878463118;23750;30.196504040279706;23750;0.27350109489413388;23750;2.5594007968902588;23750;300;23750;194;23750;694;23750;-103
23760;-23.469571822813556;23760;-20.197413682333334;23760;-0.79160983771358029;23760;65444;23760;27;23760;65445;23760;0;23760;0;23760;-1;23760;11;23760;58;23760;4448.1136234658088;23760;2082.1156819791468;23760;-1.5975115917698048;23760;10;23760;4507.4619140625;23760;2112.51416015625;23760;-1.3160943984985352;23760;59.348290596691186;23760;30.398478177103243;23760;0.28141719327126968;23760;2.5594007968902588;23760;300;23760;-91;23760;28;23760;-91
23770;11.956196966338982;23770;-37.071202328333335;23770;-0.91660086472098767;23770;381;23770;65325;23770;65416;23770;0;23770;0;23770;-1;23770;11;23770;59;23770;4448.2331854354725;23770;2081.7449699558633;23770;-1.6066776004170147;23770;10;23770;4507.4619140625;23770;2112.51416015625;23770;-1.3160943984985352;23770;59.228728627027522;23770;30.769190200386674;23770;0.29058320191847953;23770;2.5594007968902588;23770;300;23770;381;23770;-211;23770;-120
23780;26.569326591864407;23780;20.453077146666669;23780;-1.1211316361876542;23780;519;23780;634;23780;65397;23780;0;23780;0;23780;-1;23780;11;23780;60;23780;4448.4988787013908;23780;2081.94950072733;23780;-1.6178889167788912;23780;10;23780;4506.576171875;23780;2112.425048828125;23780;-1.4053359031677246;23780;58.077293173609178;23780;30.475548100795095;23780;0.21255301361116663;23780;2.6024630069732666;23780;300;23780;520;23780;634;23780;-139
23790;-11.070552746610169;23790;39.116510043000012;23790;-0.92038847160000015;23790;56;23790;864;23790;65392;23790;0;23790;0;23790;-1;23790;11;23790;61;23790;4448.3881731739248;23790;2082.34066582776;23790;-1.6270928014948913;23790;10;23790;4506.576171875;23790;2112.425048828125;23790;-1.4053359031677246;23790;58.18799870107523;23790;30.084383000365051;23790;0.22175689832716672;23790;2.6024630069732666;23790;300;23790;57;23790;865;23790;-144
23800;-17.270062284711866;23800;-26.333336826333333;23800;-0.68934445198024685;23800;65494;23800;184;23800;25;23800;0;23800;0;23800;-1;23800;11;23800;62;23800;4448.2154725510773;23800;2082.0773324594966;23800;-1.6339862460146939;23800;10;23800;4506.576171875;23800;2112.425048828125;23800;-1.4053359031677246;23800;58.360699323922745;23800;30.347716368628426;23800;0.22865034284696928;23800;2.6024630069732666;23800;300;23800;-41;23800;185;23800;25
23810;19.484172834033895;23810;-27.611654147999996;23810;-0.9431141128740741;23810;421;23810;41;23810;163;23810;0;23810;0;23810;-1;23810;11;23810;63;23810;4448.4103142794174;23810;2081.8012159180166;23810;-1.6434173871434346;23810;10;23810;4506.576171875;23810;2112.425048828125;23810;-1.4053359031677246;23810;58.165857595582565;23810;30.623832910108376;23810;0.23808148397570994;23810;2.6024630069732666;23810;300;23810;421;23810;42;23810;163
23820;27.454970811593228;23820;32.724923434666671;23820;-1.1665829187358026;23820;589;23820;879;23820;53;23820;0;23820;0;23820;-1;23820;11;23820;64;23820;4448.6848639875334;23820;2082.1284651523633;23820;-1.6550832163307925;23820;10;23820;4506.951171875;23820;2113.160888671875;23820;-1.4459431171417236;23820;58.26630788746661;23820;31.032423519511667;23820;0.20914009918906884;23820;1.0446085929870606;23820;300;23820;590;23820;880;23820;54
23830;-10.184908526881355;23830;15.084144395666669;23830;-0.85410535121728393;23830;109;23830;715;23830;142;23830;0;23830;0;23830;-1;23830;11;23830;65;23830;4448.5830149022649;23830;2082.27930659632;23830;-1.6636242698429653;23830;10;23830;4506.951171875;23830;2113.160888671875;23830;-1.4459431171417236;23830;58.368156972735051;23830;30.881582075554888;23830;0.21768115270124167;23830;1.0446085929870606;23830;300;23830;110;23830;716;23830;143
23840;-15.498773845254238;23840;-26.333336826333333;23840;-0.75752137580246925;23840;65473;23840;28;23840;161;23840;0;23840;0;23840;-1;23840;11;23840;66;23840;4448.4280271638127;23840;2082.0159732280567;23840;-1.67119948360099;23840;10;23840;4506.951171875;23840;2113.160888671875;23840;-1.4459431171417236;23840;58.523144711187342;23840;31.144915443818263;23840;0.22525636645926639;23840;1.0446085929870606;23840;300;23840;-62;23840;29;23840;162
23850;23.026749712949165;23850;-28.122981076666672;23850;-1.0264414642123458;23850;342;23850;362;23850;112;23850;0;23850;0;23850;-1;23850;11;23850;67;23850;4448.6582946609424;23850;2081.7347434172902;23850;-1.6814638982431134;23850;10;23850;4506.951171875;23850;2113.160888671875;23850;-1.4459431171417236;23850;58.292877214057626;23850;31.426145254584753;23850;0.23552078110138974;23850;1.0446085929870606;23850;300;23850;342;23850;362;23850;113
23860;34.097302459559323;23860;-0.25566346433333348;23860;-1.0984059949135803;23860;454;23860;832;23860;116;23860;0;23860;0;23860;-1;23860;11;23860;68;23860;4448.9992676855381;23860;2081.7321867826467;23860;-1.6924479581922491;23860;10;23860;4506.951171875;23860;2113.160888671875;23860;-1.4459431171417236;23860;57.951904189461857;23860;31.42870188922825;23860;0.2465048410505255;23860;1.0446085929870606;23860;300;23860;455;23860;833;23860;117
23870;0;23870;2.0453077146666678;23870;-0.82569829962469132;23870;65370;23870;973;23870;7;23870;0;23870;0;23870;-1;23870;11;23870;69;23870;4448.9992676855381;23870;2081.7526398597934;23870;-1.700704941188496;23870;10;23870;4506.951171875;23870;2113.160888671875;23870;-1.4459431171417236;23870;57.951904189461857;23870;31.408248812081638;23870;0.25476182404677239;23870;1.0446085929870606;23870;300;23870;-165;23870;974;23870;8
23880;-11.513374856474576;23880;-11.249192430666668;23880;-0.82191069274567907;23880;65061;23880;96;23880;103;23880;0;23880;0;23880;-1;23880;11;23880;70;23880;4448.8841339369737;23880;2081.6401479354868;23880;-1.7089240481159529;23880;10;23880;4506.73046875;23880;2112.25732421875;23880;-1.4813870191574097;23880;57.84633481302626;23880;30.617176283263234;23880;0.22753702895854322;23880;1.0062433481216431;23880;300;23880;-475;23880;97;23880;103
23890;6.1995095381016982;23890;-12.271846287999997;23890;-1.0226538573333335;23890;65525;23890;158;23890;299;23890;0;23890;0;23890;-1;23890;11;23890;71;23890;4448.9461290323552;23890;2081.5174294726066;23890;-1.7191505866892862;23890;10;23890;4506.73046875;23890;2112.25732421875;23890;-1.4813870191574097;23890;57.7843397176448;23890;30.739894746143364;23890;0.23776356753187655;23890;1.0062433481216431;23890;300;23890;-11;23890;159;23890;300
23900;12.841841186067796;23900;9.97087510900001;23900;-1.0169724470148147;23900;262;23900;391;23900;102;23900;0;23900;0;23900;-1;23900;11;23900;72;23900;4449.0745474442156;23900;2081.6171382236967;23900;-1.7293203111594344;23900;10;23900;4506.73046875;23900;2112.25732421875;23900;-1.4813870191574097;23900;57.655921305784432;23900;30.640185995053344;23900;0.24793329200202474;23900;1.0062433481216431;23900;300;23900;262;23900;392;23900;103
23910;2.6569326591864422;23910;17.385115574666667;23910;-0.80297265835061737;23910;65477;23910;119;23910;2;23910;0;23910;0;23910;-1;23910;11;23910;73;23910;4449.1011167708075;23910;2081.7909893794435;23910;-1.7373500377429405;23910;10;23910;4506.73046875;23910;2112.25732421875;23910;-1.4813870191574097;23910;57.629351979192506;23910;30.466334839306455;23910;0.25596301858553083;23910;1.0062433481216431;23910;300;23910;-58;23910;120;23910;3
23920;-14.613129625525424;23920;-0.2556634643333287;23920;-0.74047714484691363;23920;65475;23920;65425;23920;243;23920;0;23920;0;23920;-1;23920;11;23920;74;23920;4448.9549854745519;23920;2081.7884327448;23920;-1.7447548091914096;23920;10;23920;4506.73046875;23920;2112.25732421875;23920;-1.4813870191574097;23920;57.775483275448096;23920;30.468891473949952;23920;0.2633677900339999;23920;1.0062433481216431;23920;300;23920;-61;23920;-110;23920;243
23930;-0.44282210986441523;23930;2.300971179000006;23930;-0.99424680574074087;23930;469;23930;121;23930;433;23930;0;23930;0;23930;-1;23930;11;23930;75;23930;4448.9505572534536;23930;2081.81144245659;23930;-1.754697277248817;23930;10;23930;4507.6279296875;23930;2110.2958984375;23930;-1.5403392314910889;23930;58.677372434046447;23930;28.484455980909843;23930;0.2143580457577281;23930;0.39335265755653381;23930;300;23930;469;23930;121;23930;434
23940;20.369817053762709;23940;11.76051935933333;23940;-1.0491671054864198;23940;558;23940;219;23940;601;23940;0;23940;0;23940;-1;23940;11;23940;76;23940;4449.1542554239913;23940;2081.9290476501833;23940;-1.7651889483036811;23940;10;23940;4507.6279296875;23940;2110.2958984375;23940;-1.5403392314910889;23940;58.473674263508656;23940;28.366850787316707;23940;0.22484971681259225;23940;0.39335265755653381;23940;300;23940;559;23940;220;23940;602
23950;-10.627730636745762;23950;11.760519359333339;23950;-0.85031774433827167;23950;341;23950;41;23950;381;23950;0;23950;0;23950;-1;23950;11;23950;77;23950;4449.0479781176236;23950;2082.0466528437764;23950;-1.7736921257470639;23950;10;23950;4507.6279296875;23950;2110.2958984375;23950;-1.5403392314910889;23950;58.579951569876357;23950;28.249245593723572;23950;0.23335289425597505;23950;0.39335265755653381;23950;300;23950;342;23950;42;23950;382
23960;-11.513374856474576;23960;-14.31715400266666;23960;-0.821910692745679;23960;215;23960;65451;23960;407;23960;0;23960;0;23960;-1;23960;11;23960;78;23960;4448.9328443690592;23960;2081.9034813037497;23960;-1.7819112326745208;23960;10;23960;4507.6279296875;23960;2110.2958984375;23960;-1.5403392314910889;23960;58.695085318440761;23960;28.392417133750314;23960;0.24157200118343192;23960;0.39335265755653381;23960;300;23960;216;23960;-84;23960;408
23970;11.070552746610169;23970;-1.2783173216666626;23970;-1.0662113364419754;23970;446;23970;51;23970;553;23970;0;23970;0;23970;-1;23970;11;23970;79;23970;4449.0435498965253;23970;2081.8906981305331;23970;-1.7925733460389406;23970;10;23970;4507.6279296875;23970;2110.2958984375;23970;-1.5403392314910889;23970;58.584379790974708;23970;28.40520030696689;23970;0.25223411454785172;23970;0.39335265755653381;23970;300;23970;447;23970;51;23970;554
23980;19.041350724169494;23980;19.686086753666661;23980;-1.1495386877802469;23980;553;23980;375;23980;412;23980;0;23980;0;23980;-1;23980;11;23980;80;23980;4449.2339634037671;23980;2082.0875589980697;23980;-1.8040687329167431;23980;10;23980;4508.5576171875;23980;2109.545166015625;23980;-1.5800925493240356;23980;59.32365378373288;23980;27.457607017555347;23980;0.22397618359270743;23980;1.7419884204864502;23980;300;23980;554;23980;376;23980;413
23990;-8.856442197288132;23990;15.851134788666656;23990;-0.8768309924913581;23990;153;23990;71;23990;288;23990;0;23990;0;23990;-1;23990;11;23990;81;23990;4449.1453989817946;23990;2082.2460703459565;23990;-1.8128370428416567;23990;10;23990;4508.5576171875;23990;2109.545166015625;23990;-1.5800925493240356;23990;59.412218205705358;23990;27.299095669668532;23990;0.23274449351762105;23990;1.7419884204864502;23990;300;23990;154;23990;72;23990;289
24000;-25.240860262271195;24000;-8.43689432300001;24000;-0.87493718905185192;24000;65445;24000;65194;24000;479;24000;0;24000;0;24000;-1;24000;11;24000;82;24000;4448.8929903791723;24000;2082.1617014027265;24000;-1.8215864147321752;24000;10;24000;4508.5576171875;24000;2109.545166015625;24000;-1.5800925493240356;24000;59.664626808327739;24000;27.383464612898479;24000;0.24149386540813955;24000;1.7419884204864502;24000;300;24000;-90;24000;-341;24000;480
24010;7.527975867694912;24010;1.789644250333339;24010;-1.0548485158049383;24010;452;24010;65358;24010;449;24010;0;24010;0;24010;-1;24010;11;24010;83;24010;4448.9682701378488;24010;2082.1795978452296;24010;-1.8321348998902245;24010;10;24010;4508.5576171875;24010;2109.545166015625;24010;-1.5800925493240356;24010;59.589347049651224;24010;27.365568170395363;24010;0.25204235056618884;24010;1.7419884204864502;24010;300;24010;452;24010;-178;24010;450
24020;44.7250330963051;24020;-1.7896442503333436;24020;-1.0075034298172838;24020;654;24020;153;24020;259;24020;0;24020;0;24020;-1;24020;11;24020;84;24020;4449.4155204688122;24020;2082.1617014027265;24020;-1.8422099341883973;24020;10;24020;4511.240234375;24020;2109.24658203125;24020;-1.6332517862319946;24020;61.824713906187753;24020;27.084880628523479;24020;0.20895814795640266;24020;1.1743996143341065;24020;300;24020;655;24020;153;24020;260
24030;-1.7712884394576283;24030;-6.64725007266667;24030;-0.86736197529382708;24030;140;24030;70;24030;497;24030;0;24030;0;24030;-1;24030;11;24030;85;24030;4449.3978075844179;24030;2082.0952289019997;24030;-1.8508835539413355;24030;10;24030;4511.240234375;24030;2109.24658203125;24030;-1.6332517862319946;24030;61.842426790582067;24030;27.15135312925031;24030;0.2176317677093409;24030;1.1743996143341065;24030;300;24030;141;24030;71;24030;498
24040;-30.111903470779669;24040;4.0906154293333259;24040;-0.810547872108642;24040;65358;24040;66;24040;704;24040;0;24040;0;24040;-1;24040;11;24040;86;24040;4449.09668854971;24040;2082.1361350562929;24040;-1.8589890326624219;24040;10;24040;4511.240234375;24040;2109.24658203125;24040;-1.6332517862319946;24040;62.143545825289948;24040;27.110446974957085;24040;0.22573724643042725;24040;1.1743996143341065;24040;300;24040;-177;24040;67;24040;705
24050;21.25546127349153;24050;9.7152116446666756;24050;-1.0188662504543211;24050;320;24050;469;24050;789;24050;0;24050;0;24050;-1;24050;11;24050;87;24050;4449.3092431624445;24050;2082.2332871727394;24050;-1.8691776951669652;24050;10;24050;4511.240234375;24050;2109.24658203125;24050;-1.6332517862319946;24050;61.930991212555455;24050;27.013294858510562;24050;0.23592590893497056;24050;1.1743996143341065;24050;300;24050;320;24050;470;24050;790
24060;28.783437141186432;24060;0.2556634643333382;24060;-1.1968837737679012;24060;543;24060;489;24060;840;24060;0;24060;0;24060;-1;24060;11;24060;88;24060;4449.5970775338565;24060;2082.2358438073829;24060;-1.8811465329046442;24060;10;24060;4511.240234375;24060;2109.24658203125;24060;-1.6332517862319946;24060;61.643156841143536;24060;27.010738223867065;24060;0.24789474667264955;24060;1.1743996143341065;24060;300;24060;544;24060;490;24060;841
24070;-8.85644219728814;24070;-5.6245962153333364;24070;-0.94500791631358028;24070;79;24070;86;24070;746;24070;0;24070;0;24070;-1;24070;11;24070;89;24070;4449.508513111884;24070;2082.1795978452296;24070;-1.89059661206778;24070;10;24070;4511.8984375;24070;2109.57763671875;24070;-1.6672706604003906;24070;62.389924388116015;24070;27.398038873520363;24070;0.22332595166738933;24070;1.3772276639938355;24070;300;24070;80;24070;87;24070;747
24080;-34.097302459559323;24080;-5.3689327510000027;24080;-0.76130898268148151;24080;65245;24080;65438;24080;683;24080;0;24080;0;24080;-1;24080;11;24080;90;24080;4449.1675400872882;24080;2082.12590851772;24080;-1.8982097018945947;24080;10;24080;4511.8984375;24080;2109.57763671875;24080;-1.6672706604003906;24080;62.730897412711784;24080;27.451728201030164;24080;0.23093904149420408;24080;1.3772276639938355;24080;300;24080;-290;24080;-97;24080;684
24090;-7.085153757830513;24090;7.6699039300000136;24090;-1.0567423192444447;24090;145;24090;302;24090;725;24090;0;24090;0;24090;-1;24090;11;24090;91;24090;4449.09668854971;24090;2082.2026075570197;24090;-1.9087771250870391;24090;10;24090;4511.8984375;24090;2109.57763671875;24090;-1.6672706604003906;24090;62.801748950289948;24090;27.375029161730254;24090;0.24150646468664849;24090;1.3772276639938355;24090;300;24090;145;24090;302;24090;726
24100;18.598528614305078;24100;16.362461717333321;24100;-1.2366536459975308;24100;679;24100;413;24100;624;24100;0;24100;0;24100;-1;24100;11;24100;92;24100;4449.2826738358535;24100;2082.3662321741931;24100;-1.9211436615470143;24100;10;24100;4511.8984375;24100;2109.57763671875;24100;-1.6672706604003906;24100;62.615763664146471;24100;27.2114045445569;24100;0.2538730011466237;24100;1.3772276639938355;24100;300;24100;680;24100;414;24100;625
24110;-23.026749712949151;24110;11.760519359333339;24110;-0.94690171975308646;24110;404;24110;3;24110;409;24110;0;24110;0;24110;-1;24110;11;24110;93;24110;4449.0524063387238;24110;2082.4838373677862;24110;-1.9306126787445452;24110;10;24110;4511.8984375;24110;2109.57763671875;24110;-1.6672706604003906;24110;62.846031161276187;24110;27.093799350963764;24110;0.2633420183441546;24110;1.3772276639938355;24110;300;24110;405;24110;4;24110;410
24120;-31.8831919102373;24120;-26.077673362000009;24120;-0.78971603427407411;24120;84;24120;65177;24120;469;24120;0;24120;0;24120;-1;24120;11;24120;94;24120;4448.7335744196216;24120;2082.2230606341664;24120;-1.9385098390872859;24120;10;24120;4511.8984375;24120;2109.57763671875;24120;-1.6672706604003906;24120;63.164863080378382;24120;27.354576084583641;24120;0.27123917868689529;24120;1.3772276639938355;24120;300;24120;85;24120;-359;24120;470
24130;3.0997547690508411;24130;-20.19741368233333;24130;-1.0643175330024692;24130;497;24130;65528;24130;496;24130;0;24130;0;24130;-1;24130;11;24130;95;24130;4448.7645719673119;24130;2082.0210864973428;24130;-1.9491530144173106;24130;10;24130;4512.03515625;24130;2110.018798828125;24130;-1.7369327545166016;24130;63.270584282688105;24130;27.997712330782178;24130;0.21222025990070903;24130;0.86541706323623657;24130;300;24130;498;24130;-8;24130;497
24140;-3.5425768789152565;24140;21.475731004000011;24140;-1.119237832748148;24140;888;24140;529;24140;349;24140;0;24140;0;24140;-1;24140;11;24140;96;24140;4448.7291461985224;24140;2082.2358438073829;24140;-1.960345392744792;24140;10;24140;4512.03515625;24140;2110.018798828125;24140;-1.7369327545166016;24140;63.306010051477642;24140;27.782955020742065;24140;0.22341263822819046;24140;0.86541706323623657;24140;300;24140;889;24140;529;24140;350
24150;-25.6836823721356;24150;20.453077146666658;24150;-1.0018220194987655;24150;429;24150;406;24150;167;24150;0;24150;0;24150;-1;24150;11;24150;97;24150;4448.4723093748007;24150;2082.4403745788495;24150;-1.9703636129397797;24150;10;24150;4512.03515625;24150;2110.018798828125;24150;-1.7369327545166016;24150;63.562846875199284;24150;27.578424249275486;24150;0.23343085842317812;24150;0.86541706323623657;24150;300;24150;430;24150;407;24150;168
24160;-5.7566874282372833;24160;-29.912625327;24160;-0.93743270255555555;24160;372;24160;65459;24160;223;24160;0;24160;0;24160;-1;24160;11;24160;98;24160;4448.4147425005185;24160;2082.1412483255795;24160;-1.9797379399653352;24160;10;24160;4512.03515625;24160;2110.018798828125;24160;-1.7369327545166016;24160;63.620413749481486;24160;27.877550502545546;24160;0.24280518544873364;24160;0.86541706323623657;24160;300;24160;373;24160;-76;24160;224
24170;7.970797977559327;24170;-19.430423289333334;24170;-1.030229071091358;24170;790;24170;65428;24170;258;24170;0;24170;0;24170;-1;24170;11;24170;99;24170;4448.4944504802943;24170;2081.946944092686;24170;-1.9900402306762488;24170;10;24170;4511.38671875;24170;2105.2255859375;24170;-1.7651971578598023;24170;62.89226826970571;24170;23.278641844814047;24170;0.22484307281644655;24170;1.1818856000900269;24170;300;24170;791;24170;-108;24170;259
24180;-11.95619696633899;24180;34.514567684999996;24180;-1.0965121914740741;24180;521;24180;401;24180;194;24180;0;24180;0;24180;-1;24180;11;24180;100;24180;4448.3748885106306;24180;2082.2920897695358;24180;-2.0010053525909894;24180;10;24180;4511.38671875;24180;2105.2255859375;24180;-1.7651971578598023;24180;63.011830239369374;24180;22.933496167964222;24180;0.23580819473118719;24180;1.1818856000900269;24180;300;24180;522;24180;401;24180;195
24190;-6.6423316479660972;24190;12.016182823666668;24190;-1.0415918917283951;24190;218;24190;349;24190;133;24190;0;24190;0;24190;-1;24190;11;24190;101;24190;4448.3084651941508;24190;2082.4122515977724;24190;-2.0114212715082735;24190;10;24190;4511.38671875;24190;2105.2255859375;24190;-1.7651971578598023;24190;63.078253555849187;24190;22.813334339727589;24190;0.2462241136484713;24190;1.1818856000900269;24190;300;24190;219;24190;350;24190;134
24200;9.2992643071525389;24200;-41.673144686333337;24200;-0.9620521472691359;24200;528;24200;65307;24200;158;24200;0;24200;0;24200;-1;24200;11;24200;102;24200;4448.4014578372226;24200;2081.9955201509092;24200;-2.0210417929809648;24200;10;24200;4511.38671875;24200;2105.2255859375;24200;-1.7651971578598023;24200;62.985260912777449;24200;23.230065786590785;24200;0.25584463512116251;24200;1.1818856000900269;24200;300;24200;529;24200;-228;24200;159
24210;-3.0997547690508411;24210;-7.4142404656666656;24210;-0.99235300230123469;24210;471;24210;65372;24210;229;24210;0;24210;0;24210;-1;24210;11;24210;103;24210;4448.3704602895323;24210;2081.9213777462523;24210;-2.030965323003977;24210;10;24210;4511.38671875;24210;2105.2255859375;24210;-1.7651971578598023;24210;63.016258460467725;24210;23.304208191247653;24210;0.26576816514417478;24210;1.1818856000900269;24210;300;24210;472;24210;-164;24210;230
24220;-11.513374856474576;24220;40.394827364666661;24220;-1.0699989433209876;24220;181;24220;466;24220;135;24220;0;24220;0;24220;-1;24220;11;24220;104;24220;4448.2553265409679;24220;2082.325326019899;24220;-2.0416653124371869;24220;10;24220;4512.13525390625;24220;2107.94384765625;24220;-1.8410519361495972;24220;63.879927365282128;24220;25.618521636351034;24220;0.20061337628758968;24220;1.7596217393875122;24220;300;24220;182;24220;466;24220;136
24230;7.970797977559327;24230;9.473903143468002E-15;24230;-1.0112910366962962;24230;287;24230;264;24230;65;24230;0;24230;0;24230;-1;24230;11;24230;105;24230;4448.3350345207436;24230;2082.325326019899;24230;-2.05177822280415;24230;10;24230;4512.13525390625;24230;2107.94384765625;24230;-1.8410519361495972;24230;63.800219385506352;24230;25.618521636351034;24230;0.21072628665455273;24230;1.7596217393875122;24230;300;24230;288;24230;265;24230;66
24240;20.812639163627122;24240;-50.365702473666666;24240;-0.87872479593086417;24240;581;24240;65237;24240;240;24240;0;24240;0;24240;-1;24240;11;24240;106;24240;4448.54316091238;24240;2081.8216689951623;24240;-2.0605654707634584;24240;10;24240;4512.13525390625;24240;2107.94384765625;24240;-1.8410519361495972;24240;63.59209299387021;24240;26.122178661087673;24240;0.21951353461386125;24240;1.7596217393875122;24240;300;24240;582;24240;-298;24240;241
24250;-6.6423316479661061;24250;-21.220067539666669;24250;-0.84463633401975313;24250;323;24250;33;24250;303;24250;0;24250;0;24250;-1;24250;11;24250;107;24250;4448.4767375959;24250;2081.6094683197657;24250;-2.0690118341036561;24250;10;24250;4512.13525390625;24250;2107.94384765625;24250;-1.8410519361495972;24250;63.658516310350024;24250;26.33437933648429;24250;0.22795989795405891;24250;1.7596217393875122;24250;300;24250;324;24250;33;24250;304
24260;-16.827240174847468;24260;32.213596505999995;24260;-1.0794679605185185;24260;68;24260;712;24260;249;24260;0;24260;0;24260;-1;24260;11;24260;108;24260;4448.3084651941517;24260;2081.9316042848259;24260;-2.0798065137088413;24260;10;24260;4512.13525390625;24260;2107.94384765625;24260;-1.8410519361495972;24260;63.826788712098278;24260;26.01224337142412;24260;0.23875457755924412;24260;1.7596217393875122;24260;300;24260;69;24260;713;24260;250
24270;9.2992643071525567;24270;-4.8576058223333307;24270;-1.0359104814098765;24270;468;24270;690;24270;297;24270;0;24270;0;24270;-1;24270;11;24270;109;24270;4448.4014578372235;24270;2081.8830282266026;24270;-2.0901656185229402;24270;10;24270;4511.82861328125;24270;2112.74267578125;24270;-1.8665127754211426;24270;63.427155444026539;24270;30.859647554647381;24270;0.22365284310179767;24270;1.2812467813491821;24270;300;24270;469;24270;691;24270;298
24280;16.384418064983045;24280;-37.071202328333335;24280;-0.90523804408395059;24280;558;24280;150;24280;182;24280;0;24280;0;24280;-1;24280;11;24280;110;24280;4448.5653020178734;24280;2081.5123162033192;24280;-2.0992179989637796;24280;10;24280;4511.82861328125;24280;2112.74267578125;24280;-1.8665127754211426;24280;63.263311263376636;24280;31.230359577930813;24280;0.232705223542637;24280;1.2812467813491821;24280;300;24280;559;24280;151;24280;183
24290;-9.7420864170169548;24290;8.6925577873333371;24290;-0.93553889911604948;24290;206;24290;314;24290;113;24290;0;24290;0;24290;-1;24290;11;24290;111;24290;4448.4678811537033;24290;2081.5992417811926;24290;-2.10857338795494;24290;10;24290;4511.82861328125;24290;2112.74267578125;24290;-1.8665127754211426;24290;63.360732127546726;24290;31.143434000057368;24290;0.2420606125337974;24290;1.2812467813491821;24290;300;24290;207;24290;315;24290;114
24300;-10.627730636745769;24300;18.919096360666668;24300;-1.0018220194987655;24300;113;24300;693;24300;208;24300;0;24300;0;24300;-1;24300;11;24300;112;24300;4448.3616038473356;24300;2081.7884327447991;24300;-2.1185916081499276;24300;10;24300;4511.82861328125;24300;2112.74267578125;24300;-1.8665127754211426;24300;63.467009433914427;24300;30.954243036450862;24300;0.25207883272878506;24300;1.2812467813491821;24300;300;24300;114;24300;694;24300;209
