Name;Measurements;
File;E:\hawino\Measurements\WallCrash.csv;
Starttime of export;133262943588028000;Dienstag, 18. April 2023;14:25:58.802
Endtime of export;133262943676393450;Dienstag, 18. April 2023;14:26:07.639


Name;xCam, yCam X;xCam, yCam Y;xObs, yObs X;xObs, yObs Y;xRef, yRef X;xRef, yRef Y;xKalman, yKalman X;xKalman, yKalman Y;xRef;xCam;xKalman;yObs;yRef;yCam;yKalman;thetaObs;thetaCam;thetaKalman;thetaRef;vX;vXRef;vXContr;vY;vYRef;vYContr;vTheta;vThetaRef;vThetaContr;newCamDataArrived;bumper;accuracyTheta;accuracyXY;arcLengthSlow;Name;FeedForwardLinearization;Name;kObsDelayedCycles;maxAcc;maxRadius;maxRotAcc;maxRotVel;maxSlowVel;maxVel;samplingTime;sObsDelayedCycles;thetaDZ;vrot_max;vtrans_max;i1;i2;i3
5576;2992.64599609375;3116.8544921875;3009.6262974685628;3134.4073007608404;3000;3125.3540072084543;2992.7554376166645;3122.8542949937291;3000;2992.64599609375;2992.7554376166645;3134.4073007608404;3125.3540072084543;3116.8544921875;3122.8542949937291;0.17563596783140442;0.17869384586811066;0.17347153628234979;0.17613903812209952;9.4607747367268047;3.0615158845559431E-14;14.489124766671042;504.5572632368719;500;504.9994244294503;0.023503767260190413;-0.079768172354387337;-0.074433168674887876;0;0;0.01;2;0.2; ; ;5576;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;52;968;-760
5578;2992.64599609375;3116.8544921875;3009.6612327781218;3135.4299233372926;3000;3125.3540072084543;2992.7925862392303;3123.8768395597826;3000;2992.64599609375;2992.7925862392303;3135.4299233372926;3125.3540072084543;3116.8544921875;3123.8768395597826;0.17576070069528027;0.17869384586811066;0.17359626914622564;0.17613903812209952;17.467654779406857;3.0615158845559431E-14;14.414827521539367;511.31128822611282;500;502.95433529734328;0.062366431937930657;-0.079768172354387337;-0.074682634402639572;0;0;0.01;2;0.2; ; ;5578;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-221;547;-743
5580;2992.64599609375;3116.8544921875;3009.6887800535551;3136.5257967705352;3000;3125.3540072084543;2992.8225053913179;3124.9726508019266;3000;2992.64599609375;2992.8225053913179;3136.5257967705352;3125.3540072084543;3116.8544921875;3124.9726508019266;0.17587054008287245;0.17869384586811066;0.17370610853381782;0.17613903812209952;13.773637716567961;3.0615158845559431E-14;14.354989217364194;547.93671662128929;500;500.76271281305526;0.054919693796087944;-0.079768172354387337;-0.074902313177823934;0;0;0.01;2;0.2; ; ;5580;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-221;547;-800
5582;2992.64599609375;3116.8544921875;3009.7241878944519;3137.6283882354492;3000;3125.3540072084543;2992.8602996311652;3126.0751630463628;3000;2992.64599609375;2992.8602996311652;3137.6283882354492;3125.3540072084543;3116.8544921875;3126.0751630463628;0.17601900942457543;0.17869384586811066;0.17385457787552081;0.17613903812209952;17.703920448522695;3.0615158845559431E-14;14.279400737669706;551.29573245691608;500;498.55768832418289;0.074234670851491963;-0.079768172354387337;-0.0751992518612299;0;0;0.01;2;0.2; ; ;5582;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-221;547;-980
5584;2992.64599609375;3116.8544921875;3009.7553939926934;3138.7275863874911;3000;3125.3540072084543;2992.8938847936111;3127.1742910802532;3000;2992.64599609375;2992.8938847936111;3138.7275863874911;3125.3540072084543;3116.8544921875;3127.1742910802532;0.17614793107865609;0.17869384586811066;0.17398349952960146;0.17613903812209952;15.603049120676573;3.0615158845559431E-14;14.212230412777929;549.5990760209811;500;496.35943225640222;0.064460827040323715;-0.079768172354387337;-0.075457095169391211;0;0;0.01;2;0.2; ; ;5584;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-221;547;-759
5586;2992.64599609375;3116.8544921875;3009.7744417044705;3139.8166722491915;3000;3125.3540072084543;2992.9152897107292;3128.2633331634634;3000;2992.64599609375;2992.9152897107292;3139.8166722491915;3125.3540072084543;3116.8544921875;3128.2633331634634;0.17621867509100359;0.17869384586811066;0.17405424354194896;0.17613903812209952;9.5238558885232862;3.0615158845559431E-14;14.169420578541606;544.54293085023653;500;494.18134808998184;0.03537200617375158;-0.079768172354387337;-0.0755985831940862;0;0;0.01;2;0.2; ; ;5586;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-221;547;-549
5588;2992.64599609375;3116.8544921875;3009.7813002821522;3140.8955613640119;3000;3125.3540072084543;2992.9244834521605;3129.3422049062037;3000;2992.64599609375;2992.9244834521605;3140.8955613640119;3125.3540072084543;3116.8544921875;3129.3422049062037;0.17623077604048407;0.17869384586811066;0.17406634449142944;0.17613903812209952;3.4292888409402167;3.0615158845559431E-14;14.151033095678971;539.44455741012371;500;492.02360460450109;0.0060504747402468258;-0.079768172354387337;-0.075622785093047165;0;0;0.01;2;0.2; ; ;5588;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-327;503;-367
5590;2992.64599609375;3116.8544921875;3009.8202066448225;3141.9657365013045;3000;3125.3540072084543;2992.9657060427189;3130.4122933266453;3000;2992.64599609375;2992.9657060427189;3141.9657365013045;3125.3540072084543;3116.8544921875;3130.4122933266453;0.17604553842920573;0.17869384586811066;0.1738811068801511;0.17613903812209952;19.453181335208328;3.0615158845559431E-14;14.068587914562189;535.08756864632176;500;489.88342776361787;-0.0926188056391659;-0.079768172354387337;-0.075252309870490489;0;0;0.01;2;0.2; ; ;5590;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-327;503;-197
5592;2992.64599609375;3116.8544921875;3009.855273292435;3143.0325057484924;3000;3150.3540072084543;2993.0030815554032;3131.4789841757542;3000;2992.64599609375;2993.0030815554032;3143.0325057484924;3150.3540072084543;3116.8544921875;3131.4789841757542;0.17584075313030506;0.17869384586811066;0.17367632158125043;0.17214650190510722;17.533323806280663;3.0615158845559431E-14;13.993836889193547;533.38462359407413;500;487.75004606540006;-0.10239264945033458;-0.079925081366142167;-0.074842739272689154;0;0;0.01;2;0.2; ; ;5592;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-327;503;-311
5594;2992.64599609375;3116.8544921875;3009.9066168276572;3144.1127782426297;3000;3150.3540072084543;2993.0567631444014;3132.5591430100012;3000;2992.64599609375;2993.0567631444014;3144.1127782426297;3150.3540072084543;3116.8544921875;3132.5591430100012;0.17571369316075988;0.17869384586811066;0.17354926161170525;0.17214650190510722;25.671767611087915;3.0615158845559431E-14;13.886473711197171;540.1362470686679;500;535.58972839690614;-0.063529984772593917;-0.079925081366142167;-0.082730600779338234;0;0;0.01;2;0.2; ; ;5594;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-327;503;-424
5596;2992.64599609375;3116.8544921875;3009.9420374756596;3145.17953579438;3000;3150.3540072084543;2993.0944926313327;3133.6258213974907;3000;2992.64599609375;2993.0944926313327;3145.17953579438;3150.3540072084543;3116.8544921875;3133.6258213974907;0.17550890786185922;0.17869384586811066;0.17334447631280459;0.17214650190510722;17.710324001237467;3.0615158845559431E-14;13.811014737334547;533.37877587513663;500;533.45637162192725;-0.10239264945033458;-0.079925081366142167;-0.0823210301815369;0;0;0.01;2;0.2; ; ;5596;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-327;503;-500
5598;2992.64599609375;3116.8544921875;3009.997779265685;3146.2631876883734;3000;3150.3540072084543;2993.1525797793061;3134.7093501039635;3000;2992.64599609375;2993.1525797793061;3146.2631876883734;3150.3540072084543;3116.8544921875;3134.7093501039635;0.17540139557993636;0.17869384586811066;0.17323696403088174;0.17214650190510722;27.870895012820938;3.0615158845559431E-14;13.694840441387926;541.82594699654885;500;531.28931420898152;-0.053756140961425662;-0.079925081366142167;-0.0821060056176912;0;0;0.01;2;0.2; ; ;5598;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-102;953;-705
5600;2992.64599609375;3116.8544921875;3010.0970092998618;3147.314765824759;3000;3150.3540072084543;2993.254085648166;3135.7607110007034;3000;2992.64599609375;2993.254085648166;3147.314765824759;3150.3540072084543;3116.8544921875;3135.7607110007034;0.17525944213410749;0.17869384586811066;0.17309501058505286;0.17214650190510722;49.615017088459993;3.0615158845559431E-14;13.491828703668064;525.78906819282781;500;529.18659241550176;-0.070976722914436061;-0.079925081366142167;-0.081822098726033451;0;0;0.01;2;0.2; ; ;5600;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-102;953;-671
5602;2992.64599609375;3116.8544921875;3010.2004292296838;3148.3697253540586;3000;3150.3540072084543;2993.3597887216442;3136.8154442137015;3000;2992.64599609375;2993.3597887216442;3148.3697253540586;3150.3540072084543;3116.8544921875;3136.8154442137015;0.17513703637590095;0.17869384586811066;0.17297260482684632;0.17214650190510722;51.709964910945772;3.0615158845559431E-14;13.280422556711558;527.47976464980854;500;527.07712598950548;-0.061202879103267951;-0.079925081366142167;-0.081577287209620361;0;0;0.01;2;0.2; ; ;5602;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-102;953;-660
5604;2992.64599609375;3116.8544921875;3010.3079231137849;3149.4279863779807;3000;3150.3540072084543;2993.4695728857128;3137.8734700958007;3000;2992.64599609375;2993.4695728857128;3149.4279863779807;3150.3540072084543;3116.8544921875;3137.8734700958007;0.17503371288418287;0.17869384586811066;0.17286928133512824;0.17214650190510722;53.746942050591585;3.0615158845559431E-14;13.060854228574529;529.13051196109245;500;524.96107422530713;-0.051661745859032188;-0.079925081366142167;-0.081370640226184218;0;0;0.01;2;0.2; ; ;5604;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-102;953;-688
5606;2992.64599609375;3116.8544921875;3010.3994570126024;3150.4727388033566;3000;3150.3540072084543;2993.5633678634676;3138.9180219552645;3000;2992.64599609375;2993.5633678634676;3150.4727388033566;3150.3540072084543;3116.8544921875;3138.9180219552645;0.17485266406310934;0.17869384586811066;0.17268823251405471;0.17214650190510722;45.766949408756417;3.0615158845559431E-14;12.873264273064736;522.3762126878504;500;522.87197050637951;-0.09052441053677257;-0.079925081366142167;-0.081008542584037155;0;0;0.01;2;0.2; ; ;5606;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-102;953;-567
5608;2990.69091796875;3148.78125;3009.7849678758926;3151.4941921298978;3000;3150.3540072084543;2990.8788217603274;3150.8700328332829;3000;2990.69091796875;2990.8788217603274;3151.4941921298978;3150.3540072084543;3148.78125;3150.8700328332829;0.17484872277285396;0.17995336651802063;0.19609021891218229;0.17214650190510722;45.861524255613759;3.0615158845559431E-14;18.242356479345322;522.36791807426084;500;498.96794875034266;-0.09052441053677257;-0.079925081366142167;-0.12781251538029231;1;0;0.01;2;0.2; ; ;5608;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;106;582;-685
5610;2990.69091796875;3148.78125;3009.8594712660388;3152.5588546684935;3000;3150.3540072084543;2990.93069501851;3151.9360376368918;3000;2990.69091796875;2990.93069501851;3152.5588546684935;3150.3540072084543;3148.78125;3151.9360376368918;0.17478775260431761;0.17995336651802063;0.19602924874364594;0.17214650190510722;37.2516950730254;3.0615158845559431E-14;18.138609962979931;532.331269297765;500;496.83593914312496;-0.030485084268167453;-0.079925081366142167;-0.12769057504321962;0;0;0.01;2;0.2; ; ;5610;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;106;582;-823
5612;2990.69091796875;3148.78125;3009.942027770649;3153.63021902954;3000;3150.3540072084543;2990.9904772284071;3153.00891379841;3000;2990.69091796875;2990.9904772284071;3153.63021902954;3150.3540072084543;3148.78125;3153.00891379841;0.1747654123898921;0.17995336651802063;0.19600690852922043;0.17214650190510722;41.278252305036716;3.0615158845559431E-14;18.019045543185744;535.68218052325369;500;494.69018682008846;-0.011170107212763576;-0.079925081366142167;-0.12764589461436859;0;0;0.01;2;0.2; ; ;5612;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;106;582;-829
5614;2990.69091796875;3148.78125;3010.0286505082331;3154.7049750389419;3000;3150.3540072084543;2991.0542527157;3154.0852672095316;3000;2990.69091796875;2991.0542527157;3154.7049750389419;3150.3540072084543;3148.78125;3154.0852672095316;0.17476261986308891;0.17995336651802063;0.19600411600241724;0.17214650190510722;43.31136879196977;3.0615158845559431E-14;17.891494568600169;537.37800470095431;500;492.53747999784537;-0.0013962634015953241;-0.079925081366142167;-0.12764030956076222;0;0;0.01;2;0.2; ; ;5614;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;106;582;-1034
5616;2990.69091796875;3148.78125;3010.0992032606841;3155.7662376769676;3000;3150.3540072084543;2991.1022484409641;3155.1477889684165;3000;2990.69091796875;2991.1022484409641;3155.7662376769676;3150.3540072084543;3148.78125;3155.1477889684165;0.17468210200693024;0.17995336651802063;0.19592359814625857;0.17214650190510722;35.2763762254675;3.0615158845559431E-14;17.795503118071824;530.63131901289057;500;490.41243648007548;-0.040258928079335704;-0.079925081366142167;-0.12747927384844487;0;0;0.01;2;0.2; ; ;5616;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;106;582;-861
5618;2990.69091796875;3148.78125;3010.1698414634989;3156.827494630797;3000;3150.3540072084543;2991.150329718047;3156.2103068593447;3000;2990.69091796875;2991.150329718047;3156.827494630797;3150.3540072084543;3148.78125;3156.2103068593447;0.17460158415077157;0.17995336651802063;0.19584308029009989;0.17214650190510722;35.319101407288315;3.0615158845559431E-14;17.699340563905967;530.6284769146323;500;488.28740069821924;-0.040258928079335704;-0.079925081366142167;-0.12731823813612753;0;0;0.01;2;0.2; ; ;5618;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;19;483;-578
5620;2990.69091796875;3148.78125;3010.2042935639433;3157.8594427873641;3000;3150.3540072084543;2991.1628555719462;3157.2427539756909;3000;2990.69091796875;2991.1628555719462;3157.8594427873641;3150.3540072084543;3148.78125;3157.2427539756909;0.1746332327878744;0.17995336651802063;0.19587472892720273;0.17214650190510722;17.226050222177747;3.0615158845559431E-14;17.674288856107555;515.97407828359519;500;486.22250646552675;0.015824318551415497;-0.079925081366142167;-0.1273815354103332;0;0;0.01;2;0.2; ; ;5620;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;19;483;-443
5622;2990.69091796875;3148.78125;3010.218499269617;3158.874427240708;3000;3150.3540072084543;2991.1554999058412;3158.257811184315;3000;2990.69091796875;2991.1554999058412;3158.874427240708;3150.3540072084543;3148.78125;3158.257811184315;0.17456714298686554;0.17995336651802063;0.19580863912619387;0.17214650190510722;7.1028528368200909;3.0615158845559431E-14;17.689000188317582;507.49222667189991;500;484.19239204827863;-0.03304490050442576;-0.079925081366142167;-0.12724935580831548;0;0;0.01;2;0.2; ; ;5622;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;19;483;-204
5624;2990.69091796875;3148.78125;3010.2408579978428;3159.8961961358268;3000;3150.3540072084543;2991.1561513221741;3159.2798244735714;3000;2990.69091796875;2991.1561513221741;3159.8961961358268;3150.3540072084543;3148.78125;3159.2798244735714;0.17454014856110137;0.17995336651802063;0.19578164470042969;0.17214650190510722;11.179364112838272;3.0615158845559431E-14;17.687697355651867;510.88444755940651;500;482.14836546976585;-0.013497212882089256;-0.079925081366142167;-0.12719536695678713;0;0;0.01;2;0.2; ; ;5624;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;19;483;-178
5626;2990.69091796875;3148.78125;3010.2592012453115;3160.9145718447294;3000;3150.3540072084543;2991.1528602345425;3160.2983600536827;3000;2990.69091796875;2991.1528602345425;3160.9145718447294;3150.3540072084543;3148.78125;3160.2983600536827;0.17449360644771486;0.17995336651802063;0.19573510258704319;0.17214650190510722;9.1716237342749878;3.0615158845559431E-14;17.694279530915114;509.18785445123046;500;480.11129430954315;-0.02327105669325779;-0.079925081366142167;-0.12710228273001412;0;0;0.01;2;0.2; ; ;5626;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;19;483;-325
5628;2990.69091796875;3148.78125;3010.2897215522394;3161.9431238811153;3000;3150.3540072084543;2991.1615273151556;3161.3273283050889;3000;2990.69091796875;2991.1615273151556;3161.9431238811153;3150.3540072084543;3148.78125;3161.3273283050889;0.17450570739719534;0.17995336651802063;0.19574720353652367;0.17214650190510722;15.260153463891243;3.0615158845559431E-14;17.67694536968887;514.2760181930048;500;478.05335780673067;0.0060504747402468258;-0.079925081366142167;-0.12712648462897508;0;0;0.01;2;0.2; ; ;5628;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-329;568;-344
5630;2990.69091796875;3148.78125;3010.3313964720592;3162.99170066197;3000;3150.3540072084543;2991.1809211687219;3162.3765537063891;3000;2990.69091796875;2991.1809211687219;3162.99170066197;3150.3540072084543;3148.78125;3162.3765537063891;0.17453363266522726;0.17995336651802063;0.19577512880455558;0.17214650190510722;20.837459909804664;3.0615158845559431E-14;17.638157662556328;524.28839042730192;500;475.95490700413029;0.013962634015954505;-0.079925081366142167;-0.12718233516503891;0;0;0.01;2;0.2; ; ;5630;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-329;568;-425
5632;2990.69091796875;3148.78125;3010.3689990251555;3164.03688605026;3000;3150.3540072084543;2991.1963156070938;3163.422301983539;3000;2990.69091796875;2991.1963156070938;3164.03688605026;3150.3540072084543;3148.78125;3163.422301983539;0.17454201024563684;0.17995336651802063;0.19578350638496517;0.17214650190510722;18.801276548257547;3.0615158845559431E-14;17.6073687858125;522.59269414513278;500;473.86341044983055;0.0041887902047862535;-0.079925081366142167;-0.12719909032585808;0;0;0.01;2;0.2; ; ;5632;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-329;568;-495
5634;2990.69091796875;3148.78125;3010.4106358786239;3165.0854643433418;3000;3150.3540072084543;2991.2156713707768;3164.4715280881996;3000;2990.69091796875;2991.2156713707768;3165.0854643433418;3150.3540072084543;3148.78125;3164.4715280881996;0.17456993551366876;0.17995336651802063;0.19581143165299708;0.17214650190510722;20.818426734100726;3.0615158845559431E-14;17.568657258446397;524.28914654097173;500;471.76495824050926;0.013962634015954505;-0.079925081366142167;-0.12725494086192191;0;0;0.01;2;0.2; ; ;5634;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-329;568;-295
5636;2990.69091796875;3148.78125;3010.4402108259687;3166.1239464692349;3000;3150.3540072084543;2991.2231823909769;3165.5104041096215;3000;2990.69091796875;2991.2231823909769;3166.1239464692349;3150.3540072084543;3148.78125;3165.5104041096215;0.17453968313996751;0.17995336651802063;0.19578117927929584;0.17214650190510722;14.787473672525564;3.0615158845559431E-14;17.553635218046143;519.24106294660749;500;469.68720619766555;-0.015126186850617906;-0.079925081366142167;-0.12719443611451942;0;0;0.01;2;0.2; ; ;5636;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-329;568;-164
5638;2990.69091796875;3148.78125;3010.4657741254568;3167.1590351195391;3000;3150.3540072084543;2991.2267547453944;3166.5458022140015;3000;2990.69091796875;2991.2267547453944;3167.1590351195391;3150.3540072084543;3148.78125;3166.5458022140015;0.17448988307864394;0.17995336651802063;0.19573137921797226;0.17214650190510722;12.781649744162181;3.0615158845559431E-14;17.546490509211285;517.54432515216445;500;467.61640998890562;-0.024900030661785737;-0.079925081366142167;-0.12709483599187227;0;0;0.01;2;0.2; ; ;5638;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-309;622;-36
5640;2990.69091796875;3148.78125;3010.4954141983844;3168.196363288449;3000;3150.3540072084543;2991.2343553864143;3167.5835259220244;3000;2990.69091796875;2991.2343553864143;3168.196363288449;3150.3540072084543;3148.78125;3167.5835259220244;0.17417200044421405;0.17995336651802063;0.19541349658354237;0.17214650190510722;14.820036463680296;3.0615158845559431E-14;17.53128922717136;518.66408445496086;500;465.54096257285983;-0.15894131721495033;-0.079925081366142167;-0.12645907072301249;0;0;0.01;2;0.2; ; ;5640;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-309;622;139
5642;2990.69091796875;3148.78125;3010.5173916885265;3169.2269805359933;3000;3175.3540072084543;2991.2344377125578;3168.61437747013;3000;2990.69091796875;2991.2344377125578;3169.2269805359933;3175.3540072084543;3148.78125;3168.61437747013;0.17381548785567333;0.17995336651802063;0.19505698399500165;0.16814735021084465;10.988745070969088;3.0615158845559431E-14;17.531124574884448;515.30862377224753;500;463.47925947664862;-0.17825629427035436;-0.080032777866470339;-0.12574604554593105;0;0;0.01;2;0.2; ; ;5642;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-309;622;151
5644;2990.69091796875;3148.78125;3010.5437821255096;3170.2609795343337;3000;3175.3540072084543;2991.2388601619718;3169.6487037366792;3000;2990.69091796875;2991.2388601619718;3170.2609795343337;3175.3540072084543;3148.78125;3169.6487037366792;0.17347852295475497;0.17995336651802063;0.19472001909408329;0.16814735021084465;13.195218491517451;3.0615158845559431E-14;17.522279676056346;516.99949917008655;500;511.41060694355019;-0.16848245045918608;-0.080032777866470339;-0.13317811563294763;0;0;0.01;2;0.2; ; ;5644;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-309;622;118
5646;2990.69091796875;3148.78125;3010.546337358337;3171.2747205259293;3000;3175.3540072084543;2991.2198830622769;3170.6622703092057;3000;2990.69091796875;2991.2198830622769;3171.2747205259293;3175.3540072084543;3148.78125;3170.6622703092057;0.17302473734923643;0.17995336651802063;0.19426623348856476;0.16814735021084465;1.2776164137088415;3.0615158845559431E-14;17.560233875446134;506.87049579786009;500;509.38347379849711;-0.226892802759263;-0.080032777866470339;-0.13227054442191055;0;0;0.01;2;0.2; ; ;5646;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-309;622;125
5648;2990.59326171875;3165.1337890625;3009.8311338773119;3172.1038813966356;3000;3175.3540072084543;2990.5557284975125;3167.1610513612868;3000;2990.59326171875;2990.5557284975125;3172.1038813966356;3175.3540072084543;3165.1337890625;3167.1610513612868;0.17222419490187813;0.16384638845920563;0.15631959151500768;0.16814735021084465;1.5076268091256821;3.0615158845559431E-14;18.888543004974995;506.86986384620803;500;516.38591169433494;-0.226892802759263;-0.080032777866470339;-0.056377260474796409;1;0;0.01;2;0.2; ; ;5648;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-224;1152;22
5650;2990.59326171875;3165.1337890625;3009.8857893394033;3173.1162558470569;3000;3175.3540072084543;2990.6264777823208;3168.1724285343043;3000;2990.59326171875;2990.6264777823208;3173.1162558470569;3175.3540072084543;3165.1337890625;3168.1724285343043;0.17160378853043587;0.16384638845920563;0.15569918514356543;0.16814735021084465;27.327731045755954;3.0615158845559431E-14;18.747044435358507;506.1872252105785;500;514.36315734829986;-0.31020318572112576;-0.080032777866470339;-0.0551364477319119;0;0;0.01;2;0.2; ; ;5650;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-224;1152;-98
5652;2990.59326171875;3165.1337890625;3009.9330633602426;3174.121915295234;3000;3175.3540072084543;2990.6897397645034;3169.1772089483075;3000;2990.59326171875;2990.6897397645034;3174.121915295234;3175.3540072084543;3165.1337890625;3169.1772089483075;0.17094475220488281;0.16384638845920563;0.15504014881801237;0.16814735021084465;23.637010419646671;3.0615158845559431E-14;18.620520470993174;502.82972408857239;500;512.35359652029365;-0.32951816277652962;-0.080032777866470339;-0.05381837508080578;0;0;0.01;2;0.2; ; ;5652;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-224;1152;-126
5654;2990.59326171875;3165.1337890625;3009.9971245210095;3175.1409750364742;3000;3175.3540072084543;2990.7699998808125;3170.1951209790177;3000;2990.59326171875;2990.7699998808125;3175.1409750364742;3175.3540072084543;3165.1337890625;3170.1951209790177;0.17036344120868524;0.16384638845920563;0.1544588378218148;0.16814735021084465;32.030580383492932;3.0615158845559431E-14;18.460000238374992;509.52987062002893;500;510.31777245887315;-0.29065549809878938;-0.080032777866470339;-0.05265575308841064;0;0;0.01;2;0.2; ; ;5654;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-224;1152;-199
5656;2990.59326171875;3165.1337890625;3010.0496064695612;3176.1498703679263;3000;3175.3540072084543;2990.8385205953027;3171.203054040503;3000;2990.59326171875;2990.8385205953027;3176.1498703679263;3175.3540072084543;3165.1337890625;3171.203054040503;0.16972348714962066;0.16384638845920563;0.15381888376275021;0.16814735021084465;26.240974275966366;3.0615158845559431E-14;18.322958809394581;504.447665726091;500;508.30190633590246;-0.31997702953229384;-0.080032777866470339;-0.05137584497028147;0;0;0.01;2;0.2; ; ;5656;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-224;1152;-410
5658;2990.59326171875;3165.1337890625;3010.126993543257;3177.1788900092242;3000;3175.3540072084543;2990.9322633407205;3172.2307127771628;3000;2990.59326171875;2990.9322633407205;3177.1788900092242;3175.3540072084543;3165.1337890625;3172.2307127771628;0.16920035379515622;0.16384638845920563;0.15329575040828578;0.16814735021084465;38.693536847926154;3.0615158845559431E-14;18.135473318559011;514.50982064889672;500;506.24658886258294;-0.261566677232217;-0.080032777866470339;-0.050329578261352592;0;0;0.01;2;0.2; ; ;5658;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-150;613;-465
5660;2990.59326171875;3165.1337890625;3010.2411660986768;3178.1579044700879;3000;3175.3540072084543;2991.0619916363662;3173.2077876239887;3000;2990.59326171875;2991.0619916363662;3178.1579044700879;3175.3540072084543;3165.1337890625;3173.2077876239887;0.16888293658186018;0.16384638845920563;0.15297833319498974;0.16814735021084465;57.086277709866806;3.0615158845559431E-14;17.876016727267629;489.5072304317523;500;504.2924391689312;-0.15870860664801742;-0.080032777866470339;-0.049694743834760524;0;0;0.01;2;0.2; ; ;5660;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-150;613;-628
5662;2990.59326171875;3165.1337890625;3010.3718014478436;3179.1502810340162;3000;3175.3540072084543;2991.2083931536081;3174.1979610607332;3000;2990.59326171875;2991.2083931536081;3179.1502810340162;3175.3540072084543;3165.1337890625;3174.1979610607332;0.16864324469791964;0.16384638845920563;0.1527386413110492;0.16814735021084465;65.317674583457531;3.0615158845559431E-14;17.583213692783861;496.18828196403126;500;502.3120922954422;-0.11984594197027718;-0.080032777866470339;-0.049215360066879432;0;0;0.01;2;0.2; ; ;5662;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-150;613;-856
5664;2990.59326171875;3165.1337890625;3010.5108006541313;3180.14936362097;3000;3175.3540072084543;2991.3632641222875;3175.1947066541334;3000;2990.59326171875;2991.3632641222875;3180.14936362097;3175.3540072084543;3165.1337890625;3175.1947066541334;0.16844264818922375;0.16384638845920563;0.15253804480235331;0.16814735021084465;69.499603143811953;3.0615158845559431E-14;17.273471755424939;499.54129347687757;500;500.31860110864181;-0.10029825434794068;-0.080032777866470339;-0.048814167049487656;0;0;0.01;2;0.2; ; ;5664;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-150;613;-678
