t;yObs;yRef;yCam;yKalman
19804;1291.613322;1270.182927;1229.85437;1247.811581
19806;1292.536302;1270.182927;1229.85437;1248.733715
19808;1293.447029;1270.182927;1229.85437;1249.643763
19810;1294.348013;1270.182927;1229.85437;1250.544201
19812;1295.247742;1270.182927;1229.85437;1251.443663
19814;1296.145067;1290.587999;1229.85437;1252.340754
19816;1297.04975;1290.587999;1229.85437;1253.245106
19818;1297.956856;1290.587999;1229.85437;1254.151851
19820;1298.871335;1290.587999;1229.85437;1255.06587
19822;1299.80973;1290.587999;1229.85437;1256.003859
19824;1300.753041;1290.587999;1229.85437;1256.9467
19826;1301.696379;1290.587999;1229.85437;1257.889572
19828;1302.634843;1290.587999;1229.85437;1258.827637
19830;1301.440711;1290.587999;1242.457031;1244.33347
19832;1302.365144;1290.587999;1242.457031;1245.257924
19834;1303.284643;1290.587999;1242.457031;1246.177442
19836;1304.209138;1290.587999;1242.457031;1247.101958
19838;1305.131179;1290.587999;1242.457031;1248.024019
19840;1306.055738;1290.587999;1242.457031;1248.948598
19842;1306.960727;1290.587999;1242.457031;1249.853613
19844;1307.86823;1290.587999;1242.457031;1250.761143
19846;1308.780683;1290.587999;1242.457031;1251.673626
19848;1309.690679;1290.587999;1242.457031;1252.583649
19850;1310.600705;1290.587999;1242.457031;1253.493703
19852;1311.617244;1290.587999;1242.457031;1254.510264
19854;1312.623924;1290.587999;1242.457031;1255.516963
19856;1313.6306;1290.587999;1242.457031;1256.523657
19858;1314.622424;1290.587999;1242.457031;1257.515494
19860;1315.606817;1290.587999;1242.457031;1258.499896
19862;1316.689981;1290.587999;1242.457031;1259.583062
19864;1317.77314;1311.99307;1242.457031;1260.666223
19866;1318.863701;1311.99307;1242.457031;1261.75679
19868;1319.959166;1311.99307;1242.457031;1262.852263
19870;1321.059591;1311.99307;1242.457031;1263.952698
19872;1322.083144;1311.99307;1242.457031;1264.976268
19874;1323.109105;1311.99307;1242.457031;1266.002246
19876;1324.13505;1311.99307;1242.457031;1267.028209
19878;1325.151173;1311.99307;1242.457031;1268.044346
19880;1326.1697;1311.99307;1242.457031;1269.062887
19882;1327.064061;1311.99307;1242.457031;1269.957273
19884;1327.960906;1311.99307;1242.457031;1270.854145
19886;1328.862659;1311.99307;1242.457031;1271.755926
19888;1329.759524;1311.99307;1242.457031;1272.652817
19890;1328.514065;1311.99307;1269.217285;1271.016025
19892;1329.513978;1311.99307;1269.217285;1272.014986
19894;1330.50652;1311.99307;1269.217285;1273.006717
19896;1331.494164;1311.99307;1269.217285;1273.993643
19898;1332.476849;1311.99307;1269.217285;1274.975704
19900;1333.462008;1311.99307;1269.217285;1275.960191
19902;1334.510948;1311.99307;1269.217285;1277.009173
19904;1335.562366;1311.99307;1269.217285;1278.060587
19906;1336.606403;1311.99307;1269.217285;1279.104763
19908;1337.635678;1311.99307;1269.217285;1280.134458
19910;1338.662474;1311.99307;1269.217285;1281.16172
19912;1339.711249;1311.99307;1269.217285;1282.210677
19914;1340.767405;1334.398142;1269.217285;1283.266873
19916;1341.818606;1334.398142;1269.217285;1284.318207
19918;1342.867392;1334.398142;1269.217285;1285.367169
19920;1343.918599;1334.398142;1269.217285;1286.418506
19922;1344.919234;1334.398142;1269.217285;1287.418421
19924;1345.932087;1334.398142;1269.217285;1288.430317
19926;1346.957206;1334.398142;1269.217285;1289.45424
19928;1347.992057;1334.398142;1269.217285;1290.487705
19930;1349.031819;1334.398142;1269.217285;1291.525986
19932;1350.047641;1334.398142;1269.217285;1292.540216
19934;1351.056101;1334.398142;1269.217285;1293.547224
19936;1352.062131;1334.398142;1269.217285;1294.551846
19938;1353.063204;1334.398142;1269.217285;1295.551603
19940;1354.061842;1334.398142;1269.217285;1296.54897
19942;1355.112097;1334.398142;1269.217285;1297.598742
19944;1356.167288;1334.398142;1269.217285;1298.653359
19946;1357.227364;1334.398142;1269.217285;1299.712769
19948;1358.284987;1334.398142;1269.217285;1300.769775
19950;1357.198508;1334.398142;1297.531494;1299.6504
19952;1358.315137;1334.398142;1297.531494;1300.767034
19954;1359.436656;1334.398142;1297.531494;1301.88856
19956;1360.563072;1334.398142;1297.531494;1303.014984
19958;1361.67726;1334.398142;1297.531494;1304.129177
19960;1362.798817;1334.398142;1297.531494;1305.25074
19962;1363.868176;1334.398142;1297.531494;1306.32011
19964;1364.937545;1357.803213;1297.531494;1307.389489
19966;1366.006924;1357.803213;1297.531494;1308.458878
19968;1367.071361;1357.803213;1297.531494;1309.523323
19970;1368.133386;1357.803213;1297.531494;1310.585356
19972;1369.194796;1357.803213;1297.531494;1311.646773
19974;1370.256209;1357.803213;1297.531494;1312.708193
19976;1371.320102;1357.803213;1297.531494;1313.772092
19978;1372.379102;1357.803213;1297.531494;1314.831098
19980;1373.445478;1357.803213;1297.531494;1315.897482
19982;1374.61023;1357.803213;1297.531494;1317.06224
19984;1375.777457;1357.803213;1297.531494;1318.229473
19986;1376.937307;1357.803213;1297.531494;1319.389328
19988;1378.084826;1357.803213;1297.531494;1320.536849
19990;1379.229924;1357.803213;1297.531494;1321.681949
19992;1380.434586;1357.803213;1297.531494;1322.886615
19994;1381.644112;1357.803213;1297.531494;1324.096148
19996;1382.860967;1357.803213;1297.531494;1325.313011
19998;1384.082731;1357.803213;1297.531494;1326.534785
20000;1385.309342;1357.803213;0;1327.761407
20002;1386.43751;1357.803213;0;1328.88959
20004;1387.555864;1357.803213;0;1330.007955
20006;1388.671735;1357.803213;0;1331.123837
20008;1389.768057;1357.803213;0;1332.220166
20010;1390.859495;1357.803213;0;1333.31161
20012;1391.934259;1357.803213;0;1334.386382
20014;1393.013856;1382.208285;0;1335.465987
20016;1394.100736;1382.208285;0;1336.552877
20018;1395.190044;1382.208285;0;1337.642196
20020;1396.279325;1382.208285;0;1338.731488
20022;1397.426899;1382.208285;0;1339.87907
20024;1398.567148;1382.208285;0;1341.019326
20026;1399.702531;1382.208285;0;1342.154715
20028;1400.835442;1382.208285;0;1343.287631
20030;1401.975589;1382.208285;0;1344.427785
20032;1403.10567;1382.208285;0;1345.557872
20034;1404.228489;1382.208285;0;1346.680696
20036;1405.346427;1382.208285;0;1347.798637
20038;1406.459546;1382.208285;0;1348.911759
20040;1407.570226;1382.208285;0;1350.022441
20042;1408.599932;1382.208285;0;1351.052153
20044;1409.63686;1382.208285;0;1352.08909
20046;1410.668916;1382.208285;0;1353.121154
20048;1411.693731;1382.208285;0;1354.145974
20050;1412.716163;1382.208285;0;1355.168412
20052;1413.779712;1382.208285;0;1356.231964
20054;1414.848105;1382.208285;0;1357.300362
20056;1415.926075;1382.208285;0;1358.378338
20058;1416.992034;1382.208285;0;1359.4443
20060;1416.136822;1382.208285;1362.828003;1364.950236
20062;1417.260247;1382.208285;1362.828003;1366.072818
20064;1418.386101;1407.208285;1362.828003;1367.19789
20066;1419.523961;1407.208285;1362.828003;1368.335276
20068;1420.65703;1407.208285;1362.828003;1369.467747
20070;1421.787675;1407.208285;1362.828003;1370.597733
20072;1422.88946;1407.208285;1362.828003;1371.699324
20074;1423.998458;1407.208285;1362.828003;1372.808314
20076;1425.114664;1407.208285;1362.828003;1373.924697
20078;1426.240439;1407.208285;1362.828003;1375.050894
20080;1427.36385;1407.208285;1362.828003;1376.174668
20082;1428.456092;1407.208285;1362.828003;1377.267939
20084;1429.538751;1407.208285;1362.828003;1378.351385
20086;1430.621391;1407.208285;1362.828003;1379.434816
20088;1431.701594;1407.208285;1362.828003;1380.515753
20090;1432.788971;1407.208285;1362.828003;1381.604051
20092;1433.901608;1407.208285;1362.828003;1382.717424
20094;1435.009405;1407.208285;1362.828003;1383.825837
20096;1436.122017;1407.208285;1362.828003;1384.939191
20098;1437.234619;1407.208285;1362.828003;1386.052537
20100;1438.351976;1407.208285;1362.828003;1387.170763
20102;1439.477123;1407.208285;1362.828003;1388.297085
20104;1440.607021;1407.208285;1362.828003;1389.428281
20106;1441.744081;1407.208285;1362.828003;1390.566826
20108;1442.876374;1407.208285;1362.828003;1391.700481
20110;1444.003896;1407.208285;1362.828003;1392.829245
20112;1445.134808;1407.208285;1362.828003;1393.961198
20114;1446.263371;1432.208285;1362.828003;1395.09074
20116;1447.389524;1432.208285;1362.828003;1396.217813
20118;1448.515678;1432.208285;1362.828003;1397.344884
20120;1446.989921;1432.208285;1373.924561;1376.171758
20122;1448.15045;1432.208285;1373.924561;1377.331265
20124;1449.315746;1432.208285;1373.924561;1378.495875
20126;1450.483457;1432.208285;1373.924561;1379.663061
20128;1451.648754;1432.208285;1373.924561;1380.827647
20130;1452.821245;1432.208285;1373.924561;1381.999935
20132;1454.016797;1432.208285;1373.924561;1383.196863
20134;1455.217195;1432.208285;1373.924561;1384.398981
20136;1456.424808;1432.208285;1373.924561;1385.608826
20138;1457.632441;1432.208285;1373.924561;1386.818679
20140;1458.840094;1432.208285;1373.924561;1388.028541
20142;1460.009741;1432.208285;1373.924561;1389.201506
20144;1461.176967;1432.208285;1373.924561;1390.371874
20146;1462.341768;1432.208285;1373.924561;1391.539644
20148;1463.499354;1432.208285;1373.924561;1392.69968
20150;1464.654568;1432.208285;1373.924561;1393.857178
20152;1465.805058;1432.208285;1373.924561;1395.009098
20154;1466.955552;1432.208285;1373.924561;1396.16102
20156;1468.113259;1432.208285;1373.924561;1397.320672
20158;1469.263763;1432.208285;1373.924561;1398.472597
20160;1470.416637;1432.208285;1373.924561;1399.627059
20162;1471.61649;1432.208285;1373.924561;1400.827352
20164;1472.816346;1457.208285;1373.924561;1402.027644
20166;1474.004197;1457.208285;1373.924561;1403.215061
20168;1475.187256;1457.208285;1373.924561;1404.397339
20170;1476.363098;1457.208285;1373.924561;1405.571882
20172;1477.603235;1457.208285;1373.924561;1406.81164
20174;1478.838579;1457.208285;1373.924561;1408.046285
20176;1480.076339;1457.208285;1373.924561;1409.28355
20178;1481.306902;1457.208285;1373.924561;1410.513126
20180;1479.683543;1457.208285;1400.401733;1402.876489
20182;1480.92529;1457.208285;1400.401733;1404.11924
20184;1482.171778;1457.208285;1400.401733;1405.366962
20186;1483.427822;1457.208285;1400.401733;1406.624686
20188;1484.681435;1457.208285;1400.401733;1407.879877
20190;1485.935023;1457.208285;1400.401733;1409.135053
20192;1487.095042;1457.208285;1400.401733;1410.296604
20194;1488.245493;1457.208285;1400.401733;1411.448152
20196;1489.395934;1457.208285;1400.401733;1412.599694
20198;1490.539214;1457.208285;1400.401733;1413.743752
20200;1491.677735;1457.208285;1400.401733;1414.88284
20202;1492.849125;1457.208285;1400.401733;1416.054345
20204;1494.020514;1457.208285;1400.401733;1417.225851
20206;1495.201444;1457.208285;1400.401733;1418.407339
20208;1496.372829;1457.208285;1400.401733;1419.578847
20210;1497.541813;1457.208285;1400.401733;1420.747846
20212;1498.761184;1457.208285;1400.401733;1421.966025
20214;1499.978152;1482.208285;1400.401733;1423.181689
20216;1501.187975;1482.208285;1400.401733;1424.389879
20218;1502.390655;1482.208285;1400.401733;1425.590599
20220;1503.590996;1482.208285;1400.401733;1426.788874
20222;1504.808014;1482.208285;1400.401733;1428.004309
20224;1506.025042;1482.208285;1400.401733;1429.21976
20226;1507.244478;1482.208285;1400.401733;1430.437735
20228;1508.466319;1482.208285;1400.401733;1431.65823
20230;1509.697636;1482.208285;1400.401733;1432.888641
20232;1510.873268;1482.208285;1400.401733;1434.064427
20234;1512.051233;1482.208285;1400.401733;1435.24266
20236;1513.236314;1482.208285;1400.401733;1436.428342
20238;1514.4309;1482.208285;1400.401733;1437.623973
20240;1512.979554;1482.208285;1439.474121;1441.875262
20242;1514.216131;1482.208285;1439.474121;1443.113852
20244;1515.455102;1482.208285;1439.474121;1444.354938
20246;1516.701202;1482.208285;1439.474121;1445.603457
20248;1517.940177;1482.208285;1439.474121;1446.844547
20250;1519.176754;1482.208285;1439.474121;1448.083137
20252;1520.522991;1482.208285;1439.474121;1449.430004
20254;1521.859696;1482.208285;1439.474121;1450.76694
20256;1523.194058;1482.208285;1439.474121;1452.10144
20258;1524.51417;1482.208285;1439.474121;1453.421092
20260;1525.831893;1482.208285;1439.474121;1454.738264
20262;1527.168367;1482.208285;1439.474121;1456.075085
20264;1528.511921;1507.208285;1439.474121;1457.41931
20266;1529.862541;1507.208285;1439.474121;1458.770922
20268;1531.217832;1507.208285;1439.474121;1460.127423
20270;1532.570709;1507.208285;1439.474121;1461.481422
20272;1533.820351;1507.208285;1439.474121;1462.732633
20274;1535.067596;1507.208285;1439.474121;1463.981352
20276;1536.307755;1507.208285;1439.474121;1465.22269
20278;1537.538518;1507.208285;1439.474121;1466.454236
20280;1538.771574;1507.208285;1439.474121;1467.688186
20282;1539.909978;1507.208285;1439.474121;1468.826451
20284;1541.048384;1507.208285;1439.474121;1469.96471
20286;1542.19622;1507.208285;1439.474121;1471.112796
20288;1543.339318;1507.208285;1439.474121;1472.255932
20290;1542.105434;1507.208285;1476.036865;1478.327979
20292;1543.283071;1507.208285;1476.036865;1479.50477
20294;1544.446513;1507.208285;1476.036865;1480.666556
20296;1545.602849;1507.208285;1476.036865;1481.820828
20298;1546.754406;1507.208285;1476.036865;1482.970047
20300;1547.913056;1507.208285;1476.036865;1484.126755
20302;1549.101648;1507.208285;1476.036865;1485.315783
20304;1550.299711;1507.208285;1476.036865;1486.514829
20306;1551.507177;1507.208285;1476.036865;1487.723821
20308;1552.712299;1507.208285;1476.036865;1488.930347
20310;1553.912641;1507.208285;1476.036865;1490.131833
20312;1555.059009;1507.208285;1476.036865;1491.279423
20314;1556.198284;1532.208285;1476.036865;1492.419529
20316;1557.332847;1532.208285;1476.036865;1493.554668
20318;1558.455579;1532.208285;1476.036865;1494.677319
20320;1559.575987;1532.208285;1476.036865;1495.79753
20322;1560.695823;1532.208285;1476.036865;1496.916684
20324;1561.825079;1532.208285;1476.036865;1498.045808
20326;1562.95901;1532.208285;1476.036865;1499.179882
20328;1564.097608;1532.208285;1476.036865;1500.318901
20330;1565.238563;1532.208285;1476.036865;1501.460419
20332;1566.417407;1532.208285;1476.036865;1502.639207
20334;1567.582189;1532.208285;1476.036865;1503.803142
20336;1568.742257;1532.208285;1476.036865;1504.962111
20338;1569.902336;1532.208285;1476.036865;1506.121107
20340;1568.576506;1532.208285;1499.558105;1501.881214
20342;1569.736826;1532.208285;1499.558105;1503.039951
20344;1570.890128;1532.208285;1499.558105;1504.191033
20346;1572.041077;1532.208285;1499.558105;1505.33956
20348;1573.18502;1532.208285;1499.558105;1506.480448
20350;1574.33133;1532.208285;1499.558105;1507.623938
20352;1575.453035;1532.208285;1499.558105;1508.744438
20354;1576.581739;1532.208285;1499.558105;1509.872601
20356;1577.71514;1532.208285;1499.558105;1511.00591
20358;1578.836844;1532.208285;1499.558105;1512.126453
20360;1579.958548;1532.208285;1499.558105;1513.247013
20362;1581.146001;1532.208285;1499.558105;1514.434227
20364;1582.340416;1557.208285;1499.558105;1515.629082
20366;1583.544065;1557.208285;1499.558105;1516.834058
20368;1584.750028;1557.208285;1499.558105;1518.041591
20370;1585.953628;1557.208285;1499.558105;1519.246566
20372;1587.169695;1557.208285;1499.558105;1520.462703
20374;1588.378807;1557.208285;1499.558105;1521.671258
20376;1589.590241;1557.208285;1499.558105;1522.882381
20378;1590.801666;1557.208285;1499.558105;1524.093519
20380;1592.024605;1557.208285;1499.558105;1525.317274
20382;1593.201523;1557.208285;1499.558105;1526.49675
20384;1594.373836;1557.208285;1499.558105;1527.671197
20386;1595.536896;1557.208285;1499.558105;1528.835536
20388;1596.690763;1557.208285;1499.558105;1529.989834
20390;1597.846884;1557.208285;1499.558105;1531.146616
20392;1598.962066;1557.208285;1499.558105;1532.263238
20394;1600.079554;1557.208285;1499.558105;1533.382395
20396;1601.19929;1557.208285;1499.558105;1534.504025
20398;1602.312121;1557.208285;1499.558105;1535.618109
20400;1603.429568;1557.208285;0;1536.73726
20402;1604.617465;1557.208285;0;1537.926009
20404;1605.807606;1557.208285;0;1539.117231
20406;1607.004609;1557.208285;0;1540.315983
20408;1608.203905;1557.208285;0;1541.517261
20410;1609.398623;1557.208285;0;1542.713541
20412;1610.635747;1557.208285;0;1543.950859
20414;1611.870557;1582.208285;0;1545.185658
20416;1613.107667;1582.208285;0;1546.422988
20418;1614.342464;1582.208285;0;1547.6578
20420;1615.579558;1582.208285;0;1548.89514
20422;1616.758478;1582.208285;0;1550.075368
20424;1617.941948;1582.208285;0;1551.260577
20426;1619.132275;1582.208285;0;1552.45329
20428;1620.318058;1582.208285;0;1553.641023
20430;1621.510702;1582.208285;0;1554.836262
20432;1622.659346;1582.208285;0;1555.98883
20434;1623.807999;1582.208285;0;1557.141403
20436;1624.956661;1582.208285;0;1558.293981
20438;1626.100722;1582.208285;0;1559.441516
20440;1627.24023;1582.208285;0;1560.584066
20442;1628.433534;1582.208285;0;1561.781171
20444;1629.622205;1582.208285;0;1562.973219
20446;1630.810848;1582.208285;0;1564.165254
20448;1631.994915;1582.208285;0;1565.352296
20450;1633.176654;1582.208285;0;1566.536809
20452;1634.364025;1582.208285;0;1567.72673
20454;1635.544532;1582.208285;0;1568.909155
20456;1636.729606;1582.208285;0;1570.096603
20458;1637.905532;1582.208285;0;1571.274053
20460;1636.692105;1582.208285;1570.485229;1572.835164
20462;1637.847373;1582.208285;1570.485229;1573.991419
20464;1639.004922;1642.05039;1570.485229;1575.150163
20466;1640.162454;1642.05039;1570.485229;1576.308905
20468;1641.315439;1642.05039;1570.485229;1577.462732
20470;1642.466117;1642.05039;1570.485229;1578.614076
20472;1643.660658;1642.05039;1570.485229;1579.808801
20474;1644.855182;1642.05039;1570.485229;1581.003537
20476;1646.051921;1642.05039;1570.485229;1582.200702
20478;1647.253205;1642.05039;1570.485229;1583.402826
20480;1648.468037;1642.05039;1570.485229;1584.619672
20482;1649.67373;1642.05039;1570.485229;1585.829126
20484;1650.877175;1642.05039;1570.485229;1587.036154
20486;1652.071544;1642.05039;1570.485229;1588.233349
20488;1653.250072;1642.05039;1570.485229;1589.413373
20490;1654.419592;1642.05039;1570.485229;1590.583645
20492;1655.496829;1642.05039;1570.485229;1591.662253
20494;1656.574046;1642.05039;1570.485229;1592.740856
20496;1657.662465;1642.05039;1570.485229;1593.831638
20498;1658.762133;1642.05039;1570.485229;1594.934645
20500;1659.87526;1642.05039;1570.485229;1596.052271
20502;1661.054107;1642.05039;1570.485229;1597.234737
20504;1662.228412;1642.05039;1570.485229;1598.412281
20506;1663.398228;1642.05039;1570.485229;1599.584962
20508;1664.552303;1642.05039;1570.485229;1600.740565
20510;1665.699631;1642.05039;1570.485229;1601.88886
20512;1666.955733;1642.05039;1570.485229;1603.144695
20514;1668.214081;1665.460243;1570.485229;1604.402995
20516;1669.479122;1665.460243;1570.485229;1605.668591
20518;1670.750846;1665.460243;1570.485229;1606.941469
20520;1669.171077;1665.460243;1590.148071;1592.698935
20522;1670.432011;1665.460243;1590.148071;1593.964845
20524;1671.69959;1665.460243;1590.148071;1595.23827
20526;1672.96936;1665.460243;1590.148071;1596.514199
20528;1674.234572;1665.460243;1590.148071;1597.785043
20530;1675.499723;1665.460243;1590.148071;1599.05586
20532;1676.668469;1665.460243;1590.148071;1600.229942
20534;1677.83721;1665.460243;1590.148071;1601.404021
20536;1679.00819;1665.460243;1590.148071;1602.580622
20538;1680.181359;1665.460243;1590.148071;1603.759686
20540;1681.352338;1665.460243;1590.148071;1604.936287
20542;1682.491935;1665.460243;1590.148071;1606.079996
20544;1683.629313;1665.460243;1590.148071;1607.221189
20546;1684.760028;1665.460243;1590.148071;1608.35487
20548;1685.884069;1665.460243;1590.148071;1609.481032
20550;1687.005871;1665.460243;1590.148071;1610.604667
20552;1688.205227;1665.460243;1590.148071;1611.805403
20554;1689.402331;1665.460243;1590.148071;1613.003612
20556;1690.612812;1665.460243;1590.148071;1614.216867
20558;1691.818854;1665.460243;1590.148071;1615.425127
20560;1693.027145;1665.460243;1590.148071;1616.635916
20562;1694.258428;1665.460243;1590.148071;1617.870521
20564;1695.485265;1687.870095;1590.148071;1619.100129
20566;1696.707602;1687.870095;1590.148071;1620.324682
20568;1697.923242;1687.870095;1590.148071;1621.541713
20570;1696.711199;1687.870095;1629.272217;1631.706087
20572;1697.886232;1687.870095;1629.272217;1632.882931
20574;1699.063444;1687.870095;1629.272217;1634.062094
20576;1700.247336;1687.870095;1629.272217;1635.248345
20578;1701.426765;1687.870095;1629.272217;1636.429873
20580;1702.608425;1687.870095;1629.272217;1637.613773
20582;1703.796369;1687.870095;1629.272217;1638.804647
20584;1704.979837;1687.870095;1629.272217;1639.990788
20586;1706.158831;1687.870095;1629.272217;1641.1722
20588;1707.326624;1687.870095;1629.272217;1642.341752
20590;1708.492191;1687.870095;1629.272217;1643.508962
20592;1709.590381;1687.870095;1629.272217;1644.608208
20594;1710.686325;1687.870095;1629.272217;1645.705078
20596;1711.780025;1687.870095;1629.272217;1646.799574
20598;1712.873717;1687.870095;1629.272217;1647.894067
20600;1713.969637;1687.870095;1629.272217;1648.990928
20602;1715.069655;1687.870095;1629.272217;1650.091951
20604;1716.169664;1687.870095;1629.272217;1651.19297
20606;1717.271896;1687.870095;1629.272217;1652.296354
20608;1718.365244;1687.870095;1629.272217;1653.390321
20610;1719.456352;1687.870095;1629.272217;1654.48192
20612;1720.606561;1687.870095;1629.272217;1655.631641
20614;1721.756771;1709.279948;1629.272217;1656.781368
20616;1722.909208;1709.279948;1629.272217;1657.933466
20618;1724.063871;1709.279948;1629.272217;1659.087931
20620;1723.210987;1709.279948;1667.144043;1669.452769
20622;1724.275801;1709.279948;1667.144043;1670.517378
20624;1725.345024;1709.279948;1667.144043;1671.586602
20626;1726.414248;1709.279948;1667.144043;1672.655824
20628;1727.479063;1709.279948;1667.144043;1673.720427
20630;1728.54611;1709.279948;1667.144043;1674.787365
20632;1729.576918;1709.279948;1667.144043;1675.818479
20634;1730.607727;1709.279948;1667.144043;1676.849593
20636;1731.634071;1709.279948;1667.144043;1677.87603
20638;1732.656;1709.279948;1667.144043;1678.897844
20640;1733.675696;1709.279948;1667.144043;1679.917318
20642;1734.762181;1709.279948;1667.144043;1681.003935
20644;1735.84866;1709.279948;1667.144043;1682.090554
20646;1736.935133;1709.279948;1667.144043;1683.177174
20648;1738.0216;1709.279948;1667.144043;1684.263796
20650;1739.110288;1709.279948;1667.144043;1685.352753
20652;1740.229205;1709.279948;1667.144043;1686.47228
20654;1741.34588;1709.279948;1667.144043;1687.589469
20656;1742.46476;1709.279948;1667.144043;1688.708981
20658;1743.577014;1709.279948;1667.144043;1689.821566
20660;1744.687037;1709.279948;1667.144043;1690.931827
20662;1745.699705;1709.279948;1667.144043;1691.944415
20664;1746.710158;1729.6898;1667.144043;1692.954685
20666;1747.720611;1729.6898;1667.144043;1693.964958
20668;1748.733276;1729.6898;1667.144043;1694.977552
20670;1749.741568;1729.6898;1667.144043;1695.985568
20672;1750.71392;1729.6898;1667.144043;1696.956798
20674;1751.686262;1729.6898;1667.144043;1697.928011
20676;1752.658592;1729.6898;1667.144043;1698.899207
20678;1753.628748;1729.6898;1667.144043;1699.86812
20680;1752.01574;1729.6898;1680.844238;1682.784644
20682;1753.003409;1729.6898;1680.844238;1683.769891
20684;1753.991077;1729.6898;1680.844238;1684.755133
20686;1754.97657;1729.6898;1680.844238;1685.737955
20688;1755.962063;1729.6898;1680.844238;1686.720772
20690;1756.954178;1729.6898;1680.844238;1687.710946
20692;1757.973631;1729.6898;1680.844238;1688.730491
20694;1758.99753;1729.6898;1680.844238;1689.754987
20696;1760.025821;1729.6898;1680.844238;1690.784371
20698;1761.056331;1729.6898;1680.844238;1691.816227
20700;1762.091232;1729.6898;1680.844238;1692.852967
20702;1763.082933;1729.6898;1680.844238;1693.845745
20704;1764.070244;1729.6898;1680.844238;1694.833637
20706;1765.059785;1729.6898;1680.844238;1695.824
20708;1766.040481;1729.6898;1680.844238;1696.804528
20710;1767.021178;1729.6898;1680.844238;1697.785055
20712;1768.017173;1729.6898;1680.844238;1698.778971
20714;1769.017618;1749.099652;1680.844238;1699.777813
20716;1770.022467;1749.099652;1680.844238;1700.781528
20718;1771.027317;1749.099652;1680.844238;1701.785222
20720;1772.029936;1749.099652;1680.844238;1702.786415
20722;1773.047801;1749.099652;1680.844238;1703.803737
20724;1774.065666;1749.099652;1680.844238;1704.821056
20726;1775.079113;1749.099652;1680.844238;1705.833465
20728;1776.090324;1749.099652;1680.844238;1706.843389
20730;1777.108191;1749.099652;1680.844238;1707.860704
20732;1778.155501;1749.099652;1680.844238;1708.910604
20734;1779.204968;1749.099652;1680.844238;1709.96292
20736;1780.254411;1749.099652;1680.844238;1711.015229
20738;1781.301651;1749.099652;1680.844238;1712.065108
20740;1780.06761;1749.099652;1717.010132;1719.104796
20742;1781.033673;1749.099652;1717.010132;1720.058779
20744;1781.993142;1749.099652;1717.010132;1721.007587
20746;1782.95044;1749.099652;1717.010132;1721.954675
20748;1783.905516;1749.099652;1717.010132;1722.900002
20750;1784.862788;1749.099652;1717.010132;1723.847024
20752;1785.790266;1749.099652;1717.010132;1724.76518
20754;1786.71553;1749.099652;1717.010132;1725.681593
20756;1787.634219;1749.099652;1717.010132;1726.59285
20758;1788.535412;1749.099652;1717.010132;1727.490409
20760;1789.427842;1749.099652;1717.010132;1728.381089
20762;1790.374147;1749.099652;1717.010132;1729.32896
20764;1791.318349;1767.509505;1717.010132;1730.275133
20766;1792.266937;1767.509505;1717.010132;1731.224673
20768;1793.224279;1767.509505;1717.010132;1732.180988
20770;1794.199001;1767.509505;1717.010132;1733.150803
20772;1795.177474;1767.509505;1717.010132;1734.121773
20774;1796.162442;1767.509505;1717.010132;1735.097769
20776;1797.145266;1767.509505;1717.010132;1736.072064
20778;1798.115086;1767.509505;1717.010132;1737.036196
20780;1799.076231;1767.509505;1717.010132;1737.993532
20782;1799.949232;1767.509505;1717.010132;1738.871018
20784;1800.824341;1767.509505;1717.010132;1739.750159
20786;1801.703793;1767.509505;1717.010132;1740.632696
20788;1802.587536;1767.509505;1717.010132;1741.518594
20790;1801.598253;1767.509505;1749.495361;1751.271985
20792;1802.451876;1767.509505;1749.495361;1752.122246
20794;1803.300987;1767.509505;1749.495361;1752.96773
20796;1804.143421;1767.509505;1749.495361;1753.806159
20798;1804.979162;1767.509505;1749.495361;1754.637515
20800;1805.806037;1767.509505;1749.495361;1755.459511
20802;1806.569594;1767.509505;1749.495361;1756.219706
20804;1807.322112;1767.509505;1749.495361;1756.968258
20806;1808.079043;1767.509505;1749.495361;1757.721461
20808;1808.844706;1767.509505;1749.495361;1758.483871
20810;1809.621369;1767.509505;1749.495361;1759.257877
20812;1810.435527;1767.509505;1749.495361;1760.071911
20814;1811.256282;1784.919357;1749.495361;1760.892903
20816;1812.074872;1784.919357;1749.495361;1761.711613
20818;1812.882432;1784.919357;1749.495361;1762.518692
20820;1813.676802;1784.919357;1749.495361;1763.311867
20822;1814.523348;1784.919357;1749.495361;1764.156011
20824;1815.369917;1784.919357;1749.495361;1765.000183
20826;1816.21872;1784.919357;1749.495361;1765.846715
20828;1817.069753;1784.919357;1749.495361;1766.695604
20830;1817.920803;1784.919357;1749.495361;1767.544515
20832;1818.732538;1784.919357;1749.495361;1768.35323
20834;1819.537703;1784.919357;1749.495361;1769.155018
20836;1820.331891;1784.919357;1749.495361;1769.945229
20838;1821.119537;1784.919357;1749.495361;1770.728543
20840;1821.898504;1784.919357;1749.495361;1771.502706
20842;1822.609893;1784.919357;1749.495361;1772.209986
20844;1823.323538;1784.919357;1749.495361;1772.919652
20846;1824.039383;1784.919357;1749.495361;1773.63164
20848;1824.759673;1784.919357;1749.495361;1774.348321
20850;1825.486543;1784.919357;1749.495361;1775.071947
20852;1826.190918;1784.919357;1749.495361;1775.773612
20854;1826.899652;1784.919357;1749.495361;1776.479876
