t;xObs;xRef;xCam;xKalman
9310;2185.8404826709352;2203.8984258457558;2188.77685546875;2188.4167111632105
9312;2185.8774794202218;2203.8984258457558;2188.77685546875;2188.4128903093538
9314;2185.9130818542017;2203.8984258457558;2188.77685546875;2188.4074887243264
9316;2185.9533724144635;2203.8984258457558;2188.77685546875;2188.4077016727369
9318;2186.0393371012378;2203.8984258457558;2187.048828125;2187.0550384231369
9320;2186.1782776540067;2203.8984258457558;2187.048828125;2187.1625545756042
9322;2186.322106951251;2203.8984258457558;2187.048828125;2187.2757304111333
9324;2186.4658117971785;2203.8984258457558;2187.048828125;2187.3887813186366
9326;2186.61143653258;2203.8984258457558;2187.048828125;2187.5040595832024
9328;2186.7528863931511;2203.8984258457558;2187.048828125;2187.6145467646129
9330;2186.8487894341556;2203.8984258457558;2187.048828125;2187.678839090986
9332;2186.9446379879359;2203.8984258457558;2187.048828125;2187.7430768040567
9334;2187.0425046505188;2203.8984258457558;2187.048828125;2187.8096441304
9336;2187.141369516286;2203.8984258457558;2187.048828125;2187.8773617324823
9338;2187.2361446254831;2203.8984258457558;2187.048828125;2187.9403737529956
9340;2187.2674818570035;2203.8984258457558;2187.048828125;2187.937702924321
9342;2187.3002718075795;2203.8984258457558;2187.048828125;2187.9366371032947
9344;2187.3284103376886;2205.0528989827117;2187.048828125;2187.9301482848314
9346;2187.3558796516409;2205.0528989827117;2187.048828125;2187.9228345048664
9348;2187.3816555472958;2205.0528989827117;2187.048828125;2187.9135193888783
9350;2187.5162014704042;2205.0528989827117;2187.048828125;2188.0118893859735
9352;2187.6520297230309;2205.0528989827117;2187.048828125;2188.1116947023511
9354;2187.7912115820518;2205.0528989827117;2187.048828125;2188.2153184708573
9356;2187.9378779381341;2205.0528989827117;2187.048828125;2188.3275117241442
9358;2187.9784990425342;2205.0528989827117;2184.802978515625;2185.0289285643603
9360;2188.1751948121355;2205.0528989827117;2184.802978515625;2185.1631338054417
9362;2188.3687887361802;2205.0528989827117;2184.802978515625;2185.2933563207716
9364;2188.5642992372082;2205.0528989827117;2184.802978515625;2185.4260790713192
9366;2188.7638240213796;2205.0528989827117;2184.802978515625;2185.5639917525004
9368;2188.9633636944445;2205.0528989827117;2184.802978515625;2185.7019194580776
9370;2189.070551226353;2205.0528989827117;2184.802978515625;2185.7497204413444
9372;2189.17846886324;2205.0528989827117;2184.802978515625;2185.798546047216
9374;2189.2850800082388;2205.0528989827117;2184.802978515625;2185.8457681593122
9376;2189.3954933633845;2205.0528989827117;2184.802978515625;2185.89796723157
9378;2189.5046605223383;2205.0528989827117;2184.802978515625;2185.9486233653965
9380;2189.5284096266232;2205.0528989827117;2184.802978515625;2185.9116831707784
9382;2189.5501655270386;2205.0528989827117;2184.802978515625;2185.8721582616968
9384;2189.5688791492435;2205.0528989827117;2184.802978515625;2185.8287108676905
9386;2189.5916707121351;2205.0528989827117;2184.802978515625;2185.7905173622703
9388;2189.6165563446111;2205.0528989827117;2184.802978515625;2185.7550023544
9390;2189.6347341159308;2205.0528989827117;2184.802978515625;2185.7127176959889
9392;2189.6572243779005;2205.0528989827117;2184.802978515625;2185.6759143578261
9394;2189.6790208652519;2206.9990786429503;2184.802978515625;2185.6381283784854
9396;2189.7031426204271;2206.9990786429503;2184.802978515625;2185.603252109504
9398;2189.7245389218988;2206.9990786429503;2184.802978515625;2185.5647698487778
9400;2189.8764453629451;2206.9990786429503;2184.802978515625;2185.6558069658226
9402;2190.030522848409;2206.9990786429503;2184.802978515625;2185.7496076420466
9404;2190.1847617144035;2206.9990786429503;2184.802978515625;2185.8435708010379
9406;2190.3452515326371;2206.9990786429503;2184.802978515625;2185.9455471753881
9408;2190.5019536294303;2206.9990786429503;2184.802978515625;2186.0425613480506
9410;2190.7156667969366;2206.9990786429503;2184.802978515625;2186.1959499503409
9412;2190.9283656636703;2206.9990786429503;2184.802978515625;2186.3480284093225
9414;2191.1400539933011;2206.9990786429503;2184.802978515625;2186.4988073294758
9416;2191.3527045389505;2206.9990786429503;2184.802978515625;2186.6508369840694
9418;2191.5613058528556;2206.9990786429503;2184.802978515625;2186.7976477463208
9420;2191.6750101596404;2206.9990786429503;2184.802978515625;2186.8494706094671
9422;2191.7875871430142;2206.9990786429503;2184.802978515625;2186.8998697923162
9424;2191.8980164319082;2206.9990786429503;2184.802978515625;2186.9475360104711
9426;2192.0143666273211;2206.9990786429503;2184.802978515625;2187.0028835632629
9428;2192.1326971565431;2206.9990786429503;2184.802978515625;2187.0607959448766
9430;2192.2561693592547;2206.9990786429503;2184.802978515625;2187.1237241695944
9432;2192.3797094861152;2206.9990786429503;2184.802978515625;2187.186720665386
9434;2192.5012718055746;2206.9990786429503;2184.802978515625;2187.2471479466167
9436;2192.6228612662339;2206.9990786429503;2184.802978515625;2187.3076025030423
9438;2192.7414344143513;2206.9990786429503;2184.802978515625;2187.3641602838893
9440;2192.9432534834227;2206.9990786429503;2184.802978515625;2187.50097785477
9442;2193.1480250793588;2206.9990786429503;2184.802978515625;2187.6416277244944
9444;2193.3507475374076;2209.7338754536313;2184.802978515625;2187.7796435179971
9446;2193.5564461838067;2209.7338754536313;2184.802978515625;2187.9215154408566
9448;2193.5545682045131;2209.7338754536313;2187.500244140625;2187.7879688736425
9450;2193.7296351836694;2209.7338754536313;2187.500244140625;2187.9423253359887
9452;2193.9077997491149;2209.7338754536313;2187.500244140625;2188.1000804886166
9454;2194.0850319829415;2209.7338754536313;2187.500244140625;2188.256802476646
9456;2194.2684584841372;2209.7338754536313;2187.500244140625;2188.4203209790003
9458;2194.4469912254735;2209.7338754536313;2187.500244140625;2188.5784454718541
9460;2194.4941796476369;2209.7338754536313;2187.500244140625;2188.6049474907036
9462;2194.53206092998;2209.7338754536313;2187.500244140625;2188.6212392336397
9464;2194.5675497896668;2209.7338754536313;2187.500244140625;2188.6349361249745
9466;2194.607784566726;2209.7338754536313;2187.500244140625;2188.65388199773
9468;2194.6518298988713;2209.7338754536313;2187.500244140625;2188.6770379562759
9470;2194.7247715773169;2209.7338754536313;2187.500244140625;2188.7291064817055
9472;2194.8017728036994;2209.7338754536313;2187.500244140625;2188.785636563141
9474;2194.8788090497796;2209.7338754536313;2187.500244140625;2188.8422017080852
9476;2194.9599856005875;2209.7338754536313;2187.500244140625;2188.9033092693935
9478;2195.0412761071311;2209.7338754536313;2187.500244140625;2188.9645309414809
9480;2195.1753862606315;2209.7338754536313;2187.500244140625;2189.0784420354848
9482;2195.3083060157423;2209.7338754536313;2187.500244140625;2189.1910612381607
9484;2195.4379720130105;2209.7338754536313;2187.500244140625;2189.3001253248076
9486;2195.5704728345922;2209.7338754536313;2187.500244140625;2189.4123246235558
9488;2195.3438343054559;2209.7338754536313;2185.523681640625;2185.7455149316561
9490;2195.4757601021806;2209.7338754536313;2185.523681640625;2185.8255505651091
9492;2195.61145804628;2209.7338754536313;2185.523681640625;2185.9103640119492
9494;2195.7427180577492;2213.2510736959807;2185.523681640625;2185.9897305643781
9496;2195.8767172637072;2213.2510736959807;2185.523681640625;2186.0725884923477
9498;2196.007290888886;2213.2510736959807;2185.523681640625;2186.1512652828069
9500;2196.1006261852845;2213.2510736959807;2185.523681640625;2186.1923699827521
9502;2196.1970713791206;2213.2510736959807;2185.523681640625;2186.2373384459916
9504;2196.2987600109645;2213.2510736959807;2185.523681640625;2186.2888050212046
9506;2196.4089061104246;2213.2510736959807;2185.523681640625;2186.3507380974211
9508;2196.520389609856;2213.2510736959807;2185.523681640625;2186.414263176935
9510;2196.6986081052223;2213.2510736959807;2185.523681640625;2186.5431809274614
9512;2196.8698592421192;2213.2510736959807;2185.523681640625;2186.66337194793
9514;2197.0371225820004;2213.2510736959807;2185.523681640625;2186.7785687709552
9516;2197.1993032286796;2213.2510736959807;2185.523681640625;2186.8874285515167
9518;2197.3614617718781;2213.2510736959807;2185.523681640625;2186.9962660919309
9520;2197.6027722676076;2213.2510736959807;2185.523681640625;2187.1853300086859
9522;2197.8488930981266;2213.2510736959807;2185.523681640625;2187.3804611633605
9524;2198.0988698749547;2213.2510736959807;2185.523681640625;2187.5804466642971
9526;2198.355931257297;2213.2510736959807;2185.523681640625;2187.7892759406213
9528;2198.1545245204261;2213.2510736959807;2185.24951171875;2185.6723586038247
9530;2198.4346194631803;2213.2510736959807;2185.24951171875;2185.9486278698491
9532;2198.7147926393245;2213.2510736959807;2185.24951171875;2186.2249754615382
9534;2198.9898494329041;2213.2510736959807;2185.24951171875;2186.4961036726713
9536;2199.263843168379;2213.2510736959807;2185.24951171875;2186.76614799359
9538;2199.5336319216676;2213.2510736959807;2185.24951171875;2187.0319045263277
9540;2199.7407312680075;2213.2510736959807;2185.24951171875;2187.234783636447
9542;2199.9488502677655;2213.2510736959807;2185.24951171875;2187.438703191674
9544;2200.1590344394208;2217.5135421503433;2185.24951171875;2187.6447290463975
9546;2200.3744728206475;2217.5135421503433;2185.24951171875;2187.8561127175922
9548;2200.588989511421;2217.5135421503433;2185.24951171875;2188.0665539910069
9550;2200.8312446023492;2217.5135421503433;2185.24951171875;2188.3046890435708
9552;2201.0717949198261;2217.5135421503433;2185.24951171875;2188.5410780538359
9554;2201.3095875227227;2217.5135421503433;2185.24951171875;2188.7746477136029
9556;2201.5507816372283;2217.5135421503433;2185.24951171875;2189.011681120026
9558;2201.7882107561377;2217.5135421503433;2185.24951171875;2189.2448675614241
9560;2202.1341890399381;2217.5135421503433;2185.24951171875;2189.5867411904183
9562;2202.4741281842489;2217.5135421503433;2185.24951171875;2189.9224519291429
9564;2202.8140981041033;2217.5135421503433;2185.24951171875;2190.2581934832924
9566;2203.1520451297356;2217.5135421503433;2185.24951171875;2190.591871030374
9568;2203.4909968005454;2217.5135421503433;2185.24951171875;2190.9265735384679
9570;2203.7983518737237;2217.5135421503433;2185.24951171875;2191.2298115742783
9572;2204.1033458009656;2217.5135421503433;2185.24951171875;2191.53064694797
9574;2204.4048897004641;2217.5135421503433;2185.24951171875;2191.8279699147606
9576;2204.7101484011268;2217.5135421503433;2185.24951171875;2192.1290894954927
9578;2204.45788377286;2217.5135421503433;2188.984619140625;2189.5845034266517
9580;2204.6840845506435;2217.5135421503433;2188.984619140625;2189.8083485947582
9582;2204.9118647501723;2217.5135421503433;2188.984619140625;2190.0337971210406
9584;2205.1391864825632;2217.5135421503433;2188.984619140625;2190.2587869303388
9586;2205.3734043224003;2217.5135421503433;2188.984619140625;2190.4907577366212
9588;2205.6114970281969;2217.5135421503433;2188.984619140625;2190.7266516243558
9590;2205.8364594907089;2217.5135421503433;2188.984619140625;2190.9493188702668
9592;2206.063268048706;2217.5135421503433;2188.984619140625;2191.1738565468677
9594;2206.2930040138976;2222.5497599459054;2188.984619140625;2191.4013579358893
9596;2206.5278328941713;2222.5497599459054;2188.984619140625;2191.6340127674193
9598;2206.760471085262;2222.5497599459054;2188.984619140625;2191.864452664553
9600;2207.0080078332094;2222.5497599459054;2188.984619140625;2192.1097503852684
9602;2207.2565268359413;2222.5497599459054;2188.984619140625;2192.3560425507794
9604;2207.5028474480869;2222.5497599459054;2188.984619140625;2192.6001118016311
9606;2207.7469560940635;2222.5497599459054;2188.984619140625;2192.8419448319178
9608;2207.9866771995107;2222.5497599459054;2188.984619140625;2193.07934156423
9610;2208.2926985951303;2222.5497599459054;2188.984619140625;2193.3829562802443
9612;2208.5943335600509;2222.5497599459054;2188.984619140625;2193.6821358019261
9614;2208.894681618739;2222.5497599459054;2188.984619140625;2193.9800160294162
9616;2209.1937456678379;2222.5497599459054;2188.984619140625;2194.2766001381451
9618;2208.9023228806914;2222.5497599459054;2192.55908203125;2193.1498447812714
9620;2209.2230109319535;2222.5497599459054;2192.55908203125;2193.4663828083885
9622;2209.5423883469725;2222.5497599459054;2192.55908203125;2193.7815903242149
9624;2209.8604064001042;2222.5497599459054;2192.55908203125;2194.0954181045227
9626;2210.1813356539678;2222.5497599459054;2192.55908203125;2194.4122164145683
9628;2210.5031090444595;2222.5497599459054;2192.55908203125;2194.729878634746
9630;2210.812655826619;2222.5497599459054;2192.55908203125;2195.0353325790097
9632;2211.1219711622293;2222.5497599459054;2192.55908203125;2195.3405548145438
9634;2211.4299705170861;2222.5497599459054;2192.55908203125;2195.6444407606623
9636;2211.7409479751436;2222.5497599459054;2192.55908203125;2195.9513641856365
9638;2212.0517364969778;2222.5497599459054;2192.55908203125;2196.258098457276
9640;2212.3744884856133;2222.5497599459054;2192.55908203125;2196.5766406058024
9642;2212.7002636526031;2222.5497599459054;2192.55908203125;2196.8982653361904
9644;2213.0204661413513;2228.3590825635179;2192.55908203125;2197.2142174738715
9646;2213.3436528016528;2228.3590825635179;2192.55908203125;2197.5332131355203
9648;2213.6644870085943;2228.3590825635179;2192.55908203125;2197.8498165136
9650;2213.9967956540886;2228.3590825635179;2192.55908203125;2198.1779047930117
9652;2214.3287604725442;2228.3590825635179;2192.55908203125;2198.5056488398445
9654;2214.6593115605765;2228.3590825635179;2192.55908203125;2198.8319591910022
9656;2214.9949325415782;2228.3590825635179;2192.55908203125;2199.163438232215
9658;2215.3281272686731;2228.3590825635179;2192.55908203125;2199.4924511179638
9660;2215.5954714057266;2228.3590825635179;2192.55908203125;2199.7558139755065
9662;2215.8577687988081;2228.3590825635179;2192.55908203125;2200.0140502335253
9664;2216.1192875921197;2228.3590825635179;2192.55908203125;2200.2715071403859
9666;2216.38111266838;2228.3590825635179;2192.55908203125;2200.5292891284935
9668;2216.0848607750327;2228.3590825635179;2200.576171875;2201.0932180255049
9670;2216.377106594894;2228.3590825635179;2200.576171875;2201.3694298624214
9672;2216.6712932640048;2228.3590825635179;2200.576171875;2201.6477366487234
9674;2216.9652202943212;2228.3590825635179;2200.576171875;2201.9257827295723
9676;2217.2644580779706;2228.3590825635179;2200.576171875;2202.2095230736995
9678;2217.5601918369243;2228.3590825635179;2200.576171875;2202.4895276249804
9680;2217.8973395230187;2228.3590825635179;2200.576171875;2202.8103308040527
9682;2218.2333434128864;2228.3590825635179;2200.576171875;2203.129914187045
9684;2218.5670282795477;2228.3590825635179;2200.576171875;2203.4470229590193
9686;2218.90957261993;2228.3590825635179;2200.576171875;2203.7736081822623
9688;2219.2544047995198;2228.3590825635179;2200.576171875;2204.1026349743856
9690;2219.5775305605212;2228.3590825635179;2200.576171875;2204.4104599668153
9692;2219.9040152470498;2228.3590825635179;2200.576171875;2204.7218750033721
9694;2220.2328160778015;2234.9369016752871;2200.576171875;2205.0357617862778
9696;2220.5628170860646;2234.9369016752871;2200.576171875;2205.3509250448665
9698;2220.8907133208349;2234.9369016752871;2200.576171875;2205.6638306646373
9700;2221.224489767571;2234.9369016752871;2200.576171875;2205.9825011227222
9702;2221.5582792322448;2234.9369016752871;2200.576171875;2206.301184662876
9704;2221.8898320829135;2234.9369016752871;2200.576171875;2206.6174763439149
9706;2222.2236085296495;2234.9369016752871;2200.576171875;2206.9361468019997
9708;2221.8659998983826;2234.9369016752871;2202.715576171875;2203.3517761633184
9710;2222.2662797032594;2234.9369016752871;2202.715576171875;2203.7486952547733
9712;2222.6632677200942;2234.9369016752871;2202.715576171875;2204.1422732667365
9714;2223.0580023355428;2234.9369016752871;2202.715576171875;2204.5335647027491
9716;2223.4549459889677;2234.9369016752871;2202.715576171875;2204.9270982980265
9718;2223.8485364454546;2234.9369016752871;2202.715576171875;2205.3172293307762
9720;2224.2211623980033;2234.9369016752871;2202.715576171875;2205.6865556572411
9722;2224.5925635923272;2234.9369016752871;2202.715576171875;2206.0546405259252
9724;2224.963846374279;2234.9369016752871;2202.715576171875;2206.4226068454846
9726;2225.3394965255557;2234.9369016752871;2202.715576171875;2206.7950063421235
9728;2225.715109085324;2234.9369016752871;2202.715576171875;2207.1673682024439
9730;2226.0521544685594;2234.9369016752871;2202.715576171875;2207.5011452668623
9732;2226.389205049009;2234.9369016752871;2202.715576171875;2207.8349275340206
9734;2226.7251592024954;2234.9369016752871;2202.715576171875;2208.1675971900127
9736;2227.0644579360128;2234.9369016752871;2202.715576171875;2208.5036607697925
9738;2227.4049025703043;2234.9369016752871;2202.715576171875;2208.8408864882308
9740;2227.7814017144669;2234.9369016752871;2202.715576171875;2209.2140094263154
9742;2228.1626367710005;2234.9369016752871;2202.715576171875;2209.5919345194429
9744;2228.5419522371139;2242.2755210635405;2202.715576171875;2209.9679072411227
9746;2228.924905156156;2242.2755210635405;2202.715576171875;2210.3475671283259
9748;2228.6232621781869;2242.2755210635405;2209.546142578125;2210.3047462939276
9750;2229.0491054712252;2242.2755210635405;2209.546142578125;2210.7245788647874
9752;2229.4773618033305;2242.2755210635405;2209.546142578125;2211.1468849342318
9754;2229.9036373005888;2242.2755210635405;2209.546142578125;2211.5671507656284
9756;2230.3345337752958;2242.2755210635405;2209.546142578125;2211.9921580253044
9758;2230.7623722279777;2242.2755210635405;2209.546142578125;2212.4140175989251
9760;2231.1852409608596;2242.2755210635405;2209.546142578125;2212.8310456731333
9762;2231.6047787649891;2242.2755210635405;2209.546142578125;2213.2446524538527
9764;2232.0286677119848;2242.2755210635405;2209.546142578125;2213.6627302000138
9766;2232.4548036284405;2242.2755210635405;2209.546142578125;2214.0831156603681
9768;2232.87987290147;2242.2755210635405;2209.546142578125;2214.5024042489385
9770;2233.2927283667341;2242.2755210635405;2209.546142578125;2214.9093491815588
9772;2233.7024749010693;2242.2755210635405;2209.546142578125;2215.3130953399923
9774;2234.11349224978;2242.2755210635405;2209.546142578125;2215.7181430394216
9776;2234.5280001663718;2242.2755210635405;2209.546142578125;2216.1267720816204
9778;2234.9405124514674;2242.2755210635405;2209.546142578125;2216.5333453270659
9780;2235.3243634167534;2242.2755210635405;2209.546142578125;2216.9113610727854
9782;2235.7039311163658;2242.2755210635405;2209.546142578125;2217.2849737883821
9784;2236.0835321948985;2242.2755210635405;2209.546142578125;2217.6586199561862
9786;2236.4664731966232;2242.2755210635405;2209.546142578125;2218.0356964922084
9788;2236.2680456313956;2242.2755210635405;2219.931884765625;2220.6859722340059
9790;2236.656802625439;2242.2755210635405;2219.931884765625;2221.0306757748517
9792;2237.0487557807469;2242.2755210635405;2219.931884765625;2221.3792470223689
9794;2237.4317760067343;2250.3642692726112;2219.931884765625;2221.7170846064428
9796;2237.8168048478183;2250.3642692726112;2219.931884765625;2222.0573798878718
9798;2238.1972080844466;2250.3642692726112;2219.931884765625;2222.3921469140928
9800;2238.653639377409;2250.3642692726112;2219.931884765625;2222.8018707925548
9802;2239.1143303724025;2250.3642692726112;2219.931884765625;2223.2167456404254
9804;2239.5805120312384;2250.3642692726112;2219.931884765625;2223.6382355049836
9806;2240.0533767832567;2250.3642692726112;2219.931884765625;2224.06775557358
9808;2240.5285831763667;2250.3642692726112;2219.931884765625;2224.5000670847653
9810;2241.0439731586489;2250.3642692726112;2219.931884765625;2224.9702257517092
9812;2241.5530336811721;2250.3642692726112;2219.931884765625;2225.43271478421
9814;2242.0567743668621;2250.3642692726112;2219.931884765625;2225.8887674535231
9816;2242.5573028335962;2250.3642692726112;2219.931884765625;2226.3409364774066
9818;2243.0556464377019;2250.3642692726112;2219.931884765625;2226.7904688891254
9820;2243.451611220089;2250.3642692726112;2219.931884765625;2227.1400716095959
9822;2243.8508439720113;2250.3642692726112;2219.931884765625;2227.4936150300387
9824;2244.2556353253608;2250.3642692726112;2219.931884765625;2227.8538433574231
9826;2244.6704849699886;2250.3642692726112;2219.931884765625;2228.2261524316482
9828;2245.0889161777341;2250.3642692726112;2219.931884765625;2228.6027215477206
9830;2245.4685240550612;2250.3642692726112;2219.931884765625;2228.9410897863863
9832;2245.8463304700435;2250.3642692726112;2219.931884765625;2229.2772158846587
9834;2246.2212001328803;2250.3642692726112;2219.931884765625;2229.6097374752135
9836;2246.5963787542141;2250.3642692726112;2219.931884765625;2229.9425730865059
9838;2246.2280705305343;2250.3642692726112;2225.68212890625;2226.3429176006789
9840;2246.6892456749929;2250.3642692726112;2225.68212890625;2226.78775057704
9842;2247.1518028069281;2250.3642692726112;2225.68212890625;2227.2340483372518
9844;2247.6168890632557;2259.1632874456923;2225.68212890625;2227.6830427445848
9846;2248.0877925958616;2259.1632874456923;2225.68212890625;2228.1382661732036
9848;2248.55913678268;2259.1632874456923;2225.68212890625;2228.5939336166921
9850;2249.1199632581774;2259.1632874456923;2225.68212890625;2229.1391866379076
9852;2249.6789093997527;2259.1632874456923;2225.68212890625;2229.6823969207044
9854;2250.2338052883697;2259.1632874456923;2225.68212890625;2230.2212328310397
9856;2250.7878137164307;2259.1632874456923;2225.68212890625;2230.7591004514593
9858;2251.3365971186158;2259.1632874456923;2225.68212890625;2231.2913353775921
9860;2251.8048563332841;2259.1632874456923;2225.68212890625;2231.7428066282018
9862;2252.2687486213958;2259.1632874456923;2225.68212890625;2232.1895821601597
9864;2252.7325354453533;2259.1632874456923;2225.68212890625;2232.636251504246
9866;2253.1973104758308;2259.1632874456923;2225.68212890625;2233.0839909782208
9868;2253.6663254871814;2259.1632874456923;2225.68212890625;2233.5362964972428
9870;2254.0345750678375;2259.1632874456923;2225.68212890625;2233.8884153398849
9872;2254.4072449581649;2259.1632874456923;2225.68212890625;2234.2452835226222
9874;2254.78115413992;2259.1632874456923;2225.68212890625;2234.6034745175152
9876;2255.15954433922;2259.1632874456923;2225.68212890625;2234.9664741932424
9878;2254.6544592487771;2259.1632874456923;2230.233642578125;2230.9599315489786
9880;2255.0843187714668;2259.1632874456923;2230.233642578125;2231.3618662907274
9882;2255.5121903027739;2259.1632874456923;2230.233642578125;2231.7615212507026
9884;2255.9348097991142;2259.1632874456923;2230.233642578125;2232.1551974996532
9886;2256.3607559393859;2259.1632874456923;2230.233642578125;2232.5526391383751
9888;2256.7857379395896;2259.1632874456923;2230.233642578125;2232.9489710237171
9890;2257.34442829382;2259.1632874456923;2230.233642578125;2233.4786127920365
9892;2257.9085471413227;2259.1632874456923;2230.233642578125;2234.0144151682784
9894;2258.4770700825325;2268.6947679289365;2230.233642578125;2234.5552046443245
9896;2259.0511831325821;2268.6947679289365;2230.233642578125;2235.1023191524673
9898;2259.6244545242;2268.6947679289365;2230.233642578125;2235.6484490848111
9900;2260.2099139248403;2268.6947679289365;2230.233642578125;2236.2067435972926
9902;2260.7933078904794;2268.6947679289365;2230.233642578125;2236.7626802353452
9904;2261.3713909605926;2268.6947679289365;2230.233642578125;2237.3125783654591
9906;2261.9516043526664;2268.6947679289365;2230.233642578125;2237.8648973590975
9908;2262.5286005427283;2268.6947679289365;2230.233642578125;2238.4135614392926
9910;2263.0007361931125;2268.6947679289365;2230.233642578125;2238.8567350272706
9912;2263.4686092609049;2268.6947679289365;2230.233642578125;2239.2950616101634
9914;2263.9353768488581;2268.6947679289365;2230.233642578125;2239.7321353066282
9916;2264.4021060041923;2268.6947679289365;2230.233642578125;2240.1691700894385
9918;2264.2410029417242;2268.6947679289365;2246.40673828125;2247.2842635953748
9920;2264.6586978490468;2268.6947679289365;2246.40673828125;2247.6511557674985
9922;2265.0798999919193;2268.6947679289365;2246.40673828125;2248.0223065958839
9924;2265.500325670997;2268.6947679289365;2246.40673828125;2248.3924360658207
9926;2265.9297028163605;2268.6947679289365;2246.40673828125;2248.7735178213647
9928;2266.3595152926391;2268.6947679289365;2246.40673828125;2249.1550437227011
9930;2266.8804350770324;2268.6947679289365;2246.40673828125;2249.6276140464229
9932;2267.40709011233;2268.6947679289365;2246.40673828125;2250.1071772112268
9934;2267.9341790710355;2268.6947679289365;2246.40673828125;2250.5871855170321
9936;2268.4681146612365;2268.6947679289365;2246.40673828125;2251.0755458737767
9938;2269.0036257842185;2268.6947679289365;2246.40673828125;2251.5657411490142
9940;2269.5730960750629;2268.6947679289365;2246.40673828125;2252.0927159158014
9942;2270.1436644927321;2268.6947679289365;2246.40673828125;2252.6210355728244
9944;2270.711115123223;2278.9535035362173;2246.40673828125;2253.1454922806479
9946;2271.2796556020376;2278.9535035362173;2246.40673828125;2253.6712905348836
9948;2271.8493024345189;2278.9535035362173;2246.40673828125;2254.1984473673047
9950;2272.3322255748631;2278.9535035362173;2246.40673828125;2254.6395934922348
9952;2272.8163517472085;2278.9535035362173;2246.40673828125;2255.0821973501452
9954;2273.30380658001;2278.9535035362173;2246.40673828125;2255.5288813093352
9956;2273.7935645605735;2278.9535035362173;2246.40673828125;2255.9783701170149
9958;2273.5323031946755;2278.9535035362173;2252.46484375;2253.3628194624462
9960;2273.9881670467521;2278.9535035362173;2252.46484375;2253.801423279469
9962;2274.4454791119174;2278.9535035362173;2252.46484375;2254.2415830663876
9964;2274.9031867272379;2278.9535035362173;2252.46484375;2254.682142614336
9966;2275.3633885443114;2278.9535035362173;2252.46484375;2255.1254056221187
9968;2275.8198261137868;2278.9535035362173;2252.46484375;2255.564498840939
9970;2276.3357815122131;2278.9535035362173;2252.46484375;2256.0628779153703
9972;2276.8501193141019;2278.9535035362173;2252.46484375;2256.5594397614482
9974;2277.3596604733366;2278.9535035362173;2252.46484375;2257.050693497159
9976;2277.8685391532213;2278.9535035362173;2252.46484375;2257.54118745005
9978;2278.3767169319126;2278.9535035362173;2252.46484375;2258.0308805205291
9980;2278.9445567854332;2278.9535035362173;2252.46484375;2258.57993320183
9982;2279.5115137744042;2278.9535035362173;2252.46484375;2259.1280033238736
9984;2280.0754824881542;2278.9535035362173;2252.46484375;2259.6727775918839
9986;2280.6395183195018;2278.9535035362173;2252.46484375;2260.2176197663375
9988;2281.2005148337371;2278.9535035362173;2252.46484375;2260.7591143787408
9990;2281.751933657576;2278.9535035362173;2252.46484375;2261.291471894318
9992;2282.3072728967286;2278.9535035362173;2252.46484375;2261.8281599604916
9994;2282.8593415315972;2289.9303490368306;2252.46484375;2262.3612665346104
9996;2283.4143113227351;2289.9303490368306;2252.46484375;2262.8975807535039
9998;2283.9691231809129;2289.9303490368306;2252.46484375;2263.4337351600611
10000;2284.5138493442469;2289.9303490368306;2252.46484375;2263.9593700148262
10002;2285.0585755075808;2289.9303490368306;2252.46484375;2264.4850048695912
10004;2285.6022528416297;2289.9303490368306;2252.46484375;2265.0094870813277
10006;2286.1469605552838;2289.9303490368306;2252.46484375;2265.5351032760045
10008;2285.755773553105;2289.9303490368306;2259.69189453125;2260.7397744204263
10010;2286.226589426793;2289.9303490368306;2259.69189453125;2261.1909431125987
10012;2286.6932528394686;2289.9303490368306;2259.69189453125;2261.6375458119883
10014;2287.1619409379091;2289.9303490368306;2259.69189453125;2262.0863794718075
10016;2287.6368871916707;2289.9303490368306;2259.69189453125;2262.5420940861441
10018;2288.1150606520182;2289.9303490368306;2259.69189453125;2263.001348304334
10020;2288.5703224750914;2289.9303490368306;2259.69189453125;2263.4385531325383
10022;2289.0267125591176;2289.9303490368306;2259.69189453125;2263.8769894265042
10024;2289.4780067324045;2289.9303490368306;2259.69189453125;2264.3098126129371
10026;2289.9314125066981;2289.9303490368306;2259.69189453125;2264.744954579256
10028;2290.3828057875003;2289.9303490368306;2259.69189453125;2265.1778778540147
10030;2290.8806791642837;2289.9303490368306;2259.69189453125;2265.6573522084045
10032;2291.3796527025597;2289.9303490368306;2259.69189453125;2266.1380319401173
10034;2291.8766150700148;2289.9303490368306;2259.69189453125;2266.616494359484
10036;2292.3767367681912;2289.9303490368306;2259.69189453125;2267.0984280117227
10038;2292.8748406396985;2289.9303490368306;2259.69189453125;2267.5781353941143
10040;2293.3844276489176;2289.9303490368306;2259.69189453125;2268.0693459308122
10042;2293.8948308983104;2289.9303490368306;2259.69189453125;2268.5614747387194
10044;2294.4039649975416;2301.6132721670169;2259.69189453125;2269.0522272658932
10046;2294.9149468578;2301.6132721670169;2259.69189453125;2269.5450317534232
10048;2294.3448078858992;2301.6132721670169;2264.465576171875;2265.44759417186
10050;2294.8810102932125;2301.6132721670169;2264.465576171875;2265.9667728150794
